,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_or_strict,question-formation_rr,question-formation_rr_strict,question-formation_sr,question-formation_sr_strict,wanna
0,"[(0, 775.8593139648438), (1, 871.4526977539062)]","[(0, 1072.7410888671875), (1, 1244.219482421875)]","[(0, 4370.86083984375), (1, 4249.92333984375)]","[(0, 2600.374755859375), (1, 2676.412109375)]","[(0, 9007.802734375), (1, 4246.7021484375)]","[(0, 7257.8037109375), (1, 7885.6376953125)]","[(0, 17494.56640625), (1, 23925.833984375)]","[(0, 1449.3453369140625), (1, 759.4239501953125)]","[(4, 60.58104032628677), (3, 66.41357421875), (1, 77.26517740885417), (0, 97.59945242745536), (5, 100.06397298177083), (2, 162.28532527043268)]","[(0, 5544.80029296875), (1, 6062.85546875)]","[(4, 36.22862548828125), (3, 43.29097202845982), (0, 56.4405517578125), (5, 57.53605299729567), (2, 70.95963911576705), (1, 90.65548001802884)]","[(0, 3632.20654296875), (1, 2277.587646484375)]","[(4, 345.09614701704544), (1, 347.00594815340907), (5, 461.9984375), (3, 474.389111328125), (2, 489.71767578125), (0, 495.55458984375)]","[(0, 20386.912109375), (1, 18463.361328125)]"
1,"[(0, 1240.5677490234375), (1, 1337.53369140625)]","[(0, 1615.15478515625), (1, 2067.924560546875)]","[(0, 1786.133056640625), (1, 1437.164306640625)]","[(0, 4093.6103515625), (1, 4520.86279296875)]","[(0, 5744.5224609375), (1, 3401.4013671875)]","[(0, 7573.3525390625), (1, 6885.81787109375)]","[(0, 11604.1767578125), (1, 17131.373046875)]","[(0, 1427.8431396484375), (1, 787.1275634765625)]","[(4, 222.77998490767047), (1, 258.2825816761364), (3, 267.93935546875), (5, 270.5148681640625), (0, 317.65380859375), (2, 325.1730712890625)]","[(0, 2190.604248046875), (1, 1792.2894287109375)]","[(4, 397.292236328125), (5, 480.2603870738636), (3, 486.00266335227275), (1, 506.7294921875), (0, 527.4517933238636), (2, 540.3555575284091)]","[(0, 1177.2659912109375), (1, 1896.568603515625)]","[(4, 127.85884094238281), (1, 152.48897879464286), (3, 173.2248046875), (5, 177.66774204799108), (2, 225.0677490234375), (0, 241.25785006009616)]","[(0, 2051.248779296875), (1, 2027.8720703125)]"
2,"[(0, 1352.2867431640625), (1, 1440.4486083984375)]","[(0, 1004.0958862304688), (1, 1209.377197265625)]","[(0, 2435.02392578125), (1, 2427.2822265625)]","[(0, 2996.3720703125), (1, 3972.5927734375)]","[(0, 3100.261474609375), (1, 2493.905517578125)]","[(0, 11267.197265625), (1, 11725.41015625)]","[(0, 6599.80908203125), (1, 6412.4697265625)]","[(0, 747.9169311523438), (1, 825.0272827148438)]","[(1, 107.4681640625), (2, 118.58481270926339), (4, 162.38185471754807), (5, 185.04644775390625), (0, 265.2566105769231), (3, 450.8720703125)]","[(0, 1791.5648193359375), (1, 1502.36669921875)]","[(4, 157.40190778459822), (3, 230.67574368990384), (1, 231.80889892578125), (5, 242.0384724934896), (0, 349.98515181107956), (2, 384.011572265625)]","[(0, 4388.83447265625), (1, 3543.454345703125)]","[(1, 120.2419100674716), (4, 136.24561656605113), (2, 142.620263671875), (5, 160.8247314453125), (0, 196.5001220703125), (3, 238.67060546875)]","[(0, 3050.666015625), (1, 3013.431640625)]"
3,"[(0, 1341.624267578125), (1, 1490.0697021484375)]","[(0, 777.1800537109375), (1, 887.8909301757812)]","[(0, 17428.85546875), (1, 14695.2939453125)]","[(0, 6044.54296875), (1, 8397.595703125)]","[(0, 2952.7998046875), (1, 2578.365234375)]","[(0, 6912.78173828125), (1, 7512.36083984375)]","[(0, 11659.9091796875), (1, 12608.990234375)]","[(0, 5407.40625), (1, 3537.268798828125)]","[(4, 225.10713334517047), (1, 227.96848366477272), (5, 271.18955078125), (2, 273.852685546875), (3, 311.2309814453125), (0, 312.3865234375)]","[(0, 900.0838012695312), (1, 1431.4998779296875)]","[(2, 211.8541463216146), (4, 257.2026930588942), (5, 267.9419352213542), (1, 268.7490985576923), (0, 275.51719156901044), (3, 348.1508382161458)]","[(0, 3039.01025390625), (1, 1133.7630615234375)]","[(4, 305.70121626420456), (1, 335.3851429332386), (5, 387.5848388671875), (2, 400.118115234375), (3, 488.216650390625), (0, 519.8744140625)]","[(0, 11892.6240234375), (1, 11375.119140625)]"
4,"[(0, 1275.3818359375), (1, 1620.8385009765625)]","[(0, 494.6268310546875), (1, 440.3295593261719)]","[(0, 15740.6748046875), (1, 14668.1162109375)]","[(0, 4922.771484375), (1, 6652.8408203125)]","[(0, 8029.86474609375), (1, 4398.15673828125)]","[(0, 7328.76220703125), (1, 6501.28173828125)]","[(0, 9540.521484375), (1, 9783.650390625)]","[(0, 2806.493408203125), (1, 1507.2366943359375)]","[(4, 71.93872942243304), (3, 77.80288187662761), (1, 86.17412923177083), (0, 91.24068509615384), (5, 149.98778279622397), (2, 168.07989032451923)]","[(0, 5001.4814453125), (1, 4221.84814453125)]","[(2, 147.18914325420673), (1, 155.30657087053572), (5, 182.1383056640625), (4, 185.64434344951923), (0, 309.25132242838544), (3, 400.38649680397725)]","[(0, 455.4202575683594), (1, 563.5245361328125)]","[(4, 90.26773071289062), (1, 90.32222747802734), (3, 135.12016078404017), (0, 138.42269461495536), (5, 170.31747000558036), (2, 170.6900634765625)]","[(0, 10361.28515625), (1, 9898.9775390625)]"
5,"[(0, 1436.275146484375), (1, 1764.430908203125)]","[(0, 336.4793395996094), (1, 310.0248107910156)]","[(0, 5518.61376953125), (1, 4709.15576171875)]","[(0, 3979.357177734375), (1, 4793.84033203125)]","[(0, 6331.0029296875), (1, 3847.7001953125)]","[(0, 8846.0859375), (1, 9644.6455078125)]","[(0, 9087.486328125), (1, 9102.34375)]","[(0, 2633.61181640625), (1, 2477.99755859375)]","[(4, 133.95775257457387), (1, 137.88792835582387), (5, 139.72408447265624), (2, 143.26075439453126), (3, 176.6350341796875), (0, 184.6130859375)]","[(0, 1733.9132080078125), (1, 1429.502685546875)]","[(2, 68.72475022536058), (1, 89.04647391183036), (4, 91.21213942307692), (0, 99.93736775716145), (5, 112.27210489908855), (3, 181.24238725142047)]","[(0, 1043.24853515625), (1, 1150.7197265625)]","[(4, 277.3515218098958), (1, 304.12164306640625), (5, 315.35196200284093), (2, 333.6751154119318), (3, 382.65456321022725), (0, 418.59463778409093)]","[(0, 2280.90576171875), (1, 2388.40576171875)]"
6,"[(0, 1180.2550048828125), (1, 1293.3011474609375)]","[(0, 1325.921875), (1, 2062.409912109375)]","[(0, 4273.9404296875), (1, 3065.092529296875)]","[(0, 2501.88232421875), (1, 3346.116943359375)]","[(0, 3440.54736328125), (1, 2706.69580078125)]","[(0, 7768.1513671875), (1, 7175.2451171875)]","[(0, 15251.1630859375), (1, 17433.095703125)]","[(0, 1219.6334228515625), (1, 913.1008911132812)]","[(4, 220.6531778971354), (1, 251.5082804361979), (5, 266.8136097301136), (2, 311.75736860795456), (3, 356.36081764914775), (0, 405.41335227272725)]","[(0, 1690.2269287109375), (1, 1484.2745361328125)]","[(4, 112.17436000279018), (1, 147.02477010091147), (3, 160.87990159254807), (5, 194.7282511393229), (0, 223.37025035511363), (2, 297.024560546875)]","[(0, 2981.188232421875), (1, 1821.7703857421875)]","[(3, 105.94944661458334), (1, 115.572216796875), (0, 135.93681989397322), (5, 146.68896484375), (4, 148.90438842773438), (2, 191.64678485576923)]","[(0, 17279.4921875), (1, 16173.2431640625)]"
7,"[(0, 1157.8629150390625), (1, 1397.5946044921875)]","[(0, 2557.562255859375), (1, 4449.6953125)]","[(0, 2557.984130859375), (1, 2745.03515625)]","[(0, 11304.091796875), (1, 14452.3642578125)]","[(0, 3752.536865234375), (1, 2897.079345703125)]","[(0, 3939.5546875), (1, 4472.17041015625)]","[(0, 11204.5439453125), (1, 12413.5537109375)]","[(0, 2252.11279296875), (1, 2474.084716796875)]","[(1, 116.0740737915039), (2, 116.82525227864583), (4, 122.32809012276786), (5, 134.00599083533655), (0, 159.1795654296875), (3, 185.7840779622396)]","[(0, 1266.068359375), (1, 1673.4683837890625)]","[(1, 407.5221058238636), (2, 490.390673828125), (4, 519.0704012784091), (0, 626.283251953125), (5, 646.864599609375), (3, 818.55458984375)]","[(0, 1760.11767578125), (1, 2089.817626953125)]","[(4, 78.36232212611607), (1, 79.12593296595982), (5, 86.5975811298077), (2, 88.43526517427884), (3, 115.36058631310097), (0, 119.42223182091347)]","[(0, 16537.875), (1, 15258.931640625)]"
8,"[(0, 2361.79248046875), (1, 2937.1884765625)]","[(0, 1229.034423828125), (1, 1756.530029296875)]","[(0, 7227.4189453125), (1, 9509.1005859375)]","[(0, 7920.02001953125), (1, 8324.0966796875)]","[(0, 5911.25927734375), (1, 3433.657470703125)]","[(0, 7035.671875), (1, 6430.1123046875)]","[(0, 9192.5546875), (1, 9243.13671875)]","[(0, 922.5637817382812), (1, 836.4497680664062)]","[(5, 54.782368977864586), (2, 55.47122395833333), (4, 59.435874938964844), (1, 60.92842102050781), (3, 77.56255696614583), (0, 82.075927734375)]","[(0, 3291.35107421875), (1, 4252.94775390625)]","[(4, 47.19046401977539), (5, 68.34381103515625), (1, 72.07884114583334), (2, 72.14022592397836), (3, 92.42888532366071), (0, 105.8041522686298)]","[(0, 2820.982421875), (1, 2500.3271484375)]","[(1, 39.98828887939453), (2, 47.64647623697917), (4, 54.757405598958336), (5, 56.4901123046875), (0, 90.61391775948661), (3, 111.87851186899039)]","[(0, 861.3443603515625), (1, 817.8799438476562)]"
9,"[(0, 1499.576904296875), (1, 1805.051513671875)]","[(0, 751.3778686523438), (1, 915.1116333007812)]","[(0, 3307.404541015625), (1, 3395.107421875)]","[(0, 14828.5703125), (1, 14843.3837890625)]","[(0, 1738.49462890625), (1, 1453.1575927734375)]","[(0, 4914.9326171875), (1, 4994.560546875)]","[(0, 11428.978515625), (1, 11425.20703125)]","[(0, 1738.5113525390625), (1, 1043.655517578125)]","[(1, 56.689371744791664), (2, 57.47800990513393), (5, 65.5906231219952), (4, 65.81106131417411), (0, 137.69667405348557), (3, 172.25408935546875)]","[(0, 1183.3482666015625), (1, 1724.2813720703125)]","[(4, 45.05930921766493), (3, 51.5906192555147), (0, 69.45296478271484), (5, 79.15904235839844), (1, 91.17173138786765), (2, 117.2967041015625)]","[(0, 2355.3212890625), (1, 2295.051513671875)]","[(1, 65.12372262137276), (4, 83.05863131009616), (2, 83.87044583834134), (5, 111.73887125651042), (0, 149.1126505533854), (3, 210.28857421875)]","[(0, 2715.494140625), (1, 2711.3759765625)]"
10,"[(0, 1082.3829345703125), (1, 1211.087158203125)]","[(0, 374.0501403808594), (1, 362.1466979980469)]","[(0, 14713.6923828125), (1, 14361.17578125)]","[(0, 4094.52001953125), (1, 3843.020751953125)]","[(0, 1286.5948486328125), (1, 1019.0812377929688)]","[(0, 2273.8017578125), (1, 2393.046630859375)]","[(0, 20134.759765625), (1, 27648.2265625)]","[(0, 2819.30419921875), (1, 1846.9718017578125)]","[(4, 85.643798828125), (3, 97.38398088727679), (1, 159.99224384014423), (5, 160.31206805889423), (0, 207.5540974934896), (2, 379.99658203125)]","[(0, 2265.35498046875), (1, 2494.44775390625)]","[(2, 13.984384873334099), (4, 15.917083740234375), (5, 17.588414809283087), (0, 20.462213852826288), (1, 22.149818821957236), (3, 26.22856409409467)]","[(0, 2423.091552734375), (1, 1541.7000732421875)]","[(1, 32.08861983449835), (3, 35.68289388020833), (5, 36.4328727722168), (0, 37.457681094898895), (2, 40.37249755859375), (4, 41.193592744715076)]","[(0, 10444.26171875), (1, 9513.80859375)]"
