,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_rr,question-formation_sr,wanna
10,"[(0, 4933.5576171875), (1, 5597.890625)]","[(0, 3211.466552734375), (1, 3134.78515625)]","[(0, 13527.5625), (1, 13197.1953125)]","[(0, 23222.400390625), (1, 19584.35546875)]","[(0, 19547.912109375), (1, 19018.666015625)]","[(0, 13350.734375), (1, 12822.3037109375)]","[(0, 8688.748046875), (1, 9203.572265625)]","[(0, 7243.78662109375), (1, 5830.3017578125)]","[(0, 5920.40478515625), (1, 9527.6640625)]","[(0, 11670.0654296875), (1, 9906.390625)]","[(0, 9454.3486328125), (1, 15645.7880859375)]"
11,"[(0, 7468.61376953125), (1, 9035.1875)]","[(0, 2895.727294921875), (1, 2741.51513671875)]","[(0, 9968.892578125), (1, 11428.083984375)]","[(0, 15377.890625), (1, 14616.1572265625)]","[(0, 13117.478515625), (1, 9932.5380859375)]","[(0, 8908.498046875), (1, 8986.83984375)]","[(0, 8381.7861328125), (1, 8373.708984375)]","[(0, 5574.31689453125), (1, 3040.76123046875)]","[(0, 3176.862060546875), (1, 7319.85595703125)]","[(0, 5139.3388671875), (1, 4192.04248046875)]","[(0, 8558.064453125), (1, 13745.67578125)]"
12,"[(0, 5531.60205078125), (1, 7368.28076171875)]","[(0, 5069.76953125), (1, 5261.78662109375)]","[(0, 16250.5927734375), (1, 19729.11328125)]","[(0, 22441.712890625), (1, 21461.875)]","[(0, 15209.3447265625), (1, 14307.6298828125)]","[(0, 11678.2265625), (1, 12437.787109375)]","[(0, 10268.443359375), (1, 10028.662109375)]","[(0, 4943.08935546875), (1, 5112.73974609375)]","[(0, 8093.0595703125), (1, 9069.4609375)]","[(0, 5576.7998046875), (1, 5795.93017578125)]","[(0, 8058.56396484375), (1, 12395.8671875)]"
13,"[(0, 6443.27392578125), (1, 8266.2841796875)]","[(0, 4527.2783203125), (1, 5527.7158203125)]","[(0, 16380.5322265625), (1, 13789.673828125)]","[(0, 19273.66796875), (1, 20624.4921875)]","[(0, 14754.4697265625), (1, 13695.638671875)]","[(0, 10830.11328125), (1, 11393.3486328125)]","[(0, 7623.810546875), (1, 7949.880859375)]","[(0, 5370.4189453125), (1, 5866.72314453125)]","[(0, 5701.39990234375), (1, 4506.01708984375)]","[(0, 10835.4033203125), (1, 7651.94189453125)]","[(0, 9881.1611328125), (1, 9071.7431640625)]"
14,"[(0, 4792.11279296875), (1, 6221.27490234375)]","[(0, 4795.87109375), (1, 5087.2099609375)]","[(0, 5884.27880859375), (1, 6168.1474609375)]","[(0, 22009.91796875), (1, 23522.796875)]","[(0, 19607.99609375), (1, 15468.791015625)]","[(0, 7679.333984375), (1, 7728.43408203125)]","[(0, 5864.63671875), (1, 6140.6142578125)]","[(0, 3009.178466796875), (1, 3775.640380859375)]","[(0, 6633.384765625), (1, 7902.49365234375)]","[(0, 9073.8896484375), (1, 8719.7861328125)]","[(0, 8295.361328125), (1, 12444.169921875)]"
15,"[(0, 5233.9150390625), (1, 6191.02490234375)]","[(0, 4312.03173828125), (1, 4518.595703125)]","[(0, 6250.90380859375), (1, 6328.52783203125)]","[(0, 13597.7958984375), (1, 13316.732421875)]","[(0, 23564.560546875), (1, 23649.43359375)]","[(0, 11358.1123046875), (1, 11592.1865234375)]","[(0, 6911.1533203125), (1, 6813.03173828125)]","[(0, 3541.47119140625), (1, 8353.6328125)]","[(0, 5891.84814453125), (1, 4279.52001953125)]","[(0, 5862.97021484375), (1, 5262.16796875)]","[(0, 4754.3125), (1, 4680.47412109375)]"
16,"[(0, 4403.79345703125), (1, 5446.70458984375)]","[(0, 3761.05322265625), (1, 3466.695556640625)]","[(0, 13428.974609375), (1, 11978.9052734375)]","[(0, 18214.595703125), (1, 18173.419921875)]","[(0, 10736.6953125), (1, 9670.294921875)]","[(0, 9755.7177734375), (1, 9656.1494140625)]","[(0, 9062.3271484375), (1, 9425.1640625)]","[(0, 8765.1083984375), (1, 8936.5361328125)]","[(0, 3124.839599609375), (1, 4849.61376953125)]","[(0, 8363.0224609375), (1, 10979.41796875)]","[(0, 9139.43359375), (1, 9231.2099609375)]"
17,"[(0, 2849.260986328125), (1, 3630.4921875)]","[(0, 3190.99365234375), (1, 3070.841796875)]","[(0, 11723.4873046875), (1, 11644.1845703125)]","[(0, 13786.2685546875), (1, 13279.9912109375)]","[(0, 9920.8466796875), (1, 8839.6435546875)]","[(0, 7558.37353515625), (1, 7605.4013671875)]","[(0, 8614.75390625), (1, 8972.572265625)]","[(0, 6146.9013671875), (1, 4591.51318359375)]","[(0, 8519.2294921875), (1, 5984.8994140625)]","[(0, 8115.9609375), (1, 6964.53466796875)]","[(0, 10462.0673828125), (1, 16741.662109375)]"
18,"[(0, 6380.5048828125), (1, 8128.75732421875)]","[(0, 4358.9013671875), (1, 4899.57763671875)]","[(0, 10715.5107421875), (1, 11639.8330078125)]","[(0, 19502.794921875), (1, 13791.2001953125)]","[(0, 23128.666015625), (1, 18414.634765625)]","[(0, 11676.923828125), (1, 11813.7109375)]","[(0, 11106.9853515625), (1, 13503.03515625)]","[(0, 4993.3505859375), (1, 5452.49951171875)]","[(0, 13994.01171875), (1, 5821.94580078125)]","[(0, 8680.607421875), (1, 5870.47314453125)]","[(0, 5893.376953125), (1, 5929.91455078125)]"
19,"[(0, 4332.23291015625), (1, 5377.21435546875)]","[(0, 4336.904296875), (1, 5393.099609375)]","[(0, 17245.7578125), (1, 17204.822265625)]","[(0, 12210.8935546875), (1, 12680.427734375)]","[(0, 11200.880859375), (1, 11038.4111328125)]","[(0, 7615.25048828125), (1, 7711.6845703125)]","[(0, 6365.13525390625), (1, 7981.41455078125)]","[(0, 5290.22998046875), (1, 7691.37646484375)]","[(0, 3435.478515625), (1, 3168.855712890625)]","[(0, 9362.5244140625), (1, 6999.71923828125)]","[(0, 8394.025390625), (1, 12267.2578125)]"
20,"[(0, 3736.37109375), (1, 4343.56005859375)]","[(0, 4252.2421875), (1, 4894.17919921875)]","[(0, 22198.2890625), (1, 21409.970703125)]","[(0, 15349.787109375), (1, 15670.412109375)]","[(0, 20978.03125), (1, 18924.708984375)]","[(0, 9013.7314453125), (1, 9025.9208984375)]","[(0, 9308.2080078125), (1, 8938.03515625)]","[(0, 5660.53369140625), (1, 6043.13671875)]","[(0, 6558.673828125), (1, 4080.350341796875)]","[(0, 6087.80419921875), (1, 3729.7314453125)]","[(0, 9753.560546875), (1, 12708.029296875)]"
21,"[(0, 10825.8486328125), (1, 11966.357421875)]","[(0, 3986.076171875), (1, 4221.3125)]","[(0, 10082.5849609375), (1, 10347.37109375)]","[(0, 15352.4208984375), (1, 15847.0732421875)]","[(0, 11654.5947265625), (1, 10844.716796875)]","[(0, 10894.1103515625), (1, 10898.2568359375)]","[(0, 16171.392578125), (1, 16305.501953125)]","[(0, 3456.616455078125), (1, 3308.455078125)]","[(0, 7046.5771484375), (1, 4750.4599609375)]","[(0, 8010.21533203125), (1, 15263.3701171875)]","[(0, 9497.7177734375), (1, 14623.7421875)]"
22,"[(0, 9518.8271484375), (1, 11669.0419921875)]","[(0, 4464.7001953125), (1, 4294.966796875)]","[(0, 11809.5888671875), (1, 11209.4931640625)]","[(0, 22015.56640625), (1, 23477.2578125)]","[(0, 17967.689453125), (1, 14293.091796875)]","[(0, 7638.22021484375), (1, 7370.8251953125)]","[(0, 10863.6494140625), (1, 11006.03515625)]","[(0, 3495.671630859375), (1, 5946.212890625)]","[(0, 6843.0703125), (1, 4673.400390625)]","[(0, 6314.185546875), (1, 7243.68994140625)]","[(0, 6747.38818359375), (1, 6123.6318359375)]"
23,"[(0, 14972.71875), (1, 16846.341796875)]","[(0, 6441.7744140625), (1, 6536.18896484375)]","[(0, 8489.060546875), (1, 8442.3955078125)]","[(0, 20413.5078125), (1, 19973.40234375)]","[(0, 10068.5283203125), (1, 9560.412109375)]","[(0, 9473.908203125), (1, 9189.6533203125)]","[(0, 11845.1630859375), (1, 14857.5322265625)]","[(0, 5962.48193359375), (1, 4886.884765625)]","[(0, 5199.775390625), (1, 4258.68310546875)]","[(0, 2991.198486328125), (1, 4512.97119140625)]","[(0, 10305.1923828125), (1, 14100.486328125)]"
24,"[(0, 5012.841796875), (1, 6060.6357421875)]","[(0, 6813.22607421875), (1, 7169.14404296875)]","[(0, 13205.9443359375), (1, 13793.77734375)]","[(0, 11990.3583984375), (1, 12326.8916015625)]","[(0, 14078.4775390625), (1, 12262.216796875)]","[(0, 7598.55078125), (1, 7532.439453125)]","[(0, 5265.55126953125), (1, 5172.81494140625)]","[(0, 5261.18408203125), (1, 6203.80908203125)]","[(0, 4953.5), (1, 6707.904296875)]","[(0, 4061.07958984375), (1, 9792.6865234375)]","[(0, 9303.681640625), (1, 14847.05078125)]"
25,"[(0, 3774.124755859375), (1, 4976.2890625)]","[(0, 6448.8310546875), (1, 6523.50390625)]","[(0, 18843.7578125), (1, 19698.28125)]","[(0, 23709.345703125), (1, 21152.32421875)]","[(0, 8892.158203125), (1, 6937.1708984375)]","[(0, 7875.6796875), (1, 8053.92333984375)]","[(0, 6590.85205078125), (1, 6568.33251953125)]","[(0, 4279.58154296875), (1, 11160.3515625)]","[(0, 7892.28125), (1, 5039.04541015625)]","[(0, 10182.015625), (1, 8273.1298828125)]","[(0, 12491.064453125), (1, 19558.2421875)]"
26,"[(0, 6000.060546875), (1, 7105.8681640625)]","[(0, 4722.04931640625), (1, 4559.1806640625)]","[(0, 17184.81640625), (1, 17434.54296875)]","[(0, 18166.177734375), (1, 17364.501953125)]","[(0, 12299.8603515625), (1, 9541.3857421875)]","[(0, 6945.86328125), (1, 6677.35693359375)]","[(0, 7489.11181640625), (1, 7653.1240234375)]","[(0, 7662.7421875), (1, 4942.0244140625)]","[(0, 7053.4345703125), (1, 5963.42578125)]","[(0, 4875.18701171875), (1, 3300.066650390625)]","[(0, 11141.7841796875), (1, 16479.33984375)]"
27,"[(0, 7746.52001953125), (1, 8781.7666015625)]","[(0, 3498.292724609375), (1, 3245.110595703125)]","[(0, 14066.42578125), (1, 14388.197265625)]","[(0, 19774.43359375), (1, 19720.365234375)]","[(0, 14428.1259765625), (1, 13680.0390625)]","[(0, 8098.95849609375), (1, 8422.861328125)]","[(0, 8031.85546875), (1, 8049.32373046875)]","[(0, 4586.08642578125), (1, 8273.146484375)]","[(0, 5741.48828125), (1, 7110.04345703125)]","[(0, 5997.37744140625), (1, 6119.8955078125)]","[(0, 7224.05615234375), (1, 6964.32861328125)]"
28,"[(0, 5784.75927734375), (1, 7494.39208984375)]","[(0, 4477.48779296875), (1, 4747.54345703125)]","[(0, 5634.05224609375), (1, 6469.30029296875)]","[(0, 15973.6943359375), (1, 15275.748046875)]","[(0, 14407.08984375), (1, 13172.67578125)]","[(0, 10515.0703125), (1, 10791.4091796875)]","[(0, 8992.447265625), (1, 10334.8955078125)]","[(0, 5014.3095703125), (1, 5605.5458984375)]","[(0, 4712.13427734375), (1, 5847.0791015625)]","[(0, 5711.35888671875), (1, 4003.64306640625)]","[(0, 11077.26171875), (1, 15659.970703125)]"
29,"[(0, 4732.72998046875), (1, 5845.111328125)]","[(0, 4214.85986328125), (1, 3903.40185546875)]","[(0, 9848.1865234375), (1, 9624.6416015625)]","[(0, 16860.919921875), (1, 16178.6103515625)]","[(0, 18164.896484375), (1, 15881.85546875)]","[(0, 7852.01123046875), (1, 7895.00634765625)]","[(0, 9078.365234375), (1, 10430.0986328125)]","[(0, 5238.5693359375), (1, 7989.646484375)]","[(0, 8659.40625), (1, 6721.9794921875)]","[(0, 5962.23193359375), (1, 5730.7666015625)]","[(0, 9401.2392578125), (1, 9085.9521484375)]"
30,"[(0, 14284.697265625), (1, 15955.6982421875)]","[(0, 3825.83056640625), (1, 3475.699951171875)]","[(0, 15226.5009765625), (1, 16403.96484375)]","[(0, 16053.50390625), (1, 15343.2001953125)]","[(0, 16336.6943359375), (1, 13032.986328125)]","[(0, 6138.03271484375), (1, 6419.2001953125)]","[(0, 6030.11962890625), (1, 5702.2646484375)]","[(0, 4818.2744140625), (1, 3205.053466796875)]","[(0, 4238.82421875), (1, 7686.32421875)]","[(0, 5858.37060546875), (1, 8155.01025390625)]","[(0, 7740.55322265625), (1, 7500.54833984375)]"
31,"[(0, 7435.0068359375), (1, 9108.630859375)]","[(0, 9310.1787109375), (1, 9714.3671875)]","[(0, 14431.8427734375), (1, 13804.2529296875)]","[(0, 14758.212890625), (1, 14372.740234375)]","[(0, 10814.1162109375), (1, 9864.4765625)]","[(0, 9493.1806640625), (1, 9456.0263671875)]","[(0, 4830.07080078125), (1, 5095.1826171875)]","[(0, 6519.41162109375), (1, 5232.10888671875)]","[(0, 4589.8623046875), (1, 5890.86474609375)]","[(0, 4592.57275390625), (1, 8703.91796875)]","[(0, 7531.2470703125), (1, 7359.51611328125)]"
32,"[(0, 6631.443359375), (1, 8326.724609375)]","[(0, 9959.5517578125), (1, 10498.498046875)]","[(0, 16003.82421875), (1, 15843.0087890625)]","[(0, 16289.181640625), (1, 16296.46875)]","[(0, 10703.3369140625), (1, 9849.830078125)]","[(0, 8404.56640625), (1, 8365.048828125)]","[(0, 10591.4794921875), (1, 13170.7158203125)]","[(0, 3904.507568359375), (1, 3746.31884765625)]","[(0, 6784.1923828125), (1, 5034.953125)]","[(0, 7337.671875), (1, 11659.6201171875)]","[(0, 10543.8603515625), (1, 14990.306640625)]"
33,"[(0, 4820.8076171875), (1, 6250.46923828125)]","[(0, 8940.59375), (1, 9437.5302734375)]","[(0, 14541.3984375), (1, 16208.541015625)]","[(0, 16454.009765625), (1, 14687.0830078125)]","[(0, 22491.1875), (1, 20809.736328125)]","[(0, 10623.3134765625), (1, 10683.705078125)]","[(0, 8396.130859375), (1, 9796.974609375)]","[(0, 4690.19287109375), (1, 3529.491455078125)]","[(0, 5845.70166015625), (1, 2724.644775390625)]","[(0, 6748.19287109375), (1, 6971.41259765625)]","[(0, 6445.615234375), (1, 6449.54443359375)]"
34,"[(0, 4403.9951171875), (1, 5210.65673828125)]","[(0, 7520.50341796875), (1, 7751.4638671875)]","[(0, 20047.697265625), (1, 18619.228515625)]","[(0, 20200.115234375), (1, 19998.638671875)]","[(0, 13153.7451171875), (1, 12131.6044921875)]","[(0, 10686.9560546875), (1, 10271.9296875)]","[(0, 8615.3125), (1, 8533.9814453125)]","[(0, 4914.15478515625), (1, 8380.419921875)]","[(0, 6943.439453125), (1, 7133.86376953125)]","[(0, 8218.9619140625), (1, 4233.74609375)]","[(0, 7914.06298828125), (1, 7614.38623046875)]"
35,"[(0, 6087.21142578125), (1, 7835.748046875)]","[(0, 9616.6220703125), (1, 8926.9951171875)]","[(0, 15859.87890625), (1, 17183.4375)]","[(0, 11651.2939453125), (1, 11525.19921875)]","[(0, 5975.1416015625), (1, 5773.62060546875)]","[(0, 14118.4501953125), (1, 13919.953125)]","[(0, 30929.1875), (1, 29984.14453125)]","[(0, 4959.37109375), (1, 6426.56298828125)]","[(0, 6722.68505859375), (1, 8554.25390625)]","[(0, 7359.2705078125), (1, 9032.3271484375)]","[(0, 10428.8349609375), (1, 10195.1142578125)]"
36,"[(0, 3186.67822265625), (1, 4130.88623046875)]","[(0, 10646.001953125), (1, 10206.89453125)]","[(0, 16398.146484375), (1, 13553.69921875)]","[(0, 18115.98828125), (1, 17795.115234375)]","[(0, 8740.8671875), (1, 7947.25048828125)]","[(0, 9963.248046875), (1, 9909.1396484375)]","[(0, 13769.357421875), (1, 14504.84765625)]","[(0, 5099.1494140625), (1, 6464.07080078125)]","[(0, 3881.948486328125), (1, 4379.11767578125)]","[(0, 3013.135498046875), (1, 5034.68408203125)]","[(0, 15124.369140625), (1, 21023.033203125)]"
37,"[(0, 7458.712890625), (1, 9525.6015625)]","[(0, 8711.349609375), (1, 9142.0478515625)]","[(0, 13265.9658203125), (1, 12247.0009765625)]","[(0, 17379.095703125), (1, 17449.611328125)]","[(0, 19981.8046875), (1, 19402.46875)]","[(0, 6845.955078125), (1, 7193.8271484375)]","[(0, 29112.671875), (1, 31325.990234375)]","[(0, 11162.5869140625), (1, 4402.75634765625)]","[(0, 4091.94384765625), (1, 6557.3603515625)]","[(0, 5526.3662109375), (1, 4481.9736328125)]","[(0, 10241.32421875), (1, 10009.447265625)]"
38,"[(0, 9472.83203125), (1, 10897.6015625)]","[(0, 6911.951171875), (1, 7091.86083984375)]","[(0, 14515.4755859375), (1, 13627.6806640625)]","[(0, 18385.94140625), (1, 19688.64453125)]","[(0, 23463.11328125), (1, 19458.486328125)]","[(0, 11907.275390625), (1, 11730.7568359375)]","[(0, 10049.12109375), (1, 10383.5322265625)]","[(0, 3573.2490234375), (1, 4239.41064453125)]","[(0, 3951.795166015625), (1, 5850.744140625)]","[(0, 8032.63720703125), (1, 4142.63037109375)]","[(0, 14066.2919921875), (1, 19628.501953125)]"
39,"[(0, 4124.07666015625), (1, 4622.888671875)]","[(0, 4208.84326171875), (1, 3986.368896484375)]","[(0, 17264.435546875), (1, 18761.4140625)]","[(0, 16191.4990234375), (1, 14947.052734375)]","[(0, 20291.595703125), (1, 15697.58984375)]","[(0, 11372.560546875), (1, 11786.095703125)]","[(0, 6029.96435546875), (1, 9291.0732421875)]","[(0, 4495.93408203125), (1, 3114.979248046875)]","[(0, 4004.32666015625), (1, 3752.072021484375)]","[(0, 4821.322265625), (1, 8219.5107421875)]","[(0, 12896.560546875), (1, 18937.203125)]"
40,"[(0, 5124.39208984375), (1, 6836.49462890625)]","[(0, 3021.2236328125), (1, 2799.7060546875)]","[(0, 14200.3076171875), (1, 14869.4248046875)]","[(0, 17252.75), (1, 16373.23828125)]","[(0, 20504.33203125), (1, 19999.66796875)]","[(0, 10363.439453125), (1, 10185.3271484375)]","[(0, 7985.03857421875), (1, 7854.841796875)]","[(0, 5845.22802734375), (1, 5155.88720703125)]","[(0, 3875.811279296875), (1, 5987.7880859375)]","[(0, 7982.45703125), (1, 12973.5361328125)]","[(0, 10059.677734375), (1, 14294.2783203125)]"
41,"[(0, 10567.9306640625), (1, 12104.861328125)]","[(0, 3823.244384765625), (1, 3808.18994140625)]","[(0, 13312.630859375), (1, 14293.9091796875)]","[(0, 15914.7724609375), (1, 15996.5)]","[(0, 17408.44140625), (1, 17065.91796875)]","[(0, 5114.5048828125), (1, 5265.4306640625)]","[(0, 7061.92236328125), (1, 7162.35791015625)]","[(0, 4165.90625), (1, 5931.73046875)]","[(0, 3824.302001953125), (1, 4074.202880859375)]","[(0, 4166.29150390625), (1, 6428.08935546875)]","[(0, 5160.00439453125), (1, 5078.2529296875)]"
42,"[(0, 2923.080810546875), (1, 3847.42529296875)]","[(0, 4668.544921875), (1, 4974.9365234375)]","[(0, 12594.7138671875), (1, 13053.1865234375)]","[(0, 22601.25390625), (1, 22055.517578125)]","[(0, 14487.33203125), (1, 11292.26171875)]","[(0, 4763.6572265625), (1, 4520.4619140625)]","[(0, 9309.9208984375), (1, 10126.2373046875)]","[(0, 4846.42333984375), (1, 3009.18115234375)]","[(0, 3865.354248046875), (1, 3284.7880859375)]","[(0, 6712.396484375), (1, 4919.14404296875)]","[(0, 10987.357421875), (1, 14574.5390625)]"
43,"[(0, 3333.430908203125), (1, 4167.58740234375)]","[(0, 4818.45361328125), (1, 5500.80615234375)]","[(0, 15518.9697265625), (1, 16227.1005859375)]","[(0, 21938.9609375), (1, 19940.990234375)]","[(0, 13225.896484375), (1, 10001.107421875)]","[(0, 6063.3232421875), (1, 6196.158203125)]","[(0, 6783.38330078125), (1, 7177.96240234375)]","[(0, 3407.24169921875), (1, 6495.6611328125)]","[(0, 2029.4642333984375), (1, 3731.400146484375)]","[(0, 12596.1787109375), (1, 14034.7763671875)]","[(0, 6505.64794921875), (1, 6761.54052734375)]"
44,"[(0, 5537.9677734375), (1, 6463.66943359375)]","[(0, 4508.1103515625), (1, 4767.80712890625)]","[(0, 15171.3037109375), (1, 14142.01953125)]","[(0, 18303.923828125), (1, 16107.484375)]","[(0, 18299.333984375), (1, 15200.74609375)]","[(0, 12011.302734375), (1, 12098.9521484375)]","[(0, 10920.3330078125), (1, 10772.3564453125)]","[(0, 5434.57861328125), (1, 8183.02490234375)]","[(0, 10725.478515625), (1, 6347.28955078125)]","[(0, 4630.955078125), (1, 8213.634765625)]","[(0, 6543.6171875), (1, 6495.72265625)]"
45,"[(0, 5219.59423828125), (1, 6941.4658203125)]","[(0, 3343.35107421875), (1, 3487.709716796875)]","[(0, 20519.98046875), (1, 21983.5703125)]","[(0, 14104.171875), (1, 13176.4951171875)]","[(0, 14420.4775390625), (1, 13215.2294921875)]","[(0, 11859.5185546875), (1, 12070.78515625)]","[(0, 10068.2978515625), (1, 10413.88671875)]","[(0, 4920.59375), (1, 4703.6982421875)]","[(0, 5361.05419921875), (1, 5783.2314453125)]","[(0, 9974.8935546875), (1, 4378.91259765625)]","[(0, 15279.8125), (1, 20729.3984375)]"
46,"[(0, 3888.992431640625), (1, 4415.77490234375)]","[(0, 2890.3955078125), (1, 2627.115966796875)]","[(0, 14219.45703125), (1, 18883.443359375)]","[(0, 11956.85546875), (1, 10812.064453125)]","[(0, 15089.6474609375), (1, 13529.3818359375)]","[(0, 9567.1533203125), (1, 9741.9306640625)]","[(0, 10153.779296875), (1, 9985.83984375)]","[(0, 4356.81103515625), (1, 4254.46533203125)]","[(0, 7036.20849609375), (1, 8589.5361328125)]","[(0, 9203.177734375), (1, 12214.0146484375)]","[(0, 6883.97998046875), (1, 6390.22998046875)]"
