,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_rr,question-formation_sr,wanna
10,"[(0, 2188.92724609375), (1, 2716.50048828125)]","[(0, 869.121826171875), (1, 753.6697387695312)]","[(0, 7742.20654296875), (1, 7870.2958984375)]","[(0, 3155.839111328125), (1, 3317.013671875)]","[(0, 1527.8056640625), (1, 1410.8267822265625)]","[(0, 2020.902587890625), (1, 2180.944580078125)]","[(0, 4890.03173828125), (1, 5151.85205078125)]","[(0, 1693.3853759765625), (1, 1478.205322265625)]","[(0, 3455.822265625), (1, 2797.876220703125)]","[(0, 2409.27294921875), (1, 2137.128173828125)]","[(0, 3542.32568359375), (1, 3019.461181640625)]"
11,"[(0, 2218.453369140625), (1, 2836.901123046875)]","[(0, 831.400146484375), (1, 725.0065307617188)]","[(0, 1938.3824462890625), (1, 1752.8125)]","[(0, 3399.721435546875), (1, 3515.181396484375)]","[(0, 2505.3369140625), (1, 1681.6917724609375)]","[(0, 5671.6220703125), (1, 6120.17529296875)]","[(0, 4821.6904296875), (1, 4984.81982421875)]","[(0, 1832.1783447265625), (1, 1555.691162109375)]","[(0, 1106.2918701171875), (1, 1563.6353759765625)]","[(0, 1724.7484130859375), (1, 2175.68359375)]","[(0, 2957.803955078125), (1, 2442.914794921875)]"
12,"[(0, 2321.60546875), (1, 2806.189453125)]","[(0, 1085.033935546875), (1, 1217.133544921875)]","[(0, 6777.6865234375), (1, 7258.3916015625)]","[(0, 4268.294921875), (1, 3936.95556640625)]","[(0, 2466.558837890625), (1, 2332.53662109375)]","[(0, 6165.41845703125), (1, 5718.455078125)]","[(0, 4371.00634765625), (1, 3931.09521484375)]","[(0, 2846.92626953125), (1, 2386.064208984375)]","[(0, 1179.6884765625), (1, 1422.66455078125)]","[(0, 3259.707275390625), (1, 2379.222412109375)]","[(0, 3461.2744140625), (1, 2831.851806640625)]"
13,"[(0, 2009.5750732421875), (1, 2415.26904296875)]","[(0, 1116.65576171875), (1, 1382.2861328125)]","[(0, 3899.0263671875), (1, 4200.81103515625)]","[(0, 7617.11767578125), (1, 7750.7099609375)]","[(0, 2548.003173828125), (1, 2389.22119140625)]","[(0, 3928.17578125), (1, 3788.668701171875)]","[(0, 3371.704833984375), (1, 3663.565185546875)]","[(0, 1071.7232666015625), (1, 924.191162109375)]","[(0, 2001.455078125), (1, 1605.462890625)]","[(0, 3626.85888671875), (1, 3702.77197265625)]","[(0, 1855.3697509765625), (1, 1561.9169921875)]"
14,"[(0, 2443.038330078125), (1, 2862.1220703125)]","[(0, 1162.3536376953125), (1, 1419.0283203125)]","[(0, 2374.567626953125), (1, 2272.066650390625)]","[(0, 8399.2783203125), (1, 8445.0361328125)]","[(0, 2975.567138671875), (1, 1870.0849609375)]","[(0, 4772.41943359375), (1, 4910.3603515625)]","[(0, 3055.45849609375), (1, 2845.897705078125)]","[(0, 1920.7354736328125), (1, 1851.90771484375)]","[(0, 2208.332763671875), (1, 2010.4384765625)]","[(0, 2279.1337890625), (1, 2481.541259765625)]","[(0, 3935.48779296875), (1, 3409.55615234375)]"
15,"[(0, 2452.027099609375), (1, 3003.92822265625)]","[(0, 1126.0172119140625), (1, 1209.69091796875)]","[(0, 1911.592041015625), (1, 1772.12255859375)]","[(0, 3057.536865234375), (1, 3578.060546875)]","[(0, 1548.16650390625), (1, 1418.927490234375)]","[(0, 6122.60400390625), (1, 6555.8349609375)]","[(0, 3808.208251953125), (1, 4096.4296875)]","[(0, 1970.397216796875), (1, 1956.0435791015625)]","[(0, 2284.157958984375), (1, 2147.362548828125)]","[(0, 1432.476318359375), (1, 1501.2344970703125)]","[(0, 1460.5379638671875), (1, 1342.2296142578125)]"
16,"[(0, 2339.33447265625), (1, 2955.04931640625)]","[(0, 1010.1531372070312), (1, 908.6865844726562)]","[(0, 4588.26513671875), (1, 4704.08837890625)]","[(0, 3863.916748046875), (1, 3695.61376953125)]","[(0, 1997.747802734375), (1, 1853.702880859375)]","[(0, 5136.2568359375), (1, 4780.46875)]","[(0, 6682.5234375), (1, 6570.04296875)]","[(0, 1913.888671875), (1, 1592.745849609375)]","[(0, 1130.380126953125), (1, 1066.7171630859375)]","[(0, 2089.641357421875), (1, 2240.484619140625)]","[(0, 2509.64404296875), (1, 2272.96923828125)]"
17,"[(0, 2263.0791015625), (1, 2673.483642578125)]","[(0, 1078.4439697265625), (1, 952.2203979492188)]","[(0, 5217.89697265625), (1, 5463.13330078125)]","[(0, 2255.97021484375), (1, 2260.747314453125)]","[(0, 1898.353515625), (1, 1763.19970703125)]","[(0, 3682.252197265625), (1, 3513.08349609375)]","[(0, 5546.244140625), (1, 5690.46533203125)]","[(0, 1998.360595703125), (1, 1709.9796142578125)]","[(0, 2803.276611328125), (1, 2884.933349609375)]","[(0, 3012.342529296875), (1, 3472.532470703125)]","[(0, 4001.58203125), (1, 3186.35009765625)]"
18,"[(0, 1808.6787109375), (1, 2314.739990234375)]","[(0, 1234.737548828125), (1, 1582.19140625)]","[(0, 4817.208984375), (1, 5169.37255859375)]","[(0, 3373.509033203125), (1, 3588.30859375)]","[(0, 5039.67041015625), (1, 3223.808349609375)]","[(0, 4725.34228515625), (1, 4978.3017578125)]","[(0, 5893.9501953125), (1, 6853.04248046875)]","[(0, 3369.216796875), (1, 3479.142333984375)]","[(0, 2149.102783203125), (1, 2579.6318359375)]","[(0, 2051.67041015625), (1, 2240.177001953125)]","[(0, 1394.4227294921875), (1, 1332.1317138671875)]"
19,"[(0, 2335.95703125), (1, 2688.66357421875)]","[(0, 1466.2752685546875), (1, 2028.21533203125)]","[(0, 4450.42138671875), (1, 4815.30712890625)]","[(0, 3306.360595703125), (1, 3175.262939453125)]","[(0, 1497.8780517578125), (1, 1435.0477294921875)]","[(0, 5451.505859375), (1, 5165.7255859375)]","[(0, 4181.20654296875), (1, 5004.5302734375)]","[(0, 2631.254638671875), (1, 2004.7197265625)]","[(0, 1168.2647705078125), (1, 846.285400390625)]","[(0, 1740.3284912109375), (1, 1429.5447998046875)]","[(0, 3862.649169921875), (1, 3188.538818359375)]"
20,"[(0, 2042.9163818359375), (1, 2370.611328125)]","[(0, 1360.6751708984375), (1, 1800.247314453125)]","[(0, 6176.6240234375), (1, 6103.54638671875)]","[(0, 3443.7216796875), (1, 3469.556396484375)]","[(0, 4546.8837890625), (1, 2790.173095703125)]","[(0, 9495.9697265625), (1, 10177.3759765625)]","[(0, 3964.80712890625), (1, 3882.63330078125)]","[(0, 1578.6954345703125), (1, 1808.6925048828125)]","[(0, 1636.096923828125), (1, 1361.6845703125)]","[(0, 1915.7841796875), (1, 2585.576171875)]","[(0, 3824.50244140625), (1, 3194.196533203125)]"
21,"[(0, 2080.146240234375), (1, 2586.752685546875)]","[(0, 1287.56689453125), (1, 1422.21337890625)]","[(0, 1650.0701904296875), (1, 1498.3809814453125)]","[(0, 3677.655029296875), (1, 3691.767333984375)]","[(0, 1984.65185546875), (1, 1931.525390625)]","[(0, 3946.2705078125), (1, 4350.533203125)]","[(0, 2712.161865234375), (1, 2859.39111328125)]","[(0, 1512.847900390625), (1, 1346.0264892578125)]","[(0, 2381.787841796875), (1, 2344.66357421875)]","[(0, 1146.5882568359375), (1, 1306.6064453125)]","[(0, 3804.937255859375), (1, 3129.429443359375)]"
22,"[(0, 2711.130126953125), (1, 3063.71875)]","[(0, 841.1157836914062), (1, 733.6317749023438)]","[(0, 3341.438720703125), (1, 3372.769287109375)]","[(0, 7816.45458984375), (1, 7699.75732421875)]","[(0, 3445.554931640625), (1, 2333.721435546875)]","[(0, 7037.37646484375), (1, 6534.7119140625)]","[(0, 5072.50244140625), (1, 5106.322265625)]","[(0, 2332.467529296875), (1, 2244.66357421875)]","[(0, 2206.683349609375), (1, 2398.47412109375)]","[(0, 2177.800048828125), (1, 2062.705078125)]","[(0, 1483.83447265625), (1, 1392.2315673828125)]"
23,"[(0, 2929.023193359375), (1, 3738.171142578125)]","[(0, 2028.3013916015625), (1, 2061.901611328125)]","[(0, 1421.0087890625), (1, 1604.8482666015625)]","[(0, 5417.93115234375), (1, 5613.93408203125)]","[(0, 1815.8763427734375), (1, 1704.6943359375)]","[(0, 8171.27294921875), (1, 7729.01611328125)]","[(0, 2809.049072265625), (1, 2902.643798828125)]","[(0, 1829.0638427734375), (1, 2210.3017578125)]","[(0, 1980.66796875), (1, 1721.401123046875)]","[(0, 1124.4461669921875), (1, 1188.9432373046875)]","[(0, 4695.48291015625), (1, 4279.70751953125)]"
24,"[(0, 2066.629150390625), (1, 2562.7626953125)]","[(0, 2157.3466796875), (1, 2250.631103515625)]","[(0, 7815.04638671875), (1, 8416.71875)]","[(0, 1910.6734619140625), (1, 1839.709716796875)]","[(0, 2747.51416015625), (1, 1740.6414794921875)]","[(0, 3910.07470703125), (1, 4149.443359375)]","[(0, 1879.4373779296875), (1, 1751.8424072265625)]","[(0, 2306.311767578125), (1, 2492.61181640625)]","[(0, 3060.506591796875), (1, 2702.53271484375)]","[(0, 1655.4727783203125), (1, 2158.702880859375)]","[(0, 3015.49560546875), (1, 2408.852294921875)]"
25,"[(0, 2648.025146484375), (1, 3386.001953125)]","[(0, 2274.694091796875), (1, 2284.142578125)]","[(0, 8336.505859375), (1, 9063.900390625)]","[(0, 5620.23388671875), (1, 5677.9921875)]","[(0, 2985.262451171875), (1, 2173.184814453125)]","[(0, 3415.241455078125), (1, 3678.3740234375)]","[(0, 2704.979736328125), (1, 2857.446044921875)]","[(0, 1496.528076171875), (1, 1342.982421875)]","[(0, 4032.958984375), (1, 2863.7275390625)]","[(0, 1160.114990234375), (1, 1321.8602294921875)]","[(0, 3289.6689453125), (1, 2677.970947265625)]"
26,"[(0, 2108.475341796875), (1, 2640.491455078125)]","[(0, 1776.6068115234375), (1, 1669.830322265625)]","[(0, 7144.82568359375), (1, 6840.9755859375)]","[(0, 6437.59228515625), (1, 6287.48828125)]","[(0, 4005.83544921875), (1, 2761.622314453125)]","[(0, 3893.9990234375), (1, 3824.5390625)]","[(0, 4728.484375), (1, 4698.501953125)]","[(0, 1731.2843017578125), (1, 2219.79296875)]","[(0, 1812.7886962890625), (1, 1411.44189453125)]","[(0, 1659.6285400390625), (1, 1450.4134521484375)]","[(0, 4031.38232421875), (1, 3392.405029296875)]"
27,"[(0, 2610.914794921875), (1, 3294.71435546875)]","[(0, 871.689208984375), (1, 764.4807739257812)]","[(0, 3844.7255859375), (1, 3470.986083984375)]","[(0, 5554.48095703125), (1, 5638.51416015625)]","[(0, 2133.30908203125), (1, 1947.6707763671875)]","[(0, 4668.9541015625), (1, 5286.69970703125)]","[(0, 4149.79150390625), (1, 4088.105712890625)]","[(0, 2384.005615234375), (1, 2630.117919921875)]","[(0, 2112.02734375), (1, 2306.439453125)]","[(0, 2698.99755859375), (1, 2984.18359375)]","[(0, 1778.16015625), (1, 1660.0947265625)]"
28,"[(0, 1894.8944091796875), (1, 2327.964111328125)]","[(0, 2202.540283203125), (1, 2266.013916015625)]","[(0, 2142.66064453125), (1, 2160.086669921875)]","[(0, 3128.814453125), (1, 3083.810546875)]","[(0, 2128.10400390625), (1, 1933.41064453125)]","[(0, 5515.2041015625), (1, 5010.896484375)]","[(0, 6156.67578125), (1, 7208.6474609375)]","[(0, 1373.872314453125), (1, 1524.8922119140625)]","[(0, 1386.457275390625), (1, 1509.9794921875)]","[(0, 3124.77099609375), (1, 2528.779541015625)]","[(0, 4130.1298828125), (1, 3716.590576171875)]"
29,"[(0, 2809.922607421875), (1, 3621.539306640625)]","[(0, 1059.627197265625), (1, 842.3009643554688)]","[(0, 2078.38818359375), (1, 2170.839111328125)]","[(0, 3507.68701171875), (1, 3434.453369140625)]","[(0, 5533.78125), (1, 3541.947509765625)]","[(0, 2924.839111328125), (1, 2758.604248046875)]","[(0, 4673.4716796875), (1, 5212.31201171875)]","[(0, 2570.32861328125), (1, 2727.291015625)]","[(0, 3556.08154296875), (1, 3865.63427734375)]","[(0, 2617.912353515625), (1, 2287.596923828125)]","[(0, 2618.571533203125), (1, 2351.68212890625)]"
30,"[(0, 2661.92431640625), (1, 3199.16552734375)]","[(0, 985.313720703125), (1, 863.9461059570312)]","[(0, 9127.814453125), (1, 9186.5517578125)]","[(0, 5766.74169921875), (1, 5578.93310546875)]","[(0, 6062.64697265625), (1, 3826.72802734375)]","[(0, 3304.151123046875), (1, 3676.679931640625)]","[(0, 2214.3359375), (1, 2029.111083984375)]","[(0, 1548.1888427734375), (1, 1769.1236572265625)]","[(0, 1636.1937255859375), (1, 1805.9295654296875)]","[(0, 2303.857177734375), (1, 1951.967041015625)]","[(0, 3378.728271484375), (1, 2981.165771484375)]"
31,"[(0, 2975.948974609375), (1, 3715.4775390625)]","[(0, 2295.22216796875), (1, 2406.783447265625)]","[(0, 3101.97998046875), (1, 3213.739501953125)]","[(0, 2377.516845703125), (1, 2425.661376953125)]","[(0, 2748.618896484375), (1, 2622.041259765625)]","[(0, 5960.5771484375), (1, 5677.9267578125)]","[(0, 1976.71826171875), (1, 2101.08056640625)]","[(0, 1760.53564453125), (1, 1239.645263671875)]","[(0, 1899.5325927734375), (1, 1881.2279052734375)]","[(0, 2419.70947265625), (1, 3079.390380859375)]","[(0, 2211.072509765625), (1, 2027.5703125)]"
32,"[(0, 2424.26904296875), (1, 2975.001220703125)]","[(0, 2334.47265625), (1, 2580.32568359375)]","[(0, 2719.94287109375), (1, 2924.740234375)]","[(0, 4951.49267578125), (1, 4851.75048828125)]","[(0, 2701.706787109375), (1, 2659.930908203125)]","[(0, 6370.75244140625), (1, 7103.96435546875)]","[(0, 4254.50537109375), (1, 4577.05517578125)]","[(0, 1478.6182861328125), (1, 1326.6485595703125)]","[(0, 1526.7205810546875), (1, 1675.113037109375)]","[(0, 1707.79248046875), (1, 1410.52880859375)]","[(0, 3752.687255859375), (1, 3402.51416015625)]"
33,"[(0, 3183.7744140625), (1, 3857.421875)]","[(0, 2671.79248046875), (1, 2810.6611328125)]","[(0, 6434.54150390625), (1, 6244.439453125)]","[(0, 3944.810546875), (1, 4155.18505859375)]","[(0, 7628.31298828125), (1, 4837.51123046875)]","[(0, 5361.427734375), (1, 5916.978515625)]","[(0, 2893.663818359375), (1, 2930.0361328125)]","[(0, 1378.6544189453125), (1, 1595.987548828125)]","[(0, 1871.21142578125), (1, 1435.7369384765625)]","[(0, 3571.0791015625), (1, 2794.008544921875)]","[(0, 1413.4718017578125), (1, 1280.01416015625)]"
34,"[(0, 1584.6385498046875), (1, 1798.251708984375)]","[(0, 2199.234619140625), (1, 2097.572021484375)]","[(0, 4032.6513671875), (1, 4352.89892578125)]","[(0, 5729.91357421875), (1, 6006.59912109375)]","[(0, 2449.34619140625), (1, 1779.9442138671875)]","[(0, 7906.572265625), (1, 7385.65087890625)]","[(0, 2989.4931640625), (1, 2753.996337890625)]","[(0, 2429.3388671875), (1, 2627.671142578125)]","[(0, 1256.916015625), (1, 1614.9013671875)]","[(0, 2029.517578125), (1, 1734.3209228515625)]","[(0, 2353.566650390625), (1, 2262.200927734375)]"
35,"[(0, 2325.427978515625), (1, 2902.260498046875)]","[(0, 2823.470703125), (1, 2733.511962890625)]","[(0, 8278.4658203125), (1, 8692.0634765625)]","[(0, 4230.91259765625), (1, 4129.10205078125)]","[(0, 1362.028076171875), (1, 1324.031494140625)]","[(0, 6651.1533203125), (1, 6471.71337890625)]","[(0, 5503.73974609375), (1, 5996.56005859375)]","[(0, 3228.66943359375), (1, 3992.932373046875)]","[(0, 3319.79541015625), (1, 3062.357666015625)]","[(0, 3364.904296875), (1, 3248.0830078125)]","[(0, 2710.489013671875), (1, 2473.115234375)]"
36,"[(0, 2056.63427734375), (1, 2570.397216796875)]","[(0, 3215.6923828125), (1, 3236.21923828125)]","[(0, 2746.806640625), (1, 2829.941650390625)]","[(0, 3815.114990234375), (1, 3559.528564453125)]","[(0, 2233.677001953125), (1, 2152.3251953125)]","[(0, 3408.265625), (1, 3756.76953125)]","[(0, 5279.64599609375), (1, 6316.2333984375)]","[(0, 2925.032958984375), (1, 3564.885986328125)]","[(0, 1875.8775634765625), (1, 1776.35009765625)]","[(0, 964.5665893554688), (1, 1042.643798828125)]","[(0, 3761.307861328125), (1, 3238.358642578125)]"
37,"[(0, 2555.788330078125), (1, 2897.28271484375)]","[(0, 2892.168701171875), (1, 2900.833984375)]","[(0, 3924.337890625), (1, 3808.6474609375)]","[(0, 2507.2265625), (1, 2563.795654296875)]","[(0, 2085.810791015625), (1, 1849.89013671875)]","[(0, 3003.33544921875), (1, 3251.504638671875)]","[(0, 3689.148681640625), (1, 4449.35595703125)]","[(0, 1945.34375), (1, 1537.981689453125)]","[(0, 1527.4595947265625), (1, 1782.4599609375)]","[(0, 2501.879638671875), (1, 3003.50439453125)]","[(0, 2590.292724609375), (1, 2372.7431640625)]"
38,"[(0, 1531.66943359375), (1, 1745.540283203125)]","[(0, 2316.484619140625), (1, 2296.185791015625)]","[(0, 1587.691162109375), (1, 1705.3853759765625)]","[(0, 4051.56689453125), (1, 4131.90673828125)]","[(0, 3882.78515625), (1, 2349.826904296875)]","[(0, 3090.915283203125), (1, 2834.03466796875)]","[(0, 2482.786376953125), (1, 2616.819091796875)]","[(0, 2209.63916015625), (1, 2717.5419921875)]","[(0, 2447.1328125), (1, 1991.8533935546875)]","[(0, 1757.382080078125), (1, 1556.134033203125)]","[(0, 5078.078125), (1, 4514.72314453125)]"
39,"[(0, 1936.955810546875), (1, 2294.25390625)]","[(0, 850.2193603515625), (1, 752.096923828125)]","[(0, 7683.7666015625), (1, 7473.47265625)]","[(0, 4575.78515625), (1, 4568.03271484375)]","[(0, 3277.87548828125), (1, 1936.8145751953125)]","[(0, 2222.930419921875), (1, 2070.827392578125)]","[(0, 2565.811279296875), (1, 3015.8408203125)]","[(0, 1250.525390625), (1, 1219.7457275390625)]","[(0, 2029.6258544921875), (1, 2391.208984375)]","[(0, 1734.63427734375), (1, 1947.0689697265625)]","[(0, 4179.587890625), (1, 3424.3701171875)]"
40,"[(0, 2841.298095703125), (1, 3492.16943359375)]","[(0, 703.6063842773438), (1, 617.9118041992188)]","[(0, 3197.265625), (1, 2959.173583984375)]","[(0, 2214.426513671875), (1, 2359.185791015625)]","[(0, 1741.8778076171875), (1, 1747.219970703125)]","[(0, 4641.234375), (1, 4685.19921875)]","[(0, 2853.526123046875), (1, 2786.00244140625)]","[(0, 1924.5245361328125), (1, 1940.4522705078125)]","[(0, 1617.4383544921875), (1, 1813.786376953125)]","[(0, 1982.7098388671875), (1, 1581.2049560546875)]","[(0, 3342.270263671875), (1, 2992.188720703125)]"
41,"[(0, 1639.6395263671875), (1, 2091.738037109375)]","[(0, 1193.7598876953125), (1, 1070.2601318359375)]","[(0, 7128.8173828125), (1, 7153.8525390625)]","[(0, 3109.83837890625), (1, 3238.587158203125)]","[(0, 1589.600830078125), (1, 1597.089111328125)]","[(0, 2719.671875), (1, 2976.27685546875)]","[(0, 3625.430419921875), (1, 3903.00732421875)]","[(0, 2072.47509765625), (1, 2443.50537109375)]","[(0, 1660.6932373046875), (1, 1743.5687255859375)]","[(0, 2393.318115234375), (1, 2131.892578125)]","[(0, 1293.4256591796875), (1, 1197.1070556640625)]"
42,"[(0, 1988.122314453125), (1, 2488.69287109375)]","[(0, 2752.3251953125), (1, 2917.91455078125)]","[(0, 3512.229248046875), (1, 3519.602783203125)]","[(0, 5884.61572265625), (1, 5882.50048828125)]","[(0, 4009.401123046875), (1, 2680.116943359375)]","[(0, 2827.03515625), (1, 2413.283447265625)]","[(0, 5046.6396484375), (1, 5099.125)]","[(0, 1716.6551513671875), (1, 1628.678955078125)]","[(0, 1200.0584716796875), (1, 1202.7108154296875)]","[(0, 1643.8887939453125), (1, 1816.198486328125)]","[(0, 4288.7451171875), (1, 3677.833740234375)]"
43,"[(0, 2039.695556640625), (1, 2323.255615234375)]","[(0, 3315.96044921875), (1, 3725.654052734375)]","[(0, 5374.984375), (1, 6000.26708984375)]","[(0, 4296.97021484375), (1, 4410.921875)]","[(0, 4926.84814453125), (1, 3207.7412109375)]","[(0, 2268.888916015625), (1, 2448.530029296875)]","[(0, 3512.906005859375), (1, 3780.504638671875)]","[(0, 1997.3896484375), (1, 2164.48095703125)]","[(0, 1180.080078125), (1, 1244.0545654296875)]","[(0, 1819.9114990234375), (1, 2561.850341796875)]","[(0, 3210.872314453125), (1, 2892.125732421875)]"
44,"[(0, 3161.873291015625), (1, 4033.724365234375)]","[(0, 2799.360107421875), (1, 3146.589111328125)]","[(0, 2540.703125), (1, 2737.572509765625)]","[(0, 1722.50390625), (1, 1758.5513916015625)]","[(0, 5809.64306640625), (1, 3522.873291015625)]","[(0, 3108.03564453125), (1, 3003.93701171875)]","[(0, 4626.47021484375), (1, 4253.8203125)]","[(0, 2210.8701171875), (1, 1781.872802734375)]","[(0, 1851.1334228515625), (1, 1522.9404296875)]","[(0, 2585.950927734375), (1, 3211.953369140625)]","[(0, 1939.7999267578125), (1, 1878.14013671875)]"
45,"[(0, 3162.12353515625), (1, 4049.315185546875)]","[(0, 1719.480712890625), (1, 1734.8642578125)]","[(0, 8061.39990234375), (1, 7749.0986328125)]","[(0, 2448.095703125), (1, 2637.137939453125)]","[(0, 4770.61767578125), (1, 4642.859375)]","[(0, 2800.937255859375), (1, 2595.197265625)]","[(0, 2466.549560546875), (1, 2689.156005859375)]","[(0, 2586.88720703125), (1, 2851.781005859375)]","[(0, 1294.12841796875), (1, 1430.4320068359375)]","[(0, 1266.1473388671875), (1, 1463.3304443359375)]","[(0, 4648.5390625), (1, 4031.1787109375)]"
