,best
anaphoric-one-semantics,0.002
anaphoric-one-syntax,0.44
island-adjunct,0.542
island-complex-np,0.414
island-wh,0.87
principle_a_command,0.482
principle_a_locality,0.38
question-formation_or,0.542
question-formation_rr,0.512
question-formation_sr,0.468
wanna,0.932
