,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_or_strict,question-formation_rr,question-formation_rr_strict,question-formation_sr,question-formation_sr_strict,wanna
0,"[(0, 898.6394653320312), (1, 1025.6468505859375)]","[(0, 637.8947143554688), (1, 859.4989624023438)]","[(0, 5990.3642578125), (1, 5772.123046875)]","[(0, 5072.47314453125), (1, 3846.922607421875)]","[(0, 14784.837890625), (1, 9190.8623046875)]","[(0, 9784.779296875), (1, 10408.525390625)]","[(0, 14827.3671875), (1, 18299.595703125)]","[(0, 893.8534545898438), (1, 869.623779296875)]","[(4, 43.199301326976105), (3, 46.52676773071289), (5, 72.77903645833334), (1, 75.9893798828125), (0, 88.39130510602679), (2, 149.6036658653846)]","[(0, 8097.35986328125), (1, 7128.43603515625)]","[(4, 43.183056640625), (3, 48.764552525111604), (5, 64.73123873197116), (0, 76.21175638834636), (1, 100.4527118389423), (2, 106.6165438565341)]","[(0, 4679.4921875), (1, 3089.9072265625)]","[(4, 590.0147372159091), (5, 617.070068359375), (3, 713.22236328125), (1, 741.2472034801136), (2, 818.58896484375), (0, 944.20673828125)]","[(0, 16033.552734375), (1, 12700.361328125)]"
1,"[(0, 990.861572265625), (1, 1140.8145751953125)]","[(0, 957.781494140625), (1, 1411.4923095703125)]","[(0, 1568.097412109375), (1, 1482.4320068359375)]","[(0, 7293.04345703125), (1, 6446.97998046875)]","[(0, 13320.4931640625), (1, 6575.5400390625)]","[(0, 9754.5830078125), (1, 8671.5380859375)]","[(0, 8283.52734375), (1, 10701.6630859375)]","[(0, 1604.636962890625), (1, 800.0473022460938)]","[(4, 165.17234108664772), (5, 170.7174560546875), (3, 219.1099365234375), (1, 245.9486416903409), (2, 255.7919677734375), (0, 337.34833984375)]","[(0, 3319.9853515625), (1, 2074.1181640625)]","[(4, 514.9267985026041), (3, 656.0257013494319), (5, 704.8122780539773), (1, 740.1466471354166), (0, 797.8712713068181), (2, 846.1732066761364)]","[(0, 2009.6507568359375), (1, 2333.87939453125)]","[(4, 150.2573699951172), (5, 165.13813127790178), (3, 186.49236653645832), (1, 219.19463239397322), (2, 266.03940836588544), (0, 339.1211688701923)]","[(0, 2812.411865234375), (1, 2541.944091796875)]"
2,"[(0, 1100.0347900390625), (1, 1262.03173828125)]","[(0, 784.8678588867188), (1, 1004.7927856445312)]","[(0, 2794.997314453125), (1, 3140.227783203125)]","[(0, 4208.55810546875), (1, 4553.48828125)]","[(0, 6069.5546875), (1, 4777.0322265625)]","[(0, 11840.4091796875), (1, 12828.7255859375)]","[(0, 4655.0380859375), (1, 4077.218994140625)]","[(0, 695.1823120117188), (1, 658.75341796875)]","[(1, 92.4676513671875), (2, 108.35917445591518), (0, 194.04524113581732), (4, 216.38455904447116), (5, 267.6265462239583), (3, 438.6190074573864)]","[(0, 2826.609375), (1, 2092.247802734375)]","[(4, 205.56809779575892), (5, 259.69724527994794), (3, 271.85560021033655), (1, 326.57997639973956), (2, 407.656201171875), (0, 532.4628462357955)]","[(0, 6539.79931640625), (1, 6202.17626953125)]","[(1, 182.54948286576703), (4, 211.050537109375), (2, 218.793798828125), (5, 253.210009765625), (0, 315.9949951171875), (3, 367.033203125)]","[(0, 4115.26416015625), (1, 3615.248779296875)]"
3,"[(0, 1225.2789306640625), (1, 1494.10302734375)]","[(0, 607.8707275390625), (1, 724.8133544921875)]","[(0, 25818.828125), (1, 28824.197265625)]","[(0, 10130.7197265625), (1, 10326.4521484375)]","[(0, 6132.31005859375), (1, 4995.44189453125)]","[(0, 6162.28515625), (1, 7010.201171875)]","[(0, 10154.263671875), (1, 11607.9287109375)]","[(0, 5456.13525390625), (1, 2609.998779296875)]","[(4, 220.6254216974432), (1, 222.33491654829547), (5, 252.815380859375), (2, 257.656591796875), (3, 262.313427734375), (0, 263.084423828125)]","[(0, 1870.6492919921875), (1, 1609.042724609375)]","[(2, 305.3195393880208), (1, 322.4411433293269), (0, 329.88393147786456), (4, 379.6383713942308), (5, 436.2311604817708), (3, 453.7029215494792)]","[(0, 3159.87158203125), (1, 1166.4351806640625)]","[(4, 483.0066583806818), (1, 504.5797230113636), (5, 518.97978515625), (2, 540.656591796875), (3, 660.841845703125), (0, 687.365380859375)]","[(0, 13916.4091796875), (1, 9785.853515625)]"
4,"[(0, 1353.4246826171875), (1, 1938.286376953125)]","[(0, 397.3780517578125), (1, 366.9318542480469)]","[(0, 27757.947265625), (1, 25215.662109375)]","[(0, 11564.0849609375), (1, 14328.576171875)]","[(0, 11120.93359375), (1, 6504.7177734375)]","[(0, 10672.9306640625), (1, 9534.5458984375)]","[(0, 11095.4033203125), (1, 10034.181640625)]","[(0, 2359.814697265625), (1, 2387.119140625)]","[(4, 100.05307442801339), (3, 106.14320882161458), (0, 110.08114858774039), (1, 111.30376790364583), (5, 192.5013631184896), (2, 210.06749549278845)]","[(0, 8041.9423828125), (1, 5440.2880859375)]","[(2, 167.42086087740384), (4, 176.88666240985577), (1, 182.47024972098214), (5, 212.9581095377604), (0, 286.443359375), (3, 426.51944247159093)]","[(0, 624.4010009765625), (1, 581.5582885742188)]","[(4, 73.75630187988281), (1, 76.74508666992188), (3, 118.62429373604911), (0, 122.06885637555804), (5, 129.04412841796875), (2, 133.36778041294642)]","[(0, 10508.845703125), (1, 8228.0595703125)]"
5,"[(0, 1608.8509521484375), (1, 2029.724609375)]","[(0, 271.3766174316406), (1, 255.18199157714844)]","[(0, 7070.6015625), (1, 8014.67041015625)]","[(0, 7007.67431640625), (1, 6310.60400390625)]","[(0, 12541.7822265625), (1, 7624.3994140625)]","[(0, 14959.5595703125), (1, 16728.03125)]","[(0, 7188.21044921875), (1, 8082.83154296875)]","[(0, 2213.956787109375), (1, 1752.685546875)]","[(4, 128.5505038174716), (5, 130.024267578125), (2, 139.303515625), (1, 141.00587047230113), (3, 158.35213623046874), (0, 181.21024169921876)]","[(0, 2140.005859375), (1, 2213.8291015625)]","[(2, 75.7520282451923), (4, 87.4430682842548), (5, 95.38565063476562), (1, 121.68703787667411), (0, 150.94381713867188), (3, 174.7166748046875)]","[(0, 984.76318359375), (1, 1245.464111328125)]","[(4, 467.3297526041667), (1, 481.657958984375), (5, 536.0012428977273), (2, 556.0783025568181), (3, 657.4994229403409), (0, 695.73583984375)]","[(0, 2776.431396484375), (1, 2503.15185546875)]"
6,"[(0, 791.8724365234375), (1, 873.9808349609375)]","[(0, 1298.2310791015625), (1, 1966.5478515625)]","[(0, 5474.60205078125), (1, 4126.5078125)]","[(0, 3922.48193359375), (1, 4384.64599609375)]","[(0, 5136.74169921875), (1, 4098.0908203125)]","[(0, 10085.4794921875), (1, 8925.4462890625)]","[(0, 15343.099609375), (1, 17499.82421875)]","[(0, 1166.67431640625), (1, 961.43212890625)]","[(1, 273.67047119140625), (4, 284.67266845703125), (2, 289.78231534090907), (5, 303.90449662642044), (0, 400.46706321022725), (3, 411.60844282670456)]","[(0, 2467.09423828125), (1, 2064.482177734375)]","[(4, 111.12026541573661), (3, 151.50867638221155), (5, 200.6527303059896), (1, 215.2032674153646), (0, 326.17629172585225), (2, 423.58583984375)]","[(0, 2849.33154296875), (1, 2499.54736328125)]","[(1, 128.93707682291668), (3, 137.44967447916667), (0, 147.23859514508928), (5, 174.04502650669642), (4, 180.26182556152344), (2, 182.20113431490384)]","[(0, 15757.2412109375), (1, 11911.2275390625)]"
7,"[(0, 1120.855712890625), (1, 1357.4984130859375)]","[(0, 1928.7762451171875), (1, 3301.580810546875)]","[(0, 4939.8759765625), (1, 3939.516845703125)]","[(0, 28046.92578125), (1, 24517.4765625)]","[(0, 6526.55908203125), (1, 4788.7275390625)]","[(0, 5322.14013671875), (1, 5804.576171875)]","[(0, 15609.8994140625), (1, 18495.224609375)]","[(0, 2036.46630859375), (1, 1652.389892578125)]","[(1, 170.32423400878906), (4, 177.49940708705358), (2, 183.779931640625), (0, 189.7080078125), (5, 194.0892052283654), (3, 215.37849934895834)]","[(0, 1125.5699462890625), (1, 1503.1405029296875)]","[(1, 427.5836292613636), (2, 472.6568359375), (4, 625.3593306107955), (0, 696.621533203125), (5, 721.661279296875), (3, 1006.4275390625)]","[(0, 1661.2603759765625), (1, 2022.53369140625)]","[(4, 103.9102783203125), (1, 107.39524623325893), (3, 124.54695951021634), (5, 124.74910794771634), (2, 130.72746394230768), (0, 131.44184758112982)]","[(0, 13885.5478515625), (1, 11195.935546875)]"
8,"[(0, 1774.578125), (1, 2297.78369140625)]","[(0, 1433.1766357421875), (1, 2186.808349609375)]","[(0, 15718.7431640625), (1, 15220.0537109375)]","[(0, 10378.95703125), (1, 10875.23828125)]","[(0, 13540.056640625), (1, 7254.71044921875)]","[(0, 9048.44921875), (1, 8375.5380859375)]","[(0, 7993.3046875), (1, 7064.48193359375)]","[(0, 880.8073120117188), (1, 1008.5263061523438)]","[(5, 45.88954264322917), (4, 50.98283386230469), (3, 55.64849039713542), (2, 60.096044921875), (1, 66.1609878540039), (0, 75.15050455729167)]","[(0, 4004.341796875), (1, 5387.03369140625)]","[(4, 57.444454193115234), (5, 82.93113490513393), (1, 90.59039713541667), (2, 95.83934607872597), (3, 107.49679129464286), (0, 130.50188739483173)]","[(0, 4064.09765625), (1, 3813.557861328125)]","[(1, 50.87746047973633), (2, 55.68113606770833), (4, 75.23304036458333), (5, 79.34858921595982), (0, 108.50306047712054), (3, 159.70611102764423)]","[(0, 1353.1658935546875), (1, 1249.2100830078125)]"
9,"[(0, 1468.18310546875), (1, 1787.1689453125)]","[(0, 750.2078857421875), (1, 877.5257568359375)]","[(0, 4958.5478515625), (1, 5299.91015625)]","[(0, 25800.46484375), (1, 25015.732421875)]","[(0, 5073.919921875), (1, 3220.25)]","[(0, 4298.0439453125), (1, 3863.20947265625)]","[(0, 10107.384765625), (1, 11261.138671875)]","[(0, 1605.72998046875), (1, 1724.7164306640625)]","[(2, 83.03792898995536), (1, 84.4003662109375), (5, 99.15517014723558), (4, 99.90829031808036), (0, 163.21651517427884), (3, 238.6642049153646)]","[(0, 1788.8963623046875), (1, 2032.3665771484375)]","[(3, 68.80766027113971), (4, 71.26961263020833), (0, 102.36705017089844), (5, 109.10995483398438), (1, 122.64045266544117), (2, 154.79607747395832)]","[(0, 3511.167724609375), (1, 2616.61328125)]","[(1, 73.0963134765625), (2, 89.86866173377403), (4, 108.03314678485577), (5, 144.85355631510416), (0, 214.5191853841146), (3, 341.26338334517044)]","[(0, 3613.4423828125), (1, 3336.45849609375)]"
