,best
anaphoric-one-semantics,0.08
anaphoric-one-syntax,0.666
island-adjunct,0.642
island-complex-np,0.39
island-wh,0.82
principle_a_command,0.522
principle_a_locality,0.528
question-formation_or,0.524
question-formation_or_strict,0.032
question-formation_rr,0.54
question-formation_rr_strict,0.028
question-formation_sr,0.546
question-formation_sr_strict,0.03
wanna,0.57
