,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_rr,question-formation_sr,wanna
10,"[(0, 1139.0975341796875), (1, 1530.472900390625)]","[(0, 522.3973999023438), (1, 457.3852233886719)]","[(0, 6941.916015625), (1, 7128.6064453125)]","[(0, 2278.718505859375), (1, 2443.99951171875)]","[(0, 895.029296875), (1, 800.2926635742188)]","[(0, 1817.941650390625), (1, 1921.431640625)]","[(0, 5274.70361328125), (1, 5844.89404296875)]","[(0, 1212.4658203125), (1, 1114.0482177734375)]","[(0, 2696.908203125), (1, 2319.59716796875)]","[(0, 1530.3677978515625), (1, 1487.1190185546875)]","[(0, 2949.139892578125), (1, 2368.47705078125)]"
11,"[(0, 1176.3900146484375), (1, 1638.1171875)]","[(0, 450.3967590332031), (1, 389.6705322265625)]","[(0, 1254.8338623046875), (1, 1125.30810546875)]","[(0, 2445.361083984375), (1, 2705.06494140625)]","[(0, 1883.163818359375), (1, 1123.781494140625)]","[(0, 5556.4990234375), (1, 5909.771484375)]","[(0, 5176.541015625), (1, 5495.646484375)]","[(0, 1219.49267578125), (1, 937.4388427734375)]","[(0, 776.1182861328125), (1, 1022.6820068359375)]","[(0, 1223.08056640625), (1, 1371.6878662109375)]","[(0, 2568.280029296875), (1, 1999.774169921875)]"
12,"[(0, 1404.198486328125), (1, 1777.4278564453125)]","[(0, 554.815185546875), (1, 644.0502319335938)]","[(0, 5438.97021484375), (1, 5919.76708984375)]","[(0, 3420.2939453125), (1, 3154.84326171875)]","[(0, 1765.928466796875), (1, 1539.7156982421875)]","[(0, 6052.041015625), (1, 5727.88671875)]","[(0, 4087.239990234375), (1, 3711.160888671875)]","[(0, 1772.5350341796875), (1, 1781.64599609375)]","[(0, 714.7223510742188), (1, 1117.133056640625)]","[(0, 2125.1318359375), (1, 1665.5284423828125)]","[(0, 2669.09423828125), (1, 2187.283935546875)]"
13,"[(0, 1152.9952392578125), (1, 1448.293212890625)]","[(0, 683.3584594726562), (1, 909.3680419921875)]","[(0, 2772.347412109375), (1, 2958.537109375)]","[(0, 6935.77490234375), (1, 7307.46875)]","[(0, 1763.400634765625), (1, 1525.353271484375)]","[(0, 3463.120361328125), (1, 3353.291748046875)]","[(0, 3217.161865234375), (1, 3325.2802734375)]","[(0, 665.2752075195312), (1, 526.81201171875)]","[(0, 1465.5740966796875), (1, 1101.0601806640625)]","[(0, 2788.9306640625), (1, 3171.264892578125)]","[(0, 1558.9056396484375), (1, 1380.4522705078125)]"
14,"[(0, 1391.90234375), (1, 1709.0626220703125)]","[(0, 611.3988647460938), (1, 761.5965576171875)]","[(0, 1676.207763671875), (1, 1561.906494140625)]","[(0, 7844.3544921875), (1, 7936.13232421875)]","[(0, 2059.5048828125), (1, 1156.7095947265625)]","[(0, 4433.0537109375), (1, 4570.7470703125)]","[(0, 2549.595458984375), (1, 2429.022705078125)]","[(0, 1366.4417724609375), (1, 1454.455322265625)]","[(0, 1532.788818359375), (1, 1287.272216796875)]","[(0, 1819.553955078125), (1, 1966.4541015625)]","[(0, 3533.92724609375), (1, 2953.783935546875)]"
15,"[(0, 1258.488525390625), (1, 1681.8055419921875)]","[(0, 538.6388549804688), (1, 612.2927856445312)]","[(0, 1322.572021484375), (1, 1226.442138671875)]","[(0, 2175.685546875), (1, 2540.646240234375)]","[(0, 1054.384033203125), (1, 942.6182861328125)]","[(0, 6551.447265625), (1, 6886.5927734375)]","[(0, 3386.58642578125), (1, 3660.03125)]","[(0, 1222.874755859375), (1, 1428.8497314453125)]","[(0, 1575.621826171875), (1, 1702.27783203125)]","[(0, 976.120849609375), (1, 1019.822021484375)]","[(0, 1168.0369873046875), (1, 1095.302001953125)]"
16,"[(0, 1494.5120849609375), (1, 2022.5260009765625)]","[(0, 505.84539794921875), (1, 444.1684265136719)]","[(0, 3933.814208984375), (1, 4071.301513671875)]","[(0, 2988.552490234375), (1, 2877.373046875)]","[(0, 1287.8272705078125), (1, 1169.49609375)]","[(0, 5274.5830078125), (1, 5018.06982421875)]","[(0, 6391.13818359375), (1, 6677.63134765625)]","[(0, 1383.78369140625), (1, 1225.21923828125)]","[(0, 845.60009765625), (1, 737.4835815429688)]","[(0, 1610.37841796875), (1, 1403.2205810546875)]","[(0, 2100.448486328125), (1, 1999.1258544921875)]"
17,"[(0, 1152.78857421875), (1, 1432.3507080078125)]","[(0, 657.5758666992188), (1, 566.7807006835938)]","[(0, 4563.28662109375), (1, 4695.5322265625)]","[(0, 1495.5592041015625), (1, 1517.6982421875)]","[(0, 1263.55029296875), (1, 1145.7679443359375)]","[(0, 3430.8818359375), (1, 3315.3564453125)]","[(0, 5432.9462890625), (1, 5890.802734375)]","[(0, 1497.5631103515625), (1, 1193.980712890625)]","[(0, 2444.02734375), (1, 2108.032958984375)]","[(0, 2348.067138671875), (1, 2400.888427734375)]","[(0, 3117.921630859375), (1, 2469.6611328125)]"
18,"[(0, 1121.335205078125), (1, 1475.2352294921875)]","[(0, 708.1290283203125), (1, 951.9857177734375)]","[(0, 4063.884521484375), (1, 3960.5634765625)]","[(0, 2388.84765625), (1, 2699.113525390625)]","[(0, 3372.061767578125), (1, 1905.244873046875)]","[(0, 4926.162109375), (1, 5119.56103515625)]","[(0, 4567.85400390625), (1, 5379.46630859375)]","[(0, 2646.275634765625), (1, 2900.970947265625)]","[(0, 1537.5087890625), (1, 1539.105712890625)]","[(0, 1624.8121337890625), (1, 1331.812255859375)]","[(0, 1101.1322021484375), (1, 1071.4095458984375)]"
19,"[(0, 1359.8255615234375), (1, 1647.3798828125)]","[(0, 959.5565185546875), (1, 1441.36376953125)]","[(0, 3446.080810546875), (1, 3633.18701171875)]","[(0, 2322.379638671875), (1, 2227.891357421875)]","[(0, 868.5504760742188), (1, 810.230712890625)]","[(0, 5149.44482421875), (1, 4965.76953125)]","[(0, 3528.1455078125), (1, 4303.7578125)]","[(0, 1554.257080078125), (1, 1675.64501953125)]","[(0, 786.89111328125), (1, 536.9261474609375)]","[(0, 1142.9947509765625), (1, 959.8705444335938)]","[(0, 2960.8759765625), (1, 2325.231689453125)]"
20,"[(0, 1316.3916015625), (1, 1608.9429931640625)]","[(0, 836.7294311523438), (1, 1150.8883056640625)]","[(0, 5447.81640625), (1, 5296.7880859375)]","[(0, 2475.924560546875), (1, 2525.744140625)]","[(0, 3703.326416015625), (1, 2110.049560546875)]","[(0, 10207.654296875), (1, 10971.5986328125)]","[(0, 3428.242431640625), (1, 3580.43310546875)]","[(0, 1162.6829833984375), (1, 1076.75341796875)]","[(0, 1129.5245361328125), (1, 867.604248046875)]","[(0, 1340.9482421875), (1, 1507.452392578125)]","[(0, 2947.892822265625), (1, 2487.23583984375)]"
21,"[(0, 1251.645751953125), (1, 1681.22265625)]","[(0, 748.9794311523438), (1, 861.2244873046875)]","[(0, 1191.3016357421875), (1, 1081.9619140625)]","[(0, 2534.053466796875), (1, 2551.476806640625)]","[(0, 1270.7823486328125), (1, 1210.514892578125)]","[(0, 3730.4111328125), (1, 3948.423828125)]","[(0, 2475.85498046875), (1, 2445.697998046875)]","[(0, 1137.2701416015625), (1, 1186.1611328125)]","[(0, 1991.834228515625), (1, 1849.4931640625)]","[(0, 810.5468139648438), (1, 904.1337280273438)]","[(0, 2670.275390625), (1, 2160.896484375)]"
22,"[(0, 1448.651611328125), (1, 1774.054443359375)]","[(0, 473.8962097167969), (1, 415.8435974121094)]","[(0, 2513.27490234375), (1, 2582.62255859375)]","[(0, 6910.36962890625), (1, 6703.71533203125)]","[(0, 2882.1103515625), (1, 1708.66259765625)]","[(0, 7545.0576171875), (1, 7167.79736328125)]","[(0, 4298.69580078125), (1, 4618.12109375)]","[(0, 1390.8819580078125), (1, 1664.55029296875)]","[(0, 1465.917236328125), (1, 1292.4688720703125)]","[(0, 1611.633544921875), (1, 1678.044677734375)]","[(0, 1075.180419921875), (1, 1019.7792358398438)]"
23,"[(0, 1473.94140625), (1, 2058.821533203125)]","[(0, 1113.356201171875), (1, 1142.986083984375)]","[(0, 1024.0126953125), (1, 1183.34033203125)]","[(0, 4345.23388671875), (1, 4667.02197265625)]","[(0, 1249.2874755859375), (1, 1151.0972900390625)]","[(0, 8562.015625), (1, 8135.7763671875)]","[(0, 2584.354736328125), (1, 2858.567626953125)]","[(0, 1392.36572265625), (1, 1695.777099609375)]","[(0, 1513.772216796875), (1, 1087.1572265625)]","[(0, 727.8014526367188), (1, 889.1068115234375)]","[(0, 3723.45166015625), (1, 3212.446533203125)]"
24,"[(0, 1318.2200927734375), (1, 1704.351318359375)]","[(0, 1332.5777587890625), (1, 1409.0350341796875)]","[(0, 7164.69482421875), (1, 7543.51806640625)]","[(0, 1551.9990234375), (1, 1441.696533203125)]","[(0, 2328.1474609375), (1, 1346.2408447265625)]","[(0, 3259.570556640625), (1, 3514.2197265625)]","[(0, 1597.345703125), (1, 1550.98095703125)]","[(0, 1828.95654296875), (1, 1886.4378662109375)]","[(0, 1824.0765380859375), (1, 2059.89892578125)]","[(0, 962.9736938476562), (1, 1520.6436767578125)]","[(0, 2272.745849609375), (1, 1803.147705078125)]"
25,"[(0, 1775.1976318359375), (1, 2369.50927734375)]","[(0, 1296.7679443359375), (1, 1304.1943359375)]","[(0, 7556.49267578125), (1, 8174.3203125)]","[(0, 5076.58203125), (1, 5150.75146484375)]","[(0, 2314.578857421875), (1, 1506.694091796875)]","[(0, 2965.940185546875), (1, 3045.976806640625)]","[(0, 2199.210693359375), (1, 2278.427490234375)]","[(0, 938.0094604492188), (1, 926.7891845703125)]","[(0, 3608.3046875), (1, 2346.143310546875)]","[(0, 659.4539794921875), (1, 811.47998046875)]","[(0, 2677.068115234375), (1, 2179.298095703125)]"
26,"[(0, 1376.7960205078125), (1, 1867.771484375)]","[(0, 944.0972900390625), (1, 925.8972778320312)]","[(0, 6534.9423828125), (1, 6060.33447265625)]","[(0, 5409.216796875), (1, 5301.9326171875)]","[(0, 3490.8076171875), (1, 2166.140380859375)]","[(0, 3812.7724609375), (1, 3900.95703125)]","[(0, 3892.554443359375), (1, 3931.597412109375)]","[(0, 1350.2197265625), (1, 1559.6744384765625)]","[(0, 978.4574584960938), (1, 728.3131713867188)]","[(0, 1247.8603515625), (1, 926.4802856445312)]","[(0, 3659.371337890625), (1, 3033.427490234375)]"
27,"[(0, 1189.055419921875), (1, 1645.3388671875)]","[(0, 475.5271301269531), (1, 415.7664794921875)]","[(0, 3190.4306640625), (1, 2674.789306640625)]","[(0, 4893.3671875), (1, 5157.94775390625)]","[(0, 1671.64453125), (1, 1467.724609375)]","[(0, 4537.00732421875), (1, 4891.8603515625)]","[(0, 3656.72021484375), (1, 3594.514892578125)]","[(0, 1564.9422607421875), (1, 2115.657958984375)]","[(0, 1377.930908203125), (1, 1491.4110107421875)]","[(0, 2143.857421875), (1, 2453.8388671875)]","[(0, 1331.5982666015625), (1, 1300.1434326171875)]"
28,"[(0, 1281.30810546875), (1, 1636.87109375)]","[(0, 990.8359985351562), (1, 1063.9886474609375)]","[(0, 1613.7783203125), (1, 1527.2498779296875)]","[(0, 2541.302978515625), (1, 2629.0458984375)]","[(0, 1632.9979248046875), (1, 1413.252685546875)]","[(0, 4759.09814453125), (1, 4419.958984375)]","[(0, 5654.87939453125), (1, 6930.41259765625)]","[(0, 853.9846801757812), (1, 1056.0474853515625)]","[(0, 855.5840454101562), (1, 787.5551147460938)]","[(0, 2191.563232421875), (1, 1851.8529052734375)]","[(0, 3578.879638671875), (1, 3133.371337890625)]"
29,"[(0, 1788.1910400390625), (1, 2389.50146484375)]","[(0, 533.3035888671875), (1, 432.82708740234375)]","[(0, 1456.39306640625), (1, 1562.5665283203125)]","[(0, 2401.5615234375), (1, 2463.657958984375)]","[(0, 5188.27880859375), (1, 3056.612548828125)]","[(0, 2418.064697265625), (1, 2225.535400390625)]","[(0, 4228.7705078125), (1, 4890.28857421875)]","[(0, 2074.6455078125), (1, 1911.776123046875)]","[(0, 3512.60791015625), (1, 3398.214111328125)]","[(0, 2110.414794921875), (1, 1912.6396484375)]","[(0, 2233.795166015625), (1, 2112.773681640625)]"
30,"[(0, 1578.05419921875), (1, 2074.863037109375)]","[(0, 538.972900390625), (1, 463.8444519042969)]","[(0, 7674.31884765625), (1, 7898.0791015625)]","[(0, 4492.8564453125), (1, 4558.88916015625)]","[(0, 5444.19580078125), (1, 3196.774658203125)]","[(0, 2630.402587890625), (1, 3017.414306640625)]","[(0, 1621.6534423828125), (1, 1491.2161865234375)]","[(0, 1164.5966796875), (1, 1290.9197998046875)]","[(0, 1357.599365234375), (1, 1258.0811767578125)]","[(0, 1646.111083984375), (1, 1249.2415771484375)]","[(0, 2941.057861328125), (1, 2737.25146484375)]"
31,"[(0, 1896.1923828125), (1, 2553.801513671875)]","[(0, 1264.2584228515625), (1, 1339.13427734375)]","[(0, 2435.55810546875), (1, 2447.989501953125)]","[(0, 1855.291015625), (1, 1958.3663330078125)]","[(0, 1929.1378173828125), (1, 1761.2939453125)]","[(0, 5990.306640625), (1, 5669.19970703125)]","[(0, 1458.3402099609375), (1, 1550.060546875)]","[(0, 1047.050048828125), (1, 756.6187133789062)]","[(0, 1242.40283203125), (1, 1081.2857666015625)]","[(0, 1782.8468017578125), (1, 2594.92138671875)]","[(0, 1684.2550048828125), (1, 1581.139404296875)]"
32,"[(0, 1486.1165771484375), (1, 1906.6107177734375)]","[(0, 1495.6455078125), (1, 1684.576171875)]","[(0, 2029.266845703125), (1, 2159.28466796875)]","[(0, 4377.626953125), (1, 4377.16796875)]","[(0, 1926.099853515625), (1, 1810.3172607421875)]","[(0, 6385.92919921875), (1, 7060.8515625)]","[(0, 3147.066162109375), (1, 3693.609130859375)]","[(0, 1112.4306640625), (1, 848.3807983398438)]","[(0, 994.2720947265625), (1, 1132.1719970703125)]","[(0, 1088.00732421875), (1, 954.6909790039062)]","[(0, 3063.029296875), (1, 2600.265869140625)]"
33,"[(0, 1936.9744873046875), (1, 2426.86328125)]","[(0, 1508.2655029296875), (1, 1595.6778564453125)]","[(0, 5737.93017578125), (1, 5567.32568359375)]","[(0, 3032.9677734375), (1, 3372.10009765625)]","[(0, 7219.68994140625), (1, 4229.3916015625)]","[(0, 4941.2421875), (1, 5335.14453125)]","[(0, 2294.2890625), (1, 2532.728271484375)]","[(0, 1064.2489013671875), (1, 1153.22900390625)]","[(0, 1302.7313232421875), (1, 806.666748046875)]","[(0, 2799.48583984375), (1, 2373.788818359375)]","[(0, 1043.313720703125), (1, 980.87158203125)]"
34,"[(0, 892.120361328125), (1, 1073.566650390625)]","[(0, 1159.510009765625), (1, 1145.5526123046875)]","[(0, 3138.072265625), (1, 3473.575927734375)]","[(0, 5381.46240234375), (1, 5686.42919921875)]","[(0, 1839.0299072265625), (1, 1234.4561767578125)]","[(0, 8113.72412109375), (1, 7863.13916015625)]","[(0, 2529.84814453125), (1, 2461.381103515625)]","[(0, 1674.7232666015625), (1, 2212.97216796875)]","[(0, 651.6368408203125), (1, 1080.466796875)]","[(0, 1321.293701171875), (1, 1014.5986328125)]","[(0, 2132.27490234375), (1, 2117.644287109375)]"
35,"[(0, 1572.1861572265625), (1, 2098.051025390625)]","[(0, 1593.095947265625), (1, 1604.7188720703125)]","[(0, 7801.65673828125), (1, 8121.4111328125)]","[(0, 3566.977783203125), (1, 3562.724609375)]","[(0, 843.0411376953125), (1, 805.3024291992188)]","[(0, 6922.46630859375), (1, 6837.91015625)]","[(0, 4320.9443359375), (1, 4551.6513671875)]","[(0, 2656.610107421875), (1, 3285.56201171875)]","[(0, 2611.95849609375), (1, 2219.707275390625)]","[(0, 2178.34423828125), (1, 2273.0146484375)]","[(0, 2419.341552734375), (1, 2307.308349609375)]"
36,"[(0, 1188.1729736328125), (1, 1559.08642578125)]","[(0, 2077.85205078125), (1, 2206.02587890625)]","[(0, 2068.0537109375), (1, 2135.3994140625)]","[(0, 2870.83984375), (1, 2694.586669921875)]","[(0, 1598.4818115234375), (1, 1501.4879150390625)]","[(0, 2990.6396484375), (1, 3303.029541015625)]","[(0, 4484.94970703125), (1, 5526.22412109375)]","[(0, 2150.02734375), (1, 2477.85546875)]","[(0, 1287.5982666015625), (1, 1330.811767578125)]","[(0, 722.3870239257812), (1, 736.5895385742188)]","[(0, 2787.02294921875), (1, 2364.756103515625)]"
37,"[(0, 1365.0357666015625), (1, 1680.839599609375)]","[(0, 1660.4874267578125), (1, 1742.03466796875)]","[(0, 3264.037353515625), (1, 3077.6083984375)]","[(0, 1859.0946044921875), (1, 1861.5438232421875)]","[(0, 1552.71630859375), (1, 1339.01416015625)]","[(0, 3069.87841796875), (1, 3236.53076171875)]","[(0, 3006.25244140625), (1, 3895.499267578125)]","[(0, 1323.1820068359375), (1, 1113.442138671875)]","[(0, 995.7262573242188), (1, 1330.9990234375)]","[(0, 2035.6351318359375), (1, 2011.69482421875)]","[(0, 2266.42041015625), (1, 2176.447265625)]"
38,"[(0, 900.2245483398438), (1, 1067.3546142578125)]","[(0, 1212.7861328125), (1, 1201.1290283203125)]","[(0, 972.6710205078125), (1, 1088.1142578125)]","[(0, 3386.19580078125), (1, 3377.558837890625)]","[(0, 2802.365478515625), (1, 1546.1549072265625)]","[(0, 2767.033203125), (1, 2626.21044921875)]","[(0, 2251.39111328125), (1, 2232.1787109375)]","[(0, 1718.0751953125), (1, 2051.4169921875)]","[(0, 1412.711669921875), (1, 1521.480712890625)]","[(0, 1413.289794921875), (1, 1229.429443359375)]","[(0, 4613.4814453125), (1, 4087.392333984375)]"
39,"[(0, 1176.091064453125), (1, 1426.5174560546875)]","[(0, 469.935546875), (1, 408.70428466796875)]","[(0, 7535.37841796875), (1, 7111.5830078125)]","[(0, 3501.266845703125), (1, 3722.66015625)]","[(0, 2281.102783203125), (1, 1246.3297119140625)]","[(0, 1583.3681640625), (1, 1489.58154296875)]","[(0, 2390.33349609375), (1, 2927.809814453125)]","[(0, 825.8876953125), (1, 657.1611938476562)]","[(0, 1566.8035888671875), (1, 1691.5928955078125)]","[(0, 1200.6502685546875), (1, 1378.71630859375)]","[(0, 3562.697509765625), (1, 2880.125244140625)]"
40,"[(0, 1819.0135498046875), (1, 2342.730224609375)]","[(0, 403.42572021484375), (1, 344.7449951171875)]","[(0, 2561.210205078125), (1, 2284.687255859375)]","[(0, 1478.0135498046875), (1, 1714.3966064453125)]","[(0, 1082.835205078125), (1, 1062.7178955078125)]","[(0, 4365.10791015625), (1, 4436.95751953125)]","[(0, 2480.940185546875), (1, 2540.331298828125)]","[(0, 1467.3265380859375), (1, 1644.4815673828125)]","[(0, 1103.9205322265625), (1, 1121.503173828125)]","[(0, 1385.517578125), (1, 1107.307861328125)]","[(0, 2702.420654296875), (1, 2373.0302734375)]"
41,"[(0, 1012.8565063476562), (1, 1370.2158203125)]","[(0, 680.3551635742188), (1, 594.9757690429688)]","[(0, 5981.63525390625), (1, 5896.2158203125)]","[(0, 2237.4130859375), (1, 2442.935791015625)]","[(0, 1048.8524169921875), (1, 1031.2890625)]","[(0, 2185.353271484375), (1, 2458.939697265625)]","[(0, 2973.22265625), (1, 3181.115478515625)]","[(0, 1551.5616455078125), (1, 1638.7586669921875)]","[(0, 1396.4775390625), (1, 1327.260986328125)]","[(0, 1670.30419921875), (1, 1754.0792236328125)]","[(0, 962.2338256835938), (1, 928.986328125)]"
42,"[(0, 1145.3271484375), (1, 1503.0654296875)]","[(0, 1283.67041015625), (1, 1415.0916748046875)]","[(0, 2650.415283203125), (1, 2587.417724609375)]","[(0, 4738.6279296875), (1, 4727.83056640625)]","[(0, 3592.212158203125), (1, 2114.984375)]","[(0, 2115.365478515625), (1, 1782.9649658203125)]","[(0, 3773.631591796875), (1, 4076.6357421875)]","[(0, 1196.4285888671875), (1, 988.2169189453125)]","[(0, 854.0025634765625), (1, 687.9165649414062)]","[(0, 1115.813232421875), (1, 1211.9073486328125)]","[(0, 3549.782470703125), (1, 2993.3017578125)]"
43,"[(0, 1206.6986083984375), (1, 1463.4141845703125)]","[(0, 1814.2691650390625), (1, 2176.626953125)]","[(0, 4403.33154296875), (1, 5001.9013671875)]","[(0, 3362.01416015625), (1, 3517.18994140625)]","[(0, 4131.23291015625), (1, 2400.878173828125)]","[(0, 1873.7578125), (1, 1957.4674072265625)]","[(0, 2855.5908203125), (1, 3292.613037109375)]","[(0, 1513.1798095703125), (1, 1772.66162109375)]","[(0, 784.6265258789062), (1, 926.0947265625)]","[(0, 1100.5037841796875), (1, 1828.412353515625)]","[(0, 2632.58349609375), (1, 2563.157470703125)]"
44,"[(0, 1297.9036865234375), (1, 1811.8043212890625)]","[(0, 1360.2860107421875), (1, 1551.492919921875)]","[(0, 1918.91552734375), (1, 2033.7005615234375)]","[(0, 1101.728759765625), (1, 1169.820556640625)]","[(0, 5269.6455078125), (1, 3005.58447265625)]","[(0, 2734.590087890625), (1, 2742.8134765625)]","[(0, 4259.91748046875), (1, 4039.71484375)]","[(0, 1588.540771484375), (1, 1391.786865234375)]","[(0, 1259.123046875), (1, 1038.0401611328125)]","[(0, 1800.506591796875), (1, 2251.60693359375)]","[(0, 1643.4742431640625), (1, 1592.0069580078125)]"
