,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_rr,question-formation_sr,wanna
10,"[(0, 3348.2490234375), (1, 4040.7587890625)]","[(0, 1147.2418212890625), (1, 1009.159423828125)]","[(0, 8357.234375), (1, 8713.859375)]","[(0, 2853.03466796875), (1, 3072.25048828125)]","[(0, 1506.8724365234375), (1, 1432.58984375)]","[(0, 2681.08203125), (1, 2975.653564453125)]","[(0, 5264.96875), (1, 5550.720703125)]","[(0, 1754.1722412109375), (1, 1756.85498046875)]","[(0, 2874.830322265625), (1, 2989.31640625)]","[(0, 1789.24951171875), (1, 1916.1357421875)]","[(0, 4454.4892578125), (1, 3422.8583984375)]"
11,"[(0, 5029.29443359375), (1, 6055.1240234375)]","[(0, 1207.3685302734375), (1, 1038.3570556640625)]","[(0, 1729.59521484375), (1, 1682.0799560546875)]","[(0, 3319.770263671875), (1, 3524.234375)]","[(0, 2652.182373046875), (1, 1882.8692626953125)]","[(0, 5431.92578125), (1, 6054.5927734375)]","[(0, 5515.1884765625), (1, 5620.4375)]","[(0, 2372.087890625), (1, 1419.603515625)]","[(0, 1631.4693603515625), (1, 3747.390869140625)]","[(0, 1650.9351806640625), (1, 2234.010498046875)]","[(0, 3211.147705078125), (1, 2462.873291015625)]"
12,"[(0, 3617.58349609375), (1, 4165.68359375)]","[(0, 1436.4161376953125), (1, 1697.2584228515625)]","[(0, 6414.4638671875), (1, 6964.806640625)]","[(0, 4290.24658203125), (1, 4090.51171875)]","[(0, 2417.808837890625), (1, 2282.731689453125)]","[(0, 5653.66650390625), (1, 5114.7490234375)]","[(0, 5512.2861328125), (1, 4820.91796875)]","[(0, 2627.138671875), (1, 2622.092529296875)]","[(0, 1666.5491943359375), (1, 2937.500732421875)]","[(0, 2689.186767578125), (1, 2746.911376953125)]","[(0, 4037.553955078125), (1, 3218.945068359375)]"
13,"[(0, 2628.370361328125), (1, 3067.703857421875)]","[(0, 1338.9190673828125), (1, 1763.7833251953125)]","[(0, 3791.484375), (1, 4217.46142578125)]","[(0, 7750.9462890625), (1, 7847.0703125)]","[(0, 2590.199951171875), (1, 2407.240234375)]","[(0, 4120.5498046875), (1, 3831.88818359375)]","[(0, 4231.267578125), (1, 4832.6005859375)]","[(0, 1229.1815185546875), (1, 1337.7142333984375)]","[(0, 2653.700439453125), (1, 1585.2060546875)]","[(0, 2855.46435546875), (1, 3361.914794921875)]","[(0, 2140.114013671875), (1, 1618.8651123046875)]"
14,"[(0, 4563.8876953125), (1, 5217.712890625)]","[(0, 1184.0662841796875), (1, 1346.6871337890625)]","[(0, 2698.026123046875), (1, 2475.562255859375)]","[(0, 8158.27685546875), (1, 8705.5693359375)]","[(0, 2768.624755859375), (1, 1830.1961669921875)]","[(0, 5067.43994140625), (1, 5440.0859375)]","[(0, 3889.482177734375), (1, 3320.9130859375)]","[(0, 1907.404541015625), (1, 2070.93994140625)]","[(0, 2183.454345703125), (1, 2839.8056640625)]","[(0, 2778.046875), (1, 2518.392578125)]","[(0, 4074.482666015625), (1, 3281.60986328125)]"
15,"[(0, 4290.58203125), (1, 5001.1904296875)]","[(0, 1558.254638671875), (1, 1425.9468994140625)]","[(0, 2133.21337890625), (1, 1988.8134765625)]","[(0, 2616.608154296875), (1, 2981.992919921875)]","[(0, 1670.0621337890625), (1, 1564.7115478515625)]","[(0, 5888.89306640625), (1, 6525.40771484375)]","[(0, 4641.849609375), (1, 5305.7666015625)]","[(0, 1550.6046142578125), (1, 2270.50048828125)]","[(0, 2369.74658203125), (1, 2540.044189453125)]","[(0, 1689.99658203125), (1, 2181.77685546875)]","[(0, 2021.4981689453125), (1, 1464.568115234375)]"
16,"[(0, 3890.335205078125), (1, 4675.294921875)]","[(0, 1565.5543212890625), (1, 1362.3717041015625)]","[(0, 5513.9892578125), (1, 5518.58740234375)]","[(0, 3544.238525390625), (1, 3451.9814453125)]","[(0, 1728.7591552734375), (1, 1615.124755859375)]","[(0, 5161.1806640625), (1, 4701.52734375)]","[(0, 6480.6865234375), (1, 7034.19580078125)]","[(0, 1833.2103271484375), (1, 2128.55859375)]","[(0, 1429.101806640625), (1, 1513.962890625)]","[(0, 2541.843505859375), (1, 1947.4320068359375)]","[(0, 3379.49853515625), (1, 2551.427978515625)]"
17,"[(0, 4038.590087890625), (1, 4623.14013671875)]","[(0, 2053.923583984375), (1, 1780.425537109375)]","[(0, 6415.369140625), (1, 6847.1435546875)]","[(0, 2171.561767578125), (1, 2345.478759765625)]","[(0, 1622.6712646484375), (1, 1487.4884033203125)]","[(0, 4166.90380859375), (1, 3845.84033203125)]","[(0, 6226.39794921875), (1, 6697.99609375)]","[(0, 1930.43896484375), (1, 1598.51611328125)]","[(0, 4260.1533203125), (1, 2989.08544921875)]","[(0, 2769.343017578125), (1, 2697.740478515625)]","[(0, 4754.26708984375), (1, 3695.2685546875)]"
18,"[(0, 2884.361083984375), (1, 3351.56201171875)]","[(0, 1465.451904296875), (1, 2041.2698974609375)]","[(0, 6223.298828125), (1, 5728.08349609375)]","[(0, 2692.65380859375), (1, 3343.628662109375)]","[(0, 4408.74365234375), (1, 2966.008056640625)]","[(0, 5173.8408203125), (1, 5669.67578125)]","[(0, 5050.9921875), (1, 6024.2109375)]","[(0, 5249.72705078125), (1, 4622.2802734375)]","[(0, 3177.019775390625), (1, 1791.05322265625)]","[(0, 2616.237548828125), (1, 2475.35693359375)]","[(0, 2321.784912109375), (1, 1626.224365234375)]"
19,"[(0, 3687.67822265625), (1, 4241.755859375)]","[(0, 1546.8243408203125), (1, 2279.354248046875)]","[(0, 4749.97998046875), (1, 5068.80322265625)]","[(0, 2769.2822265625), (1, 2798.157958984375)]","[(0, 1433.28466796875), (1, 1375.6409912109375)]","[(0, 5297.28271484375), (1, 4921.66845703125)]","[(0, 4169.34033203125), (1, 5198.734375)]","[(0, 1894.482421875), (1, 2758.372802734375)]","[(0, 2145.082275390625), (1, 1205.4427490234375)]","[(0, 1480.0546875), (1, 1290.52099609375)]","[(0, 4399.025390625), (1, 3170.83544921875)]"
20,"[(0, 3782.004638671875), (1, 4299.18359375)]","[(0, 1355.6380615234375), (1, 1749.021240234375)]","[(0, 6991.73974609375), (1, 6734.1708984375)]","[(0, 3140.70703125), (1, 3058.356201171875)]","[(0, 4304.89453125), (1, 2692.14013671875)]","[(0, 9625.2109375), (1, 10592.9541015625)]","[(0, 4062.613525390625), (1, 3885.826416015625)]","[(0, 1733.2857666015625), (1, 1627.7821044921875)]","[(0, 1725.8978271484375), (1, 1529.0264892578125)]","[(0, 2235.08544921875), (1, 1976.36962890625)]","[(0, 4058.578369140625), (1, 3223.844970703125)]"
21,"[(0, 3514.11572265625), (1, 4191.13916015625)]","[(0, 1306.0457763671875), (1, 1375.697998046875)]","[(0, 2090.432861328125), (1, 1819.0751953125)]","[(0, 3537.130615234375), (1, 3488.757568359375)]","[(0, 1714.306640625), (1, 1649.4959716796875)]","[(0, 4141.8408203125), (1, 4752.26806640625)]","[(0, 2945.134765625), (1, 3138.2548828125)]","[(0, 1876.046630859375), (1, 1915.66357421875)]","[(0, 3667.0888671875), (1, 2946.1826171875)]","[(0, 1454.31591796875), (1, 1828.917236328125)]","[(0, 4876.494140625), (1, 3875.0908203125)]"
22,"[(0, 4032.470458984375), (1, 4488.97607421875)]","[(0, 1385.801025390625), (1, 1250.3382568359375)]","[(0, 3674.9306640625), (1, 3577.896728515625)]","[(0, 7579.689453125), (1, 7943.74951171875)]","[(0, 3335.81591796875), (1, 2309.328125)]","[(0, 9263.3447265625), (1, 7969.31298828125)]","[(0, 5250.67822265625), (1, 5534.62060546875)]","[(0, 2239.009765625), (1, 2373.44921875)]","[(0, 2583.710205078125), (1, 1772.634765625)]","[(0, 1823.0626220703125), (1, 2158.981689453125)]","[(0, 1628.8233642578125), (1, 1270.629638671875)]"
23,"[(0, 4353.0361328125), (1, 5444.294921875)]","[(0, 3667.84423828125), (1, 3890.235107421875)]","[(0, 2522.71337890625), (1, 2652.2421875)]","[(0, 5397.6220703125), (1, 5564.47998046875)]","[(0, 1520.2689208984375), (1, 1450.290283203125)]","[(0, 9804.890625), (1, 8946.3330078125)]","[(0, 3157.681640625), (1, 3396.9375)]","[(0, 2280.4013671875), (1, 2454.80908203125)]","[(0, 2690.64892578125), (1, 1450.0511474609375)]","[(0, 1160.684326171875), (1, 1633.1934814453125)]","[(0, 4820.99609375), (1, 3921.4423828125)]"
24,"[(0, 3373.158203125), (1, 3952.119384765625)]","[(0, 3221.859375), (1, 3517.475341796875)]","[(0, 7875.39404296875), (1, 8807.490234375)]","[(0, 2294.145751953125), (1, 2325.591064453125)]","[(0, 3108.9013671875), (1, 2103.888671875)]","[(0, 4128.33447265625), (1, 4703.56787109375)]","[(0, 2690.986328125), (1, 2433.237548828125)]","[(0, 2544.28076171875), (1, 2727.132568359375)]","[(0, 2731.65771484375), (1, 3247.159912109375)]","[(0, 1566.1171875), (1, 1926.075927734375)]","[(0, 3895.751953125), (1, 2950.588623046875)]"
25,"[(0, 3978.101318359375), (1, 4586.5283203125)]","[(0, 3118.1416015625), (1, 2950.364990234375)]","[(0, 8651.259765625), (1, 9327.1796875)]","[(0, 5905.0390625), (1, 5906.45849609375)]","[(0, 2997.732421875), (1, 2293.89404296875)]","[(0, 2731.99755859375), (1, 3002.413330078125)]","[(0, 3103.802978515625), (1, 3305.49365234375)]","[(0, 1582.8826904296875), (1, 2140.123291015625)]","[(0, 3761.566162109375), (1, 3243.1025390625)]","[(0, 1450.457763671875), (1, 1178.9271240234375)]","[(0, 3512.952880859375), (1, 2974.460693359375)]"
26,"[(0, 3610.094482421875), (1, 4385.7626953125)]","[(0, 2656.612548828125), (1, 2360.2490234375)]","[(0, 8088.3837890625), (1, 7349.24072265625)]","[(0, 6163.85498046875), (1, 5909.48974609375)]","[(0, 4271.68701171875), (1, 3077.015380859375)]","[(0, 4167.2216796875), (1, 3909.95166015625)]","[(0, 4589.93701171875), (1, 4591.59619140625)]","[(0, 2791.20166015625), (1, 2293.982666015625)]","[(0, 1616.3751220703125), (1, 1706.29150390625)]","[(0, 1628.7410888671875), (1, 1531.7440185546875)]","[(0, 3884.17041015625), (1, 3193.38037109375)]"
27,"[(0, 4349.01904296875), (1, 5375.27099609375)]","[(0, 1686.783447265625), (1, 1525.28125)]","[(0, 4093.934326171875), (1, 3467.737060546875)]","[(0, 5424.2646484375), (1, 5534.47802734375)]","[(0, 2659.698974609375), (1, 2364.7021484375)]","[(0, 6161.533203125), (1, 7112.77685546875)]","[(0, 3926.84228515625), (1, 4057.6572265625)]","[(0, 2053.156982421875), (1, 2784.994384765625)]","[(0, 2350.613525390625), (1, 2160.6904296875)]","[(0, 3407.31982421875), (1, 3379.7626953125)]","[(0, 2438.995849609375), (1, 1715.842529296875)]"
28,"[(0, 2940.361083984375), (1, 3457.727783203125)]","[(0, 2525.733154296875), (1, 2398.189208984375)]","[(0, 3054.03955078125), (1, 2686.360595703125)]","[(0, 3072.567138671875), (1, 3017.584228515625)]","[(0, 2535.0576171875), (1, 2244.435791015625)]","[(0, 5885.65380859375), (1, 5133.49951171875)]","[(0, 7714.119140625), (1, 8851.8837890625)]","[(0, 1672.234375), (1, 2459.92041015625)]","[(0, 2475.209228515625), (1, 2674.525390625)]","[(0, 2573.374755859375), (1, 2971.53759765625)]","[(0, 4212.669921875), (1, 3679.009033203125)]"
29,"[(0, 4268.84423828125), (1, 4919.75390625)]","[(0, 1933.74169921875), (1, 1584.0047607421875)]","[(0, 2253.7392578125), (1, 2399.74169921875)]","[(0, 3261.824951171875), (1, 3199.92529296875)]","[(0, 5728.263671875), (1, 3705.297607421875)]","[(0, 3601.96142578125), (1, 3278.5224609375)]","[(0, 6384.65673828125), (1, 7156.96435546875)]","[(0, 3189.302001953125), (1, 3249.322021484375)]","[(0, 3308.1552734375), (1, 4302.82177734375)]","[(0, 3286.0693359375), (1, 2854.7099609375)]","[(0, 2677.937744140625), (1, 2238.06396484375)]"
30,"[(0, 4255.0126953125), (1, 4902.943359375)]","[(0, 1550.5743408203125), (1, 1498.4052734375)]","[(0, 9078.8583984375), (1, 9191.6611328125)]","[(0, 5306.8544921875), (1, 5424.3369140625)]","[(0, 6687.203125), (1, 4319.0322265625)]","[(0, 4009.080322265625), (1, 4551.32568359375)]","[(0, 1963.4708251953125), (1, 1858.6966552734375)]","[(0, 1567.6973876953125), (1, 1495.1634521484375)]","[(0, 2873.35986328125), (1, 2753.98828125)]","[(0, 2147.106689453125), (1, 1724.4827880859375)]","[(0, 5861.82421875), (1, 4206.150390625)]"
31,"[(0, 4921.96875), (1, 5868.62646484375)]","[(0, 4116.86962890625), (1, 4420.81005859375)]","[(0, 2858.818603515625), (1, 3015.55908203125)]","[(0, 2591.435546875), (1, 2585.67236328125)]","[(0, 2954.895751953125), (1, 2727.50048828125)]","[(0, 6872.60546875), (1, 6303.392578125)]","[(0, 2003.09423828125), (1, 2076.866455078125)]","[(0, 2015.8892822265625), (1, 1849.4111328125)]","[(0, 1967.640625), (1, 2126.25390625)]","[(0, 3218.806884765625), (1, 3317.187744140625)]","[(0, 2530.59765625), (1, 1833.53125)]"
32,"[(0, 3276.574951171875), (1, 3882.52587890625)]","[(0, 3699.344482421875), (1, 4039.02880859375)]","[(0, 2902.09716796875), (1, 3100.64892578125)]","[(0, 4716.2255859375), (1, 4675.37939453125)]","[(0, 2869.405517578125), (1, 2739.69189453125)]","[(0, 7150.92626953125), (1, 8080.7509765625)]","[(0, 4049.60107421875), (1, 4352.82861328125)]","[(0, 1660.551513671875), (1, 1585.9630126953125)]","[(0, 2022.4478759765625), (1, 1536.5274658203125)]","[(0, 1723.36572265625), (1, 1945.9617919921875)]","[(0, 4057.01123046875), (1, 3236.370361328125)]"
33,"[(0, 5694.6728515625), (1, 6697.3759765625)]","[(0, 3538.51025390625), (1, 3473.419921875)]","[(0, 6365.966796875), (1, 6300.4775390625)]","[(0, 3985.38818359375), (1, 4224.171875)]","[(0, 7645.0048828125), (1, 4838.51220703125)]","[(0, 5576.4013671875), (1, 6469.88623046875)]","[(0, 2896.583740234375), (1, 3090.65283203125)]","[(0, 2032.1436767578125), (1, 1819.8065185546875)]","[(0, 2430.805908203125), (1, 1697.908447265625)]","[(0, 3547.6708984375), (1, 3426.049072265625)]","[(0, 2507.072509765625), (1, 1673.41650390625)]"
34,"[(0, 2334.493896484375), (1, 2655.84130859375)]","[(0, 3051.87646484375), (1, 2759.9384765625)]","[(0, 3664.236083984375), (1, 4083.88525390625)]","[(0, 5832.73779296875), (1, 5944.5859375)]","[(0, 2847.666259765625), (1, 2158.52880859375)]","[(0, 8006.7099609375), (1, 7555.88720703125)]","[(0, 3677.609375), (1, 3371.0166015625)]","[(0, 2511.003662109375), (1, 3092.63427734375)]","[(0, 903.6165161132812), (1, 1441.69091796875)]","[(0, 1994.3233642578125), (1, 1450.208740234375)]","[(0, 3064.00830078125), (1, 2514.58154296875)]"
35,"[(0, 3422.097900390625), (1, 4101.03857421875)]","[(0, 3873.524169921875), (1, 3761.609130859375)]","[(0, 8757.228515625), (1, 9210.3779296875)]","[(0, 3785.046142578125), (1, 3942.380859375)]","[(0, 1596.6650390625), (1, 1564.087158203125)]","[(0, 8104.0888671875), (1, 7656.0068359375)]","[(0, 5300.97705078125), (1, 6000.7646484375)]","[(0, 3811.503662109375), (1, 3508.985107421875)]","[(0, 3658.3525390625), (1, 4285.4169921875)]","[(0, 3020.75146484375), (1, 3412.11962890625)]","[(0, 3317.086181640625), (1, 2770.69677734375)]"
36,"[(0, 3655.77197265625), (1, 4240.08154296875)]","[(0, 4165.326171875), (1, 4146.19189453125)]","[(0, 2529.756591796875), (1, 2692.534423828125)]","[(0, 3776.965576171875), (1, 3642.64794921875)]","[(0, 2408.990234375), (1, 2351.203369140625)]","[(0, 3683.46728515625), (1, 4306.97265625)]","[(0, 5295.4443359375), (1, 6302.46630859375)]","[(0, 3617.252197265625), (1, 2856.32763671875)]","[(0, 2611.6123046875), (1, 1986.720703125)]","[(0, 1187.5283203125), (1, 1771.8817138671875)]","[(0, 4543.9140625), (1, 3844.549560546875)]"
37,"[(0, 5600.32568359375), (1, 6194.267578125)]","[(0, 3337.607421875), (1, 3118.156494140625)]","[(0, 4117.80029296875), (1, 4031.33642578125)]","[(0, 2596.79150390625), (1, 2763.43994140625)]","[(0, 2184.661376953125), (1, 1889.1051025390625)]","[(0, 3020.520751953125), (1, 3357.419677734375)]","[(0, 3882.86669921875), (1, 4717.66943359375)]","[(0, 2573.532958984375), (1, 1514.9154052734375)]","[(0, 1816.9451904296875), (1, 1929.0364990234375)]","[(0, 2684.20068359375), (1, 2228.911376953125)]","[(0, 2982.78076171875), (1, 2525.559814453125)]"
38,"[(0, 3377.3623046875), (1, 3794.736328125)]","[(0, 2775.3193359375), (1, 2606.174560546875)]","[(0, 1468.3995361328125), (1, 1719.67333984375)]","[(0, 4083.585205078125), (1, 4439.50146484375)]","[(0, 3574.5205078125), (1, 2405.257568359375)]","[(0, 2713.099609375), (1, 2386.587646484375)]","[(0, 2625.595947265625), (1, 2807.762451171875)]","[(0, 3253.626220703125), (1, 2656.58837890625)]","[(0, 1849.548828125), (1, 2513.459228515625)]","[(0, 3029.99267578125), (1, 1972.0487060546875)]","[(0, 5308.3125), (1, 4547.28662109375)]"
39,"[(0, 3008.4638671875), (1, 3615.67626953125)]","[(0, 1405.12548828125), (1, 1265.077392578125)]","[(0, 9103.3857421875), (1, 8286.0078125)]","[(0, 4347.92041015625), (1, 4454.6376953125)]","[(0, 3006.9580078125), (1, 1979.90673828125)]","[(0, 2115.560302734375), (1, 1859.2178955078125)]","[(0, 2424.1591796875), (1, 3026.951416015625)]","[(0, 1399.4097900390625), (1, 1202.3707275390625)]","[(0, 2777.81787109375), (1, 2456.89111328125)]","[(0, 1736.8541259765625), (1, 2106.1591796875)]","[(0, 4217.32080078125), (1, 3454.408935546875)]"
40,"[(0, 4772.6611328125), (1, 5563.7587890625)]","[(0, 1225.0147705078125), (1, 1130.6328125)]","[(0, 3984.799072265625), (1, 3335.297119140625)]","[(0, 2036.7933349609375), (1, 2370.6611328125)]","[(0, 1661.010009765625), (1, 1692.3077392578125)]","[(0, 4507.2978515625), (1, 4869.9365234375)]","[(0, 4614.01806640625), (1, 4025.6923828125)]","[(0, 2272.053466796875), (1, 2180.468505859375)]","[(0, 1474.9783935546875), (1, 1417.286376953125)]","[(0, 1748.1541748046875), (1, 2027.0550537109375)]","[(0, 3799.001708984375), (1, 3257.559814453125)]"
41,"[(0, 3138.46142578125), (1, 3790.08154296875)]","[(0, 2166.38720703125), (1, 1881.6666259765625)]","[(0, 7464.19873046875), (1, 7267.701171875)]","[(0, 3148.690185546875), (1, 3285.53369140625)]","[(0, 1743.7052001953125), (1, 1755.1669921875)]","[(0, 3081.223388671875), (1, 3450.773681640625)]","[(0, 4417.93994140625), (1, 5192.09521484375)]","[(0, 2398.435302734375), (1, 2414.943359375)]","[(0, 1937.460205078125), (1, 1697.250244140625)]","[(0, 2378.714111328125), (1, 2518.446533203125)]","[(0, 1958.5223388671875), (1, 1399.4339599609375)]"
42,"[(0, 3565.01220703125), (1, 4264.6005859375)]","[(0, 3873.557373046875), (1, 4198.8681640625)]","[(0, 3410.987060546875), (1, 3491.114013671875)]","[(0, 5496.59521484375), (1, 5382.6533203125)]","[(0, 4219.01025390625), (1, 2931.801025390625)]","[(0, 2952.43505859375), (1, 2436.882568359375)]","[(0, 4735.33447265625), (1, 5100.8564453125)]","[(0, 2626.74658203125), (1, 1484.202392578125)]","[(0, 1390.9229736328125), (1, 1164.583984375)]","[(0, 2643.86279296875), (1, 2464.40380859375)]","[(0, 4548.62744140625), (1, 3743.39404296875)]"
43,"[(0, 2766.76513671875), (1, 3178.331787109375)]","[(0, 4527.0966796875), (1, 5177.8095703125)]","[(0, 5767.52294921875), (1, 7100.49609375)]","[(0, 4556.76318359375), (1, 4794.009765625)]","[(0, 4873.611328125), (1, 3259.35595703125)]","[(0, 1841.1832275390625), (1, 2094.168212890625)]","[(0, 3754.878173828125), (1, 4521.88916015625)]","[(0, 3152.755859375), (1, 3609.65380859375)]","[(0, 1808.26220703125), (1, 1258.53662109375)]","[(0, 1779.3375244140625), (1, 2369.805419921875)]","[(0, 3406.159912109375), (1, 2739.1943359375)]"
44,"[(0, 5445.3642578125), (1, 6652.9365234375)]","[(0, 3073.795166015625), (1, 3225.850341796875)]","[(0, 2862.5478515625), (1, 2869.46435546875)]","[(0, 1658.6341552734375), (1, 1813.93701171875)]","[(0, 5991.05517578125), (1, 3694.676513671875)]","[(0, 2960.482177734375), (1, 2726.345947265625)]","[(0, 5296.94482421875), (1, 4860.40185546875)]","[(0, 2257.593994140625), (1, 2398.846923828125)]","[(0, 1793.278564453125), (1, 1543.48681640625)]","[(0, 2574.81201171875), (1, 2549.16015625)]","[(0, 2686.111083984375), (1, 2013.6910400390625)]"
45,"[(0, 5212.30712890625), (1, 6314.890625)]","[(0, 1950.07763671875), (1, 1804.5694580078125)]","[(0, 8564.6044921875), (1, 8562.8486328125)]","[(0, 2606.739990234375), (1, 2955.0576171875)]","[(0, 4715.1640625), (1, 4473.2626953125)]","[(0, 3409.393798828125), (1, 3028.181396484375)]","[(0, 2981.128662109375), (1, 3315.192138671875)]","[(0, 2735.748291015625), (1, 2927.67578125)]","[(0, 1900.141357421875), (1, 1477.4935302734375)]","[(0, 935.0588989257812), (1, 1075.6357421875)]","[(0, 5362.19482421875), (1, 4289.2890625)]"
