,best
anaphoric-one-semantics,0.0
anaphoric-one-syntax,0.29
island-adjunct,0.648
island-complex-np,0.476
island-wh,0.944
principle_a_command,0.484
principle_a_locality,0.342
question-formation_or,0.504
question-formation_or_strict,0.026
question-formation_rr,0.484
question-formation_rr_strict,0.034
question-formation_sr,0.454
question-formation_sr_strict,0.032
wanna,0.216
