,best
anaphoric-one-semantics,0.0
anaphoric-one-syntax,0.206
island-adjunct,0.684
island-complex-np,0.33
island-wh,1.0
principle_a_command,0.516
principle_a_locality,0.346
question-formation_or,0.448
question-formation_or_strict,0.02
question-formation_rr,0.48
question-formation_rr_strict,0.02
question-formation_sr,0.476
question-formation_sr_strict,0.048
wanna,0.992
