,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_or_strict,question-formation_rr,question-formation_rr_strict,question-formation_sr,question-formation_sr_strict,wanna
0,"[(0, 512.7789306640625), (1, 541.0921020507812)]","[(0, 511.6024475097656), (1, 642.6416015625)]","[(0, 3481.7841796875), (1, 3334.09521484375)]","[(0, 1698.6630859375), (1, 1762.501220703125)]","[(0, 4179.56005859375), (1, 3068.77490234375)]","[(0, 2942.47900390625), (1, 3085.740234375)]","[(0, 3504.724365234375), (1, 4160.69677734375)]","[(0, 863.6532592773438), (1, 524.0999755859375)]","[(4, 32.4678165211397), (3, 40.01783752441406), (5, 46.390018717447916), (1, 53.53186848958333), (0, 69.99043491908482), (2, 104.58729905348558)]","[(0, 2976.462646484375), (1, 3956.81103515625)]","[(4, 27.088777669270833), (3, 30.30108860560826), (5, 48.44958965594952), (0, 57.21739196777344), (1, 79.29184194711539), (2, 99.71898304332386)]","[(0, 2598.947021484375), (1, 1783.0491943359375)]","[(5, 311.3737548828125), (4, 326.12497780539775), (2, 403.644873046875), (1, 410.21218039772725), (3, 417.969921875), (0, 552.842724609375)]","[(0, 7540.5185546875), (1, 6891.455078125)]"
1,"[(0, 701.7186889648438), (1, 706.7864379882812)]","[(0, 819.106689453125), (1, 1094.2548828125)]","[(0, 774.861083984375), (1, 811.1770629882812)]","[(0, 2282.072021484375), (1, 2101.248779296875)]","[(0, 3258.529296875), (1, 1846.2205810546875)]","[(0, 4395.25537109375), (1, 4047.739990234375)]","[(0, 2643.47216796875), (1, 3343.67333984375)]","[(0, 931.7310791015625), (1, 548.9981079101562)]","[(4, 122.88411088423295), (5, 127.1636474609375), (3, 139.6578125), (1, 141.42551491477272), (2, 142.70106201171876), (0, 162.94766845703126)]","[(0, 2014.7763671875), (1, 1403.2393798828125)]","[(4, 301.0380859375), (3, 392.0925958806818), (5, 419.47940340909093), (1, 422.6516927083333), (0, 456.078125), (2, 490.55770596590907)]","[(0, 1280.8218994140625), (1, 1245.900146484375)]","[(5, 100.79463413783482), (4, 102.40796661376953), (3, 116.42579752604166), (1, 122.15550013950893), (0, 165.78553185096155), (2, 171.00260416666666)]","[(0, 982.1113891601562), (1, 1099.15283203125)]"
2,"[(0, 878.7538452148438), (1, 892.226318359375)]","[(0, 778.2017211914062), (1, 907.9555053710938)]","[(0, 1453.2567138671875), (1, 1477.010986328125)]","[(0, 1685.579833984375), (1, 1781.5389404296875)]","[(0, 1945.6258544921875), (1, 1923.5318603515625)]","[(0, 4372.1279296875), (1, 4512.544921875)]","[(0, 1267.829833984375), (1, 1177.3536376953125)]","[(0, 509.5658874511719), (1, 473.2413330078125)]","[(1, 50.70784912109375), (2, 55.72529820033482), (0, 101.68150916466347), (4, 127.12467134915866), (5, 131.75420125325522), (3, 245.1012517755682)]","[(0, 1654.0823974609375), (1, 1001.8720092773438)]","[(4, 123.87953404017857), (3, 135.8203125), (5, 159.50836181640625), (1, 176.4939168294271), (2, 244.8715576171875), (0, 266.6695001775568)]","[(0, 4191.2548828125), (1, 4401.64404296875)]","[(1, 138.68759987571022), (4, 141.09196333451703), (2, 165.92860107421876), (5, 170.65567626953126), (3, 172.552001953125), (0, 173.0939208984375)]","[(0, 1890.1502685546875), (1, 2135.14306640625)]"
3,"[(0, 1124.3592529296875), (1, 1130.266357421875)]","[(0, 727.7993774414062), (1, 809.9962158203125)]","[(0, 12055.0361328125), (1, 12758.1201171875)]","[(0, 5301.83642578125), (1, 5654.35107421875)]","[(0, 1824.9716796875), (1, 1816.2547607421875)]","[(0, 2896.535400390625), (1, 2828.93115234375)]","[(0, 3008.527099609375), (1, 3346.3720703125)]","[(0, 3205.998046875), (1, 1758.975830078125)]","[(1, 120.58186479048295), (2, 134.66260986328126), (4, 136.2045010653409), (5, 157.9418212890625), (0, 160.7993408203125), (3, 181.63492431640626)]","[(0, 954.8162231445312), (1, 932.6267700195312)]","[(1, 200.41905799278845), (2, 222.4720255533854), (0, 239.25445556640625), (4, 251.43755634014423), (5, 278.46677652994794), (3, 294.34259033203125)]","[(0, 1871.5987548828125), (1, 698.9313354492188)]","[(2, 241.192138671875), (1, 257.16157670454544), (5, 271.2415283203125), (4, 288.41397372159093), (0, 353.17138671875), (3, 399.45205078125)]","[(0, 5131.33642578125), (1, 4421.3203125)]"
4,"[(0, 874.7637939453125), (1, 1005.953369140625)]","[(0, 428.351318359375), (1, 378.52069091796875)]","[(0, 14122.974609375), (1, 9968.8173828125)]","[(0, 5017.25634765625), (1, 6884.53125)]","[(0, 6558.50537109375), (1, 3773.116943359375)]","[(0, 3395.505859375), (1, 3114.450439453125)]","[(0, 1504.8568115234375), (1, 1359.1695556640625)]","[(0, 1441.735595703125), (1, 962.763427734375)]","[(4, 42.87746320452009), (3, 47.725921630859375), (0, 51.13588303786058), (1, 51.52640380859375), (5, 78.10746765136719), (2, 106.2012939453125)]","[(0, 3200.572509765625), (1, 3219.2333984375)]","[(5, 114.41676839192708), (2, 115.2071063701923), (4, 115.4653789813702), (1, 133.37655203683036), (0, 208.69677734375), (3, 244.86900745738637)]","[(0, 332.8646545410156), (1, 316.22772216796875)]","[(4, 38.392822265625), (1, 42.20688247680664), (3, 63.456263950892854), (5, 66.54098510742188), (0, 71.91187831333706), (2, 74.28041294642857)]","[(0, 4705.26416015625), (1, 4131.46142578125)]"
5,"[(0, 855.563232421875), (1, 913.8513793945312)]","[(0, 243.61061096191406), (1, 226.0565948486328)]","[(0, 2464.825927734375), (1, 3379.946533203125)]","[(0, 2539.5234375), (1, 2571.834228515625)]","[(0, 4799.96142578125), (1, 2802.33447265625)]","[(0, 5506.74267578125), (1, 5886.72607421875)]","[(0, 2049.7529296875), (1, 2288.06689453125)]","[(0, 1092.0245361328125), (1, 1012.0087280273438)]","[(5, 71.15955200195313), (4, 72.88711270419034), (2, 73.4023681640625), (1, 77.49655983664773), (3, 113.580419921875), (0, 121.5994140625)]","[(0, 1708.545166015625), (1, 1741.2657470703125)]","[(2, 52.13095327524039), (4, 72.95110144981972), (1, 84.48555210658482), (5, 86.47922770182292), (0, 93.1687520345052), (3, 120.70814098011364)]","[(0, 728.4854736328125), (1, 968.9560546875)]","[(1, 239.09297688802084), (4, 254.09879557291666), (2, 282.34989790482956), (5, 303.13944868607956), (0, 327.53659889914775), (3, 357.34432705965907)]","[(0, 1303.58447265625), (1, 1430.089599609375)]"
6,"[(0, 615.0862426757812), (1, 590.2955322265625)]","[(0, 577.8472900390625), (1, 748.268310546875)]","[(0, 3361.89892578125), (1, 2636.969482421875)]","[(0, 2038.686279296875), (1, 2467.4189453125)]","[(0, 2043.6336669921875), (1, 1718.6478271484375)]","[(0, 3006.074951171875), (1, 2771.715576171875)]","[(0, 6386.2763671875), (1, 6902.04443359375)]","[(0, 886.891845703125), (1, 775.0343627929688)]","[(2, 176.30458762428978), (5, 178.35441450639203), (1, 188.3383992513021), (4, 189.7192586263021), (3, 229.456787109375), (0, 230.9666193181818)]","[(0, 1289.3282470703125), (1, 903.2723388671875)]","[(4, 64.13661411830357), (3, 73.82781982421875), (5, 107.97323608398438), (1, 108.11790974934895), (0, 154.81496360085228), (2, 188.68057861328126)]","[(0, 2021.195556640625), (1, 1448.4395751953125)]","[(3, 52.545878092447914), (1, 58.068379720052086), (5, 74.50169154575893), (0, 83.94591413225446), (4, 87.84739685058594), (2, 91.20614858774039)]","[(0, 7138.24609375), (1, 6387.58544921875)]"
7,"[(0, 787.712890625), (1, 816.907470703125)]","[(0, 875.1610107421875), (1, 1205.4937744140625)]","[(0, 1146.2215576171875), (1, 1468.3868408203125)]","[(0, 7524.85107421875), (1, 6758.0205078125)]","[(0, 1895.3995361328125), (1, 1388.687744140625)]","[(0, 2707.8291015625), (1, 2930.587890625)]","[(0, 5676.93603515625), (1, 6233.62255859375)]","[(0, 1421.4716796875), (1, 1799.6800537109375)]","[(2, 74.64166666666667), (4, 82.96882847377232), (5, 86.18575345552884), (1, 91.47996520996094), (0, 94.75007847377232), (3, 127.35483805338542)]","[(0, 627.0586547851562), (1, 687.1124267578125)]","[(1, 233.4441583806818), (2, 257.903662109375), (4, 277.2266956676136), (5, 309.51982421875), (0, 338.994384765625), (3, 401.6213134765625)]","[(0, 989.9844970703125), (1, 1247.6331787109375)]","[(1, 61.36248779296875), (4, 63.122035435267854), (2, 64.80721341646634), (5, 66.00316443810097), (0, 66.69761775090144), (3, 67.02718411959134)]","[(0, 4430.8388671875), (1, 4092.185546875)]"
8,"[(0, 1227.4525146484375), (1, 1379.5587158203125)]","[(0, 897.9767456054688), (1, 1173.3563232421875)]","[(0, 8205.9140625), (1, 8683.6044921875)]","[(0, 4480.56787109375), (1, 5781.76953125)]","[(0, 6264.755859375), (1, 3672.5029296875)]","[(0, 2914.8994140625), (1, 2782.360595703125)]","[(0, 1812.655517578125), (1, 1691.2218017578125)]","[(0, 492.5271911621094), (1, 559.5146484375)]","[(5, 30.85823974609375), (4, 37.54566192626953), (2, 38.85904134114583), (3, 42.113041178385416), (1, 47.01011276245117), (0, 53.10360514322917)]","[(0, 2085.494384765625), (1, 2968.666748046875)]","[(4, 33.36862564086914), (5, 44.50789097377232), (1, 53.256205240885414), (3, 59.94748796735491), (2, 60.21615365835336), (0, 87.46334134615384)]","[(0, 1844.29638671875), (1, 1960.9827880859375)]","[(2, 28.11762898763021), (1, 37.70203399658203), (5, 42.769095284598215), (4, 44.57969563802083), (0, 61.844674246651785), (3, 109.75953087439903)]","[(0, 551.0858764648438), (1, 622.576171875)]"
9,"[(0, 956.0325927734375), (1, 994.193359375)]","[(0, 650.3092041015625), (1, 732.88037109375)]","[(0, 1427.080078125), (1, 1755.510986328125)]","[(0, 10421.8251953125), (1, 8392.6728515625)]","[(0, 1069.4219970703125), (1, 693.025390625)]","[(0, 1496.0885009765625), (1, 1462.390869140625)]","[(0, 2442.748291015625), (1, 2821.922607421875)]","[(0, 976.466796875), (1, 870.9862060546875)]","[(1, 45.78262125651042), (2, 46.795872279575896), (5, 59.12040827824519), (4, 63.051975795200896), (0, 93.63502854567308), (3, 147.9734903971354)]","[(0, 1091.5174560546875), (1, 1252.3018798828125)]","[(4, 44.48551771375868), (3, 47.488898782169116), (0, 65.09110260009766), (5, 69.25090789794922), (1, 86.7381591796875), (2, 104.6211181640625)]","[(0, 2126.5224609375), (1, 1057.81494140625)]","[(1, 40.721971784319194), (2, 48.74904221754808), (4, 73.39121187650241), (5, 87.77525838216145), (0, 116.3409423828125), (3, 221.1971990411932)]","[(0, 1895.54052734375), (1, 2130.22998046875)]"
