,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_rr,question-formation_sr,wanna
21,"[(0, 19409.521484375), (1, 20815.9296875)]","[(0, 12463.4345703125), (1, 13558.095703125)]","[(0, 14920.990234375), (1, 14416.3525390625)]","[(0, 17427.642578125), (1, 18452.306640625)]","[(0, 17621.810546875), (1, 16951.44921875)]","[(0, 22836.15625), (1, 21539.875)]","[(0, 19455.759765625), (1, 18274.658203125)]","[(0, 19650.84765625), (1, 17589.337890625)]","[(0, 19083.162109375), (1, 16033.5224609375)]","[(0, 16925.505859375), (1, 17483.509765625)]","[(0, 22945.2421875), (1, 20200.615234375)]"
22,"[(0, 19106.470703125), (1, 21771.904296875)]","[(0, 14746.494140625), (1, 14379.23828125)]","[(0, 14964.01171875), (1, 14713.59375)]","[(0, 19706.7734375), (1, 20626.064453125)]","[(0, 28859.732421875), (1, 29935.80078125)]","[(0, 26294.333984375), (1, 27798.375)]","[(0, 18366.701171875), (1, 21857.09765625)]","[(0, 23799.236328125), (1, 21801.720703125)]","[(0, 20751.84765625), (1, 21247.853515625)]","[(0, 18569.15234375), (1, 20567.884765625)]","[(0, 18066.369140625), (1, 17880.853515625)]"
23,"[(0, 18538.771484375), (1, 19691.0859375)]","[(0, 14974.189453125), (1, 15359.2900390625)]","[(0, 16768.234375), (1, 17080.39453125)]","[(0, 22990.4296875), (1, 22850.185546875)]","[(0, 18234.4609375), (1, 18627.23828125)]","[(0, 18826.38671875), (1, 21034.302734375)]","[(0, 15782.8837890625), (1, 17980.357421875)]","[(0, 19472.3359375), (1, 23771.041015625)]","[(0, 16634.521484375), (1, 16072.8359375)]","[(0, 22276.693359375), (1, 20467.134765625)]","[(0, 22012.837890625), (1, 19171.064453125)]"
24,"[(0, 18518.943359375), (1, 20544.45703125)]","[(0, 13817.279296875), (1, 14063.6494140625)]","[(0, 25481.744140625), (1, 24218.232421875)]","[(0, 21126.19921875), (1, 20635.62890625)]","[(0, 24605.69140625), (1, 25304.333984375)]","[(0, 16330.509765625), (1, 14886.564453125)]","[(0, 14831.6533203125), (1, 16859.47265625)]","[(0, 16802.41015625), (1, 20742.6484375)]","[(0, 17814.388671875), (1, 20275.443359375)]","[(0, 18493.212890625), (1, 20397.23828125)]","[(0, 23037.310546875), (1, 18693.921875)]"
25,"[(0, 17087.07421875), (1, 18251.041015625)]","[(0, 12996.5205078125), (1, 13150.4716796875)]","[(0, 30378.380859375), (1, 28339.99609375)]","[(0, 22785.96875), (1, 21518.234375)]","[(0, 19796.3203125), (1, 20639.091796875)]","[(0, 21403.45703125), (1, 20099.228515625)]","[(0, 23194.8671875), (1, 19692.0625)]","[(0, 19059.02734375), (1, 20635.806640625)]","[(0, 20998.326171875), (1, 21156.37890625)]","[(0, 19477.517578125), (1, 19820.482421875)]","[(0, 20205.89453125), (1, 17121.1015625)]"
26,"[(0, 17942.466796875), (1, 18886.251953125)]","[(0, 14899.0634765625), (1, 15204.443359375)]","[(0, 23433.013671875), (1, 25988.888671875)]","[(0, 27214.595703125), (1, 23205.0234375)]","[(0, 18782.14453125), (1, 19223.296875)]","[(0, 18865.029296875), (1, 21085.66015625)]","[(0, 22267.072265625), (1, 20058.423828125)]","[(0, 23770.087890625), (1, 21532.830078125)]","[(0, 20034.240234375), (1, 17925.7578125)]","[(0, 20607.681640625), (1, 21267.11328125)]","[(0, 21575.916015625), (1, 17959.3984375)]"
27,"[(0, 17192.142578125), (1, 18129.572265625)]","[(0, 16696.203125), (1, 15787.9267578125)]","[(0, 15674.1796875), (1, 15834.2783203125)]","[(0, 23004.599609375), (1, 24824.65625)]","[(0, 15962.39453125), (1, 15855.9462890625)]","[(0, 23122.77734375), (1, 20586.4296875)]","[(0, 16263.4453125), (1, 17442.724609375)]","[(0, 28305.072265625), (1, 25298.134765625)]","[(0, 19748.896484375), (1, 23278.744140625)]","[(0, 19212.55859375), (1, 22736.564453125)]","[(0, 21423.388671875), (1, 21076.451171875)]"
28,"[(0, 19794.11328125), (1, 21713.080078125)]","[(0, 17935.4375), (1, 17687.912109375)]","[(0, 24201.884765625), (1, 25755.796875)]","[(0, 19789.03515625), (1, 20995.50390625)]","[(0, 16893.642578125), (1, 16817.431640625)]","[(0, 20376.66796875), (1, 22218.072265625)]","[(0, 18746.177734375), (1, 22753.9609375)]","[(0, 21601.546875), (1, 21361.470703125)]","[(0, 17481.05859375), (1, 20060.701171875)]","[(0, 22941.12890625), (1, 21638.8671875)]","[(0, 23360.072265625), (1, 19062.40625)]"
29,"[(0, 18321.6171875), (1, 19589.119140625)]","[(0, 14958.560546875), (1, 14590.9912109375)]","[(0, 16462.234375), (1, 13727.0732421875)]","[(0, 20813.05078125), (1, 20114.263671875)]","[(0, 26689.84765625), (1, 27633.33203125)]","[(0, 17321.05078125), (1, 17932.443359375)]","[(0, 18652.767578125), (1, 20873.3984375)]","[(0, 18270.388671875), (1, 18937.943359375)]","[(0, 24565.619140625), (1, 21309.685546875)]","[(0, 30343.0859375), (1, 21103.341796875)]","[(0, 21753.662109375), (1, 21140.546875)]"
30,"[(0, 20416.232421875), (1, 22194.203125)]","[(0, 15437.48828125), (1, 15682.986328125)]","[(0, 22572.431640625), (1, 21179.533203125)]","[(0, 18690.107421875), (1, 18324.90234375)]","[(0, 20092.599609375), (1, 20151.33984375)]","[(0, 22257.326171875), (1, 21780.876953125)]","[(0, 19180.8125), (1, 17840.46875)]","[(0, 18293.10546875), (1, 21152.1015625)]","[(0, 20272.62109375), (1, 16729.53125)]","[(0, 23739.619140625), (1, 18701.21484375)]","[(0, 21108.25390625), (1, 21960.353515625)]"
31,"[(0, 17625.828125), (1, 18240.6171875)]","[(0, 16888.615234375), (1, 18006.044921875)]","[(0, 19939.525390625), (1, 18790.693359375)]","[(0, 25995.630859375), (1, 25591.62890625)]","[(0, 17092.109375), (1, 18255.33984375)]","[(0, 17934.478515625), (1, 19955.162109375)]","[(0, 17197.98046875), (1, 18785.74609375)]","[(0, 21458.3125), (1, 22945.876953125)]","[(0, 17109.185546875), (1, 17283.77734375)]","[(0, 25261.728515625), (1, 28704.513671875)]","[(0, 20969.369140625), (1, 20883.095703125)]"
32,"[(0, 20869.697265625), (1, 22950.03515625)]","[(0, 18137.736328125), (1, 17559.607421875)]","[(0, 21198.125), (1, 19894.755859375)]","[(0, 28423.25390625), (1, 27567.162109375)]","[(0, 16502.947265625), (1, 17716.00390625)]","[(0, 20882.7578125), (1, 19005.646484375)]","[(0, 20246.498046875), (1, 17601.83984375)]","[(0, 17854.748046875), (1, 15906.48828125)]","[(0, 19678.095703125), (1, 17644.546875)]","[(0, 24524.189453125), (1, 20107.244140625)]","[(0, 23361.1640625), (1, 20526.166015625)]"
33,"[(0, 17388.744140625), (1, 19055.482421875)]","[(0, 14965.708984375), (1, 15626.9248046875)]","[(0, 26438.23828125), (1, 27768.486328125)]","[(0, 17836.318359375), (1, 17951.865234375)]","[(0, 30671.37890625), (1, 31853.9453125)]","[(0, 24182.345703125), (1, 23506.427734375)]","[(0, 16810.552734375), (1, 15497.583984375)]","[(0, 25423.490234375), (1, 21497.662109375)]","[(0, 17944.076171875), (1, 17206.7578125)]","[(0, 21980.30078125), (1, 27447.564453125)]","[(0, 17113.91796875), (1, 16215.234375)]"
34,"[(0, 17901.7734375), (1, 19246.154296875)]","[(0, 18197.59765625), (1, 18690.767578125)]","[(0, 18019.255859375), (1, 17660.21875)]","[(0, 29167.75), (1, 26416.83984375)]","[(0, 21326.826171875), (1, 22013.94921875)]","[(0, 28992.64453125), (1, 32127.14453125)]","[(0, 17150.728515625), (1, 18005.720703125)]","[(0, 24597.36328125), (1, 24976.900390625)]","[(0, 18183.337890625), (1, 18449.771484375)]","[(0, 22998.43359375), (1, 22094.44140625)]","[(0, 20094.974609375), (1, 18989.015625)]"
35,"[(0, 16626.01953125), (1, 18626.599609375)]","[(0, 15389.2744140625), (1, 15428.3037109375)]","[(0, 24008.806640625), (1, 22016.72265625)]","[(0, 28849.85546875), (1, 29228.955078125)]","[(0, 18066.4375), (1, 15989.7587890625)]","[(0, 28706.07421875), (1, 30716.458984375)]","[(0, 23489.150390625), (1, 22826.2265625)]","[(0, 24836.6640625), (1, 29897.42578125)]","[(0, 18547.01171875), (1, 16505.810546875)]","[(0, 21786.755859375), (1, 23570.83203125)]","[(0, 19004.578125), (1, 18328.169921875)]"
36,"[(0, 18469.541015625), (1, 20698.7578125)]","[(0, 15804.859375), (1, 16058.771484375)]","[(0, 18798.09375), (1, 17282.2109375)]","[(0, 18469.541015625), (1, 17213.306640625)]","[(0, 17731.70703125), (1, 16780.16796875)]","[(0, 18638.453125), (1, 17643.638671875)]","[(0, 27241.056640625), (1, 29325.39453125)]","[(0, 19775.677734375), (1, 20880.029296875)]","[(0, 20769.390625), (1, 19981.3671875)]","[(0, 15849.990234375), (1, 18511.634765625)]","[(0, 18805.392578125), (1, 18727.755859375)]"
37,"[(0, 20447.25390625), (1, 23084.0234375)]","[(0, 15299.6884765625), (1, 15275.6318359375)]","[(0, 26918.373046875), (1, 26552.322265625)]","[(0, 26132.439453125), (1, 26290.322265625)]","[(0, 17780.951171875), (1, 17503.02734375)]","[(0, 24955.01953125), (1, 22010.736328125)]","[(0, 20949.001953125), (1, 20640.6484375)]","[(0, 20496.333984375), (1, 19097.91015625)]","[(0, 18207.71875), (1, 20466.451171875)]","[(0, 25835.404296875), (1, 27067.55078125)]","[(0, 20272.271484375), (1, 19644.419921875)]"
38,"[(0, 21888.44921875), (1, 23575.935546875)]","[(0, 14875.693359375), (1, 14967.6640625)]","[(0, 28344.21484375), (1, 29195.46875)]","[(0, 23482.54296875), (1, 24033.638671875)]","[(0, 22878.271484375), (1, 25651.54296875)]","[(0, 21149.86328125), (1, 22908.66015625)]","[(0, 19074.611328125), (1, 17194.783203125)]","[(0, 22675.84765625), (1, 23347.48828125)]","[(0, 20123.51171875), (1, 19170.53515625)]","[(0, 21802.98828125), (1, 19479.20703125)]","[(0, 24304.720703125), (1, 20849.56640625)]"
39,"[(0, 20840.658203125), (1, 21278.25)]","[(0, 15858.9716796875), (1, 15725.55078125)]","[(0, 26360.970703125), (1, 30146.515625)]","[(0, 26317.388671875), (1, 26169.001953125)]","[(0, 17898.529296875), (1, 19677.326171875)]","[(0, 18591.1953125), (1, 20797.912109375)]","[(0, 14230.93359375), (1, 12449.203125)]","[(0, 19546.0859375), (1, 18703.48046875)]","[(0, 17071.35546875), (1, 19096.43359375)]","[(0, 21706.453125), (1, 23745.4609375)]","[(0, 18668.337890625), (1, 16341.322265625)]"
40,"[(0, 16662.2265625), (1, 19183.263671875)]","[(0, 15584.1962890625), (1, 14451.330078125)]","[(0, 19376.13671875), (1, 18150.16015625)]","[(0, 21805.171875), (1, 21129.421875)]","[(0, 14191.576171875), (1, 13541.5029296875)]","[(0, 23264.962890625), (1, 20314.927734375)]","[(0, 24905.51953125), (1, 27872.43359375)]","[(0, 15098.5576171875), (1, 22930.345703125)]","[(0, 15717.439453125), (1, 17612.0)]","[(0, 20714.951171875), (1, 21897.61328125)]","[(0, 22566.5546875), (1, 20478.69140625)]"
41,"[(0, 21487.759765625), (1, 21953.6328125)]","[(0, 19698.525390625), (1, 19073.119140625)]","[(0, 27202.1171875), (1, 24805.890625)]","[(0, 15603.1123046875), (1, 17040.548828125)]","[(0, 17564.798828125), (1, 15845.0791015625)]","[(0, 24753.78125), (1, 24192.35546875)]","[(0, 19682.9375), (1, 18660.47265625)]","[(0, 20449.6328125), (1, 20335.9609375)]","[(0, 19658.625), (1, 17705.482421875)]","[(0, 25150.888671875), (1, 26438.48828125)]","[(0, 18921.119140625), (1, 17361.041015625)]"
42,"[(0, 18187.326171875), (1, 20449.185546875)]","[(0, 15714.4716796875), (1, 16777.6875)]","[(0, 20468.4609375), (1, 19099.40234375)]","[(0, 21710.138671875), (1, 23317.76171875)]","[(0, 29256.62109375), (1, 28873.85546875)]","[(0, 23981.52734375), (1, 23810.724609375)]","[(0, 23155.349609375), (1, 22291.78125)]","[(0, 19153.283203125), (1, 20605.599609375)]","[(0, 19982.26171875), (1, 20627.05078125)]","[(0, 18520.427734375), (1, 21747.791015625)]","[(0, 19390.150390625), (1, 15972.2021484375)]"
43,"[(0, 18463.572265625), (1, 19960.873046875)]","[(0, 14487.884765625), (1, 14918.5849609375)]","[(0, 29152.400390625), (1, 31201.478515625)]","[(0, 23929.095703125), (1, 20721.51171875)]","[(0, 21657.8828125), (1, 20708.453125)]","[(0, 24406.640625), (1, 21942.70703125)]","[(0, 15082.2236328125), (1, 14961.0)]","[(0, 20807.751953125), (1, 19818.705078125)]","[(0, 13307.0205078125), (1, 13766.849609375)]","[(0, 19103.884765625), (1, 20081.125)]","[(0, 23877.076171875), (1, 22927.896484375)]"
44,"[(0, 15509.98828125), (1, 16059.185546875)]","[(0, 15311.6572265625), (1, 14880.8583984375)]","[(0, 20145.57421875), (1, 18248.03125)]","[(0, 24632.66796875), (1, 25681.4296875)]","[(0, 23390.099609375), (1, 24488.5234375)]","[(0, 30857.7421875), (1, 33649.5078125)]","[(0, 16351.5478515625), (1, 17583.18359375)]","[(0, 17997.32421875), (1, 19302.494140625)]","[(0, 20901.447265625), (1, 20158.970703125)]","[(0, 20753.708984375), (1, 21856.533203125)]","[(0, 16552.818359375), (1, 16289.849609375)]"
45,"[(0, 16840.703125), (1, 17877.240234375)]","[(0, 14232.548828125), (1, 13893.283203125)]","[(0, 24171.091796875), (1, 25584.208984375)]","[(0, 23577.283203125), (1, 21250.8125)]","[(0, 22132.296875), (1, 20838.4140625)]","[(0, 27634.283203125), (1, 29539.615234375)]","[(0, 22474.93359375), (1, 20096.10546875)]","[(0, 20543.046875), (1, 27772.271484375)]","[(0, 18408.505859375), (1, 17769.4921875)]","[(0, 16002.2373046875), (1, 16674.37109375)]","[(0, 21876.470703125), (1, 21557.0546875)]"
46,"[(0, 20776.40234375), (1, 21115.138671875)]","[(0, 15985.611328125), (1, 14398.6552734375)]","[(0, 19718.033203125), (1, 22015.4609375)]","[(0, 19546.0859375), (1, 20938.056640625)]","[(0, 22073.486328125), (1, 22133.751953125)]","[(0, 28382.89453125), (1, 26012.71875)]","[(0, 15269.310546875), (1, 16272.6455078125)]","[(0, 19859.17578125), (1, 23723.029296875)]","[(0, 20774.125), (1, 21891.12109375)]","[(0, 22100.93359375), (1, 20186.6328125)]","[(0, 19118.71875), (1, 19014.638671875)]"
47,"[(0, 14311.505859375), (1, 14570.828125)]","[(0, 13921.4267578125), (1, 14339.6083984375)]","[(0, 27164.525390625), (1, 27094.126953125)]","[(0, 30813.365234375), (1, 27618.419921875)]","[(0, 27143.80859375), (1, 27576.546875)]","[(0, 24386.701171875), (1, 21273.74609375)]","[(0, 20184.99609375), (1, 18343.3828125)]","[(0, 17702.189453125), (1, 19243.96875)]","[(0, 13966.919921875), (1, 15226.15234375)]","[(0, 20967.4296875), (1, 22497.513671875)]","[(0, 25016.6875), (1, 23665.001953125)]"
48,"[(0, 18004.27734375), (1, 17685.365234375)]","[(0, 13958.3974609375), (1, 14027.7373046875)]","[(0, 19833.3984375), (1, 20014.130859375)]","[(0, 18368.013671875), (1, 17373.51171875)]","[(0, 18801.302734375), (1, 19549.3671875)]","[(0, 17794.046875), (1, 19510.98046875)]","[(0, 17679.142578125), (1, 19694.259765625)]","[(0, 20122.3203125), (1, 22236.341796875)]","[(0, 13471.9716796875), (1, 14644.2998046875)]","[(0, 18525.392578125), (1, 18599.583984375)]","[(0, 19955.2578125), (1, 20352.625)]"
