,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_or_strict,question-formation_rr,question-formation_rr_strict,question-formation_sr,question-formation_sr_strict,wanna
0,"[(0, 489.4025573730469), (1, 518.3547973632812)]","[(0, 412.5332946777344), (1, 536.08935546875)]","[(0, 3028.7763671875), (1, 2919.860107421875)]","[(0, 1553.3302001953125), (1, 1673.3709716796875)]","[(0, 4576.8583984375), (1, 3011.9921875)]","[(0, 2732.306396484375), (1, 2930.818603515625)]","[(0, 3956.99560546875), (1, 4399.06298828125)]","[(0, 745.243408203125), (1, 498.0839538574219)]","[(4, 31.353436638327207), (3, 37.285823822021484), (5, 42.73204752604167), (1, 51.57711995442708), (0, 71.7002432686942), (2, 101.45706881009616)]","[(0, 3027.9560546875), (1, 4124.97705078125)]","[(4, 28.020953369140624), (3, 30.471106392996653), (5, 47.6826406625601), (0, 68.19317118326823), (1, 82.70858999399039), (2, 104.8847989169034)]","[(0, 2919.85302734375), (1, 2020.8447265625)]","[(5, 311.3265625), (4, 336.4561212713068), (2, 384.210107421875), (1, 404.45450106534093), (3, 429.733447265625), (0, 538.186767578125)]","[(0, 6796.03564453125), (1, 6283.6337890625)]"
1,"[(0, 597.9034423828125), (1, 646.0963745117188)]","[(0, 668.7802734375), (1, 924.6372680664062)]","[(0, 679.1189575195312), (1, 719.2842407226562)]","[(0, 2168.814208984375), (1, 1993.8394775390625)]","[(0, 3450.434814453125), (1, 1904.82958984375)]","[(0, 3926.213134765625), (1, 3566.69189453125)]","[(0, 2654.604248046875), (1, 3208.4541015625)]","[(0, 825.421142578125), (1, 543.7601318359375)]","[(4, 105.54286887428977), (5, 119.7955078125), (1, 126.63719593394886), (3, 141.04508056640626), (2, 142.22554931640624), (0, 177.652880859375)]","[(0, 1684.1810302734375), (1, 1427.4666748046875)]","[(4, 339.2508544921875), (3, 406.3489435369318), (5, 432.4592950994318), (0, 447.6681019176136), (1, 459.7577718098958), (2, 485.61758700284093)]","[(0, 1185.3028564453125), (1, 1117.9931640625)]","[(5, 96.14310128348214), (4, 97.28170776367188), (3, 101.24354654947916), (1, 124.52761404854911), (0, 167.23743614783655), (2, 191.08111572265625)]","[(0, 872.204345703125), (1, 977.5149536132812)]"
2,"[(0, 744.518798828125), (1, 784.8521728515625)]","[(0, 664.6980590820312), (1, 769.3756713867188)]","[(0, 1341.131103515625), (1, 1394.7965087890625)]","[(0, 1572.2041015625), (1, 1700.2432861328125)]","[(0, 1763.52587890625), (1, 1710.835205078125)]","[(0, 4161.18896484375), (1, 4381.42333984375)]","[(0, 1120.6649169921875), (1, 1019.5020751953125)]","[(0, 468.9984436035156), (1, 466.00994873046875)]","[(1, 48.61463216145833), (2, 55.442653111049104), (0, 100.91388408954327), (4, 123.22503192608173), (5, 137.7815144856771), (3, 258.03897372159093)]","[(0, 1759.7005615234375), (1, 1024.9873046875)]","[(4, 120.21985735212054), (3, 122.55776742788461), (5, 153.4024454752604), (1, 170.54057820638022), (0, 248.54090465198863), (2, 251.034033203125)]","[(0, 4170.3984375), (1, 4400.669921875)]","[(4, 132.99997780539772), (1, 135.22505326704547), (2, 171.710302734375), (3, 171.86666259765624), (5, 171.92568359375), (0, 177.82984619140626)]","[(0, 1660.2720947265625), (1, 1859.41650390625)]"
3,"[(0, 942.3872680664062), (1, 1009.9898071289062)]","[(0, 648.3592529296875), (1, 734.7979736328125)]","[(0, 10820.1923828125), (1, 11509.8212890625)]","[(0, 4933.72216796875), (1, 4988.79541015625)]","[(0, 1714.3204345703125), (1, 1657.2972412109375)]","[(0, 2523.89013671875), (1, 2574.05224609375)]","[(0, 2595.83203125), (1, 2946.51416015625)]","[(0, 3694.179931640625), (1, 1806.5574951171875)]","[(1, 113.4508389559659), (4, 123.98516290838069), (2, 134.22398681640624), (5, 152.160693359375), (0, 168.34127197265624), (3, 184.1181396484375)]","[(0, 928.683837890625), (1, 785.758056640625)]","[(1, 211.90174278846155), (2, 226.26517740885416), (0, 248.03963216145834), (4, 249.45539738581732), (5, 273.35642496744794), (3, 290.4377034505208)]","[(0, 1832.2149658203125), (1, 796.6083984375)]","[(1, 204.8631924715909), (2, 212.1857177734375), (4, 245.0820978338068), (5, 257.18095703125), (0, 313.9164794921875), (3, 381.923583984375)]","[(0, 4126.32275390625), (1, 3598.01318359375)]"
4,"[(0, 748.1844482421875), (1, 897.4926147460938)]","[(0, 344.7816467285156), (1, 294.2723083496094)]","[(0, 13723.998046875), (1, 9361.0146484375)]","[(0, 4515.47705078125), (1, 6284.31103515625)]","[(0, 5954.50927734375), (1, 3417.24853515625)]","[(0, 3453.90478515625), (1, 3044.405517578125)]","[(0, 1457.362060546875), (1, 1311.6502685546875)]","[(0, 1530.204345703125), (1, 1003.9651489257812)]","[(4, 38.151175362723215), (3, 43.14960225423177), (1, 45.826786295572916), (0, 50.70118126502404), (5, 70.15785217285156), (2, 96.99445049579327)]","[(0, 2704.253662109375), (1, 2718.433837890625)]","[(2, 93.2508075420673), (4, 107.86245492788461), (5, 108.85842895507812), (1, 116.56759207589286), (0, 179.38395182291666), (3, 233.03733132102272)]","[(0, 372.07769775390625), (1, 324.86651611328125)]","[(4, 35.89134979248047), (1, 39.296630859375), (3, 63.83638218470982), (5, 67.83711896623883), (0, 71.02536010742188), (2, 74.89656284877232)]","[(0, 3982.094482421875), (1, 3717.75341796875)]"
5,"[(0, 766.6129760742188), (1, 872.0392456054688)]","[(0, 199.84786987304688), (1, 174.2974395751953)]","[(0, 2335.734375), (1, 2865.2724609375)]","[(0, 2280.25439453125), (1, 2329.21337890625)]","[(0, 4527.98193359375), (1, 2658.603271484375)]","[(0, 4916.306640625), (1, 5534.77880859375)]","[(0, 1866.025634765625), (1, 2085.62255859375)]","[(0, 1056.4478759765625), (1, 1183.0712890625)]","[(4, 72.26088645241477), (2, 73.56102905273437), (1, 74.14988014914773), (5, 75.23634643554688), (3, 123.03765869140625), (0, 124.67315673828125)]","[(0, 1837.685302734375), (1, 1763.497314453125)]","[(2, 44.23809344951923), (4, 73.42757943960336), (1, 75.27719552176339), (0, 85.6868896484375), (5, 86.73262532552083), (3, 106.13451038707386)]","[(0, 773.88330078125), (1, 979.9851684570312)]","[(1, 221.31070963541666), (4, 250.32784016927084), (2, 253.5814541903409), (5, 288.6233575994318), (0, 309.69875266335225), (3, 360.36965110085225)]","[(0, 1255.0284423828125), (1, 1385.935791015625)]"
6,"[(0, 527.3109130859375), (1, 537.2390747070312)]","[(0, 477.78387451171875), (1, 622.9224243164062)]","[(0, 2978.010009765625), (1, 2893.447265625)]","[(0, 1637.9610595703125), (1, 2314.795166015625)]","[(0, 1824.8046875), (1, 1564.4639892578125)]","[(0, 2908.62939453125), (1, 2527.26318359375)]","[(0, 5910.3916015625), (1, 6003.8212890625)]","[(0, 1012.9888305664062), (1, 852.689453125)]","[(2, 177.9268798828125), (5, 182.0473077947443), (4, 202.53875732421875), (1, 204.2123819986979), (0, 229.91943359375), (3, 230.6317471590909)]","[(0, 1269.281005859375), (1, 827.546142578125)]","[(4, 64.31537301199776), (3, 75.25364802433894), (5, 102.90755208333333), (1, 105.81443277994792), (0, 149.29721901633522), (2, 177.3852294921875)]","[(0, 1603.7236328125), (1, 1231.7003173828125)]","[(3, 47.55949300130208), (1, 49.16032307942708), (5, 72.53293282645089), (0, 73.94511195591518), (2, 79.63433368389423), (4, 83.05034637451172)]","[(0, 5685.58837890625), (1, 5231.05078125)]"
7,"[(0, 657.5504760742188), (1, 708.6914672851562)]","[(0, 755.2569580078125), (1, 1047.8836669921875)]","[(0, 1130.510498046875), (1, 1338.2794189453125)]","[(0, 6835.38671875), (1, 6194.26123046875)]","[(0, 1706.5169677734375), (1, 1258.860595703125)]","[(0, 2479.75634765625), (1, 2673.465576171875)]","[(0, 4730.703125), (1, 5053.501953125)]","[(0, 1294.15185546875), (1, 1630.920166015625)]","[(2, 66.81401774088542), (1, 84.23912811279297), (5, 89.19519981971153), (4, 93.47181919642857), (0, 100.48951067243304), (3, 142.94768269856772)]","[(0, 649.08056640625), (1, 647.0191040039062)]","[(1, 206.62912819602272), (2, 242.5765380859375), (4, 263.89029208096593), (5, 315.228369140625), (0, 346.0749755859375), (3, 445.630322265625)]","[(0, 893.1759643554688), (1, 1136.918212890625)]","[(1, 57.68060302734375), (2, 61.11066143329327), (0, 61.67162616436298), (4, 62.60967581612723), (3, 65.70412973257211), (5, 65.8424072265625)]","[(0, 4240.6357421875), (1, 3858.776123046875)]"
8,"[(0, 1044.2335205078125), (1, 1217.4410400390625)]","[(0, 788.7040405273438), (1, 997.5630493164062)]","[(0, 7521.328125), (1, 8394.75390625)]","[(0, 3744.239990234375), (1, 4846.8486328125)]","[(0, 5742.55615234375), (1, 3216.30615234375)]","[(0, 2871.078125), (1, 2758.02294921875)]","[(0, 1634.9068603515625), (1, 1534.8819580078125)]","[(0, 461.7013244628906), (1, 514.9292602539062)]","[(5, 28.504691569010415), (2, 35.351236979166664), (4, 35.63325881958008), (3, 39.428523763020834), (1, 43.77793502807617), (0, 49.406884765625)]","[(0, 1982.4224853515625), (1, 2346.67919921875)]","[(4, 33.1861572265625), (5, 46.258248465401785), (1, 47.496647135416666), (2, 50.78204345703125), (3, 63.533373151506694), (0, 77.48193828876202)]","[(0, 1926.2257080078125), (1, 2086.033447265625)]","[(2, 26.90906982421875), (1, 35.75133514404297), (4, 39.89472249348958), (5, 41.14164515904018), (0, 60.87044416155134), (3, 90.69742525540866)]","[(0, 518.0409545898438), (1, 614.6974487304688)]"
9,"[(0, 846.5679321289062), (1, 915.7899780273438)]","[(0, 568.4572143554688), (1, 618.0408935546875)]","[(0, 1409.880615234375), (1, 1643.427978515625)]","[(0, 9569.5888671875), (1, 7854.078125)]","[(0, 991.199951171875), (1, 658.2098999023438)]","[(0, 1357.8350830078125), (1, 1283.8455810546875)]","[(0, 2406.8076171875), (1, 2770.605712890625)]","[(0, 1015.7109985351562), (1, 821.8331298828125)]","[(1, 41.61855875651042), (2, 45.478733607700896), (5, 62.34398475060096), (4, 74.65083530970982), (0, 93.60695237379808), (3, 164.80313110351562)]","[(0, 1113.8431396484375), (1, 1068.1627197265625)]","[(4, 43.14118787977431), (3, 46.571206485523895), (0, 62.392478942871094), (5, 64.55307006835938), (1, 81.06356991038604), (2, 101.46271158854167)]","[(0, 1905.2802734375), (1, 945.2937622070312)]","[(1, 42.30762154715402), (2, 50.21952937199519), (4, 69.04691725510817), (5, 84.2288106282552), (0, 113.99331665039062), (3, 215.8190252130682)]","[(0, 1680.7353515625), (1, 1878.494873046875)]"
