,best
anaphoric-one-semantics,0.0
anaphoric-one-syntax,0.324
island-adjunct,0.598
island-complex-np,0.446
island-wh,0.984
principle_a_command,0.436
principle_a_locality,0.328
question-formation_or,0.498
question-formation_rr,0.532
question-formation_sr,0.454
wanna,0.0
