,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_rr,question-formation_sr,wanna
10,"[(0, 1459.8096923828125), (1, 1868.2060546875)]","[(0, 674.0126953125), (1, 577.7572021484375)]","[(0, 6529.44775390625), (1, 6490.73779296875)]","[(0, 2300.561767578125), (1, 2237.346923828125)]","[(0, 714.4183959960938), (1, 599.3506469726562)]","[(0, 1919.7840576171875), (1, 1899.584228515625)]","[(0, 6558.76171875), (1, 9068.3876953125)]","[(0, 1388.8929443359375), (1, 1140.375732421875)]","[(0, 2789.67822265625), (1, 2716.169921875)]","[(0, 1539.0382080078125), (1, 1428.443115234375)]","[(0, 2011.215087890625), (1, 2065.86474609375)]"
11,"[(0, 1387.755615234375), (1, 1769.3817138671875)]","[(0, 558.2322998046875), (1, 488.1111755371094)]","[(0, 1238.6390380859375), (1, 1176.2593994140625)]","[(0, 2568.457763671875), (1, 2580.251953125)]","[(0, 1508.97412109375), (1, 895.8687133789062)]","[(0, 5163.49462890625), (1, 5319.5830078125)]","[(0, 6210.38525390625), (1, 8113.4375)]","[(0, 1337.0751953125), (1, 1182.869384765625)]","[(0, 912.3953857421875), (1, 812.56103515625)]","[(0, 1731.6929931640625), (1, 1534.1824951171875)]","[(0, 1714.32958984375), (1, 1764.3543701171875)]"
12,"[(0, 2012.7569580078125), (1, 2779.993408203125)]","[(0, 667.7984008789062), (1, 811.6332397460938)]","[(0, 5003.08935546875), (1, 4965.52783203125)]","[(0, 3412.318115234375), (1, 3373.64404296875)]","[(0, 1728.3082275390625), (1, 1444.093505859375)]","[(0, 5630.5771484375), (1, 5468.01171875)]","[(0, 5386.3193359375), (1, 5235.26318359375)]","[(0, 1573.041748046875), (1, 2067.75)]","[(0, 905.8577270507812), (1, 1036.7955322265625)]","[(0, 2181.6748046875), (1, 1921.7889404296875)]","[(0, 1804.7529296875), (1, 1815.6070556640625)]"
13,"[(0, 1756.90283203125), (1, 2399.88232421875)]","[(0, 876.16357421875), (1, 1174.852294921875)]","[(0, 2508.5), (1, 2665.3447265625)]","[(0, 6105.7587890625), (1, 6142.89306640625)]","[(0, 1702.17724609375), (1, 1404.8629150390625)]","[(0, 3242.4345703125), (1, 3245.008544921875)]","[(0, 4000.74267578125), (1, 3967.670654296875)]","[(0, 779.9671020507812), (1, 713.2291259765625)]","[(0, 1777.0982666015625), (1, 1510.5679931640625)]","[(0, 3089.31787109375), (1, 3593.56884765625)]","[(0, 1137.2857666015625), (1, 1385.8914794921875)]"
14,"[(0, 1772.732666015625), (1, 2370.6259765625)]","[(0, 666.6797485351562), (1, 823.1693115234375)]","[(0, 1584.8787841796875), (1, 1544.412841796875)]","[(0, 7756.0927734375), (1, 8316.169921875)]","[(0, 1973.552978515625), (1, 1179.017578125)]","[(0, 4481.27685546875), (1, 4534.7626953125)]","[(0, 3120.5068359375), (1, 3047.95263671875)]","[(0, 1385.6715087890625), (1, 1401.2601318359375)]","[(0, 1531.9163818359375), (1, 968.6617431640625)]","[(0, 1680.709716796875), (1, 2320.326171875)]","[(0, 2313.43359375), (1, 2393.359130859375)]"
15,"[(0, 1568.818359375), (1, 1974.61669921875)]","[(0, 601.6737670898438), (1, 702.3587036132812)]","[(0, 1120.0244140625), (1, 1042.7735595703125)]","[(0, 2018.7305908203125), (1, 2070.471923828125)]","[(0, 937.7589721679688), (1, 803.5532836914062)]","[(0, 6228.26806640625), (1, 6406.50390625)]","[(0, 4641.2255859375), (1, 4887.9619140625)]","[(0, 1150.82177734375), (1, 1687.6812744140625)]","[(0, 1509.505859375), (1, 1859.814697265625)]","[(0, 1162.6962890625), (1, 1101.2691650390625)]","[(0, 983.1806640625), (1, 1213.407470703125)]"
16,"[(0, 1767.49951171875), (1, 2305.653076171875)]","[(0, 539.866943359375), (1, 462.0418395996094)]","[(0, 3308.209228515625), (1, 3222.013427734375)]","[(0, 3065.241455078125), (1, 3076.79833984375)]","[(0, 1323.4722900390625), (1, 1146.90380859375)]","[(0, 5185.029296875), (1, 5036.07177734375)]","[(0, 6504.87890625), (1, 7065.998046875)]","[(0, 1305.1785888671875), (1, 1384.3236083984375)]","[(0, 866.8751831054688), (1, 630.9463500976562)]","[(0, 1784.8602294921875), (1, 1603.952392578125)]","[(0, 1516.062255859375), (1, 1788.688232421875)]"
17,"[(0, 1365.268798828125), (1, 1805.574951171875)]","[(0, 731.0462036132812), (1, 670.3379516601562)]","[(0, 4061.5869140625), (1, 4001.242431640625)]","[(0, 1506.023193359375), (1, 1596.15185546875)]","[(0, 1305.214111328125), (1, 1160.8193359375)]","[(0, 3703.668701171875), (1, 3688.068603515625)]","[(0, 8430.166015625), (1, 8924.654296875)]","[(0, 1732.948486328125), (1, 1301.39453125)]","[(0, 1856.5645751953125), (1, 1998.9742431640625)]","[(0, 2466.944580078125), (1, 2498.577392578125)]","[(0, 2364.31103515625), (1, 2451.76513671875)]"
18,"[(0, 1783.25830078125), (1, 2371.6435546875)]","[(0, 933.1414184570312), (1, 1271.5897216796875)]","[(0, 3755.211181640625), (1, 3362.055908203125)]","[(0, 2267.09375), (1, 2082.551025390625)]","[(0, 3299.116455078125), (1, 1885.17626953125)]","[(0, 5636.94921875), (1, 5735.8017578125)]","[(0, 5189.87744140625), (1, 5398.7236328125)]","[(0, 2560.04296875), (1, 2888.28759765625)]","[(0, 1234.7275390625), (1, 1419.2882080078125)]","[(0, 1564.522216796875), (1, 1284.9019775390625)]","[(0, 900.3963012695312), (1, 1061.6077880859375)]"
19,"[(0, 1539.67236328125), (1, 2050.135986328125)]","[(0, 1207.049072265625), (1, 1827.317626953125)]","[(0, 3084.04296875), (1, 3069.67626953125)]","[(0, 2093.353515625), (1, 2199.99609375)]","[(0, 845.0780639648438), (1, 713.9065551757812)]","[(0, 5032.97509765625), (1, 5030.6572265625)]","[(0, 5227.22607421875), (1, 5520.224609375)]","[(0, 1514.9630126953125), (1, 1509.8111572265625)]","[(0, 780.01611328125), (1, 686.2738037109375)]","[(0, 1506.376708984375), (1, 1343.6217041015625)]","[(0, 2105.454345703125), (1, 2224.82958984375)]"
20,"[(0, 1551.372314453125), (1, 2130.427978515625)]","[(0, 1048.4039306640625), (1, 1383.8939208984375)]","[(0, 5767.59423828125), (1, 5868.939453125)]","[(0, 2633.92724609375), (1, 2726.417236328125)]","[(0, 3550.4697265625), (1, 2102.4052734375)]","[(0, 9248.6484375), (1, 9204.529296875)]","[(0, 4683.88134765625), (1, 4658.89306640625)]","[(0, 1439.4022216796875), (1, 1344.6927490234375)]","[(0, 1167.1328125), (1, 964.4253540039062)]","[(0, 1670.791015625), (1, 1611.509033203125)]","[(0, 2273.484130859375), (1, 2293.924560546875)]"
21,"[(0, 1556.0308837890625), (1, 2064.608154296875)]","[(0, 862.6304321289062), (1, 1069.0166015625)]","[(0, 964.0671997070312), (1, 950.2935791015625)]","[(0, 2417.687744140625), (1, 2630.20068359375)]","[(0, 1212.7740478515625), (1, 1052.590087890625)]","[(0, 3603.19140625), (1, 3852.35986328125)]","[(0, 2676.581787109375), (1, 2727.781494140625)]","[(0, 1235.1156005859375), (1, 1280.87255859375)]","[(0, 1647.13330078125), (1, 1736.85498046875)]","[(0, 722.26953125), (1, 758.1417236328125)]","[(0, 2289.086181640625), (1, 2325.87158203125)]"
22,"[(0, 1621.87060546875), (1, 2190.02978515625)]","[(0, 574.0316162109375), (1, 495.6436767578125)]","[(0, 1664.4803466796875), (1, 1965.0142822265625)]","[(0, 5247.70458984375), (1, 5640.55224609375)]","[(0, 2704.87646484375), (1, 1601.5892333984375)]","[(0, 9065.689453125), (1, 8649.4111328125)]","[(0, 5495.09619140625), (1, 7295.79833984375)]","[(0, 1117.362060546875), (1, 1408.30224609375)]","[(0, 1562.720703125), (1, 1812.8853759765625)]","[(0, 1294.7005615234375), (1, 1629.6585693359375)]","[(0, 860.75390625), (1, 1004.3845825195312)]"
23,"[(0, 1965.3563232421875), (1, 2588.83203125)]","[(0, 1346.968994140625), (1, 1467.197021484375)]","[(0, 829.4522705078125), (1, 888.7164306640625)]","[(0, 3929.884521484375), (1, 4148.73486328125)]","[(0, 1502.7392578125), (1, 1330.5465087890625)]","[(0, 9524.5302734375), (1, 9489.37890625)]","[(0, 2883.77783203125), (1, 3656.35400390625)]","[(0, 1411.6094970703125), (1, 1397.670654296875)]","[(0, 1380.768310546875), (1, 1270.3861083984375)]","[(0, 806.351806640625), (1, 917.4329223632812)]","[(0, 3109.915283203125), (1, 3115.448486328125)]"
24,"[(0, 1844.9849853515625), (1, 2508.78857421875)]","[(0, 1588.875732421875), (1, 1787.87646484375)]","[(0, 7572.9482421875), (1, 7580.49951171875)]","[(0, 1528.0498046875), (1, 1499.12353515625)]","[(0, 2246.778564453125), (1, 1352.616943359375)]","[(0, 2913.946044921875), (1, 2950.0556640625)]","[(0, 2067.106201171875), (1, 2036.147705078125)]","[(0, 1498.843994140625), (1, 1348.3076171875)]","[(0, 1531.2415771484375), (1, 1869.129150390625)]","[(0, 905.6287841796875), (1, 1671.603759765625)]","[(0, 1443.26123046875), (1, 1470.714111328125)]"
25,"[(0, 2052.12060546875), (1, 2765.090087890625)]","[(0, 1534.9705810546875), (1, 1522.4205322265625)]","[(0, 5934.50341796875), (1, 5784.66552734375)]","[(0, 4781.330078125), (1, 4769.30322265625)]","[(0, 2248.067626953125), (1, 1473.4881591796875)]","[(0, 2464.109130859375), (1, 2550.57763671875)]","[(0, 3334.594482421875), (1, 3331.250732421875)]","[(0, 1042.130859375), (1, 918.798828125)]","[(0, 3209.151611328125), (1, 2734.259033203125)]","[(0, 604.317626953125), (1, 948.7962646484375)]","[(0, 1958.6697998046875), (1, 2004.56494140625)]"
26,"[(0, 1928.290771484375), (1, 2570.851806640625)]","[(0, 1088.9447021484375), (1, 1076.6512451171875)]","[(0, 5940.93017578125), (1, 6117.9521484375)]","[(0, 4977.32373046875), (1, 4761.40869140625)]","[(0, 3173.349365234375), (1, 1966.562744140625)]","[(0, 4358.21142578125), (1, 4241.59423828125)]","[(0, 4260.94189453125), (1, 4348.21875)]","[(0, 1885.49365234375), (1, 1845.6036376953125)]","[(0, 1285.943359375), (1, 844.2547607421875)]","[(0, 1283.1741943359375), (1, 947.6925659179688)]","[(0, 2255.725830078125), (1, 2300.081298828125)]"
27,"[(0, 1398.5159912109375), (1, 1816.24169921875)]","[(0, 542.1991577148438), (1, 468.1485290527344)]","[(0, 3214.680908203125), (1, 2719.25830078125)]","[(0, 4315.35986328125), (1, 4356.58251953125)]","[(0, 1490.158447265625), (1, 1256.1131591796875)]","[(0, 3670.318115234375), (1, 3755.476318359375)]","[(0, 4163.52685546875), (1, 4407.36083984375)]","[(0, 2214.87451171875), (1, 2792.840576171875)]","[(0, 1431.57763671875), (1, 1821.4317626953125)]","[(0, 2493.451171875), (1, 3017.7109375)]","[(0, 996.9801025390625), (1, 1190.3675537109375)]"
28,"[(0, 1815.50146484375), (1, 2409.0546875)]","[(0, 1163.449951171875), (1, 1266.20654296875)]","[(0, 1769.7470703125), (1, 1632.7628173828125)]","[(0, 2384.228515625), (1, 2559.834228515625)]","[(0, 1569.6849365234375), (1, 1292.920654296875)]","[(0, 3866.02880859375), (1, 3754.31591796875)]","[(0, 6989.74609375), (1, 9387.576171875)]","[(0, 949.3505859375), (1, 1340.9425048828125)]","[(0, 716.5579223632812), (1, 961.7453002929688)]","[(0, 1969.7913818359375), (1, 1695.8038330078125)]","[(0, 2771.599365234375), (1, 2826.2197265625)]"
29,"[(0, 2012.3673095703125), (1, 2707.29345703125)]","[(0, 559.8319702148438), (1, 479.7860412597656)]","[(0, 1382.8128662109375), (1, 1363.283447265625)]","[(0, 2297.753173828125), (1, 2317.81591796875)]","[(0, 4874.55029296875), (1, 3158.856201171875)]","[(0, 2313.748046875), (1, 2315.5625)]","[(0, 6347.72509765625), (1, 8571.8935546875)]","[(0, 2012.3212890625), (1, 1561.2244873046875)]","[(0, 4178.04541015625), (1, 3003.1806640625)]","[(0, 2583.94189453125), (1, 2373.810302734375)]","[(0, 1636.9295654296875), (1, 1923.6143798828125)]"
30,"[(0, 1624.4193115234375), (1, 2071.651123046875)]","[(0, 577.1467895507812), (1, 507.9029541015625)]","[(0, 6777.99072265625), (1, 6528.5263671875)]","[(0, 3863.98681640625), (1, 3914.331787109375)]","[(0, 4644.998046875), (1, 2995.851806640625)]","[(0, 2778.990234375), (1, 2831.0361328125)]","[(0, 1892.4373779296875), (1, 1857.6563720703125)]","[(0, 1145.8067626953125), (1, 1149.039306640625)]","[(0, 1234.711669921875), (1, 997.8665771484375)]","[(0, 1402.922119140625), (1, 1192.803955078125)]","[(0, 2613.259033203125), (1, 3109.177001953125)]"
31,"[(0, 2469.744873046875), (1, 3268.597900390625)]","[(0, 1705.2764892578125), (1, 1967.9605712890625)]","[(0, 2784.557373046875), (1, 2613.136962890625)]","[(0, 1647.30615234375), (1, 1744.6981201171875)]","[(0, 2196.77685546875), (1, 1968.705810546875)]","[(0, 5690.54150390625), (1, 5556.6904296875)]","[(0, 1705.9091796875), (1, 1744.0560302734375)]","[(0, 1152.8199462890625), (1, 849.4631958007812)]","[(0, 1125.2962646484375), (1, 1168.9473876953125)]","[(0, 2151.54833984375), (1, 3051.0791015625)]","[(0, 1441.931640625), (1, 1732.2099609375)]"
32,"[(0, 1896.2393798828125), (1, 2538.9775390625)]","[(0, 2205.771240234375), (1, 2285.44775390625)]","[(0, 1671.39892578125), (1, 1908.986083984375)]","[(0, 4536.060546875), (1, 4531.61962890625)]","[(0, 2235.2080078125), (1, 2065.327880859375)]","[(0, 6394.6865234375), (1, 6326.48193359375)]","[(0, 3919.1728515625), (1, 4209.248046875)]","[(0, 1104.7193603515625), (1, 907.0286254882812)]","[(0, 1023.5708618164062), (1, 1404.3531494140625)]","[(0, 1251.9830322265625), (1, 1056.4412841796875)]","[(0, 2950.445068359375), (1, 3071.582763671875)]"
33,"[(0, 2148.786376953125), (1, 2952.15771484375)]","[(0, 1816.428955078125), (1, 1829.8714599609375)]","[(0, 5290.73974609375), (1, 5486.00048828125)]","[(0, 2527.287353515625), (1, 2508.125732421875)]","[(0, 6362.8046875), (1, 3955.067626953125)]","[(0, 4596.63916015625), (1, 4853.7080078125)]","[(0, 3419.0380859375), (1, 3783.5234375)]","[(0, 1197.1761474609375), (1, 1131.6160888671875)]","[(0, 1324.367431640625), (1, 776.0409545898438)]","[(0, 2263.733154296875), (1, 2744.124267578125)]","[(0, 681.09228515625), (1, 824.8329467773438)]"
34,"[(0, 1178.610107421875), (1, 1523.7750244140625)]","[(0, 1402.3115234375), (1, 1418.7603759765625)]","[(0, 3186.93359375), (1, 3136.366943359375)]","[(0, 4753.49658203125), (1, 4721.97705078125)]","[(0, 1866.7171630859375), (1, 1305.0335693359375)]","[(0, 10148.173828125), (1, 9738.80078125)]","[(0, 3407.687255859375), (1, 3153.769287109375)]","[(0, 2136.92333984375), (1, 3180.4482421875)]","[(0, 820.313232421875), (1, 1233.357666015625)]","[(0, 1385.0670166015625), (1, 1042.955078125)]","[(0, 1740.90625), (1, 2003.9483642578125)]"
35,"[(0, 2025.32373046875), (1, 2728.173095703125)]","[(0, 1769.03076171875), (1, 1819.5799560546875)]","[(0, 7945.75732421875), (1, 7767.60302734375)]","[(0, 3682.0556640625), (1, 3832.483642578125)]","[(0, 936.82666015625), (1, 816.805419921875)]","[(0, 9466.033203125), (1, 9401.732421875)]","[(0, 5942.23876953125), (1, 6297.37744140625)]","[(0, 2998.54736328125), (1, 3930.607666015625)]","[(0, 2800.3935546875), (1, 1824.598388671875)]","[(0, 2218.40576171875), (1, 2433.28515625)]","[(0, 1869.135498046875), (1, 2230.3466796875)]"
36,"[(0, 1410.490478515625), (1, 1847.8006591796875)]","[(0, 2397.894287109375), (1, 2584.319091796875)]","[(0, 1907.8275146484375), (1, 1975.7288818359375)]","[(0, 2927.338134765625), (1, 2891.35498046875)]","[(0, 1556.2557373046875), (1, 1315.7484130859375)]","[(0, 3017.61865234375), (1, 3066.64794921875)]","[(0, 5561.38720703125), (1, 6963.2998046875)]","[(0, 1724.6217041015625), (1, 2270.6845703125)]","[(0, 1617.9219970703125), (1, 1546.4031982421875)]","[(0, 702.0028076171875), (1, 532.63623046875)]","[(0, 2312.750732421875), (1, 2353.563232421875)]"
37,"[(0, 1598.895751953125), (1, 2159.624267578125)]","[(0, 2010.904541015625), (1, 2207.12109375)]","[(0, 3324.062744140625), (1, 3322.39892578125)]","[(0, 1856.3414306640625), (1, 1846.5570068359375)]","[(0, 1838.330322265625), (1, 1538.8900146484375)]","[(0, 3011.420654296875), (1, 3175.39892578125)]","[(0, 5571.82421875), (1, 6726.73193359375)]","[(0, 982.4654541015625), (1, 1095.947265625)]","[(0, 1205.461669921875), (1, 1870.62890625)]","[(0, 2329.0400390625), (1, 2091.605224609375)]","[(0, 1891.951904296875), (1, 2253.48876953125)]"
38,"[(0, 1160.0850830078125), (1, 1548.9041748046875)]","[(0, 1323.220458984375), (1, 1419.9698486328125)]","[(0, 1118.654296875), (1, 1144.68505859375)]","[(0, 3825.746337890625), (1, 3804.27685546875)]","[(0, 2522.4150390625), (1, 1465.2828369140625)]","[(0, 2636.368408203125), (1, 2487.6142578125)]","[(0, 2314.61962890625), (1, 2398.55859375)]","[(0, 1837.3304443359375), (1, 2215.865234375)]","[(0, 1458.834716796875), (1, 1558.9630126953125)]","[(0, 1020.4447021484375), (1, 1240.0721435546875)]","[(0, 3976.591552734375), (1, 4035.209716796875)]"
39,"[(0, 1459.0399169921875), (1, 1880.2127685546875)]","[(0, 546.2429809570312), (1, 469.650146484375)]","[(0, 8050.98193359375), (1, 8180.57470703125)]","[(0, 3187.474609375), (1, 3318.68115234375)]","[(0, 2101.9794921875), (1, 1227.0107421875)]","[(0, 1463.167236328125), (1, 1428.2265625)]","[(0, 2327.82421875), (1, 2530.069091796875)]","[(0, 1130.22216796875), (1, 871.4618530273438)]","[(0, 1692.8387451171875), (1, 1638.4609375)]","[(0, 1498.5767822265625), (1, 1676.1214599609375)]","[(0, 2339.629150390625), (1, 2426.662109375)]"
40,"[(0, 2118.212890625), (1, 2930.1630859375)]","[(0, 506.5446472167969), (1, 428.2600402832031)]","[(0, 2373.29296875), (1, 2192.18603515625)]","[(0, 1515.8916015625), (1, 1621.455322265625)]","[(0, 1004.4066772460938), (1, 885.833984375)]","[(0, 3852.260498046875), (1, 3955.663818359375)]","[(0, 3985.160400390625), (1, 3930.083251953125)]","[(0, 1357.8668212890625), (1, 1694.367431640625)]","[(0, 874.665771484375), (1, 879.9019165039062)]","[(0, 1467.396484375), (1, 1359.5980224609375)]","[(0, 2261.0048828125), (1, 2314.807373046875)]"
41,"[(0, 1603.8690185546875), (1, 2115.302978515625)]","[(0, 778.0362548828125), (1, 709.705322265625)]","[(0, 6275.23193359375), (1, 5865.2353515625)]","[(0, 2419.086669921875), (1, 2498.244873046875)]","[(0, 1029.057861328125), (1, 919.5579833984375)]","[(0, 2615.938232421875), (1, 2648.292724609375)]","[(0, 3295.283203125), (1, 3458.406982421875)]","[(0, 1459.977294921875), (1, 1135.3623046875)]","[(0, 1797.8076171875), (1, 1495.8602294921875)]","[(0, 1538.949462890625), (1, 1861.317626953125)]","[(0, 734.9998168945312), (1, 854.2933349609375)]"
42,"[(0, 1294.973388671875), (1, 1759.966552734375)]","[(0, 1574.4210205078125), (1, 1959.8199462890625)]","[(0, 2465.005615234375), (1, 2258.464111328125)]","[(0, 3850.6259765625), (1, 3980.746337890625)]","[(0, 3548.77734375), (1, 2179.318603515625)]","[(0, 2271.875732421875), (1, 2186.538330078125)]","[(0, 3270.630859375), (1, 3395.81689453125)]","[(0, 1420.7703857421875), (1, 1332.1602783203125)]","[(0, 1313.5850830078125), (1, 1162.83154296875)]","[(0, 1262.069580078125), (1, 1514.39892578125)]","[(0, 2782.4404296875), (1, 2858.34423828125)]"
43,"[(0, 1489.7293701171875), (1, 1953.8984375)]","[(0, 2001.4244384765625), (1, 2578.827392578125)]","[(0, 4552.85400390625), (1, 4627.48486328125)]","[(0, 3566.37890625), (1, 3322.23095703125)]","[(0, 3628.522705078125), (1, 2213.703369140625)]","[(0, 2023.0361328125), (1, 2063.918212890625)]","[(0, 2865.30517578125), (1, 3236.573974609375)]","[(0, 1442.3145751953125), (1, 1465.1444091796875)]","[(0, 621.0071411132812), (1, 1013.9273071289062)]","[(0, 1097.6041259765625), (1, 1864.9520263671875)]","[(0, 2221.13037109375), (1, 2611.396728515625)]"
44,"[(0, 1625.8956298828125), (1, 2110.08056640625)]","[(0, 1696.069091796875), (1, 1929.0660400390625)]","[(0, 1807.0029296875), (1, 1906.58154296875)]","[(0, 1076.98388671875), (1, 1126.7718505859375)]","[(0, 4555.9033203125), (1, 2874.240966796875)]","[(0, 3523.821044921875), (1, 3423.361328125)]","[(0, 4546.24169921875), (1, 4409.681640625)]","[(0, 1600.51513671875), (1, 1429.7862548828125)]","[(0, 1634.0908203125), (1, 1451.654052734375)]","[(0, 1739.1446533203125), (1, 2094.905029296875)]","[(0, 1324.2056884765625), (1, 1615.618408203125)]"
