,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_rr,question-formation_sr,wanna
22,"[(0, 22913.142578125), (1, 22077.6953125)]","[(0, 21175.294921875), (1, 20049.205078125)]","[(0, 30157.931640625), (1, 30468.9921875)]","[(0, 28966.775390625), (1, 26294.912109375)]","[(0, 22567.740234375), (1, 20045.248046875)]","[(0, 28363.25), (1, 26315.58203125)]","[(0, 23957.775390625), (1, 24976.041015625)]","[(0, 21099.779296875), (1, 24499.66796875)]","[(0, 25543.740234375), (1, 22132.04296875)]","[(0, 20584.564453125), (1, 20399.37890625)]","[(0, 24188.548828125), (1, 25472.5859375)]"
23,"[(0, 27346.05859375), (1, 28846.00390625)]","[(0, 21402.744140625), (1, 23270.75390625)]","[(0, 20530.728515625), (1, 24002.53125)]","[(0, 25123.296875), (1, 27869.751953125)]","[(0, 18702.552734375), (1, 18955.08984375)]","[(0, 23960.380859375), (1, 24690.1015625)]","[(0, 22547.86328125), (1, 21128.896484375)]","[(0, 25846.666015625), (1, 25410.47265625)]","[(0, 27659.408203125), (1, 25879.05078125)]","[(0, 20711.21875), (1, 21098.935546875)]","[(0, 25497.66796875), (1, 26257.474609375)]"
24,"[(0, 25300.0625), (1, 27300.716796875)]","[(0, 19973.193359375), (1, 20906.728515625)]","[(0, 23946.10546875), (1, 27714.4609375)]","[(0, 20329.4453125), (1, 19607.435546875)]","[(0, 23705.029296875), (1, 21437.14453125)]","[(0, 24213.19921875), (1, 24010.888671875)]","[(0, 20992.16015625), (1, 21242.46484375)]","[(0, 26887.53515625), (1, 26170.97265625)]","[(0, 24933.1328125), (1, 25276.767578125)]","[(0, 22820.501953125), (1, 25948.96484375)]","[(0, 28400.73828125), (1, 26260.37890625)]"
25,"[(0, 20530.19921875), (1, 22073.6953125)]","[(0, 22190.861328125), (1, 22165.353515625)]","[(0, 30269.095703125), (1, 34879.67578125)]","[(0, 21531.455078125), (1, 22295.9921875)]","[(0, 23129.748046875), (1, 22749.513671875)]","[(0, 23753.3671875), (1, 24321.947265625)]","[(0, 21837.15625), (1, 21058.87109375)]","[(0, 26427.34765625), (1, 22182.080078125)]","[(0, 21935.005859375), (1, 24685.67578125)]","[(0, 20881.166015625), (1, 21398.927734375)]","[(0, 28248.388671875), (1, 24899.462890625)]"
26,"[(0, 21155.85546875), (1, 22849.96875)]","[(0, 24728.41796875), (1, 25029.572265625)]","[(0, 27833.49609375), (1, 26733.841796875)]","[(0, 28214.759765625), (1, 25676.62890625)]","[(0, 23563.392578125), (1, 23046.869140625)]","[(0, 21136.193359375), (1, 22172.095703125)]","[(0, 23857.138671875), (1, 25287.3515625)]","[(0, 23410.943359375), (1, 21411.990234375)]","[(0, 24994.603515625), (1, 25984.552734375)]","[(0, 22392.3515625), (1, 21361.34765625)]","[(0, 30690.103515625), (1, 28781.12890625)]"
27,"[(0, 28038.76953125), (1, 30314.046875)]","[(0, 20367.654296875), (1, 20779.158203125)]","[(0, 25434.935546875), (1, 25929.84375)]","[(0, 27720.171875), (1, 25656.77734375)]","[(0, 26902.359375), (1, 26714.7265625)]","[(0, 26697.33203125), (1, 27239.00390625)]","[(0, 22577.79296875), (1, 25183.193359375)]","[(0, 21008.322265625), (1, 24830.33984375)]","[(0, 27579.38671875), (1, 29075.794921875)]","[(0, 26237.873046875), (1, 26551.18359375)]","[(0, 22929.64453125), (1, 22958.08984375)]"
28,"[(0, 20329.638671875), (1, 21477.126953125)]","[(0, 23701.931640625), (1, 24481.28515625)]","[(0, 22441.435546875), (1, 21882.3125)]","[(0, 19886.087890625), (1, 20094.458984375)]","[(0, 26426.265625), (1, 26370.802734375)]","[(0, 31816.41796875), (1, 29901.845703125)]","[(0, 31379.6015625), (1, 31726.158203125)]","[(0, 21677.140625), (1, 22859.775390625)]","[(0, 23512.189453125), (1, 26523.369140625)]","[(0, 24368.91796875), (1, 22979.470703125)]","[(0, 30532.810546875), (1, 30954.328125)]"
29,"[(0, 19732.1796875), (1, 20765.865234375)]","[(0, 18956.951171875), (1, 18365.96484375)]","[(0, 21489.646484375), (1, 21804.673828125)]","[(0, 28461.392578125), (1, 29248.224609375)]","[(0, 26822.71484375), (1, 24512.89453125)]","[(0, 25972.013671875), (1, 26129.974609375)]","[(0, 28113.20703125), (1, 27759.111328125)]","[(0, 30109.5078125), (1, 30257.6953125)]","[(0, 20458.56640625), (1, 25841.1953125)]","[(0, 24492.634765625), (1, 21709.888671875)]","[(0, 26109.970703125), (1, 25665.490234375)]"
30,"[(0, 25920.595703125), (1, 26440.607421875)]","[(0, 18769.306640625), (1, 19221.408203125)]","[(0, 31542.310546875), (1, 30972.84375)]","[(0, 29362.642578125), (1, 26070.384765625)]","[(0, 30311.125), (1, 27034.220703125)]","[(0, 27488.611328125), (1, 27738.921875)]","[(0, 21140.125), (1, 21502.642578125)]","[(0, 18269.185546875), (1, 20240.109375)]","[(0, 22170.2578125), (1, 24804.87109375)]","[(0, 21597.83984375), (1, 20818.728515625)]","[(0, 29528.265625), (1, 29046.138671875)]"
31,"[(0, 22233.142578125), (1, 21636.970703125)]","[(0, 21573.15625), (1, 22731.46875)]","[(0, 18719.271484375), (1, 18408.1015625)]","[(0, 24623.837890625), (1, 24487.216796875)]","[(0, 26358.205078125), (1, 28619.17578125)]","[(0, 27715.068359375), (1, 27570.76171875)]","[(0, 23195.30859375), (1, 22646.62890625)]","[(0, 23486.662109375), (1, 21000.91015625)]","[(0, 25241.908203125), (1, 24793.8046875)]","[(0, 24255.23828125), (1, 26767.849609375)]","[(0, 25503.6015625), (1, 25017.544921875)]"
32,"[(0, 23056.080078125), (1, 23800.259765625)]","[(0, 23529.505859375), (1, 24726.625)]","[(0, 26341.294921875), (1, 26913.703125)]","[(0, 22428.470703125), (1, 19474.93359375)]","[(0, 25320.966796875), (1, 28280.7890625)]","[(0, 29486.533203125), (1, 30391.9140625)]","[(0, 30152.5546875), (1, 29731.66015625)]","[(0, 25826.978515625), (1, 24705.671875)]","[(0, 25835.158203125), (1, 24849.810546875)]","[(0, 23643.234375), (1, 23364.505859375)]","[(0, 22583.02734375), (1, 22359.466796875)]"
33,"[(0, 22121.154296875), (1, 23560.42578125)]","[(0, 22631.255859375), (1, 22688.283203125)]","[(0, 35959.91015625), (1, 32791.0859375)]","[(0, 29978.939453125), (1, 31667.484375)]","[(0, 31018.392578125), (1, 26421.376953125)]","[(0, 22879.86328125), (1, 24168.119140625)]","[(0, 26725.787109375), (1, 25563.576171875)]","[(0, 25308.728515625), (1, 23106.75390625)]","[(0, 28953.380859375), (1, 24004.84375)]","[(0, 29064.234375), (1, 21642.892578125)]","[(0, 23562.78515625), (1, 23184.8046875)]"
34,"[(0, 20632.48046875), (1, 19829.576171875)]","[(0, 23536.798828125), (1, 22492.30078125)]","[(0, 30745.296875), (1, 32500.2734375)]","[(0, 21766.546875), (1, 23248.083984375)]","[(0, 25819.123046875), (1, 22950.69140625)]","[(0, 21746.568359375), (1, 22684.32421875)]","[(0, 19253.974609375), (1, 19649.478515625)]","[(0, 19973.994140625), (1, 25647.701171875)]","[(0, 19284.84765625), (1, 25440.03125)]","[(0, 24715.21484375), (1, 23061.1171875)]","[(0, 24817.53125), (1, 25727.39453125)]"
35,"[(0, 28200.31640625), (1, 27784.166015625)]","[(0, 20634.291015625), (1, 19559.548828125)]","[(0, 30445.8125), (1, 29358.806640625)]","[(0, 23336.87109375), (1, 22087.615234375)]","[(0, 22730.408203125), (1, 22771.71875)]","[(0, 24301.80078125), (1, 25243.40234375)]","[(0, 23809.11328125), (1, 25571.330078125)]","[(0, 29839.033203125), (1, 24934.96484375)]","[(0, 25579.283203125), (1, 24151.69140625)]","[(0, 25044.115234375), (1, 26917.1171875)]","[(0, 23649.63671875), (1, 24959.68359375)]"
36,"[(0, 27288.015625), (1, 28287.341796875)]","[(0, 21123.69921875), (1, 20022.265625)]","[(0, 23236.95703125), (1, 23355.1953125)]","[(0, 27596.568359375), (1, 24649.939453125)]","[(0, 23428.744140625), (1, 23495.556640625)]","[(0, 20300.5), (1, 20644.111328125)]","[(0, 28236.189453125), (1, 31339.703125)]","[(0, 22882.4375), (1, 27285.515625)]","[(0, 23709.52734375), (1, 23912.53515625)]","[(0, 22950.974609375), (1, 26848.71484375)]","[(0, 27171.83203125), (1, 22267.134765625)]"
37,"[(0, 24987.8125), (1, 25072.21875)]","[(0, 20769.171875), (1, 19679.59765625)]","[(0, 23244.912109375), (1, 22137.46875)]","[(0, 22129.51171875), (1, 21046.40234375)]","[(0, 21161.46484375), (1, 18321.109375)]","[(0, 23649.841796875), (1, 23078.2109375)]","[(0, 21892.6015625), (1, 25370.83203125)]","[(0, 25127.439453125), (1, 22790.466796875)]","[(0, 20527.498046875), (1, 24438.759765625)]","[(0, 19794.810546875), (1, 21137.0390625)]","[(0, 22004.904296875), (1, 23739.234375)]"
38,"[(0, 21996.63671875), (1, 22531.1171875)]","[(0, 22356.26953125), (1, 20043.546875)]","[(0, 22961.9453125), (1, 25472.732421875)]","[(0, 25832.177734375), (1, 26676.564453125)]","[(0, 31301.3515625), (1, 27215.791015625)]","[(0, 20457.513671875), (1, 19904.037109375)]","[(0, 23845.263671875), (1, 24168.92578125)]","[(0, 23298.48828125), (1, 20412.1640625)]","[(0, 24541.96875), (1, 25500.68359375)]","[(0, 23026.96484375), (1, 20068.623046875)]","[(0, 31928.73046875), (1, 32421.486328125)]"
39,"[(0, 20484.474609375), (1, 21150.044921875)]","[(0, 19295.666015625), (1, 19988.666015625)]","[(0, 24063.267578125), (1, 23440.65625)]","[(0, 28361.708984375), (1, 24759.9921875)]","[(0, 28647.65625), (1, 24755.669921875)]","[(0, 20504.625), (1, 20411.890625)]","[(0, 23113.14453125), (1, 25015.779296875)]","[(0, 22835.982421875), (1, 23957.296875)]","[(0, 20091.62109375), (1, 23734.232421875)]","[(0, 24763.345703125), (1, 26865.646484375)]","[(0, 33163.06640625), (1, 30962.09375)]"
40,"[(0, 23315.78125), (1, 23751.009765625)]","[(0, 16015.671875), (1, 15514.5595703125)]","[(0, 24060.515625), (1, 24683.580078125)]","[(0, 24306.3671875), (1, 24321.23046875)]","[(0, 21350.818359375), (1, 22181.021484375)]","[(0, 25289.546875), (1, 23515.845703125)]","[(0, 23905.078125), (1, 24347.708984375)]","[(0, 25097.193359375), (1, 26619.712890625)]","[(0, 18057.39453125), (1, 18887.765625)]","[(0, 21416.525390625), (1, 22011.07421875)]","[(0, 28277.767578125), (1, 26004.134765625)]"
41,"[(0, 21902.5234375), (1, 23666.265625)]","[(0, 17170.46484375), (1, 17029.533203125)]","[(0, 31949.048828125), (1, 30026.263671875)]","[(0, 21188.181640625), (1, 21384.97265625)]","[(0, 21022.048828125), (1, 21717.78125)]","[(0, 22795.48828125), (1, 22839.3359375)]","[(0, 22283.06640625), (1, 23071.388671875)]","[(0, 26306.67578125), (1, 28486.8359375)]","[(0, 19945.09765625), (1, 20413.720703125)]","[(0, 20511.861328125), (1, 20509.728515625)]","[(0, 22759.49609375), (1, 22372.521484375)]"
42,"[(0, 20170.0078125), (1, 21691.76171875)]","[(0, 20242.0390625), (1, 21369.111328125)]","[(0, 26675.470703125), (1, 25471.03125)]","[(0, 24110.7734375), (1, 24980.876953125)]","[(0, 24598.392578125), (1, 22366.056640625)]","[(0, 22703.06640625), (1, 21291.140625)]","[(0, 35036.234375), (1, 31730.513671875)]","[(0, 26746.64453125), (1, 22197.189453125)]","[(0, 24844.291015625), (1, 23073.216796875)]","[(0, 28084.453125), (1, 27161.728515625)]","[(0, 32095.94140625), (1, 30344.8515625)]"
43,"[(0, 23495.603515625), (1, 22386.8203125)]","[(0, 21051.58203125), (1, 21955.62109375)]","[(0, 24925.169921875), (1, 28017.6796875)]","[(0, 29053.509765625), (1, 30263.150390625)]","[(0, 23064.986328125), (1, 20972.91015625)]","[(0, 20562.8046875), (1, 20889.828125)]","[(0, 34060.96875), (1, 31630.328125)]","[(0, 24043.05859375), (1, 26945.5234375)]","[(0, 24751.419921875), (1, 23516.13671875)]","[(0, 21654.970703125), (1, 25044.115234375)]","[(0, 29703.234375), (1, 29672.119140625)]"
44,"[(0, 24347.615234375), (1, 25610.3046875)]","[(0, 22498.716796875), (1, 22379.6484375)]","[(0, 27559.51171875), (1, 29389.05859375)]","[(0, 26656.982421875), (1, 25846.568359375)]","[(0, 29754.494140625), (1, 24979.138671875)]","[(0, 21227.6015625), (1, 21872.068359375)]","[(0, 19585.98046875), (1, 19741.44140625)]","[(0, 27133.328125), (1, 21717.076171875)]","[(0, 27870.89453125), (1, 26390.552734375)]","[(0, 22449.119140625), (1, 24776.85546875)]","[(0, 22510.927734375), (1, 23227.2734375)]"
45,"[(0, 26460.15625), (1, 27570.130859375)]","[(0, 21243.35546875), (1, 20702.470703125)]","[(0, 32655.3359375), (1, 31140.716796875)]","[(0, 21952.29296875), (1, 21919.865234375)]","[(0, 26580.115234375), (1, 27673.07421875)]","[(0, 21266.220703125), (1, 19908.9921875)]","[(0, 20879.193359375), (1, 21309.158203125)]","[(0, 23127.67578125), (1, 23988.6640625)]","[(0, 21371.78125), (1, 21378.650390625)]","[(0, 21052.244140625), (1, 27046.75390625)]","[(0, 34022.3671875), (1, 29988.234375)]"
46,"[(0, 20223.244140625), (1, 20932.765625)]","[(0, 16825.244140625), (1, 16239.9345703125)]","[(0, 32345.328125), (1, 30946.064453125)]","[(0, 20104.001953125), (1, 19207.9765625)]","[(0, 26263.009765625), (1, 26321.58203125)]","[(0, 22756.3046875), (1, 23100.869140625)]","[(0, 19053.28515625), (1, 19026.03125)]","[(0, 22246.228515625), (1, 23673.35546875)]","[(0, 23504.701171875), (1, 28374.099609375)]","[(0, 30574.7421875), (1, 27349.814453125)]","[(0, 23480.28125), (1, 23430.107421875)]"
47,"[(0, 21950.4921875), (1, 21390.357421875)]","[(0, 23031.005859375), (1, 22345.2265625)]","[(0, 25319.736328125), (1, 25561.822265625)]","[(0, 23357.310546875), (1, 24682.33203125)]","[(0, 30246.416015625), (1, 26615.34765625)]","[(0, 24968.232421875), (1, 24021.515625)]","[(0, 21331.50390625), (1, 22570.365234375)]","[(0, 24288.986328125), (1, 25593.677734375)]","[(0, 24081.474609375), (1, 20213.294921875)]","[(0, 24047.806640625), (1, 23358.69140625)]","[(0, 23861.87109375), (1, 24582.658203125)]"
48,"[(0, 26069.46484375), (1, 28574.478515625)]","[(0, 18411.0859375), (1, 18463.51953125)]","[(0, 22113.814453125), (1, 21101.349609375)]","[(0, 20912.3125), (1, 19987.427734375)]","[(0, 27418.470703125), (1, 24430.44140625)]","[(0, 22707.462890625), (1, 22873.208984375)]","[(0, 26349.2578125), (1, 24962.015625)]","[(0, 17691.69140625), (1, 21663.955078125)]","[(0, 23732.806640625), (1, 24908.962890625)]","[(0, 23556.517578125), (1, 23497.23828125)]","[(0, 25738.828125), (1, 25585.40625)]"
49,"[(0, 25392.69140625), (1, 26566.76171875)]","[(0, 15499.134765625), (1, 15489.767578125)]","[(0, 22558.615234375), (1, 24095.9921875)]","[(0, 24429.27734375), (1, 23493.921875)]","[(0, 29275.962890625), (1, 27409.765625)]","[(0, 27576.443359375), (1, 28783.021484375)]","[(0, 28251.111328125), (1, 30878.818359375)]","[(0, 25299.001953125), (1, 27120.33984375)]","[(0, 20023.658203125), (1, 21179.494140625)]","[(0, 24877.435546875), (1, 28360.7890625)]","[(0, 28530.962890625), (1, 28564.83203125)]"
