,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_or_strict,question-formation_rr,question-formation_rr_strict,question-formation_sr,question-formation_sr_strict,wanna
0,"[(0, 839.3308715820312), (1, 910.1111450195312)]","[(0, 783.3909912109375), (1, 909.8234252929688)]","[(0, 6977.19189453125), (1, 5369.7939453125)]","[(0, 3310.58544921875), (1, 3101.634033203125)]","[(0, 14323.3701171875), (1, 6752.44140625)]","[(0, 8495.029296875), (1, 9729.2109375)]","[(0, 30976.625), (1, 42228.96875)]","[(0, 2029.111083984375), (1, 1003.4057006835938)]","[(4, 63.878776999080884), (3, 76.15563201904297), (1, 105.384716796875), (5, 109.99786783854167), (0, 139.57428850446428), (2, 233.37107496995193)]","[(0, 12124.212890625), (1, 14225.736328125)]","[(4, 55.948160807291664), (3, 62.403712681361604), (0, 86.71446736653645), (5, 93.55492225060097), (2, 120.41248668323864), (1, 151.01569073016827)]","[(0, 6600.9736328125), (1, 3790.092529296875)]","[(4, 571.17626953125), (1, 625.4267134232955), (5, 718.585986328125), (2, 840.8287109375), (3, 861.19609375), (0, 987.92666015625)]","[(0, 36413.68359375), (1, 24698.93359375)]"
1,"[(0, 1330.917724609375), (1, 1403.275390625)]","[(0, 1364.9805908203125), (1, 1718.5125732421875)]","[(0, 1743.7491455078125), (1, 1476.5167236328125)]","[(0, 4929.73388671875), (1, 4992.7509765625)]","[(0, 9029.0458984375), (1, 4915.8564453125)]","[(0, 8890.89453125), (1, 7676.96875)]","[(0, 21716.474609375), (1, 29967.62109375)]","[(0, 2434.1044921875), (1, 1136.441162109375)]","[(5, 338.32841796875), (4, 348.9376775568182), (2, 437.13193359375), (1, 440.30415482954544), (3, 537.350830078125), (0, 717.453369140625)]","[(0, 3385.475830078125), (1, 2692.5947265625)]","[(4, 833.259521484375), (5, 980.5153586647727), (1, 1017.9869791666666), (3, 1027.4370561079545), (2, 1087.732421875), (0, 1115.844637784091)]","[(0, 2220.028076171875), (1, 3435.0263671875)]","[(4, 137.31472778320312), (3, 164.73533528645834), (1, 193.21393694196428), (5, 213.45704868861608), (0, 280.41622220552887), (2, 326.0848388671875)]","[(0, 4847.939453125), (1, 3685.958740234375)]"
2,"[(0, 1230.932373046875), (1, 1291.9031982421875)]","[(0, 890.7159423828125), (1, 1047.9775390625)]","[(0, 3638.259765625), (1, 3367.59765625)]","[(0, 3634.3203125), (1, 4576.16455078125)]","[(0, 4420.46044921875), (1, 3638.544189453125)]","[(0, 10903.1318359375), (1, 11778.892578125)]","[(0, 8330.2119140625), (1, 6906.60693359375)]","[(0, 979.836181640625), (1, 976.0654296875)]","[(1, 137.60091145833334), (2, 161.45307268415178), (4, 270.0470628004808), (5, 312.25189208984375), (0, 316.93697415865387), (3, 767.9224076704545)]","[(0, 3431.92236328125), (1, 3077.799072265625)]","[(4, 197.13582938058036), (3, 239.0438514122596), (5, 308.8077799479167), (1, 392.9678141276042), (0, 551.4509943181819), (2, 727.775830078125)]","[(0, 8712.919921875), (1, 6018.2333984375)]","[(1, 195.77829811789772), (2, 209.378759765625), (4, 228.26054243607953), (5, 247.125634765625), (0, 396.70576171875), (3, 496.77021484375)]","[(0, 5045.99462890625), (1, 4035.41748046875)]"
3,"[(0, 1243.9459228515625), (1, 1371.7154541015625)]","[(0, 634.7685546875), (1, 697.8389892578125)]","[(0, 37429.63671875), (1, 26896.25390625)]","[(0, 8218.6572265625), (1, 12755.1162109375)]","[(0, 4114.765625), (1, 3623.13525390625)]","[(0, 9167.4111328125), (1, 10745.462890625)]","[(0, 15403.8115234375), (1, 18310.525390625)]","[(0, 10922.1875), (1, 5238.60400390625)]","[(1, 379.5217950994318), (4, 394.30655184659093), (2, 462.51552734375), (0, 486.29609375), (5, 493.698876953125), (3, 508.6109375)]","[(0, 1578.476318359375), (1, 2589.265380859375)]","[(2, 409.5340169270833), (5, 531.6534830729166), (1, 539.4992863581731), (4, 555.3935546875), (0, 557.8481038411459), (3, 689.9024251302084)]","[(0, 4534.169921875), (1, 1504.2347412109375)]","[(4, 393.4977361505682), (1, 430.03977272727275), (5, 475.35009765625), (2, 508.727294921875), (3, 656.86083984375), (0, 708.935888671875)]","[(0, 34365.55078125), (1, 18611.0625)]"
4,"[(0, 1155.6307373046875), (1, 1640.3277587890625)]","[(0, 423.27447509765625), (1, 344.77227783203125)]","[(0, 32249.505859375), (1, 25971.767578125)]","[(0, 8854.4931640625), (1, 12430.63671875)]","[(0, 11594.25390625), (1, 7369.99560546875)]","[(0, 9919.7578125), (1, 8327.7177734375)]","[(0, 14324.4638671875), (1, 12838.0634765625)]","[(0, 3634.8193359375), (1, 2376.63037109375)]","[(1, 89.97564290364583), (4, 100.11774553571429), (0, 128.9872107872596), (3, 147.9579060872396), (2, 198.41761192908655), (5, 251.1600138346354)]","[(0, 10559.71875), (1, 8963.56640625)]","[(2, 198.4627403846154), (1, 222.30147879464286), (4, 241.74126727764423), (5, 262.14626057942706), (0, 515.3960367838541), (3, 664.3140536221591)]","[(0, 659.679443359375), (1, 694.1204223632812)]","[(1, 108.43144226074219), (4, 108.7846450805664), (3, 175.82315499441964), (0, 176.34381975446428), (2, 214.244873046875), (5, 216.30135672433036)]","[(0, 21752.64453125), (1, 14216.162109375)]"
5,"[(0, 1769.1817626953125), (1, 2287.623046875)]","[(0, 299.1800231933594), (1, 255.1858673095703)]","[(0, 8989.0595703125), (1, 6473.94775390625)]","[(0, 6189.67919921875), (1, 6881.03271484375)]","[(0, 9845.9892578125), (1, 6417.17431640625)]","[(0, 13938.1650390625), (1, 16088.0947265625)]","[(0, 14094.74609375), (1, 15704.6884765625)]","[(0, 3827.39599609375), (1, 3563.934326171875)]","[(5, 219.6551513671875), (4, 225.8504971590909), (2, 242.844921875), (1, 249.93437056107953), (3, 295.0590087890625), (0, 329.2496826171875)]","[(0, 3051.3642578125), (1, 1977.9525146484375)]","[(2, 127.24936147836539), (4, 155.26868614783655), (5, 168.81537882486978), (1, 181.33546665736608), (0, 223.13667805989584), (3, 347.5746404474432)]","[(0, 2031.6051025390625), (1, 2199.060546875)]","[(4, 420.9670003255208), (1, 463.7539876302083), (5, 480.36758700284093), (2, 521.1253107244319), (3, 636.2883078835227), (0, 702.8053533380681)]","[(0, 4762.1943359375), (1, 4037.1767578125)]"
6,"[(0, 1099.66552734375), (1, 1167.738525390625)]","[(0, 1736.921142578125), (1, 2386.347412109375)]","[(0, 6133.5966796875), (1, 4621.4736328125)]","[(0, 3304.267822265625), (1, 4810.5244140625)]","[(0, 5790.0908203125), (1, 3683.955810546875)]","[(0, 12045.1533203125), (1, 10614.361328125)]","[(0, 18252.90234375), (1, 22978.330078125)]","[(0, 2222.88818359375), (1, 1696.283447265625)]","[(4, 341.0860595703125), (5, 389.68221768465907), (1, 416.7901204427083), (2, 477.92653586647725), (3, 590.2004616477273), (0, 720.6021839488636)]","[(0, 2765.048095703125), (1, 1964.654541015625)]","[(4, 191.12855747767858), (3, 264.22701322115387), (1, 309.0617268880208), (5, 336.26458740234375), (0, 500.06662819602275), (2, 665.343115234375)]","[(0, 3796.50634765625), (1, 2279.810791015625)]","[(3, 112.86075846354167), (1, 159.23046875), (4, 160.2584686279297), (5, 169.66196986607142), (0, 181.39071219308036), (2, 277.4970515324519)]","[(0, 50624.9140625), (1, 28171.90234375)]"
7,"[(0, 1003.1311645507812), (1, 1180.980712890625)]","[(0, 3311.839111328125), (1, 5242.31787109375)]","[(0, 3731.9091796875), (1, 3008.044921875)]","[(0, 15351.4267578125), (1, 23120.728515625)]","[(0, 6757.6337890625), (1, 4119.5478515625)]","[(0, 5318.86279296875), (1, 5775.46533203125)]","[(0, 16583.548828125), (1, 18923.861328125)]","[(0, 2954.50390625), (1, 3000.232177734375)]","[(1, 135.3590545654297), (2, 138.09269205729166), (0, 204.87498256138392), (4, 215.76569475446428), (5, 220.16282301682693), (3, 352.5686848958333)]","[(0, 2028.3353271484375), (1, 2639.209716796875)]","[(1, 905.8793501420455), (2, 1103.84326171875), (4, 1151.337890625), (0, 1423.29013671875), (5, 1428.7041015625), (3, 1816.990234375)]","[(0, 3049.11572265625), (1, 3619.47119140625)]","[(1, 116.97350202287946), (4, 124.00747244698661), (2, 139.57194636418268), (5, 146.84710223858173), (0, 180.61029522235577), (3, 193.81554236778845)]","[(0, 35312.40625), (1, 24266.08984375)]"
8,"[(0, 1893.6722412109375), (1, 2451.6611328125)]","[(0, 1766.3056640625), (1, 2526.875)]","[(0, 12995.6533203125), (1, 16010.9990234375)]","[(0, 8676.8662109375), (1, 9451.1484375)]","[(0, 11000.8935546875), (1, 5092.42333984375)]","[(0, 9255.626953125), (1, 8408.52734375)]","[(0, 12873.32421875), (1, 11566.3134765625)]","[(0, 974.92626953125), (1, 1013.5632934570312)]","[(2, 67.92860514322916), (5, 76.57997233072916), (1, 76.93606567382812), (4, 86.29950714111328), (0, 104.87830403645833), (3, 107.96195475260417)]","[(0, 4054.071533203125), (1, 5954.73095703125)]","[(4, 60.31902313232422), (5, 87.64554268973214), (2, 102.55678147536058), (1, 105.74120279947917), (3, 137.35399518694197), (0, 174.7662635216346)]","[(0, 4847.06103515625), (1, 3503.728515625)]","[(1, 69.31103515625), (2, 72.08578287760416), (5, 75.87050083705357), (4, 93.44652506510417), (0, 179.89735630580358), (3, 216.34102689302884)]","[(0, 1574.69580078125), (1, 1282.5306396484375)]"
9,"[(0, 1599.331787109375), (1, 2026.9227294921875)]","[(0, 857.3568725585938), (1, 1031.668701171875)]","[(0, 5056.70361328125), (1, 4084.25927734375)]","[(0, 18834.19921875), (1, 20231.88671875)]","[(0, 3805.65234375), (1, 2365.95751953125)]","[(0, 5606.81298828125), (1, 5322.810546875)]","[(0, 18318.78515625), (1, 19335.7109375)]","[(0, 2083.990234375), (1, 1607.5665283203125)]","[(2, 86.10653250558036), (1, 92.36678059895833), (5, 101.2200458233173), (4, 108.19797188895089), (0, 242.1097130408654), (3, 311.2950846354167)]","[(0, 2189.265380859375), (1, 4441.71630859375)]","[(4, 64.75478108723958), (3, 72.07107364430146), (0, 103.52641296386719), (5, 121.02649688720703), (1, 133.78525677849265), (2, 184.93203125)]","[(0, 3176.974365234375), (1, 3275.094482421875)]","[(1, 77.04794747488839), (2, 98.9354248046875), (4, 106.7328350360577), (5, 151.84156290690103), (0, 259.96881103515625), (3, 401.09232954545456)]","[(0, 5621.9384765625), (1, 4276.27685546875)]"
