,best
anaphoric-one-semantics,0.0
anaphoric-one-syntax,0.248
island-adjunct,0.908
island-complex-np,0.43
island-wh,0.948
principle_a_command,0.452
principle_a_locality,0.266
question-formation_or,0.732
question-formation_or_strict,0.062
question-formation_rr,0.654
question-formation_rr_strict,0.062
question-formation_sr,0.728
question-formation_sr_strict,0.072
wanna,0.676
