,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_or_strict,question-formation_rr,question-formation_rr_strict,question-formation_sr,question-formation_sr_strict,wanna
0,"[(0, 910.1610717773438), (1, 906.646728515625)]","[(0, 626.7070922851562), (1, 664.265869140625)]","[(0, 5478.78564453125), (1, 5633.6875)]","[(0, 3747.2265625), (1, 3385.37890625)]","[(0, 11326.5703125), (1, 7283.53466796875)]","[(0, 17157.2890625), (1, 15891.3095703125)]","[(0, 38705.49609375), (1, 57623.359375)]","[(0, 730.3796997070312), (1, 829.2648315429688)]","[(4, 42.08587646484375), (3, 46.53213882446289), (5, 73.119580078125), (1, 86.81368001302083), (0, 110.97591727120536), (2, 180.44510591947116)]","[(0, 11023.2314453125), (1, 10105.1591796875)]","[(4, 43.937841796875), (3, 48.11161150251116), (5, 77.73743614783653), (0, 78.23199971516927), (2, 133.03981711647728), (1, 136.49781212439905)]","[(0, 5959.96337890625), (1, 3393.168701171875)]","[(4, 755.5613458806819), (1, 915.5494495738636), (5, 1006.14248046875), (3, 1069.321484375), (2, 1222.65439453125), (0, 1292.152734375)]","[(0, 14661.333984375), (1, 10344.7861328125)]"
1,"[(0, 1094.114501953125), (1, 1106.0518798828125)]","[(0, 1035.8897705078125), (1, 1238.21728515625)]","[(0, 1375.715087890625), (1, 945.0237426757812)]","[(0, 7019.0849609375), (1, 7445.77099609375)]","[(0, 10961.349609375), (1, 6621.306640625)]","[(0, 12442.140625), (1, 11739.6083984375)]","[(0, 32340.732421875), (1, 48355.02734375)]","[(0, 1458.987060546875), (1, 866.4234619140625)]","[(4, 139.7092950994318), (5, 157.26951904296874), (3, 213.2657958984375), (1, 261.47685102982956), (2, 301.65166015625), (0, 411.937939453125)]","[(0, 3663.170654296875), (1, 3248.851318359375)]","[(4, 730.7469075520834), (1, 1017.0127766927084), (5, 1047.644442471591), (3, 1122.7328657670455), (2, 1353.16015625), (0, 1419.5325816761363)]","[(0, 2567.070556640625), (1, 2194.05908203125)]","[(4, 108.49542236328125), (5, 130.5002179827009), (3, 164.10506184895834), (1, 173.61326381138392), (2, 250.70294189453125), (0, 270.86055814302887)]","[(0, 3040.129150390625), (1, 2705.02734375)]"
2,"[(0, 1107.0533447265625), (1, 1046.462646484375)]","[(0, 534.1325073242188), (1, 587.6012573242188)]","[(0, 2110.83740234375), (1, 2717.3994140625)]","[(0, 4038.98291015625), (1, 3908.557373046875)]","[(0, 4054.941650390625), (1, 3653.73291015625)]","[(0, 12832.138671875), (1, 13683.052734375)]","[(0, 4854.13427734375), (1, 4278.3408203125)]","[(0, 779.3302001953125), (1, 574.4262084960938)]","[(1, 97.44280598958333), (2, 119.20111083984375), (0, 212.91214693509616), (4, 275.61709359975964), (5, 387.4706217447917), (3, 748.6534090909091)]","[(0, 3753.388916015625), (1, 2816.780517578125)]","[(4, 237.84575544084822), (3, 327.3464543269231), (5, 400.6908772786458), (1, 460.771728515625), (0, 757.3194247159091), (2, 1011.9654296875)]","[(0, 12373.544921875), (1, 10559.80078125)]","[(1, 221.8824795809659), (2, 291.7014404296875), (4, 291.77836470170456), (0, 393.3326416015625), (5, 395.1542724609375), (3, 503.434326171875)]","[(0, 3136.4775390625), (1, 2595.40380859375)]"
3,"[(0, 1312.369140625), (1, 1384.03857421875)]","[(0, 440.6482238769531), (1, 465.36444091796875)]","[(0, 20813.86328125), (1, 22051.162109375)]","[(0, 9229.1591796875), (1, 10167.490234375)]","[(0, 4285.17626953125), (1, 3711.6494140625)]","[(0, 5692.82080078125), (1, 5727.482421875)]","[(0, 14243.94140625), (1, 15590.88671875)]","[(0, 9075.646484375), (1, 2711.54638671875)]","[(4, 354.21533203125), (1, 370.68916459517044), (3, 479.46357421875), (0, 512.363916015625), (5, 518.377294921875), (2, 553.77568359375)]","[(0, 2994.780517578125), (1, 1825.466064453125)]","[(0, 311.48097737630206), (1, 384.33364633413464), (4, 413.95984825721155), (2, 418.4070231119792), (3, 446.3435872395833), (5, 653.8663736979166)]","[(0, 3003.615966796875), (1, 1520.1478271484375)]","[(4, 469.83811257102275), (1, 472.97607421875), (2, 580.880126953125), (5, 597.265185546875), (0, 662.881298828125), (3, 667.954833984375)]","[(0, 8234.35546875), (1, 5882.2138671875)]"
4,"[(0, 1399.4031982421875), (1, 1718.310302734375)]","[(0, 487.9778137207031), (1, 339.8277282714844)]","[(0, 30834.73828125), (1, 22607.720703125)]","[(0, 14132.1640625), (1, 14975.017578125)]","[(0, 10587.37890625), (1, 7566.44384765625)]","[(0, 15299.6884765625), (1, 14960.615234375)]","[(0, 25157.052734375), (1, 23265.25)]","[(0, 2375.4169921875), (1, 4763.29833984375)]","[(4, 87.11451067243304), (1, 88.4744873046875), (3, 134.6920166015625), (0, 138.3270545372596), (2, 198.47675030048077), (5, 205.2698771158854)]","[(0, 11288.53515625), (1, 6996.2822265625)]","[(2, 129.85637019230768), (1, 172.03996930803572), (4, 229.49261944110577), (5, 239.79034423828125), (0, 330.1051839192708), (3, 718.7573686079545)]","[(0, 731.4542236328125), (1, 522.4779052734375)]","[(4, 61.52557373046875), (1, 71.83584594726562), (5, 119.96412004743304), (3, 122.17455182756696), (2, 142.27774483816964), (0, 146.17645263671875)]","[(0, 10635.0322265625), (1, 7325.32421875)]"
5,"[(0, 1146.2745361328125), (1, 1248.2384033203125)]","[(0, 283.1646423339844), (1, 212.03785705566406)]","[(0, 7844.16015625), (1, 6269.16015625)]","[(0, 4888.70751953125), (1, 6594.80126953125)]","[(0, 10960.5556640625), (1, 8480.3369140625)]","[(0, 23747.11328125), (1, 23960.083984375)]","[(0, 7403.880859375), (1, 7655.919921875)]","[(0, 2866.865966796875), (1, 1656.7054443359375)]","[(4, 173.5895330255682), (3, 176.97183837890626), (5, 191.76595458984374), (1, 219.81789328835228), (2, 237.0560546875), (0, 245.247119140625)]","[(0, 2709.41259765625), (1, 2378.80615234375)]","[(2, 77.53652719350961), (1, 94.02891322544643), (4, 96.69779146634616), (5, 114.71204630533855), (0, 157.43675740559897), (3, 227.88643022017047)]","[(0, 897.6099243164062), (1, 1361.9918212890625)]","[(4, 579.4067789713541), (1, 603.247802734375), (5, 753.4307528409091), (3, 754.8389559659091), (2, 776.6647727272727), (0, 795.0199751420455)]","[(0, 4041.568115234375), (1, 3462.28125)]"
6,"[(0, 852.1517333984375), (1, 840.8134155273438)]","[(0, 1894.8040771484375), (1, 2012.2886962890625)]","[(0, 3942.865966796875), (1, 3245.90283203125)]","[(0, 2916.790283203125), (1, 3285.446044921875)]","[(0, 5998.44775390625), (1, 4124.1943359375)]","[(0, 18814.5234375), (1, 19430.947265625)]","[(0, 43508.8359375), (1, 49582.37890625)]","[(0, 2080.966552734375), (1, 1411.8126220703125)]","[(4, 279.4505615234375), (1, 306.33742268880206), (5, 354.10862038352275), (2, 382.15602805397725), (3, 390.83225319602275), (0, 446.43172940340907)]","[(0, 2416.741455078125), (1, 1416.1163330078125)]","[(4, 117.53009033203125), (3, 161.75604717548077), (1, 228.5467529296875), (5, 265.6193440755208), (0, 331.90578391335225), (2, 629.44052734375)]","[(0, 2633.162353515625), (1, 3028.5078125)]","[(3, 111.53567708333334), (1, 125.3070068359375), (0, 146.23717389787947), (4, 150.72238159179688), (5, 165.53349958147322), (2, 227.55449969951923)]","[(0, 18254.365234375), (1, 12239.0029296875)]"
7,"[(0, 997.6329956054688), (1, 1024.8074951171875)]","[(0, 2521.948486328125), (1, 3205.72265625)]","[(0, 5400.1396484375), (1, 4848.78076171875)]","[(0, 26305.873046875), (1, 19932.529296875)]","[(0, 13372.7412109375), (1, 7255.0146484375)]","[(0, 6582.73046875), (1, 6592.3046875)]","[(0, 14241.6728515625), (1, 17908.55078125)]","[(0, 3081.364501953125), (1, 2178.149169921875)]","[(2, 141.979052734375), (1, 145.63790893554688), (4, 160.82261439732142), (5, 163.2295860877404), (0, 224.74951171875), (3, 306.5410970052083)]","[(0, 1499.0477294921875), (1, 1595.5963134765625)]","[(1, 510.5402166193182), (0, 775.054736328125), (2, 852.45458984375), (4, 1057.5542436079545), (3, 1582.227734375), (5, 1839.323828125)]","[(0, 2344.263427734375), (1, 2487.06396484375)]","[(4, 133.1980242047991), (1, 136.71565464564733), (5, 158.99998121995193), (3, 160.7840294471154), (2, 168.11067082331732), (0, 170.45002629206732)]","[(0, 14467.8232421875), (1, 10886.5078125)]"
8,"[(0, 1588.67724609375), (1, 1852.48876953125)]","[(0, 1199.7225341796875), (1, 1371.1124267578125)]","[(0, 12448.7041015625), (1, 11480.408203125)]","[(0, 11750.49609375), (1, 11646.439453125)]","[(0, 14916.876953125), (1, 9460.3564453125)]","[(0, 9755.6806640625), (1, 9584.3759765625)]","[(0, 10593.580078125), (1, 10370.0830078125)]","[(0, 803.424560546875), (1, 909.0736083984375)]","[(5, 66.18241373697917), (4, 68.96207427978516), (2, 80.07186686197916), (1, 83.65950012207031), (3, 84.90298665364584), (0, 104.28556315104167)]","[(0, 3753.066650390625), (1, 4903.43896484375)]","[(4, 61.3948974609375), (1, 94.61416015625), (5, 102.45390101841518), (3, 121.66098458426339), (2, 122.41683255709134), (0, 167.04144756610577)]","[(0, 7312.9208984375), (1, 6016.8271484375)]","[(1, 46.01784133911133), (2, 55.357442220052086), (4, 74.18143717447917), (5, 75.29131208147321), (0, 103.41463797433036), (3, 127.27576622596153)]","[(0, 1563.4251708984375), (1, 1375.2657470703125)]"
9,"[(0, 969.3729248046875), (1, 994.7890014648438)]","[(0, 735.2118530273438), (1, 677.724365234375)]","[(0, 6044.1279296875), (1, 5859.1640625)]","[(0, 15366.77734375), (1, 16246.470703125)]","[(0, 8035.10400390625), (1, 4285.66259765625)]","[(0, 3910.1123046875), (1, 3690.74267578125)]","[(0, 11529.607421875), (1, 12563.9296875)]","[(0, 1276.3370361328125), (1, 1507.0806884765625)]","[(1, 87.85577799479167), (2, 93.58197021484375), (4, 125.33966064453125), (5, 130.46336951622595), (0, 186.42951847956732), (3, 312.07476806640625)]","[(0, 3124.3896484375), (1, 3581.89453125)]","[(4, 72.42989095052083), (3, 77.80918974034927), (0, 112.84078216552734), (5, 113.20996856689453), (1, 141.54324161305146), (2, 179.36778971354167)]","[(0, 3199.416015625), (1, 2892.4111328125)]","[(1, 64.85869489397321), (2, 88.3011474609375), (4, 129.98275052584134), (5, 190.0517374674479), (0, 229.0154012044271), (3, 418.2614080255682)]","[(0, 2717.32958984375), (1, 2531.221435546875)]"
