,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_or_strict,question-formation_rr,question-formation_rr_strict,question-formation_sr,question-formation_sr_strict,wanna
0,"[(0, 1561.91845703125), (1, 1856.1944580078125)]","[(0, 1307.416015625), (1, 1650.18896484375)]","[(0, 3153.260986328125), (1, 2899.485595703125)]","[(0, 1707.3218994140625), (1, 1845.3228759765625)]","[(0, 3805.95361328125), (1, 2722.170654296875)]","[(0, 4530.2236328125), (1, 4668.7587890625)]","[(0, 6828.63671875), (1, 7408.11865234375)]","[(0, 1415.264404296875), (1, 1062.760009765625)]","[(4, 79.82300522748162), (1, 88.42425944010417), (3, 94.8321762084961), (5, 106.86715494791666), (0, 130.68348911830358), (2, 150.0218505859375)]","[(0, 3560.9990234375), (1, 3934.10302734375)]","[(4, 51.86331787109375), (3, 71.97112165178571), (0, 73.46413675944011), (5, 79.51924954927884), (1, 87.35946890024039), (2, 102.94692160866477)]","[(0, 3246.568603515625), (1, 2276.3251953125)]","[(4, 289.08835671164775), (1, 362.590087890625), (5, 374.536865234375), (3, 411.46201171875), (2, 472.072509765625), (0, 542.010205078125)]","[(0, 6480.77978515625), (1, 6996.0087890625)]"
1,"[(0, 2869.345458984375), (1, 3459.400146484375)]","[(0, 1524.48291015625), (1, 1967.2437744140625)]","[(0, 1012.974853515625), (1, 1099.82861328125)]","[(0, 2601.854736328125), (1, 2713.544677734375)]","[(0, 3466.341796875), (1, 1981.2232666015625)]","[(0, 6871.4326171875), (1, 6551.6220703125)]","[(0, 4610.7587890625), (1, 5275.0810546875)]","[(0, 1356.791748046875), (1, 837.557373046875)]","[(4, 124.7413662997159), (1, 127.10210626775569), (3, 169.11024169921876), (5, 174.7034912109375), (0, 176.53399658203125), (2, 180.52493896484376)]","[(0, 1559.3883056640625), (1, 1548.97216796875)]","[(4, 264.44956461588544), (3, 309.249267578125), (5, 376.86288174715907), (1, 396.8680826822917), (0, 420.86181640625), (2, 515.9915660511364)]","[(0, 1629.995849609375), (1, 2002.3714599609375)]","[(5, 240.79860142299108), (4, 260.7580261230469), (2, 265.38083902994794), (1, 266.899169921875), (3, 289.02770182291664), (0, 311.31383338341345)]","[(0, 1349.6248779296875), (1, 1729.7947998046875)]"
2,"[(0, 2674.145263671875), (1, 3136.103759765625)]","[(0, 1786.5299072265625), (1, 2053.232177734375)]","[(0, 1681.344482421875), (1, 1840.114990234375)]","[(0, 2531.264892578125), (1, 2370.233642578125)]","[(0, 1813.02294921875), (1, 1698.53759765625)]","[(0, 6665.93017578125), (1, 6782.232421875)]","[(0, 2392.14990234375), (1, 2263.688720703125)]","[(0, 799.8333740234375), (1, 1019.3898315429688)]","[(1, 111.09951985677084), (2, 132.8390851702009), (0, 182.72725736177884), (4, 205.0984825721154), (5, 259.56329345703125), (3, 315.09135298295456)]","[(0, 2313.023193359375), (1, 1299.839111328125)]","[(4, 261.6018763950893), (5, 262.8765055338542), (3, 278.1071965144231), (2, 304.5805419921875), (1, 314.6114908854167), (0, 386.1964222301136)]","[(0, 6112.9482421875), (1, 7947.59130859375)]","[(1, 114.010986328125), (4, 117.54182572798295), (2, 144.63814697265624), (5, 148.92265625), (0, 159.4774169921875), (3, 166.168896484375)]","[(0, 2382.756591796875), (1, 3176.207763671875)]"
3,"[(0, 2869.59033203125), (1, 3517.35107421875)]","[(0, 1702.2469482421875), (1, 1916.462890625)]","[(0, 8048.9326171875), (1, 8137.49853515625)]","[(0, 4453.4990234375), (1, 4690.474609375)]","[(0, 1920.3260498046875), (1, 1843.88134765625)]","[(0, 5153.6796875), (1, 4997.3427734375)]","[(0, 5520.9931640625), (1, 5883.650390625)]","[(0, 2718.744873046875), (1, 2304.531982421875)]","[(1, 137.25032182173297), (4, 156.27393687855113), (2, 172.10498046875), (0, 185.83350830078126), (5, 204.1010986328125), (3, 214.80732421875)]","[(0, 1379.864013671875), (1, 1440.84912109375)]","[(1, 228.72361403245193), (2, 235.7088623046875), (0, 269.2868245442708), (4, 287.06693209134613), (5, 312.3489990234375), (3, 350.0969645182292)]","[(0, 2541.39990234375), (1, 1481.4710693359375)]","[(1, 291.9693048650568), (2, 339.82626953125), (4, 377.24942294034093), (0, 426.40556640625), (5, 440.3650390625), (3, 559.225)]","[(0, 4183.77490234375), (1, 4447.59521484375)]"
4,"[(0, 2304.46044921875), (1, 2784.037109375)]","[(0, 850.6906127929688), (1, 813.7444458007812)]","[(0, 9889.4560546875), (1, 7648.556640625)]","[(0, 3456.96923828125), (1, 4692.7880859375)]","[(0, 5910.84814453125), (1, 3354.12646484375)]","[(0, 4712.08056640625), (1, 4609.875)]","[(0, 3632.743408203125), (1, 3532.677001953125)]","[(0, 2070.91650390625), (1, 1645.3404541015625)]","[(3, 95.8192647298177), (4, 110.52812848772321), (0, 116.25306114783653), (1, 131.31810709635417), (5, 165.82038370768228), (2, 243.95626126802884)]","[(0, 2914.307373046875), (1, 3818.92626953125)]","[(4, 153.19215745192307), (5, 183.93745930989584), (1, 206.592041015625), (2, 210.11861478365384), (3, 252.8372247869318), (0, 284.1307779947917)]","[(0, 648.1533203125), (1, 800.3739624023438)]","[(4, 108.90645599365234), (1, 119.59534454345703), (3, 181.90670340401786), (5, 184.90342494419642), (0, 204.74509974888392), (2, 205.98688616071428)]","[(0, 4098.02001953125), (1, 4459.2705078125)]"
5,"[(0, 2070.008056640625), (1, 2563.010986328125)]","[(0, 608.385986328125), (1, 597.27685546875)]","[(0, 2249.0830078125), (1, 2847.104248046875)]","[(0, 2225.15966796875), (1, 2574.4560546875)]","[(0, 5347.98193359375), (1, 2986.358642578125)]","[(0, 6456.3818359375), (1, 6825.595703125)]","[(0, 4550.8876953125), (1, 4735.55615234375)]","[(0, 2193.02685546875), (1, 2263.523681640625)]","[(4, 83.52178955078125), (5, 92.973974609375), (1, 102.42457164417614), (2, 113.9742431640625), (3, 133.1271240234375), (0, 166.18094482421876)]","[(0, 2245.64208984375), (1, 3607.616455078125)]","[(4, 93.43935922475961), (2, 104.48193359375), (5, 115.3609619140625), (3, 136.3296564275568), (1, 138.83795166015625), (0, 139.97688802083334)]","[(0, 1292.9354248046875), (1, 1361.7989501953125)]","[(1, 395.2179768880208), (2, 466.1649058948864), (4, 480.15087890625), (0, 517.2859108664773), (5, 575.6878551136364), (3, 643.9004794034091)]","[(0, 1740.5875244140625), (1, 2157.37744140625)]"
6,"[(0, 2025.692626953125), (1, 2227.892333984375)]","[(0, 1546.939453125), (1, 2127.848388671875)]","[(0, 2837.7373046875), (1, 2540.572265625)]","[(0, 2464.262939453125), (1, 2892.9794921875)]","[(0, 2355.4404296875), (1, 2076.936767578125)]","[(0, 4500.8291015625), (1, 4249.76123046875)]","[(0, 9210.5703125), (1, 9300.044921875)]","[(0, 1451.7952880859375), (1, 1303.269287109375)]","[(2, 274.03140536221593), (5, 285.00439453125), (1, 287.23858642578125), (4, 295.8953450520833), (0, 325.06831498579544), (3, 331.7833140980114)]","[(0, 2553.39013671875), (1, 2250.04638671875)]","[(4, 151.96271623883928), (1, 163.84577433268228), (3, 167.55256535456732), (5, 211.94071451822916), (0, 215.3806818181818), (2, 223.852392578125)]","[(0, 2441.2158203125), (1, 2331.1845703125)]","[(1, 135.2987060546875), (3, 143.002978515625), (2, 172.84996619591345), (5, 192.18050711495536), (0, 198.94344656808036), (4, 257.7545166015625)]","[(0, 6360.7236328125), (1, 7145.2685546875)]"
7,"[(0, 2085.162353515625), (1, 2507.006591796875)]","[(0, 1972.5838623046875), (1, 2812.37451171875)]","[(0, 1499.36376953125), (1, 1906.1851806640625)]","[(0, 6217.23583984375), (1, 5602.146484375)]","[(0, 1905.8817138671875), (1, 1540.653564453125)]","[(0, 4214.5625), (1, 4367.73974609375)]","[(0, 7248.1611328125), (1, 7462.00634765625)]","[(0, 2510.739013671875), (1, 2998.6474609375)]","[(3, 153.87358601888022), (4, 157.11875697544642), (5, 159.16376201923077), (2, 202.07522786458333), (0, 210.49520438058036), (1, 218.52032470703125)]","[(0, 1630.6046142578125), (1, 1453.7626953125)]","[(1, 188.39597389914772), (4, 201.17533735795453), (2, 237.018310546875), (5, 259.202880859375), (0, 288.6452392578125), (3, 313.1862548828125)]","[(0, 2112.388916015625), (1, 1748.7169189453125)]","[(0, 100.73158616286058), (1, 101.12106759207589), (4, 102.76552908761161), (3, 104.78798264723558), (2, 106.09115835336539), (5, 107.74185884915866)]","[(0, 4488.3212890625), (1, 4824.6982421875)]"
8,"[(0, 3045.83154296875), (1, 3702.1220703125)]","[(0, 2073.315185546875), (1, 2720.719970703125)]","[(0, 5864.81005859375), (1, 6109.4921875)]","[(0, 4116.68505859375), (1, 4804.2802734375)]","[(0, 5081.92041015625), (1, 3177.3466796875)]","[(0, 5381.36962890625), (1, 5276.98779296875)]","[(0, 3222.342041015625), (1, 2959.198974609375)]","[(0, 1226.55908203125), (1, 1189.817138671875)]","[(5, 60.2989501953125), (4, 62.31184768676758), (3, 65.68726806640625), (2, 95.37232259114583), (1, 95.94915771484375), (0, 102.79485677083333)]","[(0, 3974.074462890625), (1, 4775.36083984375)]","[(2, 88.71119103064903), (1, 90.3569580078125), (4, 91.95193481445312), (5, 119.39331926618304), (0, 123.1696307842548), (3, 149.60525948660714)]","[(0, 2105.78662109375), (1, 2992.0458984375)]","[(2, 50.80568033854167), (1, 50.80970001220703), (4, 55.25422770182292), (5, 61.830370221819194), (0, 95.232421875), (3, 110.09421950120192)]","[(0, 712.0591430664062), (1, 1006.97705078125)]"
9,"[(0, 2697.7265625), (1, 3259.791259765625)]","[(0, 1498.819091796875), (1, 1816.922607421875)]","[(0, 1985.1978759765625), (1, 2346.376953125)]","[(0, 6106.5625), (1, 6041.0966796875)]","[(0, 993.3641357421875), (1, 768.4597778320312)]","[(0, 3243.272705078125), (1, 3207.0498046875)]","[(0, 3993.004638671875), (1, 4361.333984375)]","[(0, 2125.6162109375), (1, 1385.1522216796875)]","[(1, 66.54287109375), (5, 70.17740102914664), (4, 73.52264404296875), (2, 74.27857317243304), (0, 108.18604454627403), (3, 138.01541137695312)]","[(0, 1416.589111328125), (1, 1903.18359375)]","[(4, 90.87936740451389), (3, 116.30754538143383), (0, 126.57476043701172), (5, 126.89983367919922), (1, 152.08619600183823), (2, 166.89612630208333)]","[(0, 4470.298828125), (1, 2228.30029296875)]","[(1, 92.34333147321429), (2, 99.34561861478366), (4, 140.58487642728366), (5, 150.34243774414062), (0, 211.51456705729166), (3, 290.55684037642044)]","[(0, 2568.636474609375), (1, 3169.036865234375)]"
