,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_or_strict,question-formation_rr,question-formation_rr_strict,question-formation_sr,question-formation_sr_strict,wanna
0,"[(0, 12586.0322265625), (1, 14536.7392578125)]","[(0, 10731.43359375), (1, 11999.0517578125)]","[(0, 6681.70751953125), (1, 6986.6142578125)]","[(0, 6665.9365234375), (1, 8370.2041015625)]","[(0, 12442.8408203125), (1, 6837.00341796875)]","[(0, 14548.7373046875), (1, 13023.46875)]","[(0, 22571.09765625), (1, 24731.744140625)]","[(0, 11100.6845703125), (1, 19183.51953125)]","[(3, 691.284423828125), (4, 738.5023552389706), (1, 871.9802734375), (0, 908.9109235491071), (5, 1014.2755208333333), (2, 1276.7372295673076)]","[(0, 28641.919921875), (1, 27522.869140625)]","[(0, 842.4998372395834), (3, 859.3233816964286), (4, 877.6207682291666), (1, 973.9989483173077), (2, 1052.7683771306818), (5, 1161.5736929086538)]","[(0, 16108.3916015625), (1, 9836.61328125)]","[(4, 1077.4914772727273), (1, 1288.6234907670455), (3, 1299.09560546875), (5, 1355.60009765625), (2, 1645.7115234375), (0, 1714.82421875)]","[(0, 20837.697265625), (1, 20651.53515625)]"
1,"[(0, 18914.37109375), (1, 20690.6484375)]","[(0, 11177.39453125), (1, 13052.3779296875)]","[(0, 5224.9931640625), (1, 5015.16064453125)]","[(0, 9059.744140625), (1, 10921.6357421875)]","[(0, 8148.46435546875), (1, 5659.216796875)]","[(0, 17548.390625), (1, 20628.34765625)]","[(0, 14301.2734375), (1, 15907.306640625)]","[(0, 16615.416015625), (1, 15602.1162109375)]","[(1, 2220.0871803977275), (2, 2460.8646484375), (0, 2581.5552734375), (4, 2839.4616477272725), (5, 3270.3609375), (3, 3331.430078125)]","[(0, 10134.546875), (1, 16241.4365234375)]","[(4, 1281.4993489583333), (5, 1442.7094282670455), (1, 1570.2366536458333), (3, 1583.758700284091), (2, 1894.6667258522727), (0, 2159.5142045454545)]","[(0, 11188.912109375), (1, 9065.8203125)]","[(4, 912.0865478515625), (1, 924.7557198660714), (3, 1044.6682942708333), (0, 1113.9819711538462), (5, 1323.029017857143), (2, 1376.3567708333333)]","[(0, 10351.546875), (1, 11593.2041015625)]"
2,"[(0, 14868.2333984375), (1, 16227.966796875)]","[(0, 11510.07421875), (1, 12696.3037109375)]","[(0, 6110.79736328125), (1, 6801.78759765625)]","[(0, 9243.13671875), (1, 10818.5)]","[(0, 7006.93896484375), (1, 6636.47900390625)]","[(0, 17374.421875), (1, 17255.6953125)]","[(0, 17522.267578125), (1, 18506.462890625)]","[(0, 25494.337890625), (1, 13048.39453125)]","[(1, 759.5789713541667), (2, 813.5110909598214), (0, 1265.3719951923076), (4, 1654.022686298077), (5, 1659.1774088541667), (3, 2071.5326704545455)]","[(0, 17812.46875), (1, 13742.2685546875)]","[(4, 936.8314732142857), (3, 1272.1636117788462), (1, 1404.0050455729167), (5, 1601.1106770833333), (0, 2084.213068181818), (2, 2192.072265625)]","[(0, 22504.982421875), (1, 23000.49609375)]","[(1, 1123.886629971591), (2, 1220.5142578125), (4, 1296.5892223011363), (5, 1389.27001953125), (0, 1525.9572265625), (3, 1711.080078125)]","[(0, 11057.56640625), (1, 11883.4521484375)]"
3,"[(0, 10313.3818359375), (1, 11431.103515625)]","[(0, 11906.900390625), (1, 12549.10546875)]","[(0, 13294.0576171875), (1, 13364.455078125)]","[(0, 11051.6513671875), (1, 10771.216796875)]","[(0, 6694.18310546875), (1, 6675.0458984375)]","[(0, 16407.736328125), (1, 14627.0625)]","[(0, 16158.8896484375), (1, 15503.955078125)]","[(0, 18943.83203125), (1, 25123.560546875)]","[(1, 2318.6264204545455), (4, 2319.8053977272725), (3, 2493.7033203125), (0, 2509.0611328125), (5, 2750.568359375), (2, 2789.993359375)]","[(0, 12870.4755859375), (1, 8476.076171875)]","[(1, 1041.0631760817307), (0, 1161.9170735677083), (2, 1397.2928059895833), (3, 1765.63134765625), (4, 1860.160907451923), (5, 2145.3361002604165)]","[(0, 11815.4345703125), (1, 18652.802734375)]","[(4, 1386.0514914772727), (1, 1538.11328125), (5, 1682.2275390625), (3, 1862.14140625), (2, 1873.85625), (0, 2038.479296875)]","[(0, 21815.822265625), (1, 21615.29296875)]"
4,"[(0, 16643.978515625), (1, 21277.9453125)]","[(0, 18297.048828125), (1, 18260.806640625)]","[(0, 13400.2021484375), (1, 12136.880859375)]","[(0, 8131.07568359375), (1, 8181.63623046875)]","[(0, 12430.5888671875), (1, 8391.65625)]","[(0, 18675.90625), (1, 20597.013671875)]","[(0, 20753.509765625), (1, 21910.607421875)]","[(0, 12756.8798828125), (1, 16278.7001953125)]","[(4, 631.4573102678571), (1, 877.3438151041667), (3, 1002.5831705729166), (5, 1098.632080078125), (2, 1431.4755108173076), (0, 1441.0525841346155)]","[(0, 19320.59765625), (1, 13661.2919921875)]","[(1, 723.8678850446429), (2, 938.2860576923077), (0, 1005.714599609375), (4, 1270.100360576923), (5, 1352.0056966145833), (3, 1407.1189630681818)]","[(0, 7046.86572265625), (1, 15733.771484375)]","[(3, 930.5823102678571), (4, 939.7899169921875), (5, 1209.6209542410713), (1, 1232.8802490234375), (0, 1234.185825892857), (2, 1557.5643136160713)]","[(0, 17885.88671875), (1, 17525.009765625)]"
5,"[(0, 12436.138671875), (1, 16229.46875)]","[(0, 16668.091796875), (1, 16843.208984375)]","[(0, 6055.96728515625), (1, 6927.73681640625)]","[(0, 7310.9541015625), (1, 8032.46044921875)]","[(0, 12396.505859375), (1, 8476.537109375)]","[(0, 21544.681640625), (1, 20328.30078125)]","[(0, 23735.25), (1, 20359.59375)]","[(0, 25689.7578125), (1, 24722.734375)]","[(4, 1562.938387784091), (5, 1664.9423828125), (3, 2100.2453125), (1, 2555.2318892045455), (2, 2683.3076171875), (0, 3313.815234375)]","[(0, 11110.38671875), (1, 16097.626953125)]","[(1, 849.6619698660714), (2, 911.7644981971154), (0, 970.0665690104166), (4, 1252.7379807692307), (5, 1342.9100748697917), (3, 1522.612393465909)]","[(0, 12658.498046875), (1, 6506.90771484375)]","[(4, 1155.8098958333333), (1, 1226.0614420572917), (5, 1365.1550071022727), (3, 1466.869051846591), (2, 1474.0335582386363), (0, 1572.5955255681818)]","[(0, 8018.53857421875), (1, 9321.8173828125)]"
6,"[(0, 12214.52734375), (1, 15973.8623046875)]","[(0, 18685.52734375), (1, 21711.421875)]","[(0, 6125.845703125), (1, 4952.40869140625)]","[(0, 9589.615234375), (1, 10893.7255859375)]","[(0, 7760.75390625), (1, 7937.51708984375)]","[(0, 14788.0537109375), (1, 15708.05859375)]","[(0, 17088.849609375), (1, 17507.869140625)]","[(0, 20958.234375), (1, 16139.591796875)]","[(4, 1682.9576822916667), (5, 1816.8032670454545), (3, 1900.8148082386363), (1, 2208.1507161458335), (2, 2453.2702414772725), (0, 2541.951171875)]","[(0, 13308.0234375), (1, 18683.4609375)]","[(1, 901.0027669270834), (4, 1015.6435546875), (0, 1306.6202947443182), (2, 1378.7412109375), (3, 1443.0069110576924), (5, 1574.7672526041667)]","[(0, 11204.630859375), (1, 17128.189453125)]","[(4, 910.2174682617188), (0, 1026.9395926339287), (1, 1035.048046875), (3, 1045.1665364583334), (5, 1199.5565011160713), (2, 1607.559795673077)]","[(0, 20053.546875), (1, 18784.169921875)]"
7,"[(0, 8242.1103515625), (1, 10605.14453125)]","[(0, 18432.57421875), (1, 22004.755859375)]","[(0, 5596.03271484375), (1, 5470.96435546875)]","[(0, 10376.236328125), (1, 10676.208984375)]","[(0, 8941.76171875), (1, 8932.6669921875)]","[(0, 23443.2265625), (1, 22215.931640625)]","[(0, 19480.025390625), (1, 20576.890625)]","[(0, 19251.091796875), (1, 15422.2587890625)]","[(4, 854.6232561383929), (1, 1009.0640869140625), (5, 1071.8271484375), (2, 1154.5869791666667), (0, 1443.714564732143), (3, 1623.71630859375)]","[(0, 20579.892578125), (1, 12554.7431640625)]","[(4, 1561.2267400568182), (5, 1571.46513671875), (3, 1709.6251953125), (1, 2099.9788707386365), (2, 2121.102734375), (0, 2389.46640625)]","[(0, 14403.3388671875), (1, 18455.544921875)]","[(1, 740.5916573660714), (4, 842.5611049107143), (2, 934.3160306490385), (0, 1009.1686448317307), (5, 1093.5404897836538), (3, 1157.8189603365386)]","[(0, 18672.68359375), (1, 19758.146484375)]"
8,"[(0, 15527.2900390625), (1, 18664.669921875)]","[(0, 21808.373046875), (1, 24346.29296875)]","[(0, 9297.6416015625), (1, 9301.658203125)]","[(0, 8098.89697265625), (1, 8177.54833984375)]","[(0, 8635.3427734375), (1, 6045.689453125)]","[(0, 26711.4921875), (1, 27456.623046875)]","[(0, 13037.908203125), (1, 14330.3251953125)]","[(0, 13755.62890625), (1, 11325.7060546875)]","[(4, 1241.0540771484375), (1, 1267.826904296875), (3, 1401.72265625), (0, 1443.8217447916666), (5, 1480.0440104166667), (2, 1500.1661458333333)]","[(0, 15667.365234375), (1, 16838.26171875)]","[(1, 647.0651041666666), (2, 702.4803936298077), (4, 801.6791381835938), (0, 937.5901442307693), (5, 1107.5034877232142), (3, 1201.9693080357142)]","[(0, 18885.818359375), (1, 19794.9609375)]","[(1, 489.5778503417969), (5, 519.456787109375), (2, 544.7660481770833), (4, 553.8606770833334), (0, 740.2032645089286), (3, 970.6404747596154)]","[(0, 11035.4228515625), (1, 12537.705078125)]"
9,"[(0, 10700.65234375), (1, 13633.751953125)]","[(0, 19680.5546875), (1, 21214.830078125)]","[(0, 5921.3251953125), (1, 6720.64697265625)]","[(0, 10731.279296875), (1, 10827.7275390625)]","[(0, 5819.4033203125), (1, 5562.4853515625)]","[(0, 23299.021484375), (1, 23757.080078125)]","[(0, 17628.76953125), (1, 16631.650390625)]","[(0, 23414.091796875), (1, 22875.826171875)]","[(4, 504.54617745535717), (1, 543.6367513020833), (2, 556.8378557477679), (5, 560.8257587139423), (0, 714.6208683894231), (3, 807.2547200520834)]","[(0, 13534.001953125), (1, 10482.3505859375)]","[(4, 636.5820855034722), (3, 741.7867072610294), (5, 858.5535278320312), (1, 1575.9929917279412), (0, 1706.9996337890625), (2, 1860.0364583333333)]","[(0, 17324.736328125), (1, 19125.521484375)]","[(1, 282.7147914341518), (2, 370.3757512019231), (4, 533.0192307692307), (0, 573.3455810546875), (5, 622.9468180338541), (3, 1060.3112571022727)]","[(0, 13182.025390625), (1, 14024.66015625)]"
