,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_rr,question-formation_sr,wanna
16,"[(0, 1326.165283203125), (1, 1594.6646728515625)]","[(0, 481.5240478515625), (1, 448.3604736328125)]","[(0, 7306.556640625), (1, 5621.89599609375)]","[(0, 6175.42822265625), (1, 6222.58056640625)]","[(0, 3731.143798828125), (1, 3138.533447265625)]","[(0, 13160.822265625), (1, 12447.4931640625)]","[(0, 14950.2890625), (1, 14763.6884765625)]","[(0, 2013.4183349609375), (1, 1946.2001953125)]","[(0, 2383.0576171875), (1, 1052.2161865234375)]","[(0, 2076.725830078125), (1, 1812.632080078125)]","[(0, 4680.3447265625), (1, 4093.3603515625)]"
17,"[(0, 1051.677978515625), (1, 1364.3011474609375)]","[(0, 433.9442138671875), (1, 437.2972106933594)]","[(0, 10188.912109375), (1, 12788.0126953125)]","[(0, 3226.474853515625), (1, 3433.254638671875)]","[(0, 3111.6923828125), (1, 2601.9638671875)]","[(0, 6185.4892578125), (1, 5893.8935546875)]","[(0, 9416.33203125), (1, 9128.2490234375)]","[(0, 1885.091796875), (1, 1158.108642578125)]","[(0, 3631.333740234375), (1, 3676.85205078125)]","[(0, 5134.88037109375), (1, 5327.6552734375)]","[(0, 14448.4228515625), (1, 12936.5703125)]"
18,"[(0, 1433.46923828125), (1, 1822.1143798828125)]","[(0, 685.441162109375), (1, 1419.928466796875)]","[(0, 9412.9375), (1, 9547.0927734375)]","[(0, 4803.64306640625), (1, 5026.02490234375)]","[(0, 14115.017578125), (1, 7686.91064453125)]","[(0, 11473.9501953125), (1, 11982.4814453125)]","[(0, 9293.4921875), (1, 11741.5458984375)]","[(0, 3746.661865234375), (1, 4516.10986328125)]","[(0, 4517.57470703125), (1, 4404.64599609375)]","[(0, 2571.89306640625), (1, 1503.421630859375)]","[(0, 2287.716796875), (1, 2060.936279296875)]"
19,"[(0, 1224.499755859375), (1, 1550.9530029296875)]","[(0, 1138.433349609375), (1, 2694.765625)]","[(0, 5862.07568359375), (1, 6350.2802734375)]","[(0, 5378.9169921875), (1, 4557.38037109375)]","[(0, 4682.443359375), (1, 3442.487060546875)]","[(0, 8856.5283203125), (1, 8426.6533203125)]","[(0, 11736.8212890625), (1, 16354.58984375)]","[(0, 2318.001708984375), (1, 2186.0244140625)]","[(0, 1673.43408203125), (1, 897.480224609375)]","[(0, 1336.14404296875), (1, 1159.2308349609375)]","[(0, 12958.7841796875), (1, 9608.8125)]"
20,"[(0, 1950.8216552734375), (1, 2494.3251953125)]","[(0, 822.1631469726562), (1, 1632.87109375)]","[(0, 22895.94921875), (1, 15798.5595703125)]","[(0, 6600.37548828125), (1, 6836.72998046875)]","[(0, 11463.8330078125), (1, 7054.71923828125)]","[(0, 17297.66015625), (1, 18132.42578125)]","[(0, 14033.1162109375), (1, 12028.0146484375)]","[(0, 3746.933349609375), (1, 3156.32666015625)]","[(0, 2431.0029296875), (1, 2453.3779296875)]","[(0, 2423.996337890625), (1, 2702.228515625)]","[(0, 13698.171875), (1, 9389.9580078125)]"
21,"[(0, 1391.5081787109375), (1, 1532.910888671875)]","[(0, 568.0593872070312), (1, 887.9171752929688)]","[(0, 1928.08740234375), (1, 1824.15478515625)]","[(0, 5527.2255859375), (1, 5831.73681640625)]","[(0, 3540.85986328125), (1, 2463.4453125)]","[(0, 12039.25), (1, 13893.5341796875)]","[(0, 7538.72119140625), (1, 8662.181640625)]","[(0, 2694.386474609375), (1, 2149.336669921875)]","[(0, 3658.373779296875), (1, 3022.840576171875)]","[(0, 866.4957275390625), (1, 904.5105590820312)]","[(0, 12692.2353515625), (1, 10833.0263671875)]"
22,"[(0, 1334.1658935546875), (1, 1843.5155029296875)]","[(0, 389.0068054199219), (1, 369.0061950683594)]","[(0, 3131.136962890625), (1, 4936.35302734375)]","[(0, 14875.240234375), (1, 17994.388671875)]","[(0, 7056.52294921875), (1, 3820.35791015625)]","[(0, 14133.6875), (1, 12554.671875)]","[(0, 10532.6337890625), (1, 15330.607421875)]","[(0, 2505.652587890625), (1, 2413.940673828125)]","[(0, 2214.944091796875), (1, 2553.1611328125)]","[(0, 3122.379150390625), (1, 2346.806640625)]","[(0, 1993.0950927734375), (1, 1705.4715576171875)]"
23,"[(0, 1395.02392578125), (1, 1883.0794677734375)]","[(0, 756.78515625), (1, 1063.1796875)]","[(0, 1840.2764892578125), (1, 1840.3721923828125)]","[(0, 8585.400390625), (1, 9066.875)]","[(0, 4299.08935546875), (1, 3950.291748046875)]","[(0, 8795.7060546875), (1, 8180.91015625)]","[(0, 7837.44482421875), (1, 11788.1416015625)]","[(0, 2843.7744140625), (1, 2803.05224609375)]","[(0, 2609.2646484375), (1, 2418.60107421875)]","[(0, 1400.4952392578125), (1, 1383.7249755859375)]","[(0, 24127.220703125), (1, 17255.875)]"
24,"[(0, 1376.4520263671875), (1, 1625.663818359375)]","[(0, 1110.8436279296875), (1, 1661.45849609375)]","[(0, 37077.1328125), (1, 26626.314453125)]","[(0, 3100.7880859375), (1, 2929.704833984375)]","[(0, 7586.28515625), (1, 3974.502685546875)]","[(0, 5476.6806640625), (1, 6092.11328125)]","[(0, 5167.0361328125), (1, 4674.46533203125)]","[(0, 3741.295166015625), (1, 3334.00927734375)]","[(0, 3038.674072265625), (1, 2819.845703125)]","[(0, 1804.4681396484375), (1, 1835.3873291015625)]","[(0, 7845.296875), (1, 6264.6123046875)]"
25,"[(0, 2065.947265625), (1, 2685.63330078125)]","[(0, 987.2451782226562), (1, 1426.642578125)]","[(0, 29341.759765625), (1, 29494.462890625)]","[(0, 20018.904296875), (1, 16930.26953125)]","[(0, 3087.376953125), (1, 2086.1826171875)]","[(0, 6566.32177734375), (1, 7854.3701171875)]","[(0, 3546.08447265625), (1, 3891.7119140625)]","[(0, 1525.65234375), (1, 953.4344482421875)]","[(0, 7031.75439453125), (1, 7188.41650390625)]","[(0, 812.4110717773438), (1, 1140.34033203125)]","[(0, 12406.275390625), (1, 9748.4267578125)]"
26,"[(0, 1575.18994140625), (1, 1740.2413330078125)]","[(0, 708.00146484375), (1, 804.7957153320312)]","[(0, 11089.39453125), (1, 13385.97265625)]","[(0, 17942.9453125), (1, 15560.16796875)]","[(0, 6317.73974609375), (1, 4174.0029296875)]","[(0, 13224.33203125), (1, 11594.873046875)]","[(0, 5760.080078125), (1, 7865.80126953125)]","[(0, 3460.845458984375), (1, 3000.65869140625)]","[(0, 1938.376953125), (1, 1159.9617919921875)]","[(0, 1541.1378173828125), (1, 1013.6503295898438)]","[(0, 18387.712890625), (1, 14617.6484375)]"
27,"[(0, 932.6112060546875), (1, 1248.86279296875)]","[(0, 407.1584777832031), (1, 380.45562744140625)]","[(0, 4246.61328125), (1, 3889.24462890625)]","[(0, 15628.087890625), (1, 12979.0556640625)]","[(0, 3233.74169921875), (1, 2298.74267578125)]","[(0, 11143.0263671875), (1, 12604.8310546875)]","[(0, 3598.89501953125), (1, 4159.6298828125)]","[(0, 4667.69921875), (1, 4597.3359375)]","[(0, 2663.319580078125), (1, 2843.900634765625)]","[(0, 2877.910888671875), (1, 3502.81298828125)]","[(0, 2821.119384765625), (1, 2542.632568359375)]"
28,"[(0, 1169.796630859375), (1, 1443.79541015625)]","[(0, 912.5533447265625), (1, 1118.0693359375)]","[(0, 3461.994140625), (1, 3669.278564453125)]","[(0, 6533.0791015625), (1, 7089.58203125)]","[(0, 3056.4345703125), (1, 2134.416015625)]","[(0, 9270.5390625), (1, 7994.64697265625)]","[(0, 10552.3203125), (1, 14425.2919921875)]","[(0, 1620.8370361328125), (1, 1527.93603515625)]","[(0, 749.7562255859375), (1, 812.5390014648438)]","[(0, 3518.277099609375), (1, 2928.57763671875)]","[(0, 15514.42578125), (1, 11841.4931640625)]"
29,"[(0, 2211.099853515625), (1, 2968.218017578125)]","[(0, 454.6575927734375), (1, 376.8902282714844)]","[(0, 3519.653076171875), (1, 3328.28173828125)]","[(0, 5088.486328125), (1, 4956.44384765625)]","[(0, 11094.9384765625), (1, 6989.4931640625)]","[(0, 2735.355712890625), (1, 2616.280029296875)]","[(0, 6857.72412109375), (1, 9232.125)]","[(0, 3065.025146484375), (1, 2239.32373046875)]","[(0, 14493.591796875), (1, 7830.18310546875)]","[(0, 6727.82275390625), (1, 3894.340576171875)]","[(0, 4203.22314453125), (1, 3655.0849609375)]"
30,"[(0, 966.8072509765625), (1, 1116.0137939453125)]","[(0, 352.228515625), (1, 320.5929260253906)]","[(0, 26546.169921875), (1, 28692.1953125)]","[(0, 9152.0625), (1, 9845.783203125)]","[(0, 8351.203125), (1, 4940.2666015625)]","[(0, 3855.656494140625), (1, 3925.861328125)]","[(0, 2530.11376953125), (1, 2196.87841796875)]","[(0, 2226.5478515625), (1, 2559.6376953125)]","[(0, 4032.920654296875), (1, 2124.023681640625)]","[(0, 3182.39306640625), (1, 1669.0367431640625)]","[(0, 9820.369140625), (1, 9382.796875)]"
31,"[(0, 1539.4285888671875), (1, 1812.0721435546875)]","[(0, 1161.709228515625), (1, 1759.082275390625)]","[(0, 6896.78662109375), (1, 5142.9912109375)]","[(0, 3662.66748046875), (1, 3447.31689453125)]","[(0, 4161.68115234375), (1, 3294.968994140625)]","[(0, 10113.09375), (1, 9523.185546875)]","[(0, 2140.81005859375), (1, 2537.781494140625)]","[(0, 886.4415893554688), (1, 725.8145751953125)]","[(0, 1653.3797607421875), (1, 1316.16943359375)]","[(0, 7327.70703125), (1, 6980.0537109375)]","[(0, 4507.6806640625), (1, 3668.260498046875)]"
32,"[(0, 1538.8048095703125), (1, 1956.6787109375)]","[(0, 1774.152587890625), (1, 2701.753173828125)]","[(0, 4591.2587890625), (1, 4055.839111328125)]","[(0, 13658.177734375), (1, 13252.8662109375)]","[(0, 4324.81494140625), (1, 3757.285400390625)]","[(0, 8588.9052734375), (1, 9165.513671875)]","[(0, 6386.3193359375), (1, 8980.611328125)]","[(0, 1786.12451171875), (1, 1066.53857421875)]","[(0, 1665.13134765625), (1, 1750.7200927734375)]","[(0, 1873.1236572265625), (1, 1152.0950927734375)]","[(0, 21677.22265625), (1, 15377.46484375)]"
33,"[(0, 2068.720458984375), (1, 2693.026123046875)]","[(0, 1370.5771484375), (1, 2059.023681640625)]","[(0, 20024.861328125), (1, 28679.96875)]","[(0, 8806.625), (1, 8528.603515625)]","[(0, 17445.453125), (1, 11145.216796875)]","[(0, 14395.1962890625), (1, 15492.3671875)]","[(0, 4622.98583984375), (1, 6568.6015625)]","[(0, 1991.6842041015625), (1, 1475.7720947265625)]","[(0, 1568.109375), (1, 1292.596435546875)]","[(0, 6160.34619140625), (1, 5809.02294921875)]","[(0, 1629.998046875), (1, 1479.4083251953125)]"
34,"[(0, 1110.994140625), (1, 1367.8505859375)]","[(0, 945.6400146484375), (1, 1119.0303955078125)]","[(0, 7658.32958984375), (1, 7088.41943359375)]","[(0, 14073.5517578125), (1, 12748.7919921875)]","[(0, 2583.408447265625), (1, 1814.0562744140625)]","[(0, 32852.15625), (1, 29436.099609375)]","[(0, 9333.666015625), (1, 8083.802734375)]","[(0, 5017.9404296875), (1, 5605.68994140625)]","[(0, 2484.970458984375), (1, 2458.137939453125)]","[(0, 1757.999755859375), (1, 1402.7783203125)]","[(0, 4675.27685546875), (1, 4103.2412109375)]"
35,"[(0, 1532.332763671875), (1, 1820.7474365234375)]","[(0, 1721.3599853515625), (1, 2331.407958984375)]","[(0, 27907.490234375), (1, 29390.48828125)]","[(0, 9291.2587890625), (1, 9199.8955078125)]","[(0, 1552.7904052734375), (1, 1150.865234375)]","[(0, 18685.33203125), (1, 17676.193359375)]","[(0, 13035.447265625), (1, 14389.5546875)]","[(0, 7691.93359375), (1, 9767.1494140625)]","[(0, 17856.296875), (1, 8150.23583984375)]","[(0, 2242.990234375), (1, 2596.95751953125)]","[(0, 3613.687255859375), (1, 3147.86181640625)]"
36,"[(0, 1095.6807861328125), (1, 1264.5177001953125)]","[(0, 2713.031005859375), (1, 3855.248291015625)]","[(0, 4837.02685546875), (1, 5757.70751953125)]","[(0, 7163.24658203125), (1, 7057.66015625)]","[(0, 4033.174560546875), (1, 2871.07958984375)]","[(0, 6523.31103515625), (1, 7292.3203125)]","[(0, 10447.4697265625), (1, 14342.9306640625)]","[(0, 3907.502685546875), (1, 4968.59716796875)]","[(0, 4102.798828125), (1, 5315.1611328125)]","[(0, 585.2730102539062), (1, 433.4071960449219)]","[(0, 12646.443359375), (1, 9720.76171875)]"
37,"[(0, 1216.1455078125), (1, 1656.7899169921875)]","[(0, 2016.241943359375), (1, 2834.663330078125)]","[(0, 14021.5048828125), (1, 11935.208984375)]","[(0, 3613.418212890625), (1, 3845.46630859375)]","[(0, 4302.11181640625), (1, 3114.720947265625)]","[(0, 7388.44775390625), (1, 8508.90234375)]","[(0, 17908.82421875), (1, 20535.544921875)]","[(0, 1768.125), (1, 1391.2646484375)]","[(0, 2970.671875), (1, 4079.8291015625)]","[(0, 3682.810546875), (1, 3498.119384765625)]","[(0, 3321.5498046875), (1, 2942.50830078125)]"
38,"[(0, 1133.2874755859375), (1, 1385.291015625)]","[(0, 1256.5703125), (1, 1542.43603515625)]","[(0, 2624.310302734375), (1, 2959.379638671875)]","[(0, 8082.1376953125), (1, 8845.6640625)]","[(0, 9416.9697265625), (1, 5685.18212890625)]","[(0, 7921.1982421875), (1, 6749.18359375)]","[(0, 6104.7802734375), (1, 7127.171875)]","[(0, 4731.06884765625), (1, 5671.30322265625)]","[(0, 2520.10205078125), (1, 1857.1241455078125)]","[(0, 1750.80859375), (1, 1590.8414306640625)]","[(0, 17582.865234375), (1, 13579.666015625)]"
39,"[(0, 1507.48095703125), (1, 1804.6590576171875)]","[(0, 431.8284606933594), (1, 412.1025390625)]","[(0, 16494.763671875), (1, 18875.953125)]","[(0, 11640.9873046875), (1, 9270.8837890625)]","[(0, 6141.6337890625), (1, 3681.36767578125)]","[(0, 2211.748291015625), (1, 1921.7568359375)]","[(0, 5121.75341796875), (1, 6841.0732421875)]","[(0, 1925.49462890625), (1, 1031.22216796875)]","[(0, 2817.484375), (1, 3625.1435546875)]","[(0, 1820.622314453125), (1, 2050.079345703125)]","[(0, 16871.775390625), (1, 13878.09375)]"
40,"[(0, 2005.681640625), (1, 2526.029296875)]","[(0, 411.390625), (1, 367.22174072265625)]","[(0, 5451.38671875), (1, 5141.79443359375)]","[(0, 2812.822265625), (1, 4154.42431640625)]","[(0, 3447.8623046875), (1, 3017.0)]","[(0, 5581.23193359375), (1, 6384.6748046875)]","[(0, 11508.39453125), (1, 10534.673828125)]","[(0, 2765.41748046875), (1, 4261.193359375)]","[(0, 3541.00537109375), (1, 3677.342529296875)]","[(0, 2419.28515625), (1, 1759.322998046875)]","[(0, 13691.787109375), (1, 9926.8466796875)]"
41,"[(0, 1177.4288330078125), (1, 1365.3333740234375)]","[(0, 543.5004272460938), (1, 547.4651489257812)]","[(0, 16295.78515625), (1, 15715.0859375)]","[(0, 5226.08935546875), (1, 5943.29296875)]","[(0, 2132.768798828125), (1, 1914.08837890625)]","[(0, 4001.17724609375), (1, 3975.57177734375)]","[(0, 4723.662109375), (1, 5171.56689453125)]","[(0, 2226.525634765625), (1, 1666.8941650390625)]","[(0, 2974.957275390625), (1, 2672.6103515625)]","[(0, 1473.7833251953125), (1, 1905.9752197265625)]","[(0, 1487.8680419921875), (1, 1336.1331787109375)]"
42,"[(0, 1393.813232421875), (1, 1835.8819580078125)]","[(0, 1224.0047607421875), (1, 1913.918701171875)]","[(0, 6742.26123046875), (1, 5591.82373046875)]","[(0, 12899.3291015625), (1, 12950.51953125)]","[(0, 8616.939453125), (1, 5155.552734375)]","[(0, 4924.76708984375), (1, 4746.83740234375)]","[(0, 5800.232421875), (1, 5563.859375)]","[(0, 1732.1297607421875), (1, 1519.0936279296875)]","[(0, 1117.2752685546875), (1, 1386.718505859375)]","[(0, 1617.536376953125), (1, 1506.5584716796875)]","[(0, 18117.283203125), (1, 14178.4677734375)]"
43,"[(0, 1223.935791015625), (1, 1527.7911376953125)]","[(0, 1920.518310546875), (1, 3342.84423828125)]","[(0, 15004.9521484375), (1, 13679.857421875)]","[(0, 8097.61474609375), (1, 9548.1669921875)]","[(0, 7750.1181640625), (1, 4818.80810546875)]","[(0, 7385.95361328125), (1, 8194.19140625)]","[(0, 8534.7216796875), (1, 8616.48828125)]","[(0, 2241.542724609375), (1, 2251.82275390625)]","[(0, 1154.154296875), (1, 824.8199462890625)]","[(0, 2649.564697265625), (1, 3521.240966796875)]","[(0, 6508.6767578125), (1, 5919.27001953125)]"
44,"[(0, 980.04736328125), (1, 1241.0943603515625)]","[(0, 1447.7684326171875), (1, 2216.563720703125)]","[(0, 3742.3447265625), (1, 3389.620849609375)]","[(0, 3263.887939453125), (1, 3274.944580078125)]","[(0, 11814.00390625), (1, 8007.611328125)]","[(0, 8978.6669921875), (1, 8124.9521484375)]","[(0, 7527.24072265625), (1, 6315.625)]","[(0, 3411.702880859375), (1, 2141.61767578125)]","[(0, 2304.4111328125), (1, 2156.2421875)]","[(0, 2332.77783203125), (1, 2184.453125)]","[(0, 2835.942138671875), (1, 2290.767822265625)]"
45,"[(0, 2533.3056640625), (1, 3261.348876953125)]","[(0, 585.915771484375), (1, 737.9581909179688)]","[(0, 18818.2734375), (1, 20466.490234375)]","[(0, 2876.71435546875), (1, 2719.801513671875)]","[(0, 11458.345703125), (1, 10286.4189453125)]","[(0, 6113.6591796875), (1, 5437.6943359375)]","[(0, 8018.13330078125), (1, 9530.4814453125)]","[(0, 4255.07373046875), (1, 5589.60595703125)]","[(0, 1012.25537109375), (1, 1072.4169921875)]","[(0, 1475.41455078125), (1, 1255.806640625)]","[(0, 19211.6953125), (1, 14753.34375)]"
