,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_rr,question-formation_sr,wanna
10,"[(0, 1392.9447021484375), (1, 1757.618408203125)]","[(0, 561.04736328125), (1, 502.0831298828125)]","[(0, 7256.91064453125), (1, 7390.2724609375)]","[(0, 2357.066162109375), (1, 2343.012939453125)]","[(0, 796.652099609375), (1, 695.82275390625)]","[(0, 2005.7772216796875), (1, 2053.211669921875)]","[(0, 5611.98046875), (1, 5798.5341796875)]","[(0, 2062.017578125), (1, 1200.3428955078125)]","[(0, 2590.9091796875), (1, 2795.125244140625)]","[(0, 1474.1016845703125), (1, 1421.8453369140625)]","[(0, 2556.07861328125), (1, 3326.907470703125)]"
11,"[(0, 1246.7237548828125), (1, 1607.0399169921875)]","[(0, 558.6226806640625), (1, 490.067138671875)]","[(0, 1281.229248046875), (1, 1486.6226806640625)]","[(0, 2682.408203125), (1, 2772.70556640625)]","[(0, 1821.015625), (1, 1006.4475708007812)]","[(0, 5466.53125), (1, 5455.4794921875)]","[(0, 5263.73388671875), (1, 5222.71142578125)]","[(0, 1700.4232177734375), (1, 1529.6470947265625)]","[(0, 1084.833251953125), (1, 1068.9793701171875)]","[(0, 1663.5107421875), (1, 1788.8502197265625)]","[(0, 1904.7578125), (1, 2235.258056640625)]"
12,"[(0, 1444.46337890625), (1, 2027.2039794921875)]","[(0, 700.092041015625), (1, 870.2862548828125)]","[(0, 5386.7509765625), (1, 5067.53173828125)]","[(0, 3819.18115234375), (1, 3485.8076171875)]","[(0, 1923.8226318359375), (1, 1574.683837890625)]","[(0, 7110.71484375), (1, 7117.900390625)]","[(0, 5112.14990234375), (1, 5258.82177734375)]","[(0, 1616.1610107421875), (1, 1796.1240234375)]","[(0, 1064.4986572265625), (1, 1324.77294921875)]","[(0, 2258.669921875), (1, 2342.65087890625)]","[(0, 2312.374755859375), (1, 2837.0771484375)]"
13,"[(0, 1271.0211181640625), (1, 1779.9705810546875)]","[(0, 888.2754516601562), (1, 1220.73486328125)]","[(0, 2616.25244140625), (1, 2936.06396484375)]","[(0, 7528.1455078125), (1, 7707.69189453125)]","[(0, 2041.22900390625), (1, 1757.8546142578125)]","[(0, 3730.155029296875), (1, 3604.51806640625)]","[(0, 3810.8603515625), (1, 3764.071044921875)]","[(0, 734.1945190429688), (1, 758.290283203125)]","[(0, 1951.60693359375), (1, 1546.70849609375)]","[(0, 3744.2080078125), (1, 4236.53271484375)]","[(0, 1171.2796630859375), (1, 1531.270751953125)]"
14,"[(0, 1605.171142578125), (1, 2293.93017578125)]","[(0, 842.4464111328125), (1, 1043.4913330078125)]","[(0, 1797.2188720703125), (1, 1725.806396484375)]","[(0, 6636.365234375), (1, 6332.39111328125)]","[(0, 2309.977783203125), (1, 1283.142333984375)]","[(0, 4936.560546875), (1, 4985.35205078125)]","[(0, 2493.4892578125), (1, 2379.3642578125)]","[(0, 1922.1124267578125), (1, 1678.283935546875)]","[(0, 1893.2703857421875), (1, 1232.1690673828125)]","[(0, 2002.1986083984375), (1, 2782.36865234375)]","[(0, 2961.727294921875), (1, 3536.71240234375)]"
15,"[(0, 1365.7064208984375), (1, 1828.7916259765625)]","[(0, 599.1466064453125), (1, 730.357421875)]","[(0, 1180.207275390625), (1, 1242.623291015625)]","[(0, 2083.53125), (1, 2160.22998046875)]","[(0, 882.0653076171875), (1, 796.7592163085938)]","[(0, 7560.6953125), (1, 7207.49951171875)]","[(0, 3874.850341796875), (1, 3760.8310546875)]","[(0, 1576.949951171875), (1, 2122.622314453125)]","[(0, 2209.465087890625), (1, 2190.70751953125)]","[(0, 1086.4141845703125), (1, 1123.3212890625)]","[(0, 1183.2596435546875), (1, 1584.7882080078125)]"
16,"[(0, 1650.9957275390625), (1, 2227.721435546875)]","[(0, 568.4241333007812), (1, 490.4395446777344)]","[(0, 4319.34130859375), (1, 4275.970703125)]","[(0, 3350.06640625), (1, 3324.614501953125)]","[(0, 1421.660888671875), (1, 1219.764892578125)]","[(0, 6831.00732421875), (1, 7102.826171875)]","[(0, 5176.81201171875), (1, 5485.0068359375)]","[(0, 1405.837158203125), (1, 2110.860595703125)]","[(0, 1023.2849731445312), (1, 743.3695068359375)]","[(0, 1989.55712890625), (1, 1402.804443359375)]","[(0, 1723.1939697265625), (1, 2151.52490234375)]"
17,"[(0, 1174.7823486328125), (1, 1681.205078125)]","[(0, 903.2128295898438), (1, 817.8550415039062)]","[(0, 4654.4169921875), (1, 5094.37109375)]","[(0, 1526.1739501953125), (1, 1647.18359375)]","[(0, 1344.43115234375), (1, 1204.4044189453125)]","[(0, 4735.08203125), (1, 4625.12890625)]","[(0, 6614.83154296875), (1, 6978.82275390625)]","[(0, 1788.53125), (1, 1341.37353515625)]","[(0, 2355.56396484375), (1, 2312.058349609375)]","[(0, 3228.16162109375), (1, 3654.617919921875)]","[(0, 2512.6865234375), (1, 2799.688720703125)]"
18,"[(0, 1269.56982421875), (1, 1798.4027099609375)]","[(0, 917.1223754882812), (1, 1181.497802734375)]","[(0, 3707.428955078125), (1, 3490.28515625)]","[(0, 2318.2138671875), (1, 2166.962646484375)]","[(0, 3480.111083984375), (1, 1940.7723388671875)]","[(0, 5265.41064453125), (1, 5496.14453125)]","[(0, 4738.34326171875), (1, 5178.73828125)]","[(0, 2622.47900390625), (1, 3292.427734375)]","[(0, 1635.31689453125), (1, 1998.079345703125)]","[(0, 1669.8909912109375), (1, 1438.63916015625)]","[(0, 951.1844482421875), (1, 1181.45947265625)]"
19,"[(0, 1538.16064453125), (1, 2154.7373046875)]","[(0, 1162.8631591796875), (1, 1638.8492431640625)]","[(0, 3431.7392578125), (1, 3333.28466796875)]","[(0, 2420.61328125), (1, 2385.757080078125)]","[(0, 788.1588745117188), (1, 726.2265625)]","[(0, 5642.0966796875), (1, 5471.33447265625)]","[(0, 4846.93603515625), (1, 4729.43603515625)]","[(0, 1636.205322265625), (1, 2144.30517578125)]","[(0, 1166.6175537109375), (1, 892.7361450195312)]","[(0, 1379.883056640625), (1, 1233.5687255859375)]","[(0, 3116.399658203125), (1, 3716.4453125)]"
20,"[(0, 1494.6368408203125), (1, 1931.3909912109375)]","[(0, 1067.847900390625), (1, 1458.4534912109375)]","[(0, 5283.22216796875), (1, 5200.603515625)]","[(0, 3147.978759765625), (1, 2828.18408203125)]","[(0, 3651.395263671875), (1, 2163.077880859375)]","[(0, 8098.548828125), (1, 8342.6142578125)]","[(0, 3262.50927734375), (1, 3073.0419921875)]","[(0, 1526.349365234375), (1, 1304.5594482421875)]","[(0, 1621.879150390625), (1, 1192.2353515625)]","[(0, 1853.328125), (1, 1551.4166259765625)]","[(0, 2837.04296875), (1, 3404.938720703125)]"
21,"[(0, 1561.2244873046875), (1, 2108.494384765625)]","[(0, 811.8275146484375), (1, 957.5641479492188)]","[(0, 967.4002685546875), (1, 1063.790771484375)]","[(0, 2826.2509765625), (1, 2882.697265625)]","[(0, 1248.6353759765625), (1, 1149.559814453125)]","[(0, 4119.76806640625), (1, 4113.6787109375)]","[(0, 2444.28271484375), (1, 2572.998046875)]","[(0, 1651.2572021484375), (1, 1763.1307373046875)]","[(0, 2021.3072509765625), (1, 2150.204833984375)]","[(0, 880.0294189453125), (1, 986.629638671875)]","[(0, 2578.095947265625), (1, 3091.413330078125)]"
22,"[(0, 1515.2159423828125), (1, 2197.406494140625)]","[(0, 542.9390258789062), (1, 485.4736022949219)]","[(0, 2039.7237548828125), (1, 2322.401611328125)]","[(0, 5050.0576171875), (1, 5301.88720703125)]","[(0, 2666.660400390625), (1, 1573.5308837890625)]","[(0, 7820.18310546875), (1, 8131.6416015625)]","[(0, 4850.5986328125), (1, 5140.19140625)]","[(0, 1694.5120849609375), (1, 2051.9599609375)]","[(0, 1978.990234375), (1, 1905.8780517578125)]","[(0, 2161.201416015625), (1, 2325.681884765625)]","[(0, 982.037841796875), (1, 1240.41748046875)]"
23,"[(0, 2071.33984375), (1, 2701.610107421875)]","[(0, 1306.25390625), (1, 1222.42236328125)]","[(0, 868.8197021484375), (1, 1008.6431884765625)]","[(0, 4789.2158203125), (1, 4563.939453125)]","[(0, 1324.4281005859375), (1, 1232.9130859375)]","[(0, 7976.521484375), (1, 7737.291015625)]","[(0, 3488.261962890625), (1, 3688.223388671875)]","[(0, 1717.1307373046875), (1, 1640.2315673828125)]","[(0, 1976.602294921875), (1, 1612.6767578125)]","[(0, 844.735595703125), (1, 1117.4158935546875)]","[(0, 3373.525146484375), (1, 4081.77099609375)]"
24,"[(0, 1477.0089111328125), (1, 2057.3955078125)]","[(0, 1430.1353759765625), (1, 1392.0091552734375)]","[(0, 7823.02490234375), (1, 6928.6748046875)]","[(0, 1503.2237548828125), (1, 1525.6544189453125)]","[(0, 2454.357177734375), (1, 1469.75634765625)]","[(0, 3405.539794921875), (1, 3499.604248046875)]","[(0, 2285.393310546875), (1, 2177.069091796875)]","[(0, 2410.095703125), (1, 1928.6732177734375)]","[(0, 1950.1890869140625), (1, 2427.74755859375)]","[(0, 1067.609130859375), (1, 2105.0166015625)]","[(0, 1926.9495849609375), (1, 2258.96923828125)]"
25,"[(0, 2029.8465576171875), (1, 2912.255615234375)]","[(0, 1513.990234375), (1, 1498.8218994140625)]","[(0, 7294.16357421875), (1, 7083.2431640625)]","[(0, 5528.79638671875), (1, 5595.7822265625)]","[(0, 2503.27734375), (1, 1540.9879150390625)]","[(0, 3014.118408203125), (1, 3012.089599609375)]","[(0, 2307.22265625), (1, 2411.11181640625)]","[(0, 1259.641845703125), (1, 934.0816650390625)]","[(0, 4361.2177734375), (1, 3108.186767578125)]","[(0, 822.6572875976562), (1, 1503.326171875)]","[(0, 2379.896484375), (1, 2746.57861328125)]"
26,"[(0, 1919.3465576171875), (1, 2633.8515625)]","[(0, 946.1726684570312), (1, 943.5316162109375)]","[(0, 6331.76904296875), (1, 6458.43212890625)]","[(0, 5227.28564453125), (1, 5280.728515625)]","[(0, 3750.64453125), (1, 2226.84716796875)]","[(0, 4144.62646484375), (1, 4000.04443359375)]","[(0, 3260.31982421875), (1, 3348.552490234375)]","[(0, 2282.812255859375), (1, 2087.24853515625)]","[(0, 1635.5501708984375), (1, 1350.9705810546875)]","[(0, 1647.3603515625), (1, 1228.9429931640625)]","[(0, 2907.71533203125), (1, 3237.361083984375)]"
27,"[(0, 1414.5101318359375), (1, 1801.6187744140625)]","[(0, 527.6096801757812), (1, 468.2489929199219)]","[(0, 2933.36181640625), (1, 2798.201904296875)]","[(0, 4896.60693359375), (1, 4625.5126953125)]","[(0, 1536.6519775390625), (1, 1362.2664794921875)]","[(0, 5091.4423828125), (1, 5275.880859375)]","[(0, 4262.40869140625), (1, 4067.0908203125)]","[(0, 2009.6055908203125), (1, 2964.43017578125)]","[(0, 1843.7784423828125), (1, 2373.441162109375)]","[(0, 2318.98779296875), (1, 2943.33642578125)]","[(0, 965.9584350585938), (1, 1163.4033203125)]"
28,"[(0, 1450.0863037109375), (1, 2052.3974609375)]","[(0, 968.908935546875), (1, 1049.9188232421875)]","[(0, 1886.5350341796875), (1, 1743.396728515625)]","[(0, 3091.380859375), (1, 3150.05712890625)]","[(0, 1476.623046875), (1, 1275.7730712890625)]","[(0, 4422.9990234375), (1, 4503.18603515625)]","[(0, 4445.1611328125), (1, 5133.46044921875)]","[(0, 1512.309814453125), (1, 1603.65576171875)]","[(0, 710.4932250976562), (1, 799.1231689453125)]","[(0, 2608.064208984375), (1, 1959.8966064453125)]","[(0, 2903.82470703125), (1, 3407.76171875)]"
29,"[(0, 2007.3436279296875), (1, 2897.150146484375)]","[(0, 602.8955078125), (1, 506.88897705078125)]","[(0, 1422.100830078125), (1, 1575.2635498046875)]","[(0, 2387.0087890625), (1, 2306.080810546875)]","[(0, 4853.33349609375), (1, 3114.839599609375)]","[(0, 2671.62939453125), (1, 2592.031005859375)]","[(0, 4532.32421875), (1, 5455.2822265625)]","[(0, 2599.926025390625), (1, 1950.256103515625)]","[(0, 4439.69189453125), (1, 3751.33837890625)]","[(0, 2900.663818359375), (1, 2580.1435546875)]","[(0, 1681.5538330078125), (1, 2067.349609375)]"
30,"[(0, 1522.323974609375), (1, 2059.962646484375)]","[(0, 637.9387817382812), (1, 554.4367065429688)]","[(0, 7598.5), (1, 6624.0859375)]","[(0, 4615.87109375), (1, 4160.859375)]","[(0, 5075.29931640625), (1, 3224.026611328125)]","[(0, 2837.13671875), (1, 2877.302978515625)]","[(0, 1654.8941650390625), (1, 1636.698486328125)]","[(0, 1382.362548828125), (1, 1611.9364013671875)]","[(0, 1666.8670654296875), (1, 1716.979248046875)]","[(0, 1661.3681640625), (1, 1619.4912109375)]","[(0, 2807.909423828125), (1, 3341.760498046875)]"
31,"[(0, 2266.12646484375), (1, 3092.92919921875)]","[(0, 1623.69677734375), (1, 1572.0654296875)]","[(0, 2505.314453125), (1, 2643.0498046875)]","[(0, 1954.5582275390625), (1, 2150.52978515625)]","[(0, 2352.564697265625), (1, 2126.966796875)]","[(0, 5611.60546875), (1, 5424.8388671875)]","[(0, 1618.004638671875), (1, 1618.7076416015625)]","[(0, 1116.898193359375), (1, 1112.5235595703125)]","[(0, 1170.076171875), (1, 1239.1883544921875)]","[(0, 2336.54736328125), (1, 2970.480712890625)]","[(0, 1307.6541748046875), (1, 1701.076904296875)]"
32,"[(0, 1489.3592529296875), (1, 2114.328857421875)]","[(0, 1769.2628173828125), (1, 1920.5374755859375)]","[(0, 2090.464599609375), (1, 2122.788330078125)]","[(0, 4596.13037109375), (1, 4535.4716796875)]","[(0, 2237.503662109375), (1, 2072.3388671875)]","[(0, 5473.13525390625), (1, 5716.06689453125)]","[(0, 3802.332763671875), (1, 4311.14794921875)]","[(0, 1319.9801025390625), (1, 1166.2822265625)]","[(0, 1282.56494140625), (1, 1400.5654296875)]","[(0, 1471.6231689453125), (1, 1481.3756103515625)]","[(0, 2971.910400390625), (1, 3591.44140625)]"
33,"[(0, 2003.57861328125), (1, 2857.3916015625)]","[(0, 1859.5733642578125), (1, 1896.14990234375)]","[(0, 4964.89794921875), (1, 5195.2900390625)]","[(0, 2538.947021484375), (1, 2861.121826171875)]","[(0, 5721.21484375), (1, 3885.1630859375)]","[(0, 5866.37646484375), (1, 5789.01416015625)]","[(0, 3132.07470703125), (1, 3591.430908203125)]","[(0, 1945.5543212890625), (1, 1503.0438232421875)]","[(0, 1848.55419921875), (1, 1246.1556396484375)]","[(0, 3124.23779296875), (1, 3437.0615234375)]","[(0, 777.9249267578125), (1, 972.8268432617188)]"
34,"[(0, 1045.9267578125), (1, 1438.79833984375)]","[(0, 1308.1138916015625), (1, 1343.2047119140625)]","[(0, 3153.2158203125), (1, 3371.019775390625)]","[(0, 5520.4716796875), (1, 5488.1884765625)]","[(0, 1777.605712890625), (1, 1320.1141357421875)]","[(0, 9230.8837890625), (1, 9096.1396484375)]","[(0, 3759.74072265625), (1, 3656.525146484375)]","[(0, 2184.30419921875), (1, 3133.302490234375)]","[(0, 1077.618408203125), (1, 1594.2935791015625)]","[(0, 1623.6015625), (1, 1181.9609375)]","[(0, 2288.322509765625), (1, 2868.6162109375)]"
35,"[(0, 1573.851318359375), (1, 2273.36279296875)]","[(0, 1701.7479248046875), (1, 1819.6322021484375)]","[(0, 8601.7666015625), (1, 8676.1787109375)]","[(0, 3612.59130859375), (1, 3406.689453125)]","[(0, 970.6934814453125), (1, 973.9710083007812)]","[(0, 9868.7197265625), (1, 9389.125)]","[(0, 4999.78857421875), (1, 4950.9921875)]","[(0, 3461.1357421875), (1, 4328.0126953125)]","[(0, 2953.24462890625), (1, 2073.99267578125)]","[(0, 2184.56982421875), (1, 2380.322998046875)]","[(0, 1804.9912109375), (1, 2276.82861328125)]"
36,"[(0, 1234.2265625), (1, 1750.0716552734375)]","[(0, 2280.022705078125), (1, 2553.332763671875)]","[(0, 2420.421630859375), (1, 2487.480224609375)]","[(0, 3309.17138671875), (1, 3024.1640625)]","[(0, 1802.9732666015625), (1, 1715.0751953125)]","[(0, 3508.11865234375), (1, 3647.483642578125)]","[(0, 5283.9169921875), (1, 6276.7041015625)]","[(0, 2467.72216796875), (1, 2735.251220703125)]","[(0, 1818.005859375), (1, 1955.87841796875)]","[(0, 855.0823364257812), (1, 672.5230712890625)]","[(0, 2976.492431640625), (1, 3674.8359375)]"
37,"[(0, 1263.7708740234375), (1, 1790.6927490234375)]","[(0, 1850.3046875), (1, 1972.72314453125)]","[(0, 3157.103515625), (1, 3107.20849609375)]","[(0, 1983.9610595703125), (1, 1999.631103515625)]","[(0, 1557.79638671875), (1, 1389.573974609375)]","[(0, 3381.119873046875), (1, 3459.802734375)]","[(0, 3731.8271484375), (1, 4322.79052734375)]","[(0, 1274.94775390625), (1, 1458.8353271484375)]","[(0, 1485.224609375), (1, 2153.37646484375)]","[(0, 2747.59912109375), (1, 2530.361083984375)]","[(0, 1581.1710205078125), (1, 2008.68408203125)]"
38,"[(0, 1033.542236328125), (1, 1300.22412109375)]","[(0, 1357.59619140625), (1, 1398.097900390625)]","[(0, 1027.2801513671875), (1, 1105.292724609375)]","[(0, 4036.1103515625), (1, 4078.700927734375)]","[(0, 2387.794189453125), (1, 1351.961181640625)]","[(0, 2985.347900390625), (1, 2968.358154296875)]","[(0, 2495.20556640625), (1, 2546.887939453125)]","[(0, 2296.994873046875), (1, 3058.904541015625)]","[(0, 1588.259765625), (1, 1643.8316650390625)]","[(0, 1337.0069580078125), (1, 1596.0545654296875)]","[(0, 3695.233154296875), (1, 4221.4853515625)]"
39,"[(0, 1259.903076171875), (1, 1576.7747802734375)]","[(0, 529.3934326171875), (1, 465.4400939941406)]","[(0, 7916.3876953125), (1, 7372.7509765625)]","[(0, 3469.6162109375), (1, 3766.616943359375)]","[(0, 2013.6920166015625), (1, 1131.7413330078125)]","[(0, 1456.8326416015625), (1, 1397.56005859375)]","[(0, 2816.168212890625), (1, 2715.38525390625)]","[(0, 1331.1151123046875), (1, 1094.4266357421875)]","[(0, 1986.677978515625), (1, 2098.838623046875)]","[(0, 1204.3779296875), (1, 1696.407958984375)]","[(0, 2695.976318359375), (1, 3019.648193359375)]"
40,"[(0, 1973.6055908203125), (1, 2855.47802734375)]","[(0, 499.3486328125), (1, 410.1568298339844)]","[(0, 2179.41015625), (1, 2279.17822265625)]","[(0, 1424.669189453125), (1, 1603.564697265625)]","[(0, 1032.164794921875), (1, 982.7470703125)]","[(0, 3842.119384765625), (1, 3961.655029296875)]","[(0, 3725.650634765625), (1, 3703.79931640625)]","[(0, 1838.9378662109375), (1, 2121.51611328125)]","[(0, 1400.3056640625), (1, 1737.7313232421875)]","[(0, 1661.4005126953125), (1, 1627.0411376953125)]","[(0, 2464.716552734375), (1, 2964.910888671875)]"
41,"[(0, 1181.01953125), (1, 1506.4671630859375)]","[(0, 917.8201293945312), (1, 853.184814453125)]","[(0, 5587.6923828125), (1, 5319.88232421875)]","[(0, 3126.315185546875), (1, 2902.06396484375)]","[(0, 1098.5528564453125), (1, 1041.347412109375)]","[(0, 2930.16455078125), (1, 2879.90283203125)]","[(0, 3806.19677734375), (1, 3613.04638671875)]","[(0, 2444.495849609375), (1, 1695.9332275390625)]","[(0, 1590.8443603515625), (1, 1613.99755859375)]","[(0, 2011.4071044921875), (1, 2075.270751953125)]","[(0, 790.3370971679688), (1, 955.0155639648438)]"
42,"[(0, 1353.548583984375), (1, 1850.2791748046875)]","[(0, 1127.2130126953125), (1, 1290.533935546875)]","[(0, 1986.7376708984375), (1, 2075.121337890625)]","[(0, 4438.55712890625), (1, 4273.62646484375)]","[(0, 3615.348876953125), (1, 2146.607177734375)]","[(0, 2749.992431640625), (1, 2718.274169921875)]","[(0, 3618.87060546875), (1, 4309.97607421875)]","[(0, 1770.6527099609375), (1, 1440.417724609375)]","[(0, 979.062744140625), (1, 865.3549194335938)]","[(0, 1589.37646484375), (1, 1553.61474609375)]","[(0, 2876.427734375), (1, 3382.66796875)]"
43,"[(0, 1253.2738037109375), (1, 1739.180419921875)]","[(0, 1612.9005126953125), (1, 1990.7130126953125)]","[(0, 4501.8330078125), (1, 4703.84619140625)]","[(0, 3417.90673828125), (1, 3650.22216796875)]","[(0, 4065.787841796875), (1, 2380.10302734375)]","[(0, 2211.77685546875), (1, 2307.521728515625)]","[(0, 2785.6171875), (1, 3345.689208984375)]","[(0, 2245.39697265625), (1, 2060.44189453125)]","[(0, 798.4409790039062), (1, 979.1766357421875)]","[(0, 1268.658447265625), (1, 2599.679443359375)]","[(0, 1850.704345703125), (1, 2255.225830078125)]"
44,"[(0, 1419.9569091796875), (1, 1807.2890625)]","[(0, 1368.2916259765625), (1, 1537.189208984375)]","[(0, 1929.296875), (1, 2145.531494140625)]","[(0, 1092.88134765625), (1, 1148.7587890625)]","[(0, 4612.49609375), (1, 2744.058837890625)]","[(0, 3139.712890625), (1, 3093.882080078125)]","[(0, 3812.96142578125), (1, 3722.0458984375)]","[(0, 2269.4677734375), (1, 1642.2208251953125)]","[(0, 1495.17138671875), (1, 1295.525634765625)]","[(0, 1573.8828125), (1, 2296.03125)]","[(0, 1476.1162109375), (1, 1979.9539794921875)]"
