,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_or_strict,question-formation_rr,question-formation_rr_strict,question-formation_sr,question-formation_sr_strict,wanna
0,"[(0, 418.92803955078125), (1, 474.0675048828125)]","[(0, 250.44625854492188), (1, 293.2084655761719)]","[(0, 1691.412109375), (1, 1729.6734619140625)]","[(0, 603.7177124023438), (1, 695.8662109375)]","[(0, 3106.393798828125), (1, 1364.4625244140625)]","[(0, 3571.9375), (1, 3932.276123046875)]","[(0, 2869.42333984375), (1, 3399.001708984375)]","[(0, 337.70947265625), (1, 343.234130859375)]","[(4, 18.339847340303308), (3, 22.59527015686035), (5, 33.99726155598958), (1, 34.44239095052083), (0, 44.06237357003348), (2, 55.72911658653846)]","[(0, 2712.65478515625), (1, 2488.625244140625)]","[(3, 15.681771414620536), (4, 16.88320515950521), (5, 25.939467210036057), (0, 31.289578755696613), (2, 56.44006902521307), (1, 62.64006629356971)]","[(0, 1386.4083251953125), (1, 1120.510009765625)]","[(4, 239.48206676136363), (5, 241.6824462890625), (3, 271.749169921875), (1, 292.94633345170456), (2, 310.1125244140625), (0, 358.7443115234375)]","[(0, 2537.366455078125), (1, 1782.59423828125)]"
1,"[(0, 392.38043212890625), (1, 378.10955810546875)]","[(0, 438.7557678222656), (1, 585.5772705078125)]","[(0, 380.4922790527344), (1, 298.6429748535156)]","[(0, 1400.888671875), (1, 1406.10009765625)]","[(0, 2688.736572265625), (1, 1601.2066650390625)]","[(0, 3513.13720703125), (1, 3115.73681640625)]","[(0, 2632.789306640625), (1, 3706.905517578125)]","[(0, 461.8415832519531), (1, 353.40704345703125)]","[(5, 47.635687255859374), (4, 47.95452325994318), (2, 54.601123046875), (1, 55.09166370738637), (3, 87.23091430664063), (0, 111.07828369140626)]","[(0, 1894.202392578125), (1, 1252.3275146484375)]","[(4, 210.6836140950521), (3, 274.56425337357956), (5, 277.2832697088068), (0, 328.28555575284093), (2, 335.3502752130682), (1, 372.994873046875)]","[(0, 693.6846313476562), (1, 535.0328369140625)]","[(4, 40.25139617919922), (5, 45.33901105608259), (1, 46.70416259765625), (3, 66.89345703125), (2, 71.65538024902344), (0, 73.26697246844952)]","[(0, 903.7026977539062), (1, 904.6421508789062)]"
2,"[(0, 504.04656982421875), (1, 525.9212646484375)]","[(0, 308.9980773925781), (1, 358.8058776855469)]","[(0, 942.2120361328125), (1, 987.0361938476562)]","[(0, 823.5513305664062), (1, 1018.056884765625)]","[(0, 1048.87646484375), (1, 1218.874755859375)]","[(0, 3838.55224609375), (1, 4082.028076171875)]","[(0, 474.7382507324219), (1, 447.2488098144531)]","[(0, 291.9433898925781), (1, 198.13584899902344)]","[(1, 31.775634765625), (2, 36.27058410644531), (4, 70.78475717397836), (0, 76.11007455679086), (5, 84.54520670572917), (3, 175.2105712890625)]","[(0, 1081.8045654296875), (1, 643.6649780273438)]","[(4, 81.72598702566964), (3, 93.95068359375), (1, 103.13863118489583), (0, 143.370849609375), (5, 155.32235717773438), (2, 208.605126953125)]","[(0, 2115.331298828125), (1, 2287.401611328125)]","[(1, 71.61394708806819), (4, 77.79598166725852), (2, 101.69948120117188), (0, 103.41654052734376), (3, 110.887548828125), (5, 111.88116455078125)]","[(0, 1132.404296875), (1, 1008.6666870117188)]"
3,"[(0, 688.9667358398438), (1, 692.2139282226562)]","[(0, 322.849853515625), (1, 331.11614990234375)]","[(0, 4877.21484375), (1, 4631.4365234375)]","[(0, 1308.8338623046875), (1, 1717.2764892578125)]","[(0, 1101.2550048828125), (1, 1257.9893798828125)]","[(0, 959.6755981445312), (1, 994.0691528320312)]","[(0, 941.7659912109375), (1, 1237.2359619140625)]","[(0, 2497.22900390625), (1, 997.5411987304688)]","[(4, 94.89809348366477), (1, 103.45041725852273), (5, 141.24947509765624), (3, 143.806982421875), (2, 154.81923828125), (0, 155.7959716796875)]","[(0, 987.5573120117188), (1, 576.79248046875)]","[(4, 131.77186936598557), (0, 144.23103841145834), (3, 154.16412353515625), (1, 214.25933368389423), (2, 214.3580322265625), (5, 233.4789021809896)]","[(0, 1257.056396484375), (1, 569.0383911132812)]","[(1, 117.67069868607955), (4, 118.22017045454545), (2, 133.148974609375), (5, 138.14189453125), (0, 144.13665771484375), (3, 146.3138671875)]","[(0, 2540.82568359375), (1, 1759.561279296875)]"
4,"[(0, 519.8253173828125), (1, 684.5057373046875)]","[(0, 315.5107727050781), (1, 224.32652282714844)]","[(0, 7712.7216796875), (1, 4165.3623046875)]","[(0, 2070.542236328125), (1, 3014.5927734375)]","[(0, 2268.796875), (1, 1473.8134765625)]","[(0, 1380.6610107421875), (1, 1125.1771240234375)]","[(0, 1180.45654296875), (1, 1080.6099853515625)]","[(0, 779.0645751953125), (1, 1047.7982177734375)]","[(4, 23.70393807547433), (3, 31.12293243408203), (1, 36.080790201822914), (5, 43.42218017578125), (0, 48.18831223707933), (2, 82.28252704326923)]","[(0, 2228.127197265625), (1, 1836.968505859375)]","[(4, 50.08104060246394), (2, 51.80706787109375), (5, 63.99219258626302), (1, 77.33066231863839), (0, 91.25941975911458), (3, 142.8878506747159)]","[(0, 181.56044006347656), (1, 234.30296325683594)]","[(4, 14.735969543457031), (1, 18.751306533813477), (3, 28.683048793247767), (5, 32.112435477120535), (0, 37.68310110909598), (2, 43.08935110909598)]","[(0, 1505.60107421875), (1, 1049.4892578125)]"
5,"[(0, 533.0147705078125), (1, 659.5244140625)]","[(0, 160.80999755859375), (1, 127.00086975097656)]","[(0, 1888.743896484375), (1, 1378.9462890625)]","[(0, 910.8804931640625), (1, 1336.8494873046875)]","[(0, 2526.6015625), (1, 1810.2939453125)]","[(0, 2325.1884765625), (1, 2647.08203125)]","[(0, 1004.263916015625), (1, 1227.3594970703125)]","[(0, 921.8875122070312), (1, 832.4815673828125)]","[(2, 53.17650146484375), (5, 56.3303955078125), (4, 60.42130348899148), (1, 61.44401411576705), (3, 72.72055053710938), (0, 85.39956665039062)]","[(0, 981.0039672851562), (1, 832.754638671875)]","[(2, 32.55047842172476), (4, 40.39389272836539), (5, 47.00289408365885), (0, 49.30133565266927), (1, 52.28944614955357), (3, 63.048828125)]","[(0, 346.22796630859375), (1, 702.8432006835938)]","[(4, 134.5199991861979), (1, 151.6566162109375), (5, 158.56105735085228), (3, 165.1513117009943), (2, 168.21376731178978), (0, 183.79885031960228)]","[(0, 964.9861450195312), (1, 851.5258178710938)]"
6,"[(0, 437.9867248535156), (1, 427.86688232421875)]","[(0, 319.42620849609375), (1, 408.7345275878906)]","[(0, 2146.8056640625), (1, 1934.2073974609375)]","[(0, 657.984619140625), (1, 729.4215087890625)]","[(0, 1911.359619140625), (1, 1331.38623046875)]","[(0, 1845.5975341796875), (1, 1665.4766845703125)]","[(0, 3676.269775390625), (1, 5099.68896484375)]","[(0, 542.6484375), (1, 475.06842041015625)]","[(2, 83.0308671431108), (1, 92.6861572265625), (5, 95.7198153409091), (4, 104.23445638020833), (0, 124.99137739701705), (3, 138.05931507457387)]","[(0, 658.581298828125), (1, 443.5459899902344)]","[(4, 44.768380301339285), (3, 59.1171640249399), (1, 70.11079915364583), (0, 89.12117697975852), (5, 102.052978515625), (2, 167.124755859375)]","[(0, 834.77587890625), (1, 841.7167358398438)]","[(1, 27.56205851236979), (0, 36.667205810546875), (3, 36.8811279296875), (2, 40.7096182016226), (5, 44.59686279296875), (4, 53.285037994384766)]","[(0, 2762.462646484375), (1, 1805.72216796875)]"
7,"[(0, 567.7236328125), (1, 661.3607177734375)]","[(0, 430.34124755859375), (1, 620.731201171875)]","[(0, 1456.9056396484375), (1, 1175.569091796875)]","[(0, 3780.99462890625), (1, 2818.2314453125)]","[(0, 2336.994140625), (1, 1359.7808837890625)]","[(0, 1446.310546875), (1, 1451.973876953125)]","[(0, 1404.2286376953125), (1, 1883.55078125)]","[(0, 1061.769775390625), (1, 793.6416015625)]","[(2, 52.25645751953125), (1, 55.960594177246094), (4, 61.614083426339285), (5, 65.54969670222356), (0, 79.11020333426339), (3, 140.50516764322916)]","[(0, 528.0934448242188), (1, 524.229248046875)]","[(1, 128.9267578125), (4, 166.0955477627841), (2, 194.25843505859376), (0, 208.4870849609375), (5, 261.858154296875), (3, 275.187890625)]","[(0, 466.59698486328125), (1, 647.069091796875)]","[(1, 35.409654889787944), (4, 35.47509111676897), (2, 39.001870962289665), (5, 39.14382465069111), (3, 44.13446983924279), (0, 46.17143836388221)]","[(0, 2413.166015625), (1, 1426.3106689453125)]"
8,"[(0, 700.0460205078125), (1, 853.6068115234375)]","[(0, 410.60064697265625), (1, 548.0933227539062)]","[(0, 4458.0712890625), (1, 4545.70849609375)]","[(0, 1470.855712890625), (1, 2347.6103515625)]","[(0, 3230.59130859375), (1, 1633.293212890625)]","[(0, 1708.4285888671875), (1, 1648.4384765625)]","[(0, 1211.668212890625), (1, 1127.4483642578125)]","[(0, 299.04168701171875), (1, 418.5090026855469)]","[(5, 20.761171468098958), (4, 22.176408767700195), (2, 25.633848063151042), (1, 27.63088035583496), (3, 28.90758056640625), (0, 37.560115559895834)]","[(0, 1436.6319580078125), (1, 1764.05322265625)]","[(4, 26.34183120727539), (2, 35.57189471905048), (0, 40.95469313401442), (1, 41.25380045572917), (5, 41.301443917410715), (3, 46.25997052873884)]","[(0, 1134.1177978515625), (1, 1124.034423828125)]","[(2, 16.63038838704427), (1, 19.090896606445312), (5, 22.71217782156808), (4, 24.785823567708334), (0, 33.84737287248884), (3, 44.1621328500601)]","[(0, 340.9567565917969), (1, 332.2043762207031)]"
9,"[(0, 617.4859619140625), (1, 717.6549072265625)]","[(0, 269.4208984375), (1, 256.7400817871094)]","[(0, 1912.2685546875), (1, 1126.2164306640625)]","[(0, 2750.68505859375), (1, 2391.56005859375)]","[(0, 1406.8135986328125), (1, 931.0240478515625)]","[(0, 691.0711669921875), (1, 651.2476196289062)]","[(0, 1446.4434814453125), (1, 1739.3828125)]","[(0, 456.71875), (1, 408.6949462890625)]","[(2, 28.065381731305802), (1, 32.64544881184896), (5, 44.98812161959135), (4, 54.37996564592634), (0, 55.83431302584135), (3, 117.74961344401042)]","[(0, 779.190185546875), (1, 773.1016845703125)]","[(4, 26.866899278428818), (3, 28.158134909237134), (5, 35.93458938598633), (0, 42.22604751586914), (1, 49.68308033662684), (2, 64.29281819661459)]","[(0, 785.5399780273438), (1, 591.508544921875)]","[(1, 30.99948992047991), (4, 39.116415170522835), (2, 41.08441162109375), (5, 49.0232187906901), (0, 91.3550313313802), (3, 120.88249067826705)]","[(0, 1137.29443359375), (1, 1224.7777099609375)]"
