,epoch_5
anaphoric-one-semantics,0.016
anaphoric-one-syntax,0.318
island-adjunct,0.758
island-complex-np,0.292
island-wh,0.984
principle_a_command,0.48
principle_a_locality,0.25
question-formation_or,0.708
question-formation_or_strict,0.162
question-formation_rr,0.692
question-formation_rr_strict,0.154
question-formation_sr,0.718
question-formation_sr_strict,0.144
wanna,0.37
