,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_rr,question-formation_sr,wanna
13,"[(0, 1760.89501953125), (1, 2397.024169921875)]","[(0, 883.23291015625), (1, 1178.3387451171875)]","[(0, 2534.557373046875), (1, 2679.49462890625)]","[(0, 6087.4326171875), (1, 6123.03564453125)]","[(0, 1705.287841796875), (1, 1413.403076171875)]","[(0, 3256.36083984375), (1, 3257.46337890625)]","[(0, 4004.341796875), (1, 3971.619140625)]","[(0, 794.17041015625), (1, 725.3021850585938)]","[(0, 1789.00634765625), (1, 1537.0543212890625)]","[(0, 3101.48876953125), (1, 3610.807373046875)]","[(0, 1148.6929931640625), (1, 1398.006591796875)]"
14,"[(0, 1775.6268310546875), (1, 2366.455078125)]","[(0, 676.9476318359375), (1, 831.6943359375)]","[(0, 1595.8055419921875), (1, 1561.87890625)]","[(0, 7736.6494140625), (1, 8281.0478515625)]","[(0, 1978.219482421875), (1, 1188.3939208984375)]","[(0, 4499.9619140625), (1, 4554.66064453125)]","[(0, 3134.758056640625), (1, 3063.25146484375)]","[(0, 1397.552001953125), (1, 1418.91796875)]","[(0, 1545.29833984375), (1, 984.758544921875)]","[(0, 1689.6435546875), (1, 2338.645263671875)]","[(0, 2313.08056640625), (1, 2387.866943359375)]"
15,"[(0, 1577.547119140625), (1, 1977.8072509765625)]","[(0, 613.9876708984375), (1, 714.4606323242188)]","[(0, 1131.259521484375), (1, 1054.2733154296875)]","[(0, 2030.1446533203125), (1, 2076.79736328125)]","[(0, 943.9091796875), (1, 812.0927734375)]","[(0, 6227.91796875), (1, 6404.21923828125)]","[(0, 4650.95556640625), (1, 4896.01904296875)]","[(0, 1160.8846435546875), (1, 1696.8642578125)]","[(0, 1526.13818359375), (1, 1880.65576171875)]","[(0, 1177.028076171875), (1, 1110.36865234375)]","[(0, 993.258056640625), (1, 1223.12890625)]"
16,"[(0, 1770.935791015625), (1, 2298.427001953125)]","[(0, 547.5765991210938), (1, 468.8338928222656)]","[(0, 3311.163330078125), (1, 3223.547119140625)]","[(0, 3084.840087890625), (1, 3091.236572265625)]","[(0, 1328.9404296875), (1, 1156.525390625)]","[(0, 5193.8974609375), (1, 5046.13427734375)]","[(0, 6465.69189453125), (1, 7022.94189453125)]","[(0, 1323.4281005859375), (1, 1398.8533935546875)]","[(0, 882.84375), (1, 641.2139892578125)]","[(0, 1798.175537109375), (1, 1625.85595703125)]","[(0, 1532.3525390625), (1, 1803.5123291015625)]"
17,"[(0, 1372.2237548828125), (1, 1808.540771484375)]","[(0, 737.9532470703125), (1, 677.0392456054688)]","[(0, 4068.499267578125), (1, 4001.88720703125)]","[(0, 1521.0751953125), (1, 1606.5672607421875)]","[(0, 1310.152587890625), (1, 1169.3660888671875)]","[(0, 3728.234375), (1, 3710.7080078125)]","[(0, 8353.1865234375), (1, 8845.9765625)]","[(0, 1749.03466796875), (1, 1320.525146484375)]","[(0, 1867.740234375), (1, 2026.9189453125)]","[(0, 2477.985595703125), (1, 2509.00146484375)]","[(0, 2369.755615234375), (1, 2447.962646484375)]"
18,"[(0, 1794.8653564453125), (1, 2380.00537109375)]","[(0, 940.8198852539062), (1, 1273.01416015625)]","[(0, 3756.722900390625), (1, 3369.666748046875)]","[(0, 2283.92919921875), (1, 2100.287109375)]","[(0, 3304.333740234375), (1, 1898.5184326171875)]","[(0, 5650.033203125), (1, 5746.7470703125)]","[(0, 5193.72412109375), (1, 5388.88330078125)]","[(0, 2565.06494140625), (1, 2911.931884765625)]","[(0, 1246.41357421875), (1, 1431.1817626953125)]","[(0, 1572.8736572265625), (1, 1301.9078369140625)]","[(0, 912.642578125), (1, 1071.90673828125)]"
19,"[(0, 1549.6533203125), (1, 2056.998291015625)]","[(0, 1219.65087890625), (1, 1833.6571044921875)]","[(0, 3099.076171875), (1, 3079.35205078125)]","[(0, 2107.8642578125), (1, 2212.6005859375)]","[(0, 850.6661987304688), (1, 721.7418212890625)]","[(0, 5049.9951171875), (1, 5047.10107421875)]","[(0, 5199.3388671875), (1, 5476.74853515625)]","[(0, 1541.173095703125), (1, 1522.0118408203125)]","[(0, 786.395263671875), (1, 697.0628051757812)]","[(0, 1517.751220703125), (1, 1355.088134765625)]","[(0, 2114.716064453125), (1, 2230.05517578125)]"
20,"[(0, 1553.42578125), (1, 2119.661865234375)]","[(0, 1061.8497314453125), (1, 1396.8997802734375)]","[(0, 5753.4423828125), (1, 5857.833984375)]","[(0, 2648.24609375), (1, 2735.36865234375)]","[(0, 3552.989990234375), (1, 2115.24951171875)]","[(0, 9232.142578125), (1, 9187.4716796875)]","[(0, 4694.33642578125), (1, 4672.802734375)]","[(0, 1447.7890625), (1, 1357.0965576171875)]","[(0, 1178.9237060546875), (1, 980.845458984375)]","[(0, 1676.3946533203125), (1, 1630.472412109375)]","[(0, 2282.390869140625), (1, 2299.41455078125)]"
21,"[(0, 1557.86474609375), (1, 2056.326416015625)]","[(0, 874.886474609375), (1, 1081.463134765625)]","[(0, 973.7656860351562), (1, 961.4876098632812)]","[(0, 2426.112548828125), (1, 2633.25634765625)]","[(0, 1220.3157958984375), (1, 1062.8111572265625)]","[(0, 3608.221923828125), (1, 3852.910888671875)]","[(0, 2689.9638671875), (1, 2740.8759765625)]","[(0, 1244.6708984375), (1, 1292.2186279296875)]","[(0, 1661.8094482421875), (1, 1752.88525390625)]","[(0, 729.8404541015625), (1, 766.1744384765625)]","[(0, 2293.333984375), (1, 2326.416259765625)]"
22,"[(0, 1619.5614013671875), (1, 2177.430419921875)]","[(0, 582.0265502929688), (1, 502.5672302246094)]","[(0, 1675.422119140625), (1, 1972.2359619140625)]","[(0, 5256.22412109375), (1, 5635.32080078125)]","[(0, 2715.19873046875), (1, 1616.18017578125)]","[(0, 9020.7060546875), (1, 8617.1123046875)]","[(0, 5502.52685546875), (1, 7282.861328125)]","[(0, 1133.0626220703125), (1, 1423.9539794921875)]","[(0, 1580.58984375), (1, 1846.979736328125)]","[(0, 1309.6591796875), (1, 1653.43896484375)]","[(0, 867.7518920898438), (1, 1011.3897705078125)]"
23,"[(0, 1958.7725830078125), (1, 2569.519775390625)]","[(0, 1346.2601318359375), (1, 1461.27001953125)]","[(0, 840.888427734375), (1, 900.713623046875)]","[(0, 3941.59130859375), (1, 4153.28369140625)]","[(0, 1517.8995361328125), (1, 1346.6434326171875)]","[(0, 9489.6416015625), (1, 9461.7626953125)]","[(0, 2885.583984375), (1, 3649.73486328125)]","[(0, 1423.8304443359375), (1, 1413.6719970703125)]","[(0, 1394.054443359375), (1, 1288.0550537109375)]","[(0, 819.1375122070312), (1, 924.0867309570312)]","[(0, 3108.456298828125), (1, 3106.4326171875)]"
24,"[(0, 1852.85888671875), (1, 2511.46337890625)]","[(0, 1588.06591796875), (1, 1780.96044921875)]","[(0, 7555.1162109375), (1, 7554.03564453125)]","[(0, 1540.4228515625), (1, 1512.926513671875)]","[(0, 2251.8818359375), (1, 1364.087158203125)]","[(0, 2926.11669921875), (1, 2961.4560546875)]","[(0, 2079.101806640625), (1, 2049.935546875)]","[(0, 1507.1553955078125), (1, 1354.97705078125)]","[(0, 1556.2586669921875), (1, 1896.042236328125)]","[(0, 914.8441162109375), (1, 1687.5323486328125)]","[(0, 1457.8751220703125), (1, 1480.642578125)]"
25,"[(0, 2057.5947265625), (1, 2763.586181640625)]","[(0, 1537.208984375), (1, 1526.4854736328125)]","[(0, 5928.73291015625), (1, 5777.4541015625)]","[(0, 4781.16162109375), (1, 4766.806640625)]","[(0, 2257.844970703125), (1, 1486.987060546875)]","[(0, 2474.77001953125), (1, 2560.880615234375)]","[(0, 3331.501708984375), (1, 3323.56201171875)]","[(0, 1051.6103515625), (1, 932.5516357421875)]","[(0, 3244.173095703125), (1, 2742.80419921875)]","[(0, 616.590576171875), (1, 963.7109375)]","[(0, 1961.7010498046875), (1, 2002.4324951171875)]"
26,"[(0, 1934.00732421875), (1, 2566.689697265625)]","[(0, 1098.4591064453125), (1, 1086.8743896484375)]","[(0, 5924.7763671875), (1, 6107.197265625)]","[(0, 4987.8583984375), (1, 4771.95556640625)]","[(0, 3182.05615234375), (1, 1982.2921142578125)]","[(0, 4375.64404296875), (1, 4261.44921875)]","[(0, 4241.0283203125), (1, 4322.40283203125)]","[(0, 1894.8907470703125), (1, 1874.566650390625)]","[(0, 1305.6746826171875), (1, 854.6453857421875)]","[(0, 1297.6177978515625), (1, 962.3751220703125)]","[(0, 2259.098388671875), (1, 2296.59521484375)]"
27,"[(0, 1399.15966796875), (1, 1808.88916015625)]","[(0, 551.0514526367188), (1, 475.8052062988281)]","[(0, 3227.71826171875), (1, 2733.231689453125)]","[(0, 4305.96630859375), (1, 4355.328125)]","[(0, 1501.33251953125), (1, 1271.041748046875)]","[(0, 3669.488525390625), (1, 3749.2138671875)]","[(0, 4159.56640625), (1, 4399.314453125)]","[(0, 2239.39306640625), (1, 2809.47119140625)]","[(0, 1448.7601318359375), (1, 1849.1007080078125)]","[(0, 2507.188232421875), (1, 3048.376953125)]","[(0, 1007.9945678710938), (1, 1199.44921875)]"
28,"[(0, 1817.8612060546875), (1, 2404.167236328125)]","[(0, 1174.1746826171875), (1, 1276.0662841796875)]","[(0, 1773.601806640625), (1, 1638.9564208984375)]","[(0, 2403.19287109375), (1, 2570.875244140625)]","[(0, 1579.7647705078125), (1, 1307.14794921875)]","[(0, 3869.56591796875), (1, 3760.8056640625)]","[(0, 6960.9228515625), (1, 9314.814453125)]","[(0, 962.2525634765625), (1, 1352.03076171875)]","[(0, 725.2513427734375), (1, 977.67431640625)]","[(0, 1984.6319580078125), (1, 1707.40087890625)]","[(0, 2772.18505859375), (1, 2821.15576171875)]"
29,"[(0, 2019.2987060546875), (1, 2707.6923828125)]","[(0, 567.94482421875), (1, 486.8113708496094)]","[(0, 1394.9794921875), (1, 1376.518310546875)]","[(0, 2311.90185546875), (1, 2326.64794921875)]","[(0, 4867.69384765625), (1, 3169.595947265625)]","[(0, 2331.761474609375), (1, 2334.0732421875)]","[(0, 6281.75244140625), (1, 8434.4287109375)]","[(0, 2023.1405029296875), (1, 1580.0374755859375)]","[(0, 4207.95166015625), (1, 3022.705322265625)]","[(0, 2605.221435546875), (1, 2387.203369140625)]","[(0, 1652.95166015625), (1, 1937.9444580078125)]"
30,"[(0, 1623.31201171875), (1, 2060.72900390625)]","[(0, 585.1019897460938), (1, 514.7272338867188)]","[(0, 6761.591796875), (1, 6517.037109375)]","[(0, 3871.7958984375), (1, 3922.059326171875)]","[(0, 4649.70947265625), (1, 3012.1328125)]","[(0, 2792.216064453125), (1, 2841.292724609375)]","[(0, 1909.0888671875), (1, 1873.9813232421875)]","[(0, 1159.589599609375), (1, 1162.5870361328125)]","[(0, 1255.185791015625), (1, 1014.7326049804688)]","[(0, 1413.8924560546875), (1, 1203.624755859375)]","[(0, 2616.434814453125), (1, 3105.10546875)]"
31,"[(0, 2474.89306640625), (1, 3261.21240234375)]","[(0, 1705.445556640625), (1, 1959.3499755859375)]","[(0, 2803.44384765625), (1, 2633.454833984375)]","[(0, 1663.2879638671875), (1, 1754.8238525390625)]","[(0, 2214.819580078125), (1, 1988.5877685546875)]","[(0, 5699.22021484375), (1, 5570.35791015625)]","[(0, 1722.5269775390625), (1, 1761.2132568359375)]","[(0, 1167.2308349609375), (1, 859.0863647460938)]","[(0, 1141.9635009765625), (1, 1186.5694580078125)]","[(0, 2158.654541015625), (1, 3077.05078125)]","[(0, 1454.4462890625), (1, 1742.539794921875)]"
32,"[(0, 1902.40234375), (1, 2539.3271484375)]","[(0, 2207.148681640625), (1, 2289.747802734375)]","[(0, 1692.0625), (1, 1930.34033203125)]","[(0, 4549.0087890625), (1, 4540.375)]","[(0, 2251.506103515625), (1, 2081.491455078125)]","[(0, 6393.82666015625), (1, 6322.658203125)]","[(0, 3917.33447265625), (1, 4200.7666015625)]","[(0, 1114.0662841796875), (1, 918.0670166015625)]","[(0, 1034.4361572265625), (1, 1422.4134521484375)]","[(0, 1273.1920166015625), (1, 1067.6478271484375)]","[(0, 2946.76416015625), (1, 3058.60986328125)]"
33,"[(0, 2156.35302734375), (1, 2952.038330078125)]","[(0, 1821.345703125), (1, 1837.2314453125)]","[(0, 5269.62060546875), (1, 5461.43505859375)]","[(0, 2535.75537109375), (1, 2512.22412109375)]","[(0, 6361.9912109375), (1, 3970.869384765625)]","[(0, 4592.22705078125), (1, 4844.77783203125)]","[(0, 3424.71630859375), (1, 3780.432373046875)]","[(0, 1211.736328125), (1, 1151.3839111328125)]","[(0, 1334.7774658203125), (1, 788.8652954101562)]","[(0, 2281.934814453125), (1, 2773.348388671875)]","[(0, 690.274169921875), (1, 832.9885864257812)]"
34,"[(0, 1181.431396484375), (1, 1521.980712890625)]","[(0, 1418.0684814453125), (1, 1435.4281005859375)]","[(0, 3191.873046875), (1, 3146.541259765625)]","[(0, 4761.1455078125), (1, 4725.07177734375)]","[(0, 1885.9171142578125), (1, 1321.918212890625)]","[(0, 10129.9755859375), (1, 9734.1943359375)]","[(0, 3422.84228515625), (1, 3170.70556640625)]","[(0, 2162.878662109375), (1, 3190.50048828125)]","[(0, 834.9517822265625), (1, 1245.598388671875)]","[(0, 1397.7486572265625), (1, 1061.18359375)]","[(0, 1747.6107177734375), (1, 2006.4755859375)]"
35,"[(0, 2017.0093994140625), (1, 2706.73193359375)]","[(0, 1763.773193359375), (1, 1809.927001953125)]","[(0, 7883.66748046875), (1, 7712.68505859375)]","[(0, 3702.937744140625), (1, 3849.10595703125)]","[(0, 951.052001953125), (1, 831.6962890625)]","[(0, 9440.5546875), (1, 9380.9091796875)]","[(0, 5969.07568359375), (1, 6322.5615234375)]","[(0, 3002.75390625), (1, 3951.026611328125)]","[(0, 2829.1416015625), (1, 1842.8133544921875)]","[(0, 2241.577880859375), (1, 2455.599365234375)]","[(0, 1884.768310546875), (1, 2243.867431640625)]"
36,"[(0, 1412.0947265625), (1, 1843.21923828125)]","[(0, 2396.68701171875), (1, 2577.572265625)]","[(0, 1917.02880859375), (1, 1983.98291015625)]","[(0, 2939.05029296875), (1, 2904.458984375)]","[(0, 1565.955810546875), (1, 1329.861572265625)]","[(0, 3024.625732421875), (1, 3073.792236328125)]","[(0, 5548.21240234375), (1, 6930.51171875)]","[(0, 1742.141845703125), (1, 2289.919189453125)]","[(0, 1627.835693359375), (1, 1563.0821533203125)]","[(0, 711.1917724609375), (1, 542.2528686523438)]","[(0, 2312.630615234375), (1, 2349.75732421875)]"
37,"[(0, 1600.5357666015625), (1, 2152.682373046875)]","[(0, 2011.487548828125), (1, 2201.893798828125)]","[(0, 3329.849853515625), (1, 3329.916748046875)]","[(0, 1866.749267578125), (1, 1855.2547607421875)]","[(0, 1845.1636962890625), (1, 1552.603759765625)]","[(0, 3019.85546875), (1, 3180.7607421875)]","[(0, 5554.38037109375), (1, 6695.83056640625)]","[(0, 989.7471313476562), (1, 1106.6669921875)]","[(0, 1219.6881103515625), (1, 1881.9267578125)]","[(0, 2344.541748046875), (1, 2111.892578125)]","[(0, 1905.8280029296875), (1, 2264.76416015625)]"
38,"[(0, 1165.6512451171875), (1, 1547.3570556640625)]","[(0, 1330.7528076171875), (1, 1424.8138427734375)]","[(0, 1132.1434326171875), (1, 1160.2294921875)]","[(0, 3835.141845703125), (1, 3810.296875)]","[(0, 2526.659423828125), (1, 1478.4371337890625)]","[(0, 2651.76025390625), (1, 2504.689697265625)]","[(0, 2325.29052734375), (1, 2408.28271484375)]","[(0, 1844.7017822265625), (1, 2233.62158203125)]","[(0, 1479.9798583984375), (1, 1568.4227294921875)]","[(0, 1029.9754638671875), (1, 1251.66064453125)]","[(0, 3979.59619140625), (1, 4030.863525390625)]"
39,"[(0, 1459.6884765625), (1, 1872.9334716796875)]","[(0, 554.86865234375), (1, 477.00872802734375)]","[(0, 8011.537109375), (1, 8165.9443359375)]","[(0, 3188.42919921875), (1, 3319.007080078125)]","[(0, 2106.499755859375), (1, 1238.1046142578125)]","[(0, 1478.9765625), (1, 1444.7698974609375)]","[(0, 2341.237060546875), (1, 2540.918701171875)]","[(0, 1139.7298583984375), (1, 883.2218627929688)]","[(0, 1704.7886962890625), (1, 1651.1556396484375)]","[(0, 1515.11474609375), (1, 1693.775390625)]","[(0, 2334.048828125), (1, 2413.229248046875)]"
40,"[(0, 2117.75244140625), (1, 2919.598388671875)]","[(0, 513.9791870117188), (1, 434.5119934082031)]","[(0, 2382.338623046875), (1, 2204.214111328125)]","[(0, 1529.256103515625), (1, 1630.283447265625)]","[(0, 1014.5806884765625), (1, 897.2803955078125)]","[(0, 3863.5556640625), (1, 3963.72998046875)]","[(0, 3989.75390625), (1, 3940.031494140625)]","[(0, 1367.425537109375), (1, 1708.6558837890625)]","[(0, 884.7824096679688), (1, 892.1245727539062)]","[(0, 1490.9921875), (1, 1373.022216796875)]","[(0, 2263.390869140625), (1, 2311.677978515625)]"
41,"[(0, 1608.036376953125), (1, 2112.8857421875)]","[(0, 788.314453125), (1, 718.915283203125)]","[(0, 6248.841796875), (1, 5855.482421875)]","[(0, 2438.71337890625), (1, 2516.356689453125)]","[(0, 1038.434814453125), (1, 929.7357788085938)]","[(0, 2622.78515625), (1, 2653.721923828125)]","[(0, 3306.543701171875), (1, 3467.01611328125)]","[(0, 1472.9732666015625), (1, 1151.86279296875)]","[(0, 1830.78271484375), (1, 1520.85546875)]","[(0, 1557.271240234375), (1, 1873.26220703125)]","[(0, 743.6967163085938), (1, 862.0321655273438)]"
42,"[(0, 1292.0634765625), (1, 1747.4774169921875)]","[(0, 1571.8458251953125), (1, 1944.1976318359375)]","[(0, 2487.400634765625), (1, 2278.717529296875)]","[(0, 3856.682861328125), (1, 3983.7314453125)]","[(0, 3547.7216796875), (1, 2189.439697265625)]","[(0, 2277.4541015625), (1, 2194.404541015625)]","[(0, 3274.54443359375), (1, 3404.56884765625)]","[(0, 1427.8397216796875), (1, 1346.8746337890625)]","[(0, 1319.8233642578125), (1, 1173.7822265625)]","[(0, 1274.3199462890625), (1, 1539.55126953125)]","[(0, 2779.544189453125), (1, 2846.83935546875)]"
43,"[(0, 1492.5194091796875), (1, 1951.175048828125)]","[(0, 2000.1927490234375), (1, 2561.928466796875)]","[(0, 4564.39208984375), (1, 4632.96484375)]","[(0, 3585.066162109375), (1, 3337.40673828125)]","[(0, 3636.455810546875), (1, 2228.229248046875)]","[(0, 2031.148681640625), (1, 2070.29541015625)]","[(0, 2872.470703125), (1, 3238.185791015625)]","[(0, 1454.7625732421875), (1, 1481.0218505859375)]","[(0, 629.7212524414062), (1, 1025.202880859375)]","[(0, 1106.4696044921875), (1, 1876.5242919921875)]","[(0, 2229.740478515625), (1, 2614.147705078125)]"
44,"[(0, 1627.654052734375), (1, 2105.330810546875)]","[(0, 1702.1666259765625), (1, 1932.583984375)]","[(0, 1822.9825439453125), (1, 1923.78955078125)]","[(0, 1086.9857177734375), (1, 1137.42626953125)]","[(0, 4565.689453125), (1, 2890.42578125)]","[(0, 3536.550537109375), (1, 3438.8154296875)]","[(0, 4556.029296875), (1, 4422.66552734375)]","[(0, 1614.2554931640625), (1, 1441.93701171875)]","[(0, 1647.2769775390625), (1, 1458.2999267578125)]","[(0, 1742.5164794921875), (1, 2101.1357421875)]","[(0, 1337.770263671875), (1, 1628.4630126953125)]"
