,epoch_1
anaphoric-one-semantics,0.106
anaphoric-one-syntax,0.802
island-adjunct,0.626
island-complex-np,0.472
island-wh,0.782
principle_a_command,0.524
principle_a_locality,0.444
question-formation_or,0.488
question-formation_or_strict,0.14
question-formation_rr,0.484
question-formation_rr_strict,0.136
question-formation_sr,0.442
question-formation_sr_strict,0.104
wanna,0.826
