,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_rr,question-formation_sr,wanna
10,"[(0, 33284.765625), (1, 33978.94921875)]","[(0, 22411.580078125), (1, 21173.09375)]","[(0, 17898.341796875), (1, 18300.591796875)]","[(0, 16397.208984375), (1, 15149.3857421875)]","[(0, 29102.84375), (1, 28807.48828125)]","[(0, 31337.912109375), (1, 30541.197265625)]","[(0, 11774.6142578125), (1, 10608.9580078125)]","[(0, 30627.416015625), (1, 28831.537109375)]","[(0, 25158.541015625), (1, 35510.54296875)]","[(0, 24051.890625), (1, 20993.78125)]","[(0, 26115.57421875), (1, 20487.6796875)]"
11,"[(0, 53855.72265625), (1, 56223.97265625)]","[(0, 15204.3427734375), (1, 15204.7197265625)]","[(0, 24099.28125), (1, 22584.017578125)]","[(0, 17907.08203125), (1, 15697.1572265625)]","[(0, 28674.169921875), (1, 27254.359375)]","[(0, 22315.923828125), (1, 23341.30078125)]","[(0, 9450.869140625), (1, 9049.0107421875)]","[(0, 17808.33984375), (1, 18074.2109375)]","[(0, 23321.5859375), (1, 12749.38671875)]","[(0, 26609.15625), (1, 26209.337890625)]","[(0, 26463.109375), (1, 20907.728515625)]"
12,"[(0, 35864.62890625), (1, 39084.921875)]","[(0, 35715.7109375), (1, 35202.45703125)]","[(0, 28383.841796875), (1, 29054.58984375)]","[(0, 18345.482421875), (1, 17931.486328125)]","[(0, 21435.2421875), (1, 22204.197265625)]","[(0, 22049.521484375), (1, 20902.921875)]","[(0, 17122.2109375), (1, 16608.23828125)]","[(0, 37021.02734375), (1, 24387.703125)]","[(0, 22150.328125), (1, 24763.345703125)]","[(0, 36689.96875), (1, 25667.1796875)]","[(0, 29778.169921875), (1, 22009.142578125)]"
13,"[(0, 27451.17578125), (1, 30365.43359375)]","[(0, 32787.39453125), (1, 32037.98828125)]","[(0, 38498.859375), (1, 35724.91015625)]","[(0, 15231.0166015625), (1, 14430.328125)]","[(0, 20893.17578125), (1, 21579.783203125)]","[(0, 22230.830078125), (1, 22485.994140625)]","[(0, 10278.7890625), (1, 10212.083984375)]","[(0, 30046.515625), (1, 41531.5546875)]","[(0, 19243.107421875), (1, 19021.56640625)]","[(0, 27499.466796875), (1, 25737.69921875)]","[(0, 44785.453125), (1, 37463.95703125)]"
14,"[(0, 31513.685546875), (1, 33807.765625)]","[(0, 29890.640625), (1, 28196.01171875)]","[(0, 15285.263671875), (1, 17796.728515625)]","[(0, 17595.4296875), (1, 19122.9140625)]","[(0, 25787.28125), (1, 25020.7421875)]","[(0, 25685.716796875), (1, 25490.228515625)]","[(0, 18747.751953125), (1, 18669.4609375)]","[(0, 17096.154296875), (1, 16311.208984375)]","[(0, 24279.677734375), (1, 12229.0625)]","[(0, 31456.57421875), (1, 32412.490234375)]","[(0, 23772.244140625), (1, 19945.2890625)]"
15,"[(0, 23954.875), (1, 24876.65234375)]","[(0, 31100.888671875), (1, 31963.189453125)]","[(0, 23621.9140625), (1, 19986.779296875)]","[(0, 24926.619140625), (1, 25002.423828125)]","[(0, 17241.876953125), (1, 16470.587890625)]","[(0, 16114.5068359375), (1, 16843.98046875)]","[(0, 26763.560546875), (1, 27550.234375)]","[(0, 17767.373046875), (1, 10746.5498046875)]","[(0, 25799.431640625), (1, 24138.060546875)]","[(0, 33580.13671875), (1, 18678.650390625)]","[(0, 24999.037109375), (1, 20226.54296875)]"
16,"[(0, 22507.98828125), (1, 23785.236328125)]","[(0, 12797.19921875), (1, 12737.2958984375)]","[(0, 16690.662109375), (1, 17448.546875)]","[(0, 22703.109375), (1, 20608.193359375)]","[(0, 29434.388671875), (1, 30628.349609375)]","[(0, 21587.009765625), (1, 20545.3984375)]","[(0, 14328.302734375), (1, 14947.4951171875)]","[(0, 35311.8984375), (1, 31641.43359375)]","[(0, 26829.1328125), (1, 23242.341796875)]","[(0, 31398.431640625), (1, 37603.5234375)]","[(0, 33557.953125), (1, 26685.927734375)]"
17,"[(0, 45822.5), (1, 48436.53125)]","[(0, 17523.95703125), (1, 17804.435546875)]","[(0, 13500.4326171875), (1, 13275.775390625)]","[(0, 25661.990234375), (1, 25643.958984375)]","[(0, 29378.88671875), (1, 29956.93359375)]","[(0, 24528.3046875), (1, 25130.580078125)]","[(0, 26226.041015625), (1, 26996.21875)]","[(0, 29601.064453125), (1, 28323.841796875)]","[(0, 24872.14453125), (1, 31476.740234375)]","[(0, 20934.443359375), (1, 22592.4609375)]","[(0, 26946.83203125), (1, 20668.06640625)]"
18,"[(0, 38349.05859375), (1, 40623.59765625)]","[(0, 25190.615234375), (1, 23459.375)]","[(0, 11733.486328125), (1, 11788.7939453125)]","[(0, 17228.875), (1, 17142.51953125)]","[(0, 18966.736328125), (1, 16296.345703125)]","[(0, 22818.9140625), (1, 22688.501953125)]","[(0, 27409.138671875), (1, 23529.03515625)]","[(0, 28251.541015625), (1, 40466.49609375)]","[(0, 13675.0302734375), (1, 24238.51953125)]","[(0, 27771.53125), (1, 21019.845703125)]","[(0, 40244.47265625), (1, 33289.46484375)]"
19,"[(0, 31568.19140625), (1, 33436.3359375)]","[(0, 21136.294921875), (1, 19581.609375)]","[(0, 21218.634765625), (1, 17541.37890625)]","[(0, 27684.453125), (1, 29982.142578125)]","[(0, 32534.818359375), (1, 32775.45703125)]","[(0, 25955.154296875), (1, 26474.39453125)]","[(0, 11306.658203125), (1, 8524.4638671875)]","[(0, 32516.486328125), (1, 29405.880859375)]","[(0, 14182.9443359375), (1, 14448.037109375)]","[(0, 15147.580078125), (1, 21529.359375)]","[(0, 25183.267578125), (1, 21596.048828125)]"
20,"[(0, 25067.365234375), (1, 26985.43359375)]","[(0, 22842.494140625), (1, 21690.1484375)]","[(0, 17810.71875), (1, 19703.240234375)]","[(0, 23230.53125), (1, 24402.96484375)]","[(0, 16449.427734375), (1, 13802.6337890625)]","[(0, 27740.111328125), (1, 26458.76953125)]","[(0, 26306.775390625), (1, 26446.8359375)]","[(0, 22454.666015625), (1, 25531.978515625)]","[(0, 15775.9462890625), (1, 21423.87890625)]","[(0, 20955.935546875), (1, 26422.787109375)]","[(0, 34523.09375), (1, 27587.75390625)]"
21,"[(0, 32634.849609375), (1, 35053.27734375)]","[(0, 18674.53515625), (1, 19627.828125)]","[(0, 16913.921875), (1, 15631.5751953125)]","[(0, 18421.677734375), (1, 20712.009765625)]","[(0, 30867.984375), (1, 30182.560546875)]","[(0, 13654.6748046875), (1, 13833.6416015625)]","[(0, 27286.478515625), (1, 27546.37109375)]","[(0, 30062.453125), (1, 26350.892578125)]","[(0, 13919.900390625), (1, 24296.83984375)]","[(0, 25350.396484375), (1, 10721.8994140625)]","[(0, 31511.4921875), (1, 25765.15625)]"
22,"[(0, 25970.35546875), (1, 28124.763671875)]","[(0, 14453.0537109375), (1, 13714.5771484375)]","[(0, 20101.08984375), (1, 19324.7421875)]","[(0, 17763.255859375), (1, 19520.099609375)]","[(0, 25772.48046875), (1, 23019.169921875)]","[(0, 23499.142578125), (1, 22196.998046875)]","[(0, 14986.3759765625), (1, 20534.291015625)]","[(0, 22113.244140625), (1, 21408.908203125)]","[(0, 21581.4296875), (1, 14497.3935546875)]","[(0, 14175.3046875), (1, 19089.787109375)]","[(0, 31756.822265625), (1, 25029.693359375)]"
23,"[(0, 40697.4296875), (1, 41865.59375)]","[(0, 19080.396484375), (1, 18512.552734375)]","[(0, 27182.3046875), (1, 30083.8203125)]","[(0, 15756.2939453125), (1, 16048.7587890625)]","[(0, 45563.53125), (1, 45679.390625)]","[(0, 25252.52734375), (1, 26606.2890625)]","[(0, 14470.8994140625), (1, 19371.591796875)]","[(0, 25063.1328125), (1, 21960.794921875)]","[(0, 15549.5166015625), (1, 16940.87890625)]","[(0, 28936.349609375), (1, 26658.025390625)]","[(0, 30750.45703125), (1, 23049.638671875)]"
24,"[(0, 48863.88671875), (1, 52168.89453125)]","[(0, 16774.486328125), (1, 16219.828125)]","[(0, 15627.05859375), (1, 16249.07421875)]","[(0, 24908.037109375), (1, 26379.529296875)]","[(0, 18509.056640625), (1, 16951.41796875)]","[(0, 15991.4521484375), (1, 15389.3623046875)]","[(0, 24359.04296875), (1, 25819.07421875)]","[(0, 22930.95703125), (1, 30287.431640625)]","[(0, 24589.33984375), (1, 28953.849609375)]","[(0, 15482.7822265625), (1, 24756.498046875)]","[(0, 29613.205078125), (1, 22703.5859375)]"
25,"[(0, 17920.048828125), (1, 18890.720703125)]","[(0, 16736.02734375), (1, 15488.0537109375)]","[(0, 14680.9638671875), (1, 14995.2685546875)]","[(0, 15446.884765625), (1, 14897.173828125)]","[(0, 36001.875), (1, 35241.6875)]","[(0, 19360.197265625), (1, 19157.265625)]","[(0, 31300.935546875), (1, 30190.07421875)]","[(0, 25665.783203125), (1, 17162.474609375)]","[(0, 22172.45703125), (1, 18362.09375)]","[(0, 13633.8818359375), (1, 25973.748046875)]","[(0, 30244.595703125), (1, 22971.603515625)]"
26,"[(0, 23841.603515625), (1, 25069.875)]","[(0, 18983.18359375), (1, 19016.125)]","[(0, 13785.01953125), (1, 16679.587890625)]","[(0, 28497.896484375), (1, 25896.259765625)]","[(0, 34383.7109375), (1, 33075.828125)]","[(0, 22569.4609375), (1, 22442.93359375)]","[(0, 14182.591796875), (1, 16270.1328125)]","[(0, 38438.98828125), (1, 23767.119140625)]","[(0, 11281.0888671875), (1, 21284.685546875)]","[(0, 32127.421875), (1, 26907.388671875)]","[(0, 23717.283203125), (1, 17974.25390625)]"
27,"[(0, 41552.66796875), (1, 42698.11328125)]","[(0, 15578.2236328125), (1, 14956.6767578125)]","[(0, 28258.384765625), (1, 23587.943359375)]","[(0, 20953.95703125), (1, 21176.56640625)]","[(0, 23549.419921875), (1, 23634.419921875)]","[(0, 9556.583984375), (1, 9398.6845703125)]","[(0, 15983.431640625), (1, 19374.068359375)]","[(0, 32360.076171875), (1, 30532.60546875)]","[(0, 19998.658203125), (1, 24974.8515625)]","[(0, 23145.724609375), (1, 29018.728515625)]","[(0, 32809.66796875), (1, 26492.578125)]"
28,"[(0, 29072.412109375), (1, 30772.400390625)]","[(0, 18227.576171875), (1, 18407.62890625)]","[(0, 15341.9716796875), (1, 17336.20703125)]","[(0, 29119.611328125), (1, 28677.888671875)]","[(0, 22550.076171875), (1, 22395.59765625)]","[(0, 14001.8212890625), (1, 13231.8134765625)]","[(0, 15501.0126953125), (1, 19935.19140625)]","[(0, 36404.7578125), (1, 17667.4296875)]","[(0, 28054.60546875), (1, 17464.794921875)]","[(0, 20076.01171875), (1, 16292.9580078125)]","[(0, 31694.525390625), (1, 25096.712890625)]"
29,"[(0, 21618.48828125), (1, 22829.8203125)]","[(0, 12379.1630859375), (1, 12664.7890625)]","[(0, 29103.009765625), (1, 25764.91015625)]","[(0, 32341.720703125), (1, 29548.80078125)]","[(0, 20291.76953125), (1, 18230.49609375)]","[(0, 14326.63671875), (1, 14607.712890625)]","[(0, 18871.2734375), (1, 24016.68359375)]","[(0, 21329.46875), (1, 15317.08984375)]","[(0, 28419.947265625), (1, 18289.546875)]","[(0, 29723.15625), (1, 19073.646484375)]","[(0, 26420.619140625), (1, 21284.765625)]"
30,"[(0, 35044.65234375), (1, 37720.109375)]","[(0, 18805.125), (1, 18669.94140625)]","[(0, 13785.939453125), (1, 13927.681640625)]","[(0, 27281.873046875), (1, 26303.439453125)]","[(0, 31906.51171875), (1, 29980.998046875)]","[(0, 11911.875), (1, 11914.7841796875)]","[(0, 21778.634765625), (1, 21535.828125)]","[(0, 21746.400390625), (1, 23756.9453125)]","[(0, 24168.02734375), (1, 24810.57421875)]","[(0, 13329.0576171875), (1, 15898.662109375)]","[(0, 39122.7734375), (1, 37047.08984375)]"
31,"[(0, 21305.4609375), (1, 22685.384765625)]","[(0, 20906.53125), (1, 21220.05078125)]","[(0, 21534.697265625), (1, 18252.416015625)]","[(0, 19109.49609375), (1, 18897.74609375)]","[(0, 26963.3359375), (1, 28043.34375)]","[(0, 17349.48828125), (1, 17835.126953125)]","[(0, 28199.9375), (1, 28524.94921875)]","[(0, 15756.4755859375), (1, 31053.380859375)]","[(0, 24366.826171875), (1, 15652.294921875)]","[(0, 19491.0625), (1, 29555.3125)]","[(0, 25219.845703125), (1, 21099.3984375)]"
32,"[(0, 30751.484375), (1, 32983.22265625)]","[(0, 22570.6015625), (1, 21026.640625)]","[(0, 24359.08984375), (1, 24402.103515625)]","[(0, 16978.90625), (1, 16943.400390625)]","[(0, 28410.7890625), (1, 29668.525390625)]","[(0, 19853.666015625), (1, 19019.48046875)]","[(0, 21984.830078125), (1, 19648.240234375)]","[(0, 20785.916015625), (1, 20103.314453125)]","[(0, 26994.443359375), (1, 19404.357421875)]","[(0, 19026.9375), (1, 22310.859375)]","[(0, 38447.45703125), (1, 30843.4140625)]"
33,"[(0, 27051.009765625), (1, 28822.3828125)]","[(0, 18451.021484375), (1, 17408.291015625)]","[(0, 15975.6748046875), (1, 17921.365234375)]","[(0, 12333.1240234375), (1, 12864.0712890625)]","[(0, 19193.109375), (1, 16962.107421875)]","[(0, 13386.01171875), (1, 14204.115234375)]","[(0, 27421.033203125), (1, 25117.6171875)]","[(0, 31951.974609375), (1, 25196.189453125)]","[(0, 19939.982421875), (1, 17239.625)]","[(0, 16143.7333984375), (1, 26025.0234375)]","[(0, 32079.201171875), (1, 25719.69140625)]"
34,"[(0, 27780.85546875), (1, 29349.287109375)]","[(0, 18746.98046875), (1, 19350.654296875)]","[(0, 21208.255859375), (1, 21172.142578125)]","[(0, 20947.724609375), (1, 18858.5703125)]","[(0, 30957.044921875), (1, 29219.060546875)]","[(0, 26461.771484375), (1, 27089.787109375)]","[(0, 20668.380859375), (1, 20311.654296875)]","[(0, 27567.869140625), (1, 29736.3671875)]","[(0, 29422.9375), (1, 21075.083984375)]","[(0, 13552.5361328125), (1, 21478.111328125)]","[(0, 35137.15234375), (1, 29589.689453125)]"
35,"[(0, 32386.78125), (1, 35479.87109375)]","[(0, 18504.78515625), (1, 18151.71875)]","[(0, 14591.046875), (1, 14159.5634765625)]","[(0, 20470.4140625), (1, 20200.8671875)]","[(0, 36337.328125), (1, 33475.0390625)]","[(0, 30228.478515625), (1, 30594.427734375)]","[(0, 23264.806640625), (1, 25546.8828125)]","[(0, 17384.849609375), (1, 22755.869140625)]","[(0, 30530.859375), (1, 29515.625)]","[(0, 28402.173828125), (1, 31587.615234375)]","[(0, 36450.7890625), (1, 32258.734375)]"
36,"[(0, 43405.1875), (1, 47178.16015625)]","[(0, 16815.490234375), (1, 16880.546875)]","[(0, 20039.9921875), (1, 13052.265625)]","[(0, 28495.421875), (1, 27360.69140625)]","[(0, 30393.85546875), (1, 29048.662109375)]","[(0, 14117.68359375), (1, 13855.17578125)]","[(0, 32143.236328125), (1, 26180.634765625)]","[(0, 23309.64453125), (1, 27050.724609375)]","[(0, 17711.494140625), (1, 20168.1796875)]","[(0, 17592.845703125), (1, 12261.3642578125)]","[(0, 26886.560546875), (1, 21844.552734375)]"
37,"[(0, 41454.546875), (1, 44126.07421875)]","[(0, 18844.171875), (1, 18856.91796875)]","[(0, 17250.33203125), (1, 19585.083984375)]","[(0, 25372.76953125), (1, 25601.955078125)]","[(0, 28896.279296875), (1, 28444.8125)]","[(0, 19663.818359375), (1, 18729.541015625)]","[(0, 24156.412109375), (1, 16157.564453125)]","[(0, 14134.5771484375), (1, 24646.015625)]","[(0, 19016.7421875), (1, 23747.408203125)]","[(0, 23758.9609375), (1, 27237.962890625)]","[(0, 41792.390625), (1, 37579.93359375)]"
38,"[(0, 34906.0), (1, 37639.1484375)]","[(0, 15643.1328125), (1, 15697.126953125)]","[(0, 15361.166015625), (1, 16501.986328125)]","[(0, 30675.296875), (1, 30206.865234375)]","[(0, 15605.6875), (1, 14173.208984375)]","[(0, 22632.98046875), (1, 22888.1328125)]","[(0, 26336.1953125), (1, 26478.052734375)]","[(0, 14722.984375), (1, 16469.9140625)]","[(0, 23108.802734375), (1, 28665.55859375)]","[(0, 16081.576171875), (1, 28206.5)]","[(0, 33136.1953125), (1, 26372.5625)]"
39,"[(0, 34100.296875), (1, 34781.984375)]","[(0, 13861.056640625), (1, 13493.3798828125)]","[(0, 15757.1650390625), (1, 19409.076171875)]","[(0, 14964.5966796875), (1, 15637.763671875)]","[(0, 25828.923828125), (1, 24856.755859375)]","[(0, 25146.69140625), (1, 25861.138671875)]","[(0, 17903.376953125), (1, 14568.1044921875)]","[(0, 34568.4609375), (1, 32861.80859375)]","[(0, 27087.41015625), (1, 24313.296875)]","[(0, 32867.2265625), (1, 34799.96875)]","[(0, 23230.396484375), (1, 18123.263671875)]"
40,"[(0, 24907.109375), (1, 27081.908203125)]","[(0, 12269.1298828125), (1, 11859.857421875)]","[(0, 29122.638671875), (1, 23356.240234375)]","[(0, 28457.509765625), (1, 26664.15234375)]","[(0, 28699.09375), (1, 27743.07421875)]","[(0, 26824.580078125), (1, 25849.451171875)]","[(0, 32436.36328125), (1, 32948.796875)]","[(0, 15925.794921875), (1, 25446.62890625)]","[(0, 15682.970703125), (1, 25798.83984375)]","[(0, 22285.001953125), (1, 26642.265625)]","[(0, 29936.115234375), (1, 23903.57421875)]"
41,"[(0, 43618.1875), (1, 44599.27734375)]","[(0, 18411.490234375), (1, 17937.916015625)]","[(0, 16475.552734375), (1, 16149.1220703125)]","[(0, 24690.408203125), (1, 27766.87109375)]","[(0, 34274.953125), (1, 32131.55859375)]","[(0, 21941.57421875), (1, 22185.31640625)]","[(0, 22912.638671875), (1, 23983.404296875)]","[(0, 21549.16015625), (1, 15623.498046875)]","[(0, 30613.92578125), (1, 23527.80078125)]","[(0, 26308.12890625), (1, 33693.0859375)]","[(0, 36834.4140625), (1, 30087.234375)]"
42,"[(0, 23161.267578125), (1, 25296.90234375)]","[(0, 34525.16796875), (1, 35009.7109375)]","[(0, 22934.412109375), (1, 18537.7109375)]","[(0, 14396.458984375), (1, 15546.4921875)]","[(0, 18612.857421875), (1, 16926.39453125)]","[(0, 14163.115234375), (1, 14505.15234375)]","[(0, 20107.548828125), (1, 18464.91015625)]","[(0, 18116.109375), (1, 18836.03125)]","[(0, 15569.861328125), (1, 15929.501953125)]","[(0, 26346.947265625), (1, 23834.21484375)]","[(0, 35747.6796875), (1, 27910.337890625)]"
43,"[(0, 26793.26171875), (1, 28730.091796875)]","[(0, 28366.14453125), (1, 28569.98046875)]","[(0, 16661.03515625), (1, 18093.30078125)]","[(0, 18372.095703125), (1, 17109.265625)]","[(0, 32814.58203125), (1, 30782.029296875)]","[(0, 15073.25), (1, 14773.759765625)]","[(0, 15854.162109375), (1, 12482.193359375)]","[(0, 28036.630859375), (1, 21382.830078125)]","[(0, 11538.6376953125), (1, 13512.12890625)]","[(0, 29977.08203125), (1, 25879.939453125)]","[(0, 31207.998046875), (1, 25465.421875)]"
44,"[(0, 34498.57421875), (1, 35480.48046875)]","[(0, 31392.623046875), (1, 29810.98828125)]","[(0, 27379.408203125), (1, 26414.9765625)]","[(0, 18579.69140625), (1, 18379.615234375)]","[(0, 33320.97265625), (1, 31345.505859375)]","[(0, 32066.783203125), (1, 32729.5703125)]","[(0, 23561.68359375), (1, 24477.66796875)]","[(0, 25221.240234375), (1, 36757.9140625)]","[(0, 12642.6689453125), (1, 16629.71484375)]","[(0, 19573.9921875), (1, 22012.501953125)]","[(0, 25092.908203125), (1, 21401.642578125)]"
45,"[(0, 25830.896484375), (1, 27127.015625)]","[(0, 33947.91796875), (1, 35174.76953125)]","[(0, 13582.412109375), (1, 14430.01171875)]","[(0, 21454.5078125), (1, 18848.84375)]","[(0, 25673.177734375), (1, 24472.205078125)]","[(0, 36681.15234375), (1, 35568.9765625)]","[(0, 17675.46875), (1, 17264.51953125)]","[(0, 19516.09765625), (1, 18237.244140625)]","[(0, 24703.41015625), (1, 22082.224609375)]","[(0, 33228.12109375), (1, 20810.251953125)]","[(0, 35435.13671875), (1, 31557.4140625)]"
46,"[(0, 41968.8515625), (1, 42941.66015625)]","[(0, 20883.314453125), (1, 20207.6484375)]","[(0, 27305.06640625), (1, 27697.33984375)]","[(0, 22689.345703125), (1, 24094.5)]","[(0, 23045.41796875), (1, 22223.28515625)]","[(0, 22274.3359375), (1, 22044.853515625)]","[(0, 13558.37890625), (1, 13574.4873046875)]","[(0, 25256.333984375), (1, 28213.0390625)]","[(0, 20814.51953125), (1, 21956.25)]","[(0, 27532.556640625), (1, 26911.1875)]","[(0, 32547.10546875), (1, 27913.87890625)]"
47,"[(0, 24022.15625), (1, 24994.439453125)]","[(0, 18936.966796875), (1, 19571.95703125)]","[(0, 16461.134765625), (1, 17113.8203125)]","[(0, 14741.7548828125), (1, 14040.9072265625)]","[(0, 21107.46875), (1, 18918.4296875)]","[(0, 11968.833984375), (1, 11682.1474609375)]","[(0, 13097.00390625), (1, 13412.130859375)]","[(0, 26224.765625), (1, 24698.4375)]","[(0, 15800.0517578125), (1, 24432.888671875)]","[(0, 17381.01953125), (1, 26686.462890625)]","[(0, 38248.76171875), (1, 32454.123046875)]"
48,"[(0, 32685.71484375), (1, 33217.5078125)]","[(0, 17108.875), (1, 17388.28125)]","[(0, 22074.853515625), (1, 21710.013671875)]","[(0, 23662.791015625), (1, 23907.609375)]","[(0, 31830.92578125), (1, 31276.9140625)]","[(0, 11631.6650390625), (1, 11473.42578125)]","[(0, 30022.3984375), (1, 29249.171875)]","[(0, 26183.056640625), (1, 29759.26171875)]","[(0, 15593.681640625), (1, 13773.521484375)]","[(0, 26239.900390625), (1, 15420.919921875)]","[(0, 25936.94140625), (1, 23598.451171875)]"
