,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_rr,question-formation_sr,wanna
10,"[(0, 3001.47998046875), (1, 3672.7900390625)]","[(0, 1044.5247802734375), (1, 921.062744140625)]","[(0, 8442.4921875), (1, 8862.400390625)]","[(0, 2829.969970703125), (1, 3059.065185546875)]","[(0, 1448.545166015625), (1, 1376.830078125)]","[(0, 2702.77880859375), (1, 3006.56787109375)]","[(0, 5279.4443359375), (1, 5585.3798828125)]","[(0, 1622.1893310546875), (1, 1636.02587890625)]","[(0, 2743.604736328125), (1, 2940.2041015625)]","[(0, 1738.1033935546875), (1, 1879.107666015625)]","[(0, 4552.962890625), (1, 3330.075439453125)]"
11,"[(0, 4764.17041015625), (1, 5771.4736328125)]","[(0, 1101.597412109375), (1, 952.5751342773438)]","[(0, 1687.3465576171875), (1, 1620.22412109375)]","[(0, 3234.158203125), (1, 3474.4404296875)]","[(0, 2718.476318359375), (1, 1945.276123046875)]","[(0, 5485.71337890625), (1, 6125.197265625)]","[(0, 5534.11376953125), (1, 5636.970703125)]","[(0, 2351.75146484375), (1, 1361.5294189453125)]","[(0, 1615.795654296875), (1, 3893.4716796875)]","[(0, 1596.373291015625), (1, 2099.0048828125)]","[(0, 3318.532470703125), (1, 2430.80712890625)]"
12,"[(0, 3318.867919921875), (1, 3847.94970703125)]","[(0, 1370.8673095703125), (1, 1619.953857421875)]","[(0, 6562.55322265625), (1, 7099.29736328125)]","[(0, 4217.49365234375), (1, 4012.499755859375)]","[(0, 2489.0712890625), (1, 2333.0205078125)]","[(0, 5749.9814453125), (1, 5206.55859375)]","[(0, 5692.978515625), (1, 4939.173828125)]","[(0, 2516.113037109375), (1, 2565.12255859375)]","[(0, 1626.93408203125), (1, 2877.158935546875)]","[(0, 2586.175537109375), (1, 2640.304931640625)]","[(0, 4105.76171875), (1, 3099.898193359375)]"
13,"[(0, 2436.864013671875), (1, 2858.6630859375)]","[(0, 1293.8907470703125), (1, 1716.1363525390625)]","[(0, 3688.56103515625), (1, 4158.70947265625)]","[(0, 7810.93310546875), (1, 7975.08349609375)]","[(0, 2659.975341796875), (1, 2449.0322265625)]","[(0, 4146.4765625), (1, 3845.939453125)]","[(0, 4368.7353515625), (1, 5006.39697265625)]","[(0, 1124.1448974609375), (1, 1198.8670654296875)]","[(0, 2701.123291015625), (1, 1539.8067626953125)]","[(0, 2799.52734375), (1, 3347.05517578125)]","[(0, 2237.842041015625), (1, 1634.4859619140625)]"
14,"[(0, 4197.81103515625), (1, 4843.673828125)]","[(0, 1091.7703857421875), (1, 1249.7200927734375)]","[(0, 2665.088134765625), (1, 2440.614013671875)]","[(0, 8129.26123046875), (1, 8740.091796875)]","[(0, 2756.319091796875), (1, 1823.307861328125)]","[(0, 5087.00634765625), (1, 5480.22265625)]","[(0, 3896.647705078125), (1, 3255.802001953125)]","[(0, 1881.2279052734375), (1, 2064.72021484375)]","[(0, 2065.712890625), (1, 2858.1943359375)]","[(0, 2722.906982421875), (1, 2452.98828125)]","[(0, 4112.455078125), (1, 3173.285888671875)]"
15,"[(0, 3902.3076171875), (1, 4613.978515625)]","[(0, 1429.4256591796875), (1, 1314.010986328125)]","[(0, 2158.416748046875), (1, 1986.870361328125)]","[(0, 2590.595458984375), (1, 2985.635498046875)]","[(0, 1684.6524658203125), (1, 1578.4312744140625)]","[(0, 5925.99169921875), (1, 6597.66943359375)]","[(0, 4577.5439453125), (1, 5304.2841796875)]","[(0, 1499.9715576171875), (1, 2283.0537109375)]","[(0, 2351.655029296875), (1, 2580.654296875)]","[(0, 1578.1339111328125), (1, 2029.939453125)]","[(0, 2044.2496337890625), (1, 1447.546142578125)]"
16,"[(0, 3537.18115234375), (1, 4307.0712890625)]","[(0, 1429.4112548828125), (1, 1243.916259765625)]","[(0, 5525.17529296875), (1, 5527.80517578125)]","[(0, 3529.242431640625), (1, 3432.576904296875)]","[(0, 1690.4189453125), (1, 1573.8572998046875)]","[(0, 5260.84814453125), (1, 4793.93212890625)]","[(0, 6236.91650390625), (1, 6856.5400390625)]","[(0, 1797.9808349609375), (1, 2082.666015625)]","[(0, 1477.6915283203125), (1, 1504.6910400390625)]","[(0, 2409.007568359375), (1, 1780.27783203125)]","[(0, 3509.82861328125), (1, 2561.278564453125)]"
17,"[(0, 3719.324462890625), (1, 4300.0693359375)]","[(0, 1904.807861328125), (1, 1658.5787353515625)]","[(0, 6408.19677734375), (1, 6838.30810546875)]","[(0, 2121.111572265625), (1, 2328.35400390625)]","[(0, 1594.7984619140625), (1, 1453.4154052734375)]","[(0, 4197.49462890625), (1, 3859.788330078125)]","[(0, 6011.78564453125), (1, 6555.4970703125)]","[(0, 1864.3323974609375), (1, 1523.93701171875)]","[(0, 4323.8916015625), (1, 2944.84130859375)]","[(0, 2714.608642578125), (1, 2589.49365234375)]","[(0, 4972.583984375), (1, 3658.46435546875)]"
18,"[(0, 2649.3701171875), (1, 3099.5107421875)]","[(0, 1369.543701171875), (1, 1912.3824462890625)]","[(0, 6142.00244140625), (1, 5540.17041015625)]","[(0, 2626.239501953125), (1, 3287.859375)]","[(0, 4396.8232421875), (1, 2949.612548828125)]","[(0, 5290.28076171875), (1, 5828.70654296875)]","[(0, 4879.62451171875), (1, 5794.802734375)]","[(0, 5275.15625), (1, 4724.12548828125)]","[(0, 3415.241455078125), (1, 1754.08349609375)]","[(0, 2586.117431640625), (1, 2333.4521484375)]","[(0, 2389.5654296875), (1, 1624.276123046875)]"
19,"[(0, 3329.291259765625), (1, 3861.47802734375)]","[(0, 1467.423828125), (1, 2171.889892578125)]","[(0, 4657.107421875), (1, 4921.69189453125)]","[(0, 2733.93017578125), (1, 2787.721923828125)]","[(0, 1426.1617431640625), (1, 1372.25048828125)]","[(0, 5308.45947265625), (1, 4936.2919921875)]","[(0, 4042.693603515625), (1, 4945.98974609375)]","[(0, 1783.0177001953125), (1, 2727.989501953125)]","[(0, 2093.774658203125), (1, 1182.6505126953125)]","[(0, 1429.141357421875), (1, 1225.0843505859375)]","[(0, 4472.85302734375), (1, 3074.75390625)]"
20,"[(0, 3579.326904296875), (1, 4086.3359375)]","[(0, 1255.0767822265625), (1, 1620.877197265625)]","[(0, 7311.88134765625), (1, 6960.62353515625)]","[(0, 3090.29931640625), (1, 3020.4892578125)]","[(0, 4357.75), (1, 2702.62158203125)]","[(0, 9893.474609375), (1, 10902.48828125)]","[(0, 4004.731689453125), (1, 3814.12890625)]","[(0, 1719.748046875), (1, 1543.801025390625)]","[(0, 1677.1463623046875), (1, 1507.539306640625)]","[(0, 2186.83544921875), (1, 1882.1700439453125)]","[(0, 4050.338623046875), (1, 3089.15283203125)]"
21,"[(0, 3255.081787109375), (1, 3914.4921875)]","[(0, 1202.242919921875), (1, 1272.162841796875)]","[(0, 2137.5908203125), (1, 1819.893310546875)]","[(0, 3469.97021484375), (1, 3443.748046875)]","[(0, 1673.151611328125), (1, 1615.2470703125)]","[(0, 4188.48193359375), (1, 4831.494140625)]","[(0, 2961.418212890625), (1, 3143.616943359375)]","[(0, 1868.24169921875), (1, 1929.816650390625)]","[(0, 3867.208740234375), (1, 2990.54541015625)]","[(0, 1387.0682373046875), (1, 1808.8140869140625)]","[(0, 5003.83837890625), (1, 3763.87353515625)]"
22,"[(0, 3611.14794921875), (1, 4095.535400390625)]","[(0, 1285.2452392578125), (1, 1170.6705322265625)]","[(0, 3739.044921875), (1, 3669.026611328125)]","[(0, 7684.40380859375), (1, 7982.89892578125)]","[(0, 3423.15576171875), (1, 2326.458251953125)]","[(0, 9177.0068359375), (1, 7844.87744140625)]","[(0, 5202.31005859375), (1, 5532.76806640625)]","[(0, 2166.53173828125), (1, 2367.28125)]","[(0, 2482.883544921875), (1, 1657.4212646484375)]","[(0, 1765.615234375), (1, 2127.98828125)]","[(0, 1654.8017578125), (1, 1269.4796142578125)]"
23,"[(0, 3900.529052734375), (1, 4941.17578125)]","[(0, 3483.142822265625), (1, 3718.2109375)]","[(0, 2611.536376953125), (1, 2722.669189453125)]","[(0, 5383.44384765625), (1, 5578.91162109375)]","[(0, 1507.83984375), (1, 1441.8519287109375)]","[(0, 9912.712890625), (1, 9039.7734375)]","[(0, 3203.265869140625), (1, 3515.107666015625)]","[(0, 2391.866943359375), (1, 2516.530517578125)]","[(0, 2747.667236328125), (1, 1437.235595703125)]","[(0, 1135.990478515625), (1, 1588.125)]","[(0, 4852.63427734375), (1, 3767.85986328125)]"
24,"[(0, 3131.832763671875), (1, 3686.760498046875)]","[(0, 3032.01318359375), (1, 3327.047119140625)]","[(0, 8070.4306640625), (1, 9018.271484375)]","[(0, 2353.54541015625), (1, 2373.95751953125)]","[(0, 3145.370849609375), (1, 2121.9228515625)]","[(0, 4190.3955078125), (1, 4801.41748046875)]","[(0, 2699.344970703125), (1, 2421.16943359375)]","[(0, 2477.137451171875), (1, 2637.873779296875)]","[(0, 2569.2490234375), (1, 3169.9677734375)]","[(0, 1471.098388671875), (1, 1854.8656005859375)]","[(0, 4048.7783203125), (1, 2908.29638671875)]"
25,"[(0, 3794.885009765625), (1, 4392.322265625)]","[(0, 2903.094970703125), (1, 2759.8212890625)]","[(0, 8733.4267578125), (1, 9367.9013671875)]","[(0, 5928.806640625), (1, 5928.908203125)]","[(0, 3049.578125), (1, 2320.666015625)]","[(0, 2764.53125), (1, 3040.769775390625)]","[(0, 3063.6982421875), (1, 3269.327392578125)]","[(0, 1529.1737060546875), (1, 2176.739990234375)]","[(0, 3819.843994140625), (1, 3363.970458984375)]","[(0, 1426.4078369140625), (1, 1125.7718505859375)]","[(0, 3644.885986328125), (1, 3004.40966796875)]"
26,"[(0, 3369.175048828125), (1, 4128.88134765625)]","[(0, 2465.259521484375), (1, 2203.66748046875)]","[(0, 8112.73388671875), (1, 7398.3681640625)]","[(0, 6265.20947265625), (1, 6005.12744140625)]","[(0, 4445.72509765625), (1, 3179.668701171875)]","[(0, 4119.1552734375), (1, 3862.863037109375)]","[(0, 4424.150390625), (1, 4380.3037109375)]","[(0, 2794.289794921875), (1, 2234.263916015625)]","[(0, 1572.6553955078125), (1, 1621.0889892578125)]","[(0, 1605.6595458984375), (1, 1444.39453125)]","[(0, 4024.678955078125), (1, 3198.34521484375)]"
27,"[(0, 3800.28466796875), (1, 4767.50244140625)]","[(0, 1531.630126953125), (1, 1396.8184814453125)]","[(0, 4069.91943359375), (1, 3380.471923828125)]","[(0, 5471.7470703125), (1, 5641.5908203125)]","[(0, 2770.658447265625), (1, 2448.455322265625)]","[(0, 6049.8369140625), (1, 7018.5224609375)]","[(0, 3876.36962890625), (1, 3933.780517578125)]","[(0, 1970.7767333984375), (1, 2777.99658203125)]","[(0, 2320.493408203125), (1, 2120.23095703125)]","[(0, 3336.439453125), (1, 3311.2265625)]","[(0, 2521.7236328125), (1, 1740.5294189453125)]"
28,"[(0, 2697.975830078125), (1, 3206.496337890625)]","[(0, 2244.816650390625), (1, 2148.150146484375)]","[(0, 3067.724365234375), (1, 2627.146240234375)]","[(0, 3077.447021484375), (1, 3053.42529296875)]","[(0, 2624.874755859375), (1, 2310.024169921875)]","[(0, 5826.1943359375), (1, 5057.0458984375)]","[(0, 7653.904296875), (1, 8823.4892578125)]","[(0, 1542.526611328125), (1, 2371.33935546875)]","[(0, 2338.390869140625), (1, 2578.014892578125)]","[(0, 2440.361572265625), (1, 2909.28662109375)]","[(0, 4206.20263671875), (1, 3545.39794921875)]"
29,"[(0, 3961.27734375), (1, 4586.52392578125)]","[(0, 1672.751953125), (1, 1387.356689453125)]","[(0, 2273.201171875), (1, 2430.5322265625)]","[(0, 3188.125), (1, 3162.36474609375)]","[(0, 5866.001953125), (1, 3764.06005859375)]","[(0, 3557.77392578125), (1, 3186.976318359375)]","[(0, 6433.09375), (1, 7242.9443359375)]","[(0, 3195.6103515625), (1, 3247.7578125)]","[(0, 3416.32958984375), (1, 4364.83349609375)]","[(0, 3222.025634765625), (1, 2809.8369140625)]","[(0, 2711.258056640625), (1, 2197.00634765625)]"
30,"[(0, 3959.0869140625), (1, 4627.92626953125)]","[(0, 1423.9974365234375), (1, 1380.618896484375)]","[(0, 9115.357421875), (1, 9267.27734375)]","[(0, 5270.85693359375), (1, 5433.80126953125)]","[(0, 6888.49755859375), (1, 4422.43359375)]","[(0, 3891.79345703125), (1, 4489.71240234375)]","[(0, 1946.1268310546875), (1, 1832.948974609375)]","[(0, 1593.3671875), (1, 1514.539794921875)]","[(0, 2989.8154296875), (1, 2744.533935546875)]","[(0, 2064.98828125), (1, 1642.853759765625)]","[(0, 6404.53076171875), (1, 4461.5205078125)]"
31,"[(0, 4669.64453125), (1, 5617.5654296875)]","[(0, 3911.782958984375), (1, 4228.419921875)]","[(0, 2770.862060546875), (1, 2979.65625)]","[(0, 2602.517333984375), (1, 2625.80859375)]","[(0, 2886.03125), (1, 2643.783447265625)]","[(0, 6866.25732421875), (1, 6259.29150390625)]","[(0, 1999.3460693359375), (1, 2084.688232421875)]","[(0, 1913.5528564453125), (1, 1716.7115478515625)]","[(0, 1891.7066650390625), (1, 2029.03564453125)]","[(0, 3236.885986328125), (1, 3275.81884765625)]","[(0, 2565.935791015625), (1, 1801.77685546875)]"
32,"[(0, 2997.366455078125), (1, 3572.189697265625)]","[(0, 3493.95166015625), (1, 3844.109619140625)]","[(0, 2904.098876953125), (1, 3070.665771484375)]","[(0, 4774.94189453125), (1, 4729.06591796875)]","[(0, 2821.143798828125), (1, 2670.7314453125)]","[(0, 7192.29052734375), (1, 8131.974609375)]","[(0, 3902.5458984375), (1, 4301.078125)]","[(0, 1615.8712158203125), (1, 1553.7420654296875)]","[(0, 1978.3525390625), (1, 1506.89111328125)]","[(0, 1618.701416015625), (1, 1836.7225341796875)]","[(0, 4047.74755859375), (1, 3084.787109375)]"
33,"[(0, 5300.7802734375), (1, 6265.9091796875)]","[(0, 3298.131591796875), (1, 3261.044189453125)]","[(0, 6436.861328125), (1, 6349.05712890625)]","[(0, 3947.004150390625), (1, 4191.9541015625)]","[(0, 7696.2041015625), (1, 4831.24072265625)]","[(0, 5622.02978515625), (1, 6574.8125)]","[(0, 2772.859130859375), (1, 3061.93994140625)]","[(0, 1992.6114501953125), (1, 1754.662353515625)]","[(0, 2428.5419921875), (1, 1695.1068115234375)]","[(0, 3483.624267578125), (1, 3410.580810546875)]","[(0, 2549.444580078125), (1, 1661.8743896484375)]"
34,"[(0, 2055.4677734375), (1, 2365.411376953125)]","[(0, 2742.141357421875), (1, 2481.9921875)]","[(0, 3586.994873046875), (1, 4072.9326171875)]","[(0, 5915.162109375), (1, 6071.0595703125)]","[(0, 2796.570556640625), (1, 2101.216796875)]","[(0, 8196.0517578125), (1, 7725.22900390625)]","[(0, 3656.489990234375), (1, 3343.619140625)]","[(0, 2448.530029296875), (1, 3120.702880859375)]","[(0, 866.4672241210938), (1, 1416.8695068359375)]","[(0, 1955.52392578125), (1, 1382.2650146484375)]","[(0, 3181.21875), (1, 2538.88525390625)]"
35,"[(0, 3175.58984375), (1, 3840.221923828125)]","[(0, 3692.890380859375), (1, 3612.171142578125)]","[(0, 8959.080078125), (1, 9401.41015625)]","[(0, 3739.7294921875), (1, 3905.189208984375)]","[(0, 1503.645263671875), (1, 1485.73046875)]","[(0, 8371.353515625), (1, 7905.38818359375)]","[(0, 5233.7451171875), (1, 5950.98974609375)]","[(0, 3895.020263671875), (1, 3454.54052734375)]","[(0, 3723.089599609375), (1, 4331.99365234375)]","[(0, 2831.0712890625), (1, 3297.24462890625)]","[(0, 3388.521728515625), (1, 2750.47802734375)]"
36,"[(0, 3277.841064453125), (1, 3848.6435546875)]","[(0, 4004.281005859375), (1, 4023.6005859375)]","[(0, 2537.724609375), (1, 2688.991943359375)]","[(0, 3709.101806640625), (1, 3564.644775390625)]","[(0, 2398.225830078125), (1, 2353.189697265625)]","[(0, 3788.09765625), (1, 4471.9404296875)]","[(0, 5221.4462890625), (1, 6248.4365234375)]","[(0, 3615.003662109375), (1, 2768.689453125)]","[(0, 2622.740478515625), (1, 2029.0936279296875)]","[(0, 1139.7744140625), (1, 1734.043701171875)]","[(0, 4428.93798828125), (1, 3623.10791015625)]"
37,"[(0, 4874.04345703125), (1, 5503.833984375)]","[(0, 3093.625244140625), (1, 2918.413818359375)]","[(0, 4147.50830078125), (1, 4048.58935546875)]","[(0, 2626.149169921875), (1, 2815.24169921875)]","[(0, 2241.7509765625), (1, 1937.85302734375)]","[(0, 2992.257080078125), (1, 3338.591064453125)]","[(0, 3844.978759765625), (1, 4726.041015625)]","[(0, 2637.744384765625), (1, 1492.38916015625)]","[(0, 1754.7794189453125), (1, 1919.1322021484375)]","[(0, 2663.627197265625), (1, 2147.36572265625)]","[(0, 3063.49365234375), (1, 2527.703125)]"
38,"[(0, 3104.759033203125), (1, 3489.333251953125)]","[(0, 2530.99951171875), (1, 2384.28759765625)]","[(0, 1410.46630859375), (1, 1660.5072021484375)]","[(0, 4160.43896484375), (1, 4507.009765625)]","[(0, 3575.96630859375), (1, 2397.6826171875)]","[(0, 2755.793212890625), (1, 2419.20068359375)]","[(0, 2612.0244140625), (1, 2794.52978515625)]","[(0, 3436.199462890625), (1, 2717.7001953125)]","[(0, 1715.8489990234375), (1, 2451.87158203125)]","[(0, 3193.566162109375), (1, 1985.3787841796875)]","[(0, 5402.36474609375), (1, 4498.708984375)]"
39,"[(0, 2816.59228515625), (1, 3421.109375)]","[(0, 1243.938232421875), (1, 1125.6337890625)]","[(0, 9240.466796875), (1, 8463.572265625)]","[(0, 4299.60595703125), (1, 4440.267578125)]","[(0, 3013.664306640625), (1, 1989.0989990234375)]","[(0, 2102.614013671875), (1, 1834.5438232421875)]","[(0, 2400.22119140625), (1, 2988.187744140625)]","[(0, 1368.453369140625), (1, 1102.4403076171875)]","[(0, 2767.77734375), (1, 2429.75927734375)]","[(0, 1692.0107421875), (1, 2035.891357421875)]","[(0, 4361.0595703125), (1, 3448.010498046875)]"
40,"[(0, 4515.0244140625), (1, 5294.3837890625)]","[(0, 1151.21533203125), (1, 1063.8734130859375)]","[(0, 4009.519775390625), (1, 3295.30224609375)]","[(0, 1969.6551513671875), (1, 2356.83935546875)]","[(0, 1620.385009765625), (1, 1655.0338134765625)]","[(0, 4544.2216796875), (1, 4934.724609375)]","[(0, 4744.20361328125), (1, 4121.04150390625)]","[(0, 2322.63525390625), (1, 2220.08837890625)]","[(0, 1505.662109375), (1, 1417.2255859375)]","[(0, 1692.8936767578125), (1, 1948.1806640625)]","[(0, 3777.15283203125), (1, 3115.79638671875)]"
41,"[(0, 2843.72021484375), (1, 3458.041015625)]","[(0, 2002.4324951171875), (1, 1741.8602294921875)]","[(0, 7503.43115234375), (1, 7329.5244140625)]","[(0, 3062.00732421875), (1, 3236.4814453125)]","[(0, 1690.516357421875), (1, 1698.5926513671875)]","[(0, 2999.23681640625), (1, 3413.71435546875)]","[(0, 4364.28369140625), (1, 5170.4716796875)]","[(0, 2374.0751953125), (1, 2437.365966796875)]","[(0, 2016.4053955078125), (1, 1756.5928955078125)]","[(0, 2244.67333984375), (1, 2487.53125)]","[(0, 2003.174560546875), (1, 1394.51123046875)]"
42,"[(0, 3223.24267578125), (1, 3905.159423828125)]","[(0, 3635.20751953125), (1, 3971.566162109375)]","[(0, 3409.6572265625), (1, 3471.0029296875)]","[(0, 5525.697265625), (1, 5445.7646484375)]","[(0, 4282.671875), (1, 2929.80126953125)]","[(0, 2879.065185546875), (1, 2325.654296875)]","[(0, 4532.96826171875), (1, 4925.50927734375)]","[(0, 2593.605224609375), (1, 1416.60595703125)]","[(0, 1307.0184326171875), (1, 1059.6463623046875)]","[(0, 2622.787841796875), (1, 2456.7763671875)]","[(0, 4626.08154296875), (1, 3686.989013671875)]"
43,"[(0, 2519.123779296875), (1, 2919.719482421875)]","[(0, 4298.51513671875), (1, 4976.07568359375)]","[(0, 5782.2939453125), (1, 7138.9814453125)]","[(0, 4491.7255859375), (1, 4683.7919921875)]","[(0, 5003.43310546875), (1, 3306.405029296875)]","[(0, 1818.5721435546875), (1, 2077.04296875)]","[(0, 3573.1708984375), (1, 4384.46630859375)]","[(0, 3131.217529296875), (1, 3779.639404296875)]","[(0, 1802.49609375), (1, 1205.465576171875)]","[(0, 1656.5126953125), (1, 2303.22900390625)]","[(0, 3491.89306640625), (1, 2702.12939453125)]"
44,"[(0, 4887.32275390625), (1, 6032.93798828125)]","[(0, 2793.80224609375), (1, 2970.01318359375)]","[(0, 2840.12109375), (1, 2841.703369140625)]","[(0, 1613.5482177734375), (1, 1804.2830810546875)]","[(0, 6169.00634765625), (1, 3792.91650390625)]","[(0, 3026.428955078125), (1, 2791.145751953125)]","[(0, 5296.8583984375), (1, 4856.21337890625)]","[(0, 2201.713134765625), (1, 2353.623779296875)]","[(0, 1772.818115234375), (1, 1508.43310546875)]","[(0, 2543.403564453125), (1, 2468.794677734375)]","[(0, 2721.010498046875), (1, 1976.8172607421875)]"
45,"[(0, 4947.24462890625), (1, 6050.142578125)]","[(0, 1791.9749755859375), (1, 1677.2078857421875)]","[(0, 8785.1005859375), (1, 8707.2470703125)]","[(0, 2521.777587890625), (1, 2923.50341796875)]","[(0, 4751.0986328125), (1, 4516.2822265625)]","[(0, 3559.15869140625), (1, 3154.193359375)]","[(0, 2949.41259765625), (1, 3276.4375)]","[(0, 2723.763916015625), (1, 2862.056640625)]","[(0, 1754.74267578125), (1, 1356.7554931640625)]","[(0, 855.7337646484375), (1, 986.334716796875)]","[(0, 5407.076171875), (1, 4175.01416015625)]"
