,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_rr,question-formation_sr,wanna
10,"[(0, 58773.38671875), (1, 54664.30078125)]","[(0, 35827.50390625), (1, 33530.7265625)]","[(0, 29383.453125), (1, 29431.41015625)]","[(0, 29024.5703125), (1, 27185.544921875)]","[(0, 17962.669921875), (1, 15048.2158203125)]","[(0, 27338.130859375), (1, 27471.60546875)]","[(0, 15362.1328125), (1, 11623.58203125)]","[(0, 39031.05859375), (1, 20116.353515625)]","[(0, 29108.755859375), (1, 47406.5078125)]","[(0, 23213.83203125), (1, 33324.53125)]","[(0, 33077.75390625), (1, 30326.740234375)]"
11,"[(0, 70473.0625), (1, 68071.3125)]","[(0, 27552.07421875), (1, 27840.6640625)]","[(0, 24536.609375), (1, 26035.84765625)]","[(0, 37243.91015625), (1, 33148.9609375)]","[(0, 23219.8984375), (1, 19568.87890625)]","[(0, 32316.22265625), (1, 32940.53125)]","[(0, 15201.138671875), (1, 13171.6962890625)]","[(0, 21570.505859375), (1, 28364.953125)]","[(0, 27298.50390625), (1, 24210.310546875)]","[(0, 39428.11328125), (1, 48675.24609375)]","[(0, 32587.515625), (1, 31235.5078125)]"
12,"[(0, 86697.4765625), (1, 85352.3828125)]","[(0, 20870.076171875), (1, 19983.84375)]","[(0, 23384.591796875), (1, 24898.32421875)]","[(0, 28867.9921875), (1, 28881.2109375)]","[(0, 17127.958984375), (1, 16611.56640625)]","[(0, 40606.6328125), (1, 39650.28515625)]","[(0, 31693.587890625), (1, 30176.517578125)]","[(0, 62631.69921875), (1, 28596.421875)]","[(0, 16985.91796875), (1, 16260.375)]","[(0, 48310.77734375), (1, 36342.5625)]","[(0, 31639.921875), (1, 27754.583984375)]"
13,"[(0, 74174.890625), (1, 73364.3671875)]","[(0, 21991.4765625), (1, 18738.275390625)]","[(0, 21680.13671875), (1, 22281.240234375)]","[(0, 27945.68359375), (1, 27304.466796875)]","[(0, 17780.068359375), (1, 17103.1640625)]","[(0, 31412.92578125), (1, 31478.814453125)]","[(0, 33835.66796875), (1, 35632.2578125)]","[(0, 35128.171875), (1, 69560.484375)]","[(0, 27443.060546875), (1, 26403.0625)]","[(0, 51706.12890625), (1, 47398.734375)]","[(0, 37803.4765625), (1, 44451.80078125)]"
14,"[(0, 68562.1015625), (1, 65869.6640625)]","[(0, 19290.107421875), (1, 15269.2080078125)]","[(0, 28503.38671875), (1, 29402.62890625)]","[(0, 29665.498046875), (1, 30871.634765625)]","[(0, 19073.828125), (1, 16783.14453125)]","[(0, 30817.6875), (1, 30460.5078125)]","[(0, 27572.91796875), (1, 26327.93359375)]","[(0, 36725.921875), (1, 27919.658203125)]","[(0, 24496.884765625), (1, 21925.720703125)]","[(0, 26338.3046875), (1, 42494.43359375)]","[(0, 33441.0859375), (1, 32485.55078125)]"
15,"[(0, 69501.8671875), (1, 65367.41015625)]","[(0, 22705.4921875), (1, 19350.654296875)]","[(0, 15264.1845703125), (1, 16779.3203125)]","[(0, 20578.02734375), (1, 20286.255859375)]","[(0, 15251.07421875), (1, 13181.1826171875)]","[(0, 30901.916015625), (1, 31682.31640625)]","[(0, 23463.291015625), (1, 24531.673828125)]","[(0, 41375.12109375), (1, 25702.55078125)]","[(0, 38327.05078125), (1, 33163.66796875)]","[(0, 56185.48828125), (1, 37791.69140625)]","[(0, 28999.05859375), (1, 32303.03515625)]"
16,"[(0, 41998.23828125), (1, 40112.546875)]","[(0, 28180.662109375), (1, 27616.259765625)]","[(0, 25844.103515625), (1, 25390.97265625)]","[(0, 45624.18359375), (1, 43449.7890625)]","[(0, 24660.755859375), (1, 23231.947265625)]","[(0, 36544.76953125), (1, 35032.15625)]","[(0, 25201.884765625), (1, 30554.59765625)]","[(0, 30225.681640625), (1, 48841.7578125)]","[(0, 26352.525390625), (1, 15831.349609375)]","[(0, 42641.46875), (1, 48864.77734375)]","[(0, 29101.76171875), (1, 31924.744140625)]"
17,"[(0, 67234.1953125), (1, 62206.43359375)]","[(0, 26174.59375), (1, 25769.359375)]","[(0, 29058.302734375), (1, 27693.61328125)]","[(0, 21268.673828125), (1, 20843.818359375)]","[(0, 28729.900390625), (1, 25541.572265625)]","[(0, 31609.4921875), (1, 31480.462890625)]","[(0, 25697.57421875), (1, 30391.73828125)]","[(0, 36065.2421875), (1, 35807.453125)]","[(0, 20815.4140625), (1, 31490.853515625)]","[(0, 29905.58203125), (1, 40534.55078125)]","[(0, 26745.419921875), (1, 25241.95703125)]"
18,"[(0, 53635.21875), (1, 51267.9453125)]","[(0, 35613.19921875), (1, 30461.640625)]","[(0, 25757.662109375), (1, 22077.88671875)]","[(0, 34375.08984375), (1, 31318.103515625)]","[(0, 35820.19140625), (1, 32395.80078125)]","[(0, 27984.458984375), (1, 27995.671875)]","[(0, 34134.84765625), (1, 33118.15625)]","[(0, 42647.28515625), (1, 56443.65234375)]","[(0, 23168.66796875), (1, 25916.046875)]","[(0, 31367.18359375), (1, 41062.57421875)]","[(0, 26517.32421875), (1, 30573.6328125)]"
19,"[(0, 46627.046875), (1, 44098.64453125)]","[(0, 29358.021484375), (1, 23427.134765625)]","[(0, 18293.9609375), (1, 18378.421875)]","[(0, 27578.177734375), (1, 25482.5234375)]","[(0, 20280.375), (1, 18158.2109375)]","[(0, 44554.89453125), (1, 43836.328125)]","[(0, 30189.009765625), (1, 28653.01171875)]","[(0, 47460.5625), (1, 26833.712890625)]","[(0, 15273.650390625), (1, 15143.2900390625)]","[(0, 20307.392578125), (1, 17081.990234375)]","[(0, 29375.9453125), (1, 28955.7265625)]"
20,"[(0, 90019.84375), (1, 89021.15625)]","[(0, 29637.587890625), (1, 23685.6171875)]","[(0, 30141.484375), (1, 32339.005859375)]","[(0, 24562.31640625), (1, 23369.5)]","[(0, 33356.01171875), (1, 30537.9375)]","[(0, 33204.5859375), (1, 32896.48828125)]","[(0, 35821.765625), (1, 34676.69140625)]","[(0, 23826.216796875), (1, 37727.01953125)]","[(0, 16453.302734375), (1, 26888.482421875)]","[(0, 26869.078125), (1, 36576.63671875)]","[(0, 36514.25), (1, 33076.5234375)]"
21,"[(0, 64786.6953125), (1, 62292.0390625)]","[(0, 27943.630859375), (1, 25347.880859375)]","[(0, 15407.205078125), (1, 18563.822265625)]","[(0, 19651.408203125), (1, 17926.646484375)]","[(0, 22810.951171875), (1, 19856.712890625)]","[(0, 23261.5), (1, 24372.033203125)]","[(0, 28180.82421875), (1, 29290.037109375)]","[(0, 41170.7578125), (1, 25899.69140625)]","[(0, 27610.283203125), (1, 27249.2421875)]","[(0, 19930.89453125), (1, 22069.380859375)]","[(0, 29991.837890625), (1, 29233.25)]"
22,"[(0, 73788.8125), (1, 69935.0390625)]","[(0, 21809.4765625), (1, 20655.001953125)]","[(0, 17449.478515625), (1, 19361.25)]","[(0, 22802.904296875), (1, 23658.775390625)]","[(0, 43536.31640625), (1, 43144.69140625)]","[(0, 35318.50390625), (1, 33893.734375)]","[(0, 28974.484375), (1, 32987.09375)]","[(0, 49584.88671875), (1, 31239.94921875)]","[(0, 32207.3671875), (1, 28937.06640625)]","[(0, 27894.640625), (1, 31061.908203125)]","[(0, 37171.984375), (1, 41920.84765625)]"
23,"[(0, 63772.90234375), (1, 59481.8984375)]","[(0, 22546.25), (1, 22232.970703125)]","[(0, 16688.80078125), (1, 19264.8671875)]","[(0, 35163.1328125), (1, 34329.8125)]","[(0, 27874.908203125), (1, 24942.337890625)]","[(0, 35464.34765625), (1, 35705.90234375)]","[(0, 17712.3046875), (1, 20785.896484375)]","[(0, 21154.140625), (1, 35830.4453125)]","[(0, 15024.4404296875), (1, 19780.99609375)]","[(0, 66234.765625), (1, 43269.75)]","[(0, 36623.4765625), (1, 32754.64453125)]"
24,"[(0, 64334.21875), (1, 61483.703125)]","[(0, 19144.15234375), (1, 18408.453125)]","[(0, 26023.1640625), (1, 26091.97265625)]","[(0, 26058.80078125), (1, 24558.2421875)]","[(0, 33386.0234375), (1, 30818.8046875)]","[(0, 22429.240234375), (1, 22897.28125)]","[(0, 38841.12890625), (1, 39487.00390625)]","[(0, 28953.490234375), (1, 32420.126953125)]","[(0, 27382.669921875), (1, 27894.560546875)]","[(0, 28445.896484375), (1, 29318.15234375)]","[(0, 32691.634765625), (1, 30242.4921875)]"
25,"[(0, 54054.2421875), (1, 51135.6171875)]","[(0, 18108.52734375), (1, 17057.767578125)]","[(0, 31206.509765625), (1, 29820.685546875)]","[(0, 29205.578125), (1, 27834.982421875)]","[(0, 26301.83203125), (1, 26318.947265625)]","[(0, 32310.921875), (1, 34448.0078125)]","[(0, 37327.33203125), (1, 36809.375)]","[(0, 30445.83984375), (1, 25923.7109375)]","[(0, 25833.0390625), (1, 29132.833984375)]","[(0, 27078.912109375), (1, 27987.421875)]","[(0, 25990.474609375), (1, 24639.9765625)]"
26,"[(0, 63822.05859375), (1, 60794.52734375)]","[(0, 24859.814453125), (1, 23416.169921875)]","[(0, 28263.61328125), (1, 30549.0625)]","[(0, 28734.009765625), (1, 25313.5546875)]","[(0, 26234.37109375), (1, 25967.53125)]","[(0, 28961.912109375), (1, 28568.48046875)]","[(0, 24904.923828125), (1, 26779.94921875)]","[(0, 43156.87109375), (1, 35533.171875)]","[(0, 20708.294921875), (1, 35743.79296875)]","[(0, 41041.15625), (1, 54681.29296875)]","[(0, 35319.51171875), (1, 32626.54296875)]"
27,"[(0, 64161.19140625), (1, 60180.18359375)]","[(0, 30304.740234375), (1, 27633.095703125)]","[(0, 15605.7333984375), (1, 17905.69921875)]","[(0, 32496.2421875), (1, 35541.94921875)]","[(0, 22105.021484375), (1, 19759.8046875)]","[(0, 27786.39453125), (1, 27738.416015625)]","[(0, 23188.1875), (1, 26357.3515625)]","[(0, 55956.0859375), (1, 40340.87890625)]","[(0, 26590.052734375), (1, 26741.669921875)]","[(0, 33973.40625), (1, 53592.26953125)]","[(0, 39211.44921875), (1, 42662.296875)]"
28,"[(0, 75381.5703125), (1, 71466.2734375)]","[(0, 27126.109375), (1, 25470.03515625)]","[(0, 44234.0625), (1, 42625.37109375)]","[(0, 22303.201171875), (1, 20927.197265625)]","[(0, 20797.970703125), (1, 18911.33984375)]","[(0, 33292.546875), (1, 32509.447265625)]","[(0, 29809.708984375), (1, 34031.97265625)]","[(0, 49785.2265625), (1, 23348.625)]","[(0, 22752.486328125), (1, 23197.986328125)]","[(0, 40575.625), (1, 35891.1484375)]","[(0, 36921.953125), (1, 32521.880859375)]"
29,"[(0, 47290.00390625), (1, 44528.85546875)]","[(0, 22772.912109375), (1, 21864.060546875)]","[(0, 16802.041015625), (1, 18216.228515625)]","[(0, 24615.03125), (1, 23660.4453125)]","[(0, 37105.9296875), (1, 36807.19921875)]","[(0, 38058.3203125), (1, 37758.15234375)]","[(0, 26022.294921875), (1, 29776.6640625)]","[(0, 27624.00390625), (1, 25526.890625)]","[(0, 40417.70703125), (1, 28275.369140625)]","[(0, 56319.17578125), (1, 38121.55859375)]","[(0, 30053.224609375), (1, 32946.69140625)]"
30,"[(0, 65489.26953125), (1, 64828.84765625)]","[(0, 21157.79296875), (1, 22170.40625)]","[(0, 24745.708984375), (1, 23162.39453125)]","[(0, 25270.595703125), (1, 24395.705078125)]","[(0, 27259.6640625), (1, 24697.802734375)]","[(0, 31761.244140625), (1, 32435.7109375)]","[(0, 36242.5703125), (1, 32454.431640625)]","[(0, 18675.408203125), (1, 26450.998046875)]","[(0, 28870.0546875), (1, 33652.75)]","[(0, 45327.28515625), (1, 29260.08203125)]","[(0, 42066.94140625), (1, 47677.09375)]"
31,"[(0, 58108.76953125), (1, 55397.453125)]","[(0, 16109.4970703125), (1, 16878.390625)]","[(0, 22163.787109375), (1, 22060.5859375)]","[(0, 46288.51171875), (1, 45122.76171875)]","[(0, 22193.802734375), (1, 22134.998046875)]","[(0, 34686.84765625), (1, 34875.41796875)]","[(0, 30350.466796875), (1, 33529.9609375)]","[(0, 26377.08984375), (1, 58813.52734375)]","[(0, 26687.046875), (1, 24426.154296875)]","[(0, 46974.55859375), (1, 56939.8046875)]","[(0, 30986.46484375), (1, 35590.58984375)]"
32,"[(0, 64184.62890625), (1, 60743.00390625)]","[(0, 17930.357421875), (1, 17393.970703125)]","[(0, 19254.69140625), (1, 20379.486328125)]","[(0, 38264.01171875), (1, 33117.5546875)]","[(0, 21673.130859375), (1, 21765.71875)]","[(0, 30813.306640625), (1, 30627.26953125)]","[(0, 24055.376953125), (1, 22405.681640625)]","[(0, 15866.4453125), (1, 17002.3046875)]","[(0, 49516.1328125), (1, 21206.80078125)]","[(0, 44838.5703125), (1, 48185.8515625)]","[(0, 37250.98046875), (1, 34618.2734375)]"
33,"[(0, 49346.70703125), (1, 48424.6171875)]","[(0, 13650.1181640625), (1, 13226.892578125)]","[(0, 33771.70703125), (1, 37461.59765625)]","[(0, 26261.279296875), (1, 26337.42578125)]","[(0, 40089.1015625), (1, 42444.57421875)]","[(0, 28383.46484375), (1, 29961.53515625)]","[(0, 20353.828125), (1, 19406.244140625)]","[(0, 57560.96875), (1, 37612.66796875)]","[(0, 19483.052734375), (1, 21853.2421875)]","[(0, 37680.5234375), (1, 52587.08984375)]","[(0, 34930.20703125), (1, 38005.22265625)]"
34,"[(0, 40603.921875), (1, 38384.625)]","[(0, 15286.3134765625), (1, 14522.771484375)]","[(0, 17482.34375), (1, 18334.603515625)]","[(0, 35440.33984375), (1, 31462.513671875)]","[(0, 28669.630859375), (1, 26836.044921875)]","[(0, 43206.94921875), (1, 42446.234375)]","[(0, 33421.41796875), (1, 31065.61328125)]","[(0, 50939.66015625), (1, 40709.1875)]","[(0, 36960.140625), (1, 19076.958984375)]","[(0, 30680.650390625), (1, 47091.67578125)]","[(0, 28082.658203125), (1, 31309.59375)]"
35,"[(0, 39388.27734375), (1, 38199.84375)]","[(0, 42033.73828125), (1, 40263.08984375)]","[(0, 24709.064453125), (1, 25811.984375)]","[(0, 43793.7890625), (1, 43248.21875)]","[(0, 31568.19140625), (1, 22610.84765625)]","[(0, 45838.9765625), (1, 45544.89453125)]","[(0, 33479.6640625), (1, 35565.4453125)]","[(0, 39473.0703125), (1, 45759.40234375)]","[(0, 28112.162109375), (1, 18760.556640625)]","[(0, 38881.375), (1, 36182.859375)]","[(0, 26327.005859375), (1, 28611.615234375)]"
36,"[(0, 75377.765625), (1, 72407.7265625)]","[(0, 37859.36328125), (1, 35880.23046875)]","[(0, 15868.0947265625), (1, 17040.890625)]","[(0, 20153.39453125), (1, 19987.369140625)]","[(0, 31230.357421875), (1, 25399.279296875)]","[(0, 24511.142578125), (1, 25039.02734375)]","[(0, 42426.97265625), (1, 43335.9921875)]","[(0, 24690.85546875), (1, 24640.208984375)]","[(0, 21569.578125), (1, 28153.533203125)]","[(0, 28547.5390625), (1, 45723.62890625)]","[(0, 29153.373046875), (1, 29034.619140625)]"
37,"[(0, 92762.484375), (1, 88706.40625)]","[(0, 37935.6953125), (1, 34705.80859375)]","[(0, 34621.1796875), (1, 34125.21484375)]","[(0, 28835.27734375), (1, 27715.015625)]","[(0, 17118.86328125), (1, 15083.2734375)]","[(0, 35077.5546875), (1, 35552.76171875)]","[(0, 25045.787109375), (1, 24186.658203125)]","[(0, 22932.291015625), (1, 25403.1796875)]","[(0, 21235.2734375), (1, 23965.8203125)]","[(0, 38407.62109375), (1, 51042.0234375)]","[(0, 27602.25390625), (1, 30816.158203125)]"
38,"[(0, 75402.7109375), (1, 75965.90625)]","[(0, 40928.703125), (1, 39354.59375)]","[(0, 45600.609375), (1, 48975.765625)]","[(0, 28021.234375), (1, 26647.0703125)]","[(0, 25149.18359375), (1, 23422.421875)]","[(0, 19683.74609375), (1, 18733.05859375)]","[(0, 21078.642578125), (1, 22170.9765625)]","[(0, 30657.544921875), (1, 35869.5546875)]","[(0, 30694.171875), (1, 26123.046875)]","[(0, 29546.208984375), (1, 32395.154296875)]","[(0, 34635.0859375), (1, 30875.31640625)]"
39,"[(0, 92790.1796875), (1, 89726.1171875)]","[(0, 26516.4140625), (1, 27388.078125)]","[(0, 29895.31640625), (1, 31066.115234375)]","[(0, 38299.86328125), (1, 36940.01953125)]","[(0, 17534.337890625), (1, 14469.271484375)]","[(0, 13097.6416015625), (1, 13048.046875)]","[(0, 16020.9892578125), (1, 13838.3662109375)]","[(0, 34833.66796875), (1, 35971.3671875)]","[(0, 31552.298828125), (1, 33191.00390625)]","[(0, 54457.0), (1, 48896.84375)]","[(0, 30127.890625), (1, 28719.05078125)]"
40,"[(0, 57269.9375), (1, 56471.703125)]","[(0, 25789.59375), (1, 25095.779296875)]","[(0, 19151.275390625), (1, 20325.859375)]","[(0, 22048.177734375), (1, 22910.8046875)]","[(0, 14054.9482421875), (1, 12412.6416015625)]","[(0, 34432.47265625), (1, 34337.08203125)]","[(0, 46369.453125), (1, 46104.57421875)]","[(0, 18085.365234375), (1, 34696.2109375)]","[(0, 16933.2890625), (1, 33404.2421875)]","[(0, 37494.73046875), (1, 44759.578125)]","[(0, 38098.55859375), (1, 36419.09765625)]"
41,"[(0, 57296.546875), (1, 52823.6328125)]","[(0, 32029.12890625), (1, 31586.58984375)]","[(0, 26579.37890625), (1, 24702.537109375)]","[(0, 24278.8671875), (1, 21811.49609375)]","[(0, 17847.955078125), (1, 14353.810546875)]","[(0, 44654.51953125), (1, 45845.2734375)]","[(0, 25889.048828125), (1, 27391.552734375)]","[(0, 34429.78125), (1, 33849.02734375)]","[(0, 51845.5703125), (1, 49673.0625)]","[(0, 42744.15234375), (1, 40107.6875)]","[(0, 29436.744140625), (1, 32158.3828125)]"
42,"[(0, 62722.43359375), (1, 60362.390625)]","[(0, 30660.703125), (1, 32122.671875)]","[(0, 16568.02734375), (1, 16523.21484375)]","[(0, 30370.123046875), (1, 33079.8984375)]","[(0, 34981.2109375), (1, 32949.42578125)]","[(0, 34944.765625), (1, 33310.45703125)]","[(0, 33180.01953125), (1, 35305.640625)]","[(0, 22914.779296875), (1, 28919.466796875)]","[(0, 33351.4296875), (1, 54528.92578125)]","[(0, 38255.0390625), (1, 35452.64453125)]","[(0, 32760.767578125), (1, 29673.421875)]"
43,"[(0, 37609.69140625), (1, 35381.578125)]","[(0, 27279.32421875), (1, 26586.40234375)]","[(0, 35525.88671875), (1, 35104.6953125)]","[(0, 35520.36328125), (1, 31814.56640625)]","[(0, 25015.900390625), (1, 21233.91796875)]","[(0, 25578.185546875), (1, 25703.359375)]","[(0, 14820.921875), (1, 15732.826171875)]","[(0, 34405.09765625), (1, 31075.21484375)]","[(0, 19083.962890625), (1, 13518.8828125)]","[(0, 21981.9140625), (1, 25141.48828125)]","[(0, 34025.90625), (1, 35881.734375)]"
44,"[(0, 54554.35546875), (1, 50006.5859375)]","[(0, 26476.26171875), (1, 24487.962890625)]","[(0, 19341.576171875), (1, 19198.2890625)]","[(0, 36588.11328125), (1, 36748.73046875)]","[(0, 26526.708984375), (1, 25461.826171875)]","[(0, 38474.01171875), (1, 38012.0703125)]","[(0, 33463.8359375), (1, 32828.94921875)]","[(0, 23633.810546875), (1, 21764.16015625)]","[(0, 28226.57421875), (1, 22742.701171875)]","[(0, 34602.92578125), (1, 31931.107421875)]","[(0, 22885.44921875), (1, 25872.04296875)]"
45,"[(0, 57620.99609375), (1, 54390.66796875)]","[(0, 32441.341796875), (1, 31520.5078125)]","[(0, 25937.2890625), (1, 26924.716796875)]","[(0, 35503.19140625), (1, 32714.65234375)]","[(0, 31635.728515625), (1, 28195.634765625)]","[(0, 42112.421875), (1, 40473.1328125)]","[(0, 29433.404296875), (1, 29861.72265625)]","[(0, 24792.951171875), (1, 39509.2265625)]","[(0, 23651.443359375), (1, 23353.14453125)]","[(0, 31928.091796875), (1, 18186.423828125)]","[(0, 37491.98046875), (1, 35491.98828125)]"
46,"[(0, 108416.3125), (1, 104360.1328125)]","[(0, 32607.28515625), (1, 29880.666015625)]","[(0, 18497.3046875), (1, 20516.986328125)]","[(0, 25238.541015625), (1, 27291.630859375)]","[(0, 28531.5625), (1, 26023.634765625)]","[(0, 34887.9609375), (1, 34575.8125)]","[(0, 24290.908203125), (1, 23837.578125)]","[(0, 23823.51171875), (1, 38979.35546875)]","[(0, 33376.15234375), (1, 28400.27734375)]","[(0, 41881.0859375), (1, 46310.5)]","[(0, 31712.908203125), (1, 36276.078125)]"
47,"[(0, 40594.82421875), (1, 37402.01953125)]","[(0, 33349.77734375), (1, 33728.671875)]","[(0, 37733.421875), (1, 37500.6328125)]","[(0, 33374.1796875), (1, 29041.763671875)]","[(0, 38179.84765625), (1, 39091.70703125)]","[(0, 23406.078125), (1, 24071.302734375)]","[(0, 24024.05859375), (1, 24681.5546875)]","[(0, 22879.53515625), (1, 20386.095703125)]","[(0, 16065.28125), (1, 22717.23046875)]","[(0, 28129.564453125), (1, 25370.470703125)]","[(0, 34458.0), (1, 38152.625)]"
48,"[(0, 47666.6796875), (1, 43466.2421875)]","[(0, 29749.24609375), (1, 29388.021484375)]","[(0, 20647.203125), (1, 21345.6875)]","[(0, 23156.099609375), (1, 20934.962890625)]","[(0, 26050.8515625), (1, 24097.142578125)]","[(0, 23921.771484375), (1, 23313.66796875)]","[(0, 27120.158203125), (1, 26080.107421875)]","[(0, 42971.03125), (1, 33386.5625)]","[(0, 12450.533203125), (1, 16688.720703125)]","[(0, 40353.1171875), (1, 32513.01171875)]","[(0, 28641.974609375), (1, 33292.609375)]"
49,"[(0, 58549.77734375), (1, 55283.2421875)]","[(0, 46964.5234375), (1, 47964.76953125)]","[(0, 35224.44921875), (1, 34676.49609375)]","[(0, 45113.7265625), (1, 46604.19921875)]","[(0, 20691.240234375), (1, 17820.453125)]","[(0, 34854.375), (1, 35253.25)]","[(0, 27022.982421875), (1, 27924.291015625)]","[(0, 43137.12109375), (1, 33526.5390625)]","[(0, 39287.13671875), (1, 26530.123046875)]","[(0, 28638.5078125), (1, 46077.62890625)]","[(0, 30065.521484375), (1, 32563.251953125)]"
