,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_or_strict,question-formation_rr,question-formation_rr_strict,question-formation_sr,question-formation_sr_strict,wanna
0,"[(0, 15258.26171875), (1, 17076.17578125)]","[(0, 24028.55078125), (1, 23737.15234375)]","[(0, 18856.486328125), (1, 16872.1953125)]","[(0, 16556.46484375), (1, 14370.2861328125)]","[(0, 15634.4677734375), (1, 14699.8203125)]","[(0, 28865.623046875), (1, 29308.759765625)]","[(0, 26620.146484375), (1, 26349.91015625)]","[(0, 13011.302734375), (1, 18273.158203125)]","[(4, 739.4354319852941), (3, 781.0184326171875), (5, 1151.8079427083333), (1, 1275.3923177083334), (0, 1453.6964285714287), (2, 2137.8692908653848)]","[(0, 32792.90234375), (1, 19293.4375)]","[(4, 479.415625), (0, 507.9294026692708), (1, 529.6551231971154), (3, 533.6388113839286), (5, 666.4557542067307), (2, 699.9245383522727)]","[(0, 23991.888671875), (1, 12860.244140625)]","[(0, 1711.0328125), (1, 1815.0056818181818), (3, 1971.940625), (4, 2090.705078125), (2, 2135.6458984375), (5, 2413.8658203125)]","[(0, 32006.046875), (1, 25517.95703125)]"
1,"[(0, 26466.97265625), (1, 28924.513671875)]","[(0, 24057.876953125), (1, 23332.576171875)]","[(0, 8102.6123046875), (1, 9045.5078125)]","[(0, 12488.2177734375), (1, 12978.59765625)]","[(0, 13427.1552734375), (1, 9806.4619140625)]","[(0, 41890.953125), (1, 41038.84765625)]","[(0, 21978.330078125), (1, 22449.35546875)]","[(0, 10925.8544921875), (1, 6038.5966796875)]","[(4, 703.6383167613636), (3, 828.84501953125), (5, 868.89638671875), (1, 1022.6108842329545), (0, 1205.08515625), (2, 1274.7904296875)]","[(0, 6997.22265625), (1, 7385.7705078125)]","[(4, 1470.2078450520833), (3, 1589.961825284091), (1, 1704.7325846354167), (5, 1728.186612215909), (0, 1835.8469460227273), (2, 1997.7443181818182)]","[(0, 19236.72265625), (1, 19408.35546875)]","[(4, 1477.993896484375), (5, 1529.070591517857), (3, 1631.0837239583334), (1, 1990.4859095982142), (2, 2213.7257486979165), (0, 2449.9576322115386)]","[(0, 19618.62109375), (1, 20822.142578125)]"
2,"[(0, 27146.44921875), (1, 29130.833984375)]","[(0, 21698.17578125), (1, 20770.220703125)]","[(0, 10218.9619140625), (1, 11840.1376953125)]","[(0, 19393.71875), (1, 17505.53125)]","[(0, 10596.0556640625), (1, 8926.0498046875)]","[(0, 33383.0625), (1, 33410.32421875)]","[(0, 21264.39453125), (1, 20699.84375)]","[(0, 13950.798828125), (1, 7592.458984375)]","[(1, 563.4810546875), (2, 633.5631277901786), (0, 939.5208082932693), (4, 1639.0362079326924), (5, 1782.0758463541667), (3, 2447.6617542613635)]","[(0, 23038.892578125), (1, 19080.5234375)]","[(4, 1491.4833984375), (5, 1599.36474609375), (3, 1611.6415264423076), (1, 2572.80078125), (0, 2697.5504261363635), (2, 2810.1705078125)]","[(0, 46711.7890625), (1, 44826.08984375)]","[(1, 846.1893643465909), (2, 944.46708984375), (0, 960.02666015625), (4, 1062.698330965909), (5, 1177.7556640625), (3, 1219.777734375)]","[(0, 21754.69921875), (1, 22951.58984375)]"
3,"[(0, 19145.28515625), (1, 20963.412109375)]","[(0, 25315.02734375), (1, 25408.244140625)]","[(0, 23398.82421875), (1, 26599.818359375)]","[(0, 30245.087890625), (1, 29057.38671875)]","[(0, 9393.755859375), (1, 8190.41845703125)]","[(0, 28881.81640625), (1, 27871.744140625)]","[(0, 31442.98828125), (1, 32050.45703125)]","[(0, 19757.412109375), (1, 15910.2802734375)]","[(4, 1681.161044034091), (1, 1809.411221590909), (3, 2020.481640625), (5, 2038.809765625), (2, 2078.8056640625), (0, 2109.0828125)]","[(0, 13157.5712890625), (1, 10646.0517578125)]","[(1, 2309.410907451923), (2, 2421.67529296875), (0, 2534.1549479166665), (4, 2805.129206730769), (5, 2974.7825520833335), (3, 3058.9557291666665)]","[(0, 14469.8779296875), (1, 9570.4658203125)]","[(1, 1741.0846946022727), (2, 1947.475), (0, 1982.462109375), (4, 2376.0569957386365), (3, 2636.202734375), (5, 2654.457421875)]","[(0, 25610.623046875), (1, 20751.552734375)]"
4,"[(0, 20189.501953125), (1, 22044.43359375)]","[(0, 13439.9541015625), (1, 13553.1171875)]","[(0, 25880.359375), (1, 22543.044921875)]","[(0, 25249.83203125), (1, 24136.470703125)]","[(0, 32232.0390625), (1, 25370.30078125)]","[(0, 24151.623046875), (1, 23562.919921875)]","[(0, 28265.82421875), (1, 27267.724609375)]","[(0, 10919.8125), (1, 19789.525390625)]","[(0, 806.0394381009615), (1, 817.4514973958334), (4, 902.84716796875), (3, 984.356689453125), (2, 1174.020282451923), (5, 1307.7196451822917)]","[(0, 21067.76953125), (1, 20153.029296875)]","[(1, 924.2381417410714), (2, 1106.4086538461538), (4, 1131.8710186298076), (5, 1220.87744140625), (0, 1316.9535319010417), (3, 1699.8332741477273)]","[(0, 6192.2060546875), (1, 12281.0712890625)]","[(4, 919.513671875), (3, 1139.8546316964287), (5, 1220.9383370535713), (1, 1230.8385009765625), (0, 1517.6808035714287), (2, 1645.5770089285713)]","[(0, 20957.4140625), (1, 18329.65625)]"
5,"[(0, 22576.11328125), (1, 24961.279296875)]","[(0, 11101.2255859375), (1, 10346.7197265625)]","[(0, 12539.6298828125), (1, 14464.8427734375)]","[(0, 18726.451171875), (1, 18871.201171875)]","[(0, 21327.78125), (1, 15745.8388671875)]","[(0, 20210.828125), (1, 21260.623046875)]","[(0, 22758.5625), (1, 22815.779296875)]","[(0, 21454.26171875), (1, 16184.3212890625)]","[(4, 894.6060901988636), (5, 998.8392578125), (3, 1028.3947265625), (1, 1492.0363991477273), (2, 1676.5978515625), (0, 1734.9306640625)]","[(0, 22353.19921875), (1, 38448.73828125)]","[(4, 668.4525991586538), (5, 689.0528157552084), (3, 980.2993607954545), (2, 993.98828125), (1, 1117.3954380580358), (0, 1315.9127604166667)]","[(0, 11067.4619140625), (1, 8597.5673828125)]","[(1, 2900.5286458333335), (2, 3125.9797585227275), (0, 3214.3022017045455), (4, 3488.2535807291665), (5, 3752.9968039772725), (3, 3795.947088068182)]","[(0, 18044.36328125), (1, 18212.99609375)]"
6,"[(0, 29790.6953125), (1, 31458.82421875)]","[(0, 19690.841796875), (1, 21856.28515625)]","[(0, 25358.810546875), (1, 18861.087890625)]","[(0, 25362.24609375), (1, 27590.462890625)]","[(0, 11029.45703125), (1, 9369.267578125)]","[(0, 17711.32421875), (1, 16863.765625)]","[(0, 37860.80859375), (1, 40198.7109375)]","[(0, 17474.5078125), (1, 22383.810546875)]","[(1, 2320.5354817708335), (2, 2449.263494318182), (0, 2504.6145241477275), (4, 2576.9874674479165), (5, 2735.7015269886365), (3, 2826.7308238636365)]","[(0, 26066.654296875), (1, 19115.40234375)]","[(4, 1481.8790457589287), (1, 1621.67041015625), (3, 1698.4041466346155), (5, 1802.8727213541667), (0, 1964.7043678977273), (2, 1967.937109375)]","[(0, 19273.943359375), (1, 18880.6875)]","[(3, 986.1485026041667), (5, 1127.474609375), (4, 1295.6651611328125), (0, 1549.851841517857), (1, 1563.242578125), (2, 1728.0842848557693)]","[(0, 29062.54296875), (1, 24747.408203125)]"
7,"[(0, 20885.884765625), (1, 23474.951171875)]","[(0, 19590.482421875), (1, 21642.314453125)]","[(0, 10258.224609375), (1, 10960.6806640625)]","[(0, 21940.109375), (1, 22250.216796875)]","[(0, 10303.0107421875), (1, 8647.9853515625)]","[(0, 20833.68359375), (1, 21901.0390625)]","[(0, 27406.576171875), (1, 29827.341796875)]","[(0, 37023.109375), (1, 32865.19140625)]","[(4, 1203.82421875), (1, 1289.8719482421875), (5, 1350.2791466346155), (2, 1366.6139322916667), (3, 1367.1979166666667), (0, 1448.1756417410713)]","[(0, 12642.35546875), (1, 10700.5703125)]","[(1, 1239.9427379261363), (2, 1326.1564453125), (0, 1555.08515625), (4, 1770.3929332386363), (5, 1908.7240234375), (3, 2217.186328125)]","[(0, 30519.912109375), (1, 25465.51953125)]","[(0, 826.9573317307693), (1, 834.1932198660714), (2, 890.0779747596154), (3, 915.2841796875), (4, 928.8240792410714), (5, 989.4127103365385)]","[(0, 23950.21484375), (1, 20450.978515625)]"
8,"[(0, 27617.89453125), (1, 29914.82421875)]","[(0, 17523.755859375), (1, 18928.734375)]","[(0, 20128.578125), (1, 19106.634765625)]","[(0, 16291.7919921875), (1, 14914.7158203125)]","[(0, 21217.5), (1, 16546.03125)]","[(0, 28468.8046875), (1, 27338.8359375)]","[(0, 19744.396484375), (1, 18127.048828125)]","[(0, 11069.03515625), (1, 8500.361328125)]","[(3, 802.7276692708333), (4, 803.0917358398438), (5, 900.9228515625), (1, 1474.544677734375), (0, 1527.58203125), (2, 1685.4938802083334)]","[(0, 21288.6640625), (1, 34559.328125)]","[(4, 606.4957275390625), (1, 626.9196614583333), (2, 662.6740534855769), (5, 758.2887137276786), (0, 780.443359375), (3, 810.5258091517857)]","[(0, 16054.8515625), (1, 21208.4375)]","[(4, 698.4935546875), (5, 803.6868722098214), (1, 817.6865844726562), (2, 881.5717447916667), (3, 1138.577899639423), (0, 1152.875209263393)]","[(0, 9378.2880859375), (1, 10212.0751953125)]"
9,"[(0, 27313.478515625), (1, 29557.19921875)]","[(0, 16349.6455078125), (1, 16377.830078125)]","[(0, 11160.7451171875), (1, 12665.5498046875)]","[(0, 27273.861328125), (1, 28539.044921875)]","[(0, 5235.6279296875), (1, 4394.59716796875)]","[(0, 28935.4921875), (1, 29090.55078125)]","[(0, 20247.658203125), (1, 21383.462890625)]","[(0, 18200.791015625), (1, 17022.357421875)]","[(4, 452.63731166294644), (5, 490.23178335336536), (1, 583.5647786458334), (2, 588.3960658482143), (3, 744.7574869791666), (0, 843.7719350961538)]","[(0, 9617.7138671875), (1, 12984.5654296875)]","[(4, 1502.7621527777778), (3, 1537.2185202205883), (5, 1860.54638671875), (1, 2242.9924172794117), (0, 2319.0166015625), (2, 2708.1158854166665)]","[(0, 37304.09375), (1, 19657.6328125)]","[(1, 807.9411969866071), (2, 845.0330528846154), (0, 1491.4274088541667), (4, 1703.6358173076924), (5, 1742.4119466145833), (3, 3089.127840909091)]","[(0, 25998.65625), (1, 27076.845703125)]"
