,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_rr,question-formation_sr,wanna
10,"[(0, 3137.10302734375), (1, 3815.94091796875)]","[(0, 1081.8787841796875), (1, 953.6172485351562)]","[(0, 8428.099609375), (1, 8828.673828125)]","[(0, 2836.6875), (1, 3061.849609375)]","[(0, 1464.4481201171875), (1, 1392.5682373046875)]","[(0, 2705.952392578125), (1, 3008.62451171875)]","[(0, 5268.14306640625), (1, 5564.400390625)]","[(0, 1665.591064453125), (1, 1678.9130859375)]","[(0, 2780.4521484375), (1, 2952.851806640625)]","[(0, 1754.452392578125), (1, 1892.873291015625)]","[(0, 4539.18896484375), (1, 3362.694091796875)]"
11,"[(0, 4900.99853515625), (1, 5912.6806640625)]","[(0, 1141.3402099609375), (1, 985.05908203125)]","[(0, 1698.9910888671875), (1, 1638.7110595703125)]","[(0, 3261.859130859375), (1, 3492.815673828125)]","[(0, 2697.75341796875), (1, 1929.22509765625)]","[(0, 5470.119140625), (1, 6103.6103515625)]","[(0, 5537.4130859375), (1, 5637.2021484375)]","[(0, 2365.409423828125), (1, 1390.167724609375)]","[(0, 1631.604736328125), (1, 3932.996337890625)]","[(0, 1608.376220703125), (1, 2139.006103515625)]","[(0, 3288.307861328125), (1, 2438.826171875)]"
12,"[(0, 3440.0322265625), (1, 3972.35400390625)]","[(0, 1398.9681396484375), (1, 1653.875)]","[(0, 6512.17822265625), (1, 7054.53076171875)]","[(0, 4245.5078125), (1, 4038.0390625)]","[(0, 2466.671875), (1, 2318.215087890625)]","[(0, 5723.900390625), (1, 5180.88232421875)]","[(0, 5634.982421875), (1, 4904.177734375)]","[(0, 2555.699462890625), (1, 2580.568115234375)]","[(0, 1644.77490234375), (1, 2919.086181640625)]","[(0, 2627.36767578125), (1, 2678.973388671875)]","[(0, 4092.314453125), (1, 3139.727783203125)]"
13,"[(0, 2515.583984375), (1, 2940.875732421875)]","[(0, 1312.9224853515625), (1, 1737.8365478515625)]","[(0, 3721.776123046875), (1, 4182.0478515625)]","[(0, 7794.1015625), (1, 7930.2314453125)]","[(0, 2636.9619140625), (1, 2435.433837890625)]","[(0, 4145.4326171875), (1, 3848.742431640625)]","[(0, 4324.24169921875), (1, 4949.77880859375)]","[(0, 1162.3359375), (1, 1249.1815185546875)]","[(0, 2688.43798828125), (1, 1550.998046875)]","[(0, 2818.4140625), (1, 3354.043212890625)]","[(0, 2209.658935546875), (1, 1627.444580078125)]"
14,"[(0, 4359.599609375), (1, 5007.060546875)]","[(0, 1125.49853515625), (1, 1285.742919921875)]","[(0, 2680.570556640625), (1, 2456.105224609375)]","[(0, 8139.392578125), (1, 8737.5244140625)]","[(0, 2757.109130859375), (1, 1824.4052734375)]","[(0, 5084.7998046875), (1, 5471.38720703125)]","[(0, 3899.859619140625), (1, 3279.222900390625)]","[(0, 1904.1566162109375), (1, 2068.084228515625)]","[(0, 2098.25830078125), (1, 2871.48876953125)]","[(0, 2762.26611328125), (1, 2483.821533203125)]","[(0, 4112.419921875), (1, 3210.241455078125)]"
15,"[(0, 4067.653564453125), (1, 4782.51611328125)]","[(0, 1486.828857421875), (1, 1362.476318359375)]","[(0, 2152.72119140625), (1, 1989.8682861328125)]","[(0, 2599.72900390625), (1, 2983.773681640625)]","[(0, 1676.392333984375), (1, 1571.3009033203125)]","[(0, 5906.58251953125), (1, 6566.72900390625)]","[(0, 4590.8212890625), (1, 5296.26220703125)]","[(0, 1525.281982421875), (1, 2282.6064453125)]","[(0, 2367.496826171875), (1, 2582.846923828125)]","[(0, 1622.8206787109375), (1, 2094.63134765625)]","[(0, 2046.1795654296875), (1, 1453.6275634765625)]"
16,"[(0, 3674.419189453125), (1, 4450.35302734375)]","[(0, 1486.7742919921875), (1, 1293.734130859375)]","[(0, 5536.76904296875), (1, 5538.06298828125)]","[(0, 3533.101806640625), (1, 3436.825439453125)]","[(0, 1699.53564453125), (1, 1584.107421875)]","[(0, 5220.1767578125), (1, 4756.57568359375)]","[(0, 6308.208984375), (1, 6912.07666015625)]","[(0, 1816.99365234375), (1, 2097.85107421875)]","[(0, 1468.343505859375), (1, 1517.8988037109375)]","[(0, 2450.647705078125), (1, 1829.198974609375)]","[(0, 3479.6630859375), (1, 2559.372802734375)]"
17,"[(0, 3863.90576171875), (1, 4447.01416015625)]","[(0, 1967.2728271484375), (1, 1711.3720703125)]","[(0, 6436.30322265625), (1, 6876.46044921875)]","[(0, 2137.29736328125), (1, 2335.248779296875)]","[(0, 1601.887939453125), (1, 1462.23681640625)]","[(0, 4188.69384765625), (1, 3856.03515625)]","[(0, 6082.81298828125), (1, 6608.9736328125)]","[(0, 1882.76513671875), (1, 1547.080322265625)]","[(0, 4316.73046875), (1, 2961.386962890625)]","[(0, 2734.755615234375), (1, 2626.822998046875)]","[(0, 4912.7490234375), (1, 3675.4599609375)]"
18,"[(0, 2740.076171875), (1, 3193.246337890625)]","[(0, 1404.2513427734375), (1, 1961.3858642578125)]","[(0, 6190.576171875), (1, 5611.6220703125)]","[(0, 2645.154052734375), (1, 3306.468017578125)]","[(0, 4402.806640625), (1, 2961.072265625)]","[(0, 5257.2021484375), (1, 5783.42431640625)]","[(0, 4929.55517578125), (1, 5867.6298828125)]","[(0, 5296.08544921875), (1, 4713.2626953125)]","[(0, 3369.528564453125), (1, 1770.9449462890625)]","[(0, 2598.741455078125), (1, 2378.697265625)]","[(0, 2382.043212890625), (1, 1626.3934326171875)]"
19,"[(0, 3462.274658203125), (1, 4001.242431640625)]","[(0, 1494.375244140625), (1, 2209.21630859375)]","[(0, 4688.900390625), (1, 4973.56103515625)]","[(0, 2745.307373046875), (1, 2789.99609375)]","[(0, 1427.735595703125), (1, 1372.9443359375)]","[(0, 5297.61669921875), (1, 4924.166015625)]","[(0, 4077.748046875), (1, 5029.22265625)]","[(0, 1821.3343505859375), (1, 2743.23193359375)]","[(0, 2120.350341796875), (1, 1194.2791748046875)]","[(0, 1445.7113037109375), (1, 1242.3489990234375)]","[(0, 4464.57275390625), (1, 3106.66650390625)]"
20,"[(0, 3662.14697265625), (1, 4169.1376953125)]","[(0, 1291.4881591796875), (1, 1667.615966796875)]","[(0, 7207.134765625), (1, 6884.5439453125)]","[(0, 3109.6484375), (1, 3035.065185546875)]","[(0, 4335.630859375), (1, 2698.574462890625)]","[(0, 9796.19921875), (1, 10793.55078125)]","[(0, 4019.10595703125), (1, 3833.061279296875)]","[(0, 1727.572509765625), (1, 1582.3453369140625)]","[(0, 1689.393798828125), (1, 1521.10791015625)]","[(0, 2200.881591796875), (1, 1914.9119873046875)]","[(0, 4055.50634765625), (1, 3129.15771484375)]"
21,"[(0, 3355.508544921875), (1, 4022.34228515625)]","[(0, 1243.2947998046875), (1, 1312.2308349609375)]","[(0, 2124.068115234375), (1, 1820.9808349609375)]","[(0, 3494.111572265625), (1, 3462.17578125)]","[(0, 1683.441650390625), (1, 1624.0499267578125)]","[(0, 4167.396484375), (1, 4798.69384765625)]","[(0, 2954.930908203125), (1, 3141.26123046875)]","[(0, 1890.6072998046875), (1, 1932.4393310546875)]","[(0, 3832.4765625), (1, 2984.03857421875)]","[(0, 1415.347412109375), (1, 1828.197021484375)]","[(0, 4974.92724609375), (1, 3804.919189453125)]"
22,"[(0, 3774.67529296875), (1, 4247.6865234375)]","[(0, 1326.381591796875), (1, 1205.442138671875)]","[(0, 3720.21826171875), (1, 3644.218505859375)]","[(0, 7650.45263671875), (1, 7975.48681640625)]","[(0, 3391.544677734375), (1, 2323.5791015625)]","[(0, 9185.0537109375), (1, 7866.3037109375)]","[(0, 5220.9833984375), (1, 5540.26025390625)]","[(0, 2207.69580078125), (1, 2371.17529296875)]","[(0, 2515.829833984375), (1, 1696.59814453125)]","[(0, 1788.99951171875), (1, 2142.56884765625)]","[(0, 1647.9212646484375), (1, 1266.826171875)]"
23,"[(0, 4086.339599609375), (1, 5143.87890625)]","[(0, 3568.246826171875), (1, 3801.0458984375)]","[(0, 2596.70751953125), (1, 2715.543212890625)]","[(0, 5396.345703125), (1, 5579.49169921875)]","[(0, 1511.41015625), (1, 1444.50537109375)]","[(0, 9855.35546875), (1, 8987.2177734375)]","[(0, 3194.86083984375), (1, 3487.5400390625)]","[(0, 2362.579833984375), (1, 2507.89501953125)]","[(0, 2733.192626953125), (1, 1446.8209228515625)]","[(0, 1140.8460693359375), (1, 1604.0472412109375)]","[(0, 4851.38525390625), (1, 3814.754638671875)]"
24,"[(0, 3228.99609375), (1, 3789.48193359375)]","[(0, 3106.21923828125), (1, 3402.436279296875)]","[(0, 8011.62890625), (1, 8961.1396484375)]","[(0, 2335.66748046875), (1, 2358.833740234375)]","[(0, 3131.993896484375), (1, 2117.984619140625)]","[(0, 4171.4560546875), (1, 4773.14794921875)]","[(0, 2694.250244140625), (1, 2424.178955078125)]","[(0, 2494.132568359375), (1, 2671.754150390625)]","[(0, 2630.35009765625), (1, 3194.885009765625)]","[(0, 1503.906982421875), (1, 1871.5335693359375)]","[(0, 4015.3515625), (1, 2928.925537109375)]"
25,"[(0, 3877.3642578125), (1, 4473.7021484375)]","[(0, 2988.94580078125), (1, 2837.35302734375)]","[(0, 8719.6279296875), (1, 9368.8125)]","[(0, 5921.57373046875), (1, 5922.20654296875)]","[(0, 3028.712646484375), (1, 2310.89111328125)]","[(0, 2748.64208984375), (1, 3022.287109375)]","[(0, 3074.9560546875), (1, 3278.40673828125)]","[(0, 1550.568359375), (1, 2183.08056640625)]","[(0, 3792.724609375), (1, 3325.166259765625)]","[(0, 1444.0997314453125), (1, 1139.8565673828125)]","[(0, 3607.004150390625), (1, 2996.031982421875)]"
26,"[(0, 3462.958251953125), (1, 4229.7265625)]","[(0, 2551.160400390625), (1, 2274.429443359375)]","[(0, 8108.6884765625), (1, 7387.3759765625)]","[(0, 6231.86328125), (1, 5971.93408203125)]","[(0, 4386.47412109375), (1, 3147.300537109375)]","[(0, 4130.30322265625), (1, 3873.1806640625)]","[(0, 4478.640625), (1, 4447.07763671875)]","[(0, 2798.012451171875), (1, 2257.639404296875)]","[(0, 1587.0621337890625), (1, 1650.078857421875)]","[(0, 1609.4425048828125), (1, 1471.6029052734375)]","[(0, 3984.924560546875), (1, 3198.2109375)]"
27,"[(0, 4015.72705078125), (1, 5003.55712890625)]","[(0, 1598.2691650390625), (1, 1453.745361328125)]","[(0, 4074.81689453125), (1, 3404.62060546875)]","[(0, 5455.14697265625), (1, 5603.55712890625)]","[(0, 2732.09814453125), (1, 2417.806640625)]","[(0, 6087.67626953125), (1, 7051.60546875)]","[(0, 3893.222900390625), (1, 3976.451171875)]","[(0, 2001.0008544921875), (1, 2770.996826171875)]","[(0, 2329.146728515625), (1, 2128.17724609375)]","[(0, 3365.549560546875), (1, 3338.253662109375)]","[(0, 2513.23046875), (1, 1735.3052978515625)]"
28,"[(0, 2790.818359375), (1, 3299.751953125)]","[(0, 2344.91748046875), (1, 2236.715576171875)]","[(0, 3071.998779296875), (1, 2654.9990234375)]","[(0, 3081.75830078125), (1, 3045.82568359375)]","[(0, 2593.13037109375), (1, 2285.464111328125)]","[(0, 5851.5859375), (1, 5088.0302734375)]","[(0, 7686.9541015625), (1, 8848.4912109375)]","[(0, 1587.5277099609375), (1, 2410.220947265625)]","[(0, 2400.407470703125), (1, 2632.813232421875)]","[(0, 2481.1826171875), (1, 2938.852783203125)]","[(0, 4216.29150390625), (1, 3593.421630859375)]"
29,"[(0, 4080.377685546875), (1, 4708.7607421875)]","[(0, 1765.0225830078125), (1, 1458.905029296875)]","[(0, 2269.475341796875), (1, 2424.21142578125)]","[(0, 3215.13134765625), (1, 3175.3505859375)]","[(0, 5810.26416015625), (1, 3741.734375)]","[(0, 3585.4833984375), (1, 3230.224853515625)]","[(0, 6445.787109375), (1, 7246.60595703125)]","[(0, 3193.05126953125), (1, 3262.301025390625)]","[(0, 3383.368408203125), (1, 4349.8984375)]","[(0, 3255.61279296875), (1, 2828.254150390625)]","[(0, 2699.326904296875), (1, 2206.4013671875)]"
30,"[(0, 4092.915283203125), (1, 4755.58203125)]","[(0, 1473.8353271484375), (1, 1429.364990234375)]","[(0, 9107.6923828125), (1, 9248.4892578125)]","[(0, 5288.52490234375), (1, 5434.07080078125)]","[(0, 6814.2265625), (1, 4387.53271484375)]","[(0, 3934.801025390625), (1, 4514.5595703125)]","[(0, 1949.775390625), (1, 1841.3236083984375)]","[(0, 1585.977294921875), (1, 1519.5028076171875)]","[(0, 2991.54931640625), (1, 2778.749267578125)]","[(0, 2097.0107421875), (1, 1671.1009521484375)]","[(0, 6256.83203125), (1, 4382.24267578125)]"
31,"[(0, 4792.3046875), (1, 5739.35302734375)]","[(0, 4000.845458984375), (1, 4315.7138671875)]","[(0, 2796.915771484375), (1, 2993.127685546875)]","[(0, 2600.01904296875), (1, 2611.847412109375)]","[(0, 2908.335205078125), (1, 2669.44921875)]","[(0, 6874.4345703125), (1, 6276.6328125)]","[(0, 2006.744384765625), (1, 2084.99609375)]","[(0, 1957.356201171875), (1, 1764.4840087890625)]","[(0, 1916.8121337890625), (1, 2067.861328125)]","[(0, 3249.263427734375), (1, 3292.32421875)]","[(0, 2556.404052734375), (1, 1805.7100830078125)]"
32,"[(0, 3101.601318359375), (1, 3683.091796875)]","[(0, 3570.748779296875), (1, 3920.413818359375)]","[(0, 2900.56982421875), (1, 3079.020263671875)]","[(0, 4760.9228515625), (1, 4716.05908203125)]","[(0, 2837.435546875), (1, 2693.071044921875)]","[(0, 7169.41064453125), (1, 8105.31787109375)]","[(0, 3952.99755859375), (1, 4324.802734375)]","[(0, 1630.5911865234375), (1, 1568.8992919921875)]","[(0, 1994.9014892578125), (1, 1512.3546142578125)]","[(0, 1650.8438720703125), (1, 1871.95751953125)]","[(0, 4059.871337890625), (1, 3132.47802734375)]"
33,"[(0, 5466.97412109375), (1, 6439.9873046875)]","[(0, 3392.6220703125), (1, 3347.798828125)]","[(0, 6428.7392578125), (1, 6344.16064453125)]","[(0, 3958.547119140625), (1, 4199.84130859375)]","[(0, 7659.607421875), (1, 4825.55859375)]","[(0, 5599.572265625), (1, 6531.8330078125)]","[(0, 2817.151123046875), (1, 3080.08349609375)]","[(0, 2008.003173828125), (1, 1776.6466064453125)]","[(0, 2433.464111328125), (1, 1705.89697265625)]","[(0, 3515.111328125), (1, 3426.529541015625)]","[(0, 2554.49951171875), (1, 1668.368408203125)]"
34,"[(0, 2154.741455078125), (1, 2468.80615234375)]","[(0, 2854.993408203125), (1, 2582.44287109375)]","[(0, 3610.1494140625), (1, 4077.16064453125)]","[(0, 5891.173828125), (1, 6028.38916015625)]","[(0, 2814.39453125), (1, 2124.29296875)]","[(0, 8110.529296875), (1, 7649.90625)]","[(0, 3658.167724609375), (1, 3348.919677734375)]","[(0, 2477.399658203125), (1, 3102.2197265625)]","[(0, 878.283447265625), (1, 1421.7137451171875)]","[(0, 1971.1236572265625), (1, 1404.2554931640625)]","[(0, 3148.255126953125), (1, 2528.72900390625)]"
35,"[(0, 3263.53955078125), (1, 3930.708984375)]","[(0, 3773.38330078125), (1, 3678.310791015625)]","[(0, 8891.6923828125), (1, 9343.9521484375)]","[(0, 3757.98046875), (1, 3920.783935546875)]","[(0, 1533.2003173828125), (1, 1511.129150390625)]","[(0, 8263.423828125), (1, 7804.26904296875)]","[(0, 5244.0673828125), (1, 5954.7197265625)]","[(0, 3867.297119140625), (1, 3467.022705078125)]","[(0, 3710.187744140625), (1, 4341.16259765625)]","[(0, 2898.086669921875), (1, 3336.789306640625)]","[(0, 3367.282958984375), (1, 2754.16455078125)]"
36,"[(0, 3415.9287109375), (1, 3988.6279296875)]","[(0, 4077.129638671875), (1, 4079.486572265625)]","[(0, 2534.2939453125), (1, 2690.72705078125)]","[(0, 3735.56982421875), (1, 3590.7255859375)]","[(0, 2396.802490234375), (1, 2349.669921875)]","[(0, 3750.436767578125), (1, 4415.10107421875)]","[(0, 5244.712890625), (1, 6265.4130859375)]","[(0, 3626.478271484375), (1, 2798.46337890625)]","[(0, 2632.329833984375), (1, 2012.6312255859375)]","[(0, 1155.07763671875), (1, 1762.6844482421875)]","[(0, 4468.3466796875), (1, 3692.175537109375)]"
37,"[(0, 5163.3662109375), (1, 5780.2705078125)]","[(0, 3187.37744140625), (1, 2995.123291015625)]","[(0, 4144.05322265625), (1, 4050.00244140625)]","[(0, 2614.793212890625), (1, 2796.321044921875)]","[(0, 2221.539306640625), (1, 1920.14111328125)]","[(0, 2996.89501953125), (1, 3339.514404296875)]","[(0, 3866.75146484375), (1, 4733.18994140625)]","[(0, 2640.078369140625), (1, 1500.677734375)]","[(0, 1780.99267578125), (1, 1918.490966796875)]","[(0, 2663.455322265625), (1, 2170.109375)]","[(0, 3040.485595703125), (1, 2525.786376953125)]"
38,"[(0, 3211.046630859375), (1, 3603.01953125)]","[(0, 2626.295654296875), (1, 2469.41259765625)]","[(0, 1425.8673095703125), (1, 1677.4693603515625)]","[(0, 4133.65673828125), (1, 4484.3125)]","[(0, 3576.123046875), (1, 2404.747314453125)]","[(0, 2742.759765625), (1, 2409.6279296875)]","[(0, 2611.389404296875), (1, 2792.728515625)]","[(0, 3391.311767578125), (1, 2704.8857421875)]","[(0, 1758.6956787109375), (1, 2474.594482421875)]","[(0, 3176.61669921875), (1, 1985.4686279296875)]","[(0, 5383.54638671875), (1, 4519.66015625)]"
39,"[(0, 2893.015380859375), (1, 3497.569091796875)]","[(0, 1301.8563232421875), (1, 1176.92529296875)]","[(0, 9197.8515625), (1, 8405.9853515625)]","[(0, 4319.39111328125), (1, 4451.19775390625)]","[(0, 3009.666259765625), (1, 1987.7554931640625)]","[(0, 2114.9873046875), (1, 1848.2139892578125)]","[(0, 2401.909912109375), (1, 2996.783447265625)]","[(0, 1377.708740234375), (1, 1136.3751220703125)]","[(0, 2788.34423828125), (1, 2456.061767578125)]","[(0, 1708.83349609375), (1, 2056.11572265625)]","[(0, 4319.39111328125), (1, 3451.421875)]"
40,"[(0, 4634.8828125), (1, 5413.974609375)]","[(0, 1185.72509765625), (1, 1095.8668212890625)]","[(0, 4009.389892578125), (1, 3314.3291015625)]","[(0, 1993.155029296875), (1, 2365.911376953125)]","[(0, 1629.0120849609375), (1, 1663.53076171875)]","[(0, 4534.03173828125), (1, 4916.80322265625)]","[(0, 4719.90625), (1, 4106.2275390625)]","[(0, 2308.27001953125), (1, 2210.974365234375)]","[(0, 1499.2958984375), (1, 1424.316650390625)]","[(0, 1709.7032470703125), (1, 1974.0697021484375)]","[(0, 3787.9677734375), (1, 3160.329833984375)]"
41,"[(0, 2951.340087890625), (1, 3575.331787109375)]","[(0, 2070.477783203125), (1, 1800.5169677734375)]","[(0, 7510.66943359375), (1, 7325.91796875)]","[(0, 3096.385009765625), (1, 3255.61279296875)]","[(0, 1705.6351318359375), (1, 1715.3255615234375)]","[(0, 3031.6806640625), (1, 3431.519775390625)]","[(0, 4396.265625), (1, 5195.06689453125)]","[(0, 2379.643310546875), (1, 2441.75830078125)]","[(0, 1995.1375732421875), (1, 1742.49072265625)]","[(0, 2287.406982421875), (1, 2496.96484375)]","[(0, 2000.020263671875), (1, 1396.9464111328125)]"
42,"[(0, 3345.8935546875), (1, 4031.536376953125)]","[(0, 3730.29736328125), (1, 4063.496826171875)]","[(0, 3411.23779296875), (1, 3481.017333984375)]","[(0, 5517.0771484375), (1, 5426.1787109375)]","[(0, 4252.7490234375), (1, 2927.025390625)]","[(0, 2903.8662109375), (1, 2363.601806640625)]","[(0, 4600.37548828125), (1, 4986.81689453125)]","[(0, 2610.04248046875), (1, 1446.6180419921875)]","[(0, 1332.542724609375), (1, 1097.2901611328125)]","[(0, 2642.234619140625), (1, 2473.977294921875)]","[(0, 4608.240234375), (1, 3707.149658203125)]"
43,"[(0, 2607.533203125), (1, 3011.075927734375)]","[(0, 4383.814453125), (1, 5052.7265625)]","[(0, 5774.04443359375), (1, 7128.31396484375)]","[(0, 4519.24658203125), (1, 4723.548828125)]","[(0, 4947.3154296875), (1, 3285.107421875)]","[(0, 1820.234375), (1, 2076.886474609375)]","[(0, 3631.797607421875), (1, 4437.4736328125)]","[(0, 3158.70263671875), (1, 3769.495361328125)]","[(0, 1819.0821533203125), (1, 1218.41796875)]","[(0, 1698.054931640625), (1, 2319.193603515625)]","[(0, 3470.22509765625), (1, 2710.08837890625)]"
44,"[(0, 5119.38037109375), (1, 6289.37744140625)]","[(0, 2892.072021484375), (1, 3061.99560546875)]","[(0, 2847.94189453125), (1, 2851.367431640625)]","[(0, 1627.1116943359375), (1, 1807.697509765625)]","[(0, 6102.23095703125), (1, 3756.76953125)]","[(0, 3002.7197265625), (1, 2767.900146484375)]","[(0, 5299.951171875), (1, 4862.10791015625)]","[(0, 2222.027587890625), (1, 2377.936279296875)]","[(0, 1782.177978515625), (1, 1517.458740234375)]","[(0, 2559.873291015625), (1, 2492.239990234375)]","[(0, 2720.12451171875), (1, 1988.5716552734375)]"
45,"[(0, 5070.5869140625), (1, 6172.51953125)]","[(0, 1851.2967529296875), (1, 1725.7685546875)]","[(0, 8728.962890625), (1, 8684.490234375)]","[(0, 2547.51220703125), (1, 2936.961669921875)]","[(0, 4732.54443359375), (1, 4498.34033203125)]","[(0, 3514.494384765625), (1, 3116.687744140625)]","[(0, 2959.198974609375), (1, 3287.890625)]","[(0, 2728.733642578125), (1, 2887.154541015625)]","[(0, 1810.8594970703125), (1, 1395.797119140625)]","[(0, 880.4210205078125), (1, 1014.406982421875)]","[(0, 5403.78759765625), (1, 4213.6865234375)]"
