,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_or_strict,question-formation_rr,question-formation_rr_strict,question-formation_sr,question-formation_sr_strict,wanna
0,"[(0, 855.5473022460938), (1, 970.4819946289062)]","[(0, 667.4918823242188), (1, 861.9437866210938)]","[(0, 9123.9326171875), (1, 10876.7421875)]","[(0, 4464.37646484375), (1, 4280.70361328125)]","[(0, 13735.1923828125), (1, 6808.81591796875)]","[(0, 9713.3486328125), (1, 10002.4052734375)]","[(0, 19431.783203125), (1, 28152.376953125)]","[(0, 1205.124267578125), (1, 914.5733032226562)]","[(4, 63.11422190946691), (3, 71.28962707519531), (1, 82.82338053385416), (0, 87.90206473214286), (5, 100.988818359375), (2, 146.1954627403846)]","[(0, 5702.62353515625), (1, 6084.6640625)]","[(4, 42.91834716796875), (3, 46.829581124441965), (0, 53.205159505208336), (5, 63.68578162560096), (2, 83.5219893022017), (1, 94.17046649639423)]","[(0, 5052.73583984375), (1, 3590.814697265625)]","[(4, 432.3074840198864), (1, 469.9183238636364), (5, 485.583349609375), (2, 530.14423828125), (3, 552.758349609375), (0, 611.37412109375)]","[(0, 44500.2421875), (1, 42832.296875)]"
1,"[(0, 1463.7393798828125), (1, 1547.3740234375)]","[(0, 1150.6824951171875), (1, 1624.5643310546875)]","[(0, 1944.72509765625), (1, 1873.405029296875)]","[(0, 7958.1943359375), (1, 9330.1865234375)]","[(0, 9558.005859375), (1, 5785.07373046875)]","[(0, 10659.2392578125), (1, 10202.048828125)]","[(0, 18418.62109375), (1, 27454.029296875)]","[(0, 1668.0001220703125), (1, 945.5313110351562)]","[(4, 199.2628506747159), (5, 233.3565673828125), (3, 235.7329345703125), (1, 236.37473366477272), (2, 280.8655517578125), (0, 283.8864501953125)]","[(0, 2387.828369140625), (1, 1553.8717041015625)]","[(4, 447.2042643229167), (5, 517.8831676136364), (2, 534.1834605823864), (1, 567.0762125651041), (3, 599.8018909801136), (0, 620.3128995028409)]","[(0, 1782.0853271484375), (1, 2122.173095703125)]","[(1, 168.58841378348214), (4, 178.40602111816406), (3, 225.68719075520832), (5, 229.33051409040178), (2, 248.90380859375), (0, 254.25927734375)]","[(0, 3744.633056640625), (1, 3890.09033203125)]"
2,"[(0, 1378.6551513671875), (1, 1515.6025390625)]","[(0, 794.2468872070312), (1, 997.0191040039062)]","[(0, 5044.64697265625), (1, 4738.50146484375)]","[(0, 3149.7685546875), (1, 4165.7470703125)]","[(0, 5121.9638671875), (1, 3939.535888671875)]","[(0, 14168.7080078125), (1, 15434.103515625)]","[(0, 6479.43212890625), (1, 5656.10888671875)]","[(0, 1074.114013671875), (1, 1059.50048828125)]","[(1, 123.36082356770834), (2, 137.9491228376116), (4, 190.13724459134616), (5, 213.3782958984375), (0, 267.813720703125), (3, 480.3117009943182)]","[(0, 1704.84716796875), (1, 1374.0721435546875)]","[(4, 236.02001953125), (1, 280.96681722005206), (3, 319.5498046875), (5, 354.3910319010417), (0, 464.78164950284093), (2, 491.644677734375)]","[(0, 5149.390625), (1, 5386.07275390625)]","[(1, 177.13022682883522), (4, 187.6036931818182), (2, 225.832958984375), (5, 243.351611328125), (0, 249.5895751953125), (3, 271.7697509765625)]","[(0, 5937.9111328125), (1, 5886.7822265625)]"
3,"[(0, 1261.4390869140625), (1, 1407.0933837890625)]","[(0, 620.7836303710938), (1, 699.2793579101562)]","[(0, 37848.53515625), (1, 37186.41796875)]","[(0, 12431.6083984375), (1, 17599.693359375)]","[(0, 4544.3818359375), (1, 3855.380859375)]","[(0, 8135.69091796875), (1, 9196.7021484375)]","[(0, 19756.130859375), (1, 23239.349609375)]","[(0, 5231.53515625), (1, 3837.9921875)]","[(1, 241.84086470170453), (4, 267.21406693892044), (2, 305.2228515625), (0, 321.7619140625), (5, 336.4012451171875), (3, 350.7412841796875)]","[(0, 1062.2108154296875), (1, 1181.976806640625)]","[(2, 264.57167561848956), (4, 295.86097130408655), (0, 299.80470784505206), (5, 328.93239339192706), (1, 355.08834134615387), (3, 368.6886800130208)]","[(0, 3252.251953125), (1, 1489.4345703125)]","[(4, 351.0203746448864), (1, 359.48750443892044), (5, 430.49970703125), (2, 449.696337890625), (3, 474.9005859375), (0, 486.204736328125)]","[(0, 34800.265625), (1, 34087.91015625)]"
4,"[(0, 1541.328125), (1, 1902.769775390625)]","[(0, 541.5301513671875), (1, 488.0943908691406)]","[(0, 37756.13671875), (1, 29377.45703125)]","[(0, 11886.580078125), (1, 13739.7255859375)]","[(0, 10747.236328125), (1, 6309.3759765625)]","[(0, 10282.7802734375), (1, 8733.6103515625)]","[(0, 12212.5703125), (1, 10599.78515625)]","[(0, 3866.16162109375), (1, 2156.95361328125)]","[(3, 88.8482157389323), (4, 99.02005440848214), (1, 105.00274251302083), (0, 109.08213454026442), (5, 194.69112141927084), (2, 202.87060546875)]","[(0, 5020.68798828125), (1, 5952.84033203125)]","[(2, 136.8700890174279), (4, 140.0911583533654), (1, 167.50519670758928), (5, 168.95355224609375), (0, 252.56103515625), (3, 333.11714311079544)]","[(0, 779.7510375976562), (1, 762.6654052734375)]","[(1, 106.66610717773438), (4, 107.74404907226562), (0, 173.61589704241072), (3, 178.49354771205358), (2, 201.87794712611608), (5, 202.61357770647322)]","[(0, 31161.365234375), (1, 29319.26953125)]"
5,"[(0, 1618.692138671875), (1, 1927.7860107421875)]","[(0, 354.72479248046875), (1, 353.9200439453125)]","[(0, 9125.802734375), (1, 8773.4130859375)]","[(0, 6062.0107421875), (1, 6897.93798828125)]","[(0, 9460.29296875), (1, 5464.201171875)]","[(0, 11847.45703125), (1, 12931.673828125)]","[(0, 7833.1259765625), (1, 8561.6162109375)]","[(0, 3071.86669921875), (1, 2442.140380859375)]","[(4, 197.24052290482953), (5, 200.6488037109375), (1, 240.0656072443182), (2, 244.130078125), (3, 254.9196533203125), (0, 310.6900390625)]","[(0, 1867.1435546875), (1, 1862.449462890625)]","[(4, 84.338134765625), (2, 92.5254375751202), (5, 104.2769063313802), (1, 134.548583984375), (0, 141.9898681640625), (3, 182.53025124289772)]","[(0, 1072.7032470703125), (1, 1127.14208984375)]","[(4, 300.728759765625), (1, 333.35292561848956), (5, 390.1946910511364), (3, 428.41552734375), (2, 430.5017755681818), (0, 460.45583274147725)]","[(0, 4224.9248046875), (1, 4137.505859375)]"
6,"[(0, 1134.631591796875), (1, 1171.833251953125)]","[(0, 1154.9822998046875), (1, 1668.0128173828125)]","[(0, 5549.9638671875), (1, 4289.64501953125)]","[(0, 4009.2216796875), (1, 4255.130859375)]","[(0, 4262.486328125), (1, 3286.715087890625)]","[(0, 8091.61669921875), (1, 7795.2607421875)]","[(0, 24171.5078125), (1, 27116.6953125)]","[(0, 1117.420654296875), (1, 1073.25390625)]","[(1, 262.892822265625), (2, 266.83793501420456), (4, 278.6915283203125), (5, 281.32344193892044), (0, 358.62870649857956), (3, 377.51904296875)]","[(0, 2432.3525390625), (1, 2287.374267578125)]","[(4, 133.84647914341517), (1, 157.4427693684896), (3, 190.73948317307693), (5, 222.4056396484375), (0, 243.927734375), (2, 305.6705810546875)]","[(0, 3366.43212890625), (1, 2278.787109375)]","[(1, 123.66024576822916), (3, 125.4943359375), (0, 132.03744070870536), (5, 154.8902587890625), (4, 169.723876953125), (2, 176.05224609375)]","[(0, 46514.68359375), (1, 45575.6953125)]"
7,"[(0, 1305.9854736328125), (1, 1455.9915771484375)]","[(0, 1914.11962890625), (1, 3130.883056640625)]","[(0, 4130.64990234375), (1, 4116.724609375)]","[(0, 22814.431640625), (1, 23122.337890625)]","[(0, 5981.3330078125), (1, 4174.6357421875)]","[(0, 4896.8828125), (1, 5270.14306640625)]","[(0, 18530.162109375), (1, 21055.45703125)]","[(0, 1923.1549072265625), (1, 1666.7486572265625)]","[(2, 174.05924479166666), (1, 176.2049102783203), (5, 184.60158128004807), (4, 193.79310825892858), (0, 232.02472795758928), (3, 264.0564371744792)]","[(0, 1429.371826171875), (1, 1867.758056640625)]","[(1, 394.79794034090907), (2, 434.6224609375), (4, 491.4923650568182), (0, 500.451123046875), (5, 544.761376953125), (3, 635.84248046875)]","[(0, 1846.8907470703125), (1, 1785.1241455078125)]","[(4, 98.70482526506696), (1, 106.6329345703125), (5, 112.29100623497597), (2, 121.39919809194711), (3, 138.62934758112982), (0, 146.64697265625)]","[(0, 34643.90234375), (1, 34547.16796875)]"
8,"[(0, 2211.47412109375), (1, 2480.074462890625)]","[(0, 1423.7122802734375), (1, 2004.485595703125)]","[(0, 15681.0869140625), (1, 16556.9375)]","[(0, 12473.8037109375), (1, 14716.064453125)]","[(0, 13833.66796875), (1, 7605.3291015625)]","[(0, 8955.8935546875), (1, 8506.232421875)]","[(0, 9619.0810546875), (1, 8600.552734375)]","[(0, 991.4183349609375), (1, 812.3696899414062)]","[(4, 57.11625671386719), (5, 57.49608561197917), (1, 66.90864562988281), (2, 67.48597819010416), (3, 72.740869140625), (0, 87.80812174479166)]","[(0, 3826.910400390625), (1, 3566.208984375)]","[(4, 62.40012741088867), (5, 81.37139892578125), (2, 84.4163067157452), (1, 88.34818522135417), (3, 126.29427664620536), (0, 141.75359637920673)]","[(0, 4000.948486328125), (1, 3995.229248046875)]","[(1, 48.216758728027344), (2, 58.483194986979164), (4, 70.63329264322917), (5, 76.47770472935268), (0, 96.84150041852679), (3, 131.25426307091345)]","[(0, 2266.247314453125), (1, 2229.121826171875)]"
9,"[(0, 1477.6986083984375), (1, 1751.53515625)]","[(0, 842.9900512695312), (1, 1048.99951171875)]","[(0, 5561.4404296875), (1, 6206.939453125)]","[(0, 34120.53125), (1, 29629.703125)]","[(0, 3071.0732421875), (1, 2098.70361328125)]","[(0, 6085.8359375), (1, 5513.93701171875)]","[(0, 14058.78125), (1, 16127.6669921875)]","[(0, 2018.3717041015625), (1, 1344.6075439453125)]","[(1, 72.43707682291667), (2, 73.19708251953125), (4, 82.94548688616071), (5, 83.81939227764423), (0, 133.7470703125), (3, 182.43729654947916)]","[(0, 1689.9134521484375), (1, 1959.6396484375)]","[(4, 60.882710774739586), (3, 68.12163229549633), (0, 86.94674682617188), (5, 101.41095733642578), (1, 110.3339484719669), (2, 146.13904622395833)]","[(0, 2382.080810546875), (1, 2436.0947265625)]","[(1, 66.90748378208706), (4, 87.00888296274039), (2, 88.78939115084134), (5, 112.65059407552083), (0, 158.4553019205729), (3, 242.6070889559659)]","[(0, 7127.40283203125), (1, 7266.765625)]"
