,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_or_strict,question-formation_rr,question-formation_rr_strict,question-formation_sr,question-formation_sr_strict,wanna
0,"[(0, 887.192138671875), (1, 1010.6531982421875)]","[(0, 642.9493408203125), (1, 877.2597045898438)]","[(0, 6879.03125), (1, 5978.1796875)]","[(0, 4236.26220703125), (1, 3322.303955078125)]","[(0, 9857.423828125), (1, 6535.08544921875)]","[(0, 8438.869140625), (1, 8940.8154296875)]","[(0, 10058.978515625), (1, 13075.9375)]","[(0, 961.7466430664062), (1, 844.8133544921875)]","[(4, 50.2584228515625), (3, 58.08673858642578), (1, 72.54495442708334), (0, 88.6490478515625), (5, 88.84825846354167), (2, 137.6214599609375)]","[(0, 6815.11767578125), (1, 5696.5791015625)]","[(4, 46.886454264322914), (3, 57.57151576450893), (5, 75.01414137620192), (0, 81.50096130371094), (1, 107.4052734375), (2, 111.20510031960227)]","[(0, 4145.2470703125), (1, 2652.434326171875)]","[(4, 688.7131569602273), (5, 727.14033203125), (1, 836.1595348011364), (3, 846.93935546875), (2, 907.46259765625), (0, 1102.6837890625)]","[(0, 13779.447265625), (1, 12310.2685546875)]"
1,"[(0, 985.1600952148438), (1, 1047.2537841796875)]","[(0, 997.5820922851562), (1, 1427.329833984375)]","[(0, 1763.083740234375), (1, 1466.96630859375)]","[(0, 6190.62353515625), (1, 6050.54052734375)]","[(0, 9543.205078125), (1, 5327.58935546875)]","[(0, 9216.8974609375), (1, 8318.5341796875)]","[(0, 4960.7138671875), (1, 6506.2939453125)]","[(0, 1903.352294921875), (1, 765.8887939453125)]","[(5, 173.26875), (4, 174.1112948330966), (3, 218.2353271484375), (2, 261.882373046875), (1, 263.4547674005682), (0, 340.0979736328125)]","[(0, 3111.18798828125), (1, 2547.229248046875)]","[(4, 577.7481282552084), (3, 697.4325727982955), (5, 714.7892400568181), (1, 818.9207356770834), (0, 869.1375177556819), (2, 875.5108309659091)]","[(0, 1812.546630859375), (1, 2332.3486328125)]","[(4, 208.2428741455078), (1, 222.84742954799108), (5, 242.8251953125), (3, 243.55594075520833), (2, 280.4437255859375), (0, 301.58467923677887)]","[(0, 2573.3564453125), (1, 2447.27294921875)]"
2,"[(0, 1033.50732421875), (1, 1104.8963623046875)]","[(0, 791.60400390625), (1, 1010.8720092773438)]","[(0, 2637.64599609375), (1, 2741.8798828125)]","[(0, 4521.41064453125), (1, 4875.87548828125)]","[(0, 5162.20458984375), (1, 3984.04296875)]","[(0, 9873.78515625), (1, 10632.9736328125)]","[(0, 4417.49755859375), (1, 3946.15771484375)]","[(0, 722.82568359375), (1, 838.1973876953125)]","[(1, 112.8503173828125), (2, 141.17841448102678), (4, 218.18851412259616), (0, 233.07258488581732), (5, 270.75413004557294), (3, 436.80184659090907)]","[(0, 2705.375732421875), (1, 1731.964599609375)]","[(4, 284.11947195870533), (1, 315.28369140625), (5, 359.40283203125), (3, 363.8141902043269), (2, 379.3658203125), (0, 458.5369318181818)]","[(0, 6702.09765625), (1, 5932.923828125)]","[(1, 162.7125799005682), (2, 183.5524658203125), (4, 202.44935191761363), (5, 229.2457275390625), (0, 260.121826171875), (3, 322.454638671875)]","[(0, 3942.66259765625), (1, 3513.4521484375)]"
3,"[(0, 1226.101806640625), (1, 1413.6827392578125)]","[(0, 640.114501953125), (1, 768.4110107421875)]","[(0, 19599.396484375), (1, 20386.46484375)]","[(0, 8140.7275390625), (1, 9363.6318359375)]","[(0, 5026.7392578125), (1, 4166.27587890625)]","[(0, 5617.1474609375), (1, 6091.85205078125)]","[(0, 8310.6279296875), (1, 9279.986328125)]","[(0, 5713.216796875), (1, 2667.22119140625)]","[(4, 239.26746715198863), (1, 254.31261097301137), (5, 266.8745361328125), (2, 283.8626220703125), (3, 285.140283203125), (0, 303.185986328125)]","[(0, 1786.69189453125), (1, 1252.22900390625)]","[(2, 346.8388264973958), (0, 360.878662109375), (1, 374.67086087740387), (4, 414.91552734375), (5, 494.7079671223958), (3, 508.5614420572917)]","[(0, 2656.324951171875), (1, 1155.7646484375)]","[(4, 460.6056463068182), (5, 495.483251953125), (1, 499.62331321022725), (2, 532.30341796875), (3, 636.97080078125), (0, 684.9736328125)]","[(0, 11889.7431640625), (1, 9048.1123046875)]"
4,"[(0, 1155.5281982421875), (1, 1533.388916015625)]","[(0, 402.3067321777344), (1, 380.9879150390625)]","[(0, 27141.763671875), (1, 21916.1875)]","[(0, 9975.75), (1, 13186.904296875)]","[(0, 12195.0322265625), (1, 7576.6689453125)]","[(0, 9128.8935546875), (1, 8212.177734375)]","[(0, 9225.1279296875), (1, 8170.220703125)]","[(0, 2759.283203125), (1, 2443.63232421875)]","[(4, 87.05024065290179), (3, 94.59498087565105), (1, 122.48173828125), (0, 125.52145620492789), (5, 165.8905232747396), (2, 239.50343674879807)]","[(0, 11059.78125), (1, 5218.8427734375)]","[(2, 142.54902531550482), (1, 176.12139020647322), (4, 195.87569486177884), (5, 222.53397623697916), (0, 263.05682373046875), (3, 490.13778409090907)]","[(0, 551.0924072265625), (1, 626.9022827148438)]","[(4, 81.70044708251953), (1, 89.69959259033203), (3, 136.11039515904017), (5, 138.70488630022322), (0, 149.37344796316964), (2, 155.72739955357142)]","[(0, 10184.619140625), (1, 8291.7705078125)]"
5,"[(0, 1382.102294921875), (1, 1705.4586181640625)]","[(0, 262.7840270996094), (1, 256.7362976074219)]","[(0, 7233.2802734375), (1, 7464.7470703125)]","[(0, 5195.74072265625), (1, 4454.0810546875)]","[(0, 11140.9970703125), (1, 7291.8544921875)]","[(0, 11393.5986328125), (1, 12787.341796875)]","[(0, 5127.01708984375), (1, 5690.22119140625)]","[(0, 2875.28955078125), (1, 1575.656494140625)]","[(5, 116.80458984375), (4, 119.4920654296875), (2, 134.08038330078125), (1, 139.2316561612216), (3, 149.9734130859375), (0, 178.83802490234376)]","[(0, 2152.363037109375), (1, 2297.004638671875)]","[(2, 90.73761455829327), (4, 105.17910531850961), (5, 127.49204508463542), (1, 141.18380301339286), (0, 163.51127115885416), (3, 223.40986772017047)]","[(0, 958.2667236328125), (1, 1173.26904296875)]","[(4, 441.0101725260417), (1, 483.9777018229167), (5, 497.9441583806818), (2, 551.7750799005681), (3, 623.0727982954545), (0, 693.6985973011364)]","[(0, 2347.021728515625), (1, 2257.277587890625)]"
6,"[(0, 738.3622436523438), (1, 763.5230102539062)]","[(0, 1070.786376953125), (1, 1688.2093505859375)]","[(0, 5143.61962890625), (1, 4162.828125)]","[(0, 3761.627197265625), (1, 5060.3505859375)]","[(0, 5011.8330078125), (1, 3867.11669921875)]","[(0, 8280.849609375), (1, 7319.3046875)]","[(0, 13325.498046875), (1, 14822.95703125)]","[(0, 1244.62353515625), (1, 996.7704467773438)]","[(5, 253.48388671875), (4, 255.43119303385416), (1, 257.99025472005206), (2, 260.6192072088068), (3, 351.6341663707386), (0, 365.35238370028407)]","[(0, 2396.885986328125), (1, 2073.510009765625)]","[(4, 136.89243861607142), (3, 187.4568810096154), (1, 200.2171834309896), (5, 254.5469970703125), (0, 306.5112970525568), (2, 389.377587890625)]","[(0, 2771.16064453125), (1, 2189.44189453125)]","[(1, 138.592529296875), (3, 157.305224609375), (0, 166.98531668526786), (2, 191.33933668870193), (5, 198.22511509486608), (4, 205.41558837890625)]","[(0, 14110.482421875), (1, 11455.4833984375)]"
7,"[(0, 1045.1715087890625), (1, 1228.181396484375)]","[(0, 1655.1395263671875), (1, 2841.953857421875)]","[(0, 3805.507080078125), (1, 3432.416748046875)]","[(0, 18549.59375), (1, 17332.220703125)]","[(0, 6275.0947265625), (1, 4377.9443359375)]","[(0, 4422.72900390625), (1, 5053.92626953125)]","[(0, 10600.6650390625), (1, 12747.0166015625)]","[(0, 2230.36376953125), (1, 2167.5517578125)]","[(4, 167.14202008928572), (5, 176.01061072716345), (3, 205.23004150390625), (1, 212.38494873046875), (2, 227.56402994791668), (0, 230.99412318638392)]","[(0, 1326.0350341796875), (1, 1132.713623046875)]","[(1, 401.26260653409093), (2, 422.97548828125), (4, 590.6993963068181), (0, 615.072509765625), (5, 647.447265625), (3, 910.42451171875)]","[(0, 1901.1864013671875), (1, 1828.0670166015625)]","[(4, 106.19417027064732), (1, 112.62107631138393), (5, 124.41062575120192), (2, 134.8766150841346), (3, 138.69652381310095), (0, 150.61116849459134)]","[(0, 12620.3115234375), (1, 11828.1748046875)]"
8,"[(0, 1460.795654296875), (1, 1803.7969970703125)]","[(0, 1304.5694580078125), (1, 1980.44970703125)]","[(0, 13747.5771484375), (1, 13361.498046875)]","[(0, 9390.0927734375), (1, 10215.455078125)]","[(0, 12181.0830078125), (1, 7164.79736328125)]","[(0, 6666.5087890625), (1, 5905.7880859375)]","[(0, 7224.1181640625), (1, 6262.94580078125)]","[(0, 971.9843139648438), (1, 1016.7547607421875)]","[(5, 47.3811279296875), (4, 51.39524459838867), (2, 60.8609130859375), (3, 63.112325032552086), (1, 65.06565856933594), (0, 83.53119303385417)]","[(0, 4821.33154296875), (1, 5176.36279296875)]","[(4, 68.07965087890625), (1, 90.59786783854166), (2, 94.10035118689903), (5, 98.71377127511161), (3, 131.87591552734375), (0, 134.9362511268029)]","[(0, 3024.585205078125), (1, 3262.207763671875)]","[(1, 54.38882064819336), (2, 59.11270751953125), (4, 67.40232747395834), (5, 69.30645751953125), (0, 119.42686244419643), (3, 145.36082106370193)]","[(0, 1417.6358642578125), (1, 1275.6446533203125)]"
9,"[(0, 1183.17333984375), (1, 1378.8076171875)]","[(0, 753.251220703125), (1, 908.3768310546875)]","[(0, 4506.71728515625), (1, 5377.29150390625)]","[(0, 21836.033203125), (1, 19854.138671875)]","[(0, 3545.915283203125), (1, 2287.2587890625)]","[(0, 3641.6962890625), (1, 3401.6962890625)]","[(0, 9459.0205078125), (1, 10718.13671875)]","[(0, 1823.3355712890625), (1, 1551.623046875)]","[(1, 86.63433430989583), (2, 88.47788783482143), (5, 88.82149564302884), (4, 92.22940499441964), (0, 169.93502103365384), (3, 229.03202311197916)]","[(0, 1730.550537109375), (1, 1947.852783203125)]","[(3, 79.35382439108456), (4, 79.96961127387152), (0, 118.78398132324219), (5, 130.8826904296875), (1, 143.8781020220588), (2, 189.42600911458334)]","[(0, 3342.805908203125), (1, 3200.065673828125)]","[(1, 86.83755057198661), (2, 108.43069223257211), (4, 113.2602069561298), (5, 153.27786254882812), (0, 219.10555013020834), (3, 321.54598721590907)]","[(0, 3465.750244140625), (1, 3360.132568359375)]"
10,"[(0, 977.6505737304688), (1, 1159.7979736328125)]","[(0, 421.1101379394531), (1, 400.36566162109375)]","[(0, 15567.12890625), (1, 16566.619140625)]","[(0, 5342.20166015625), (1, 5103.4111328125)]","[(0, 2706.77587890625), (1, 1764.918212890625)]","[(0, 2131.093505859375), (1, 2302.016845703125)]","[(0, 21241.71484375), (1, 23820.6953125)]","[(0, 4616.05126953125), (1, 2110.166015625)]","[(4, 89.99696451822916), (3, 107.17112513950893), (5, 175.24943659855768), (1, 179.36669921875), (0, 236.905517578125), (2, 386.4402965198864)]","[(0, 3292.91455078125), (1, 3590.23583984375)]","[(2, 16.568901510799634), (1, 25.072932193153783), (4, 26.175039190995065), (5, 26.797641529756433), (0, 27.567355885225183), (3, 45.940023983226105)]","[(0, 2450.99609375), (1, 1688.753662109375)]","[(1, 43.920072856702305), (3, 50.59932861328125), (0, 53.610850614659924), (5, 55.77212142944336), (2, 57.249104817708336), (4, 68.24514590992646)]","[(0, 9866.837890625), (1, 8097.42919921875)]"
