,best
anaphoric-one-semantics,0.0
anaphoric-one-syntax,0.112
island-adjunct,0.722
island-complex-np,0.58
island-wh,1.0
principle_a_command,0.484
principle_a_locality,0.262
question-formation_or,0.778
question-formation_or_strict,0.048
question-formation_rr,0.762
question-formation_rr_strict,0.024
question-formation_sr,0.756
question-formation_sr_strict,0.02
wanna,0.998
