,best
anaphoric-one-semantics,0.932
anaphoric-one-syntax,0.894
island-adjunct,0.486
island-complex-np,0.784
island-wh,0.786
principle_a_command,0.496
principle_a_locality,0.464
question-formation_or,0.476
question-formation_or_strict,0.08
question-formation_rr,0.532
question-formation_rr_strict,0.074
question-formation_sr,0.478
question-formation_sr_strict,0.098
wanna,0.432
