,best
anaphoric-one-semantics,0.002
anaphoric-one-syntax,0.176
island-adjunct,0.858
island-complex-np,0.318
island-wh,0.99
principle_a_command,0.48
principle_a_locality,0.288
question-formation_or,0.776
question-formation_or_strict,0.044
question-formation_rr,0.754
question-formation_rr_strict,0.05
question-formation_sr,0.72
question-formation_sr_strict,0.048
wanna,1.0
