,best
anaphoric-one-semantics,0.352
anaphoric-one-syntax,0.326
island-adjunct,0.794
island-complex-np,0.47
island-wh,0.966
principle_a_command,0.474
principle_a_locality,0.266
question-formation_or,0.63
question-formation_or_strict,0.028
question-formation_rr,0.664
question-formation_rr_strict,0.014
question-formation_sr,0.73
question-formation_sr_strict,0.01
wanna,0.996
