,epoch_2
anaphoric-one-semantics,0.0
anaphoric-one-syntax,0.242
island-adjunct,0.674
island-complex-np,0.21
island-wh,0.952
principle_a_command,0.47
principle_a_locality,0.312
question-formation_or,0.59
question-formation_or_strict,0.194
question-formation_rr,0.596
question-formation_rr_strict,0.152
question-formation_sr,0.61
question-formation_sr_strict,0.198
wanna,0.47
