,epoch_5
anaphoric-one-semantics,0.0
anaphoric-one-syntax,0.5
island-adjunct,0.708
island-complex-np,0.426
island-wh,0.982
principle_a_command,0.482
principle_a_locality,0.358
question-formation_or,0.486
question-formation_or_strict,0.206
question-formation_rr,0.442
question-formation_rr_strict,0.246
question-formation_sr,0.434
question-formation_sr_strict,0.208
wanna,0.644
