,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_rr,question-formation_sr,wanna
10,"[(0, 17871.32421875), (1, 19650.658203125)]","[(0, 14831.9638671875), (1, 14128.8212890625)]","[(0, 25156.59765625), (1, 25595.77734375)]","[(0, 15612.9970703125), (1, 14537.2802734375)]","[(0, 4909.765625), (1, 4074.16015625)]","[(0, 21033.16015625), (1, 20810.609375)]","[(0, 26885.251953125), (1, 22605.349609375)]","[(0, 20489.57421875), (1, 10070.2275390625)]","[(0, 32774.89453125), (1, 34746.77734375)]","[(0, 11343.6826171875), (1, 14682.392578125)]","[(0, 20438.130859375), (1, 17291.8046875)]"
11,"[(0, 18361.306640625), (1, 20724.021484375)]","[(0, 8149.388671875), (1, 7902.00390625)]","[(0, 9737.880859375), (1, 10158.4375)]","[(0, 23990.69921875), (1, 23018.796875)]","[(0, 9089.7919921875), (1, 6387.8359375)]","[(0, 30761.484375), (1, 30345.48828125)]","[(0, 21089.158203125), (1, 18946.66796875)]","[(0, 12983.7109375), (1, 12743.345703125)]","[(0, 11147.5859375), (1, 9549.423828125)]","[(0, 21742.419921875), (1, 26787.587890625)]","[(0, 21081.498046875), (1, 17970.5)]"
12,"[(0, 29709.18359375), (1, 32679.916015625)]","[(0, 11470.2197265625), (1, 12919.60546875)]","[(0, 17418.8359375), (1, 19809.91796875)]","[(0, 19487.16015625), (1, 19056.626953125)]","[(0, 8735.19140625), (1, 7454.7734375)]","[(0, 48409.0078125), (1, 48460.1875)]","[(0, 37168.33203125), (1, 36441.47265625)]","[(0, 27843.505859375), (1, 15278.69140625)]","[(0, 7379.24365234375), (1, 9504.033203125)]","[(0, 31350.916015625), (1, 16862.560546875)]","[(0, 18873.68359375), (1, 14745.212890625)]"
13,"[(0, 26876.79296875), (1, 29883.115234375)]","[(0, 13233.984375), (1, 14069.7666015625)]","[(0, 13274.470703125), (1, 13730.125)]","[(0, 22672.0625), (1, 23644.31640625)]","[(0, 8143.2744140625), (1, 6720.5634765625)]","[(0, 30467.392578125), (1, 31491.93359375)]","[(0, 30353.736328125), (1, 31279.328125)]","[(0, 11116.056640625), (1, 15762.892578125)]","[(0, 15845.3349609375), (1, 22813.712890625)]","[(0, 34143.671875), (1, 32523.185546875)]","[(0, 18115.00390625), (1, 19555.166015625)]"
14,"[(0, 26871.435546875), (1, 29284.982421875)]","[(0, 10963.78515625), (1, 11565.1337890625)]","[(0, 14546.697265625), (1, 13486.97265625)]","[(0, 25010.294921875), (1, 26052.712890625)]","[(0, 10289.3525390625), (1, 7239.80859375)]","[(0, 33255.3203125), (1, 31872.662109375)]","[(0, 27395.9140625), (1, 26288.943359375)]","[(0, 18761.970703125), (1, 17867.609375)]","[(0, 18929.654296875), (1, 11235.115234375)]","[(0, 13182.779296875), (1, 24284.83984375)]","[(0, 25818.1640625), (1, 22061.763671875)]"
15,"[(0, 29579.84375), (1, 30383.828125)]","[(0, 9359.123046875), (1, 9272.837890625)]","[(0, 6948.8115234375), (1, 7148.8193359375)]","[(0, 10354.8837890625), (1, 11005.017578125)]","[(0, 4094.711181640625), (1, 3541.819091796875)]","[(0, 25795.71875), (1, 25683.2421875)]","[(0, 27667.083984375), (1, 28351.3515625)]","[(0, 16389.830078125), (1, 16686.287109375)]","[(0, 26400.21875), (1, 27609.703125)]","[(0, 17431.349609375), (1, 16042.8681640625)]","[(0, 11368.634765625), (1, 12760.603515625)]"
16,"[(0, 19040.732421875), (1, 20501.02734375)]","[(0, 8354.7001953125), (1, 7947.94775390625)]","[(0, 16419.9765625), (1, 16885.10546875)]","[(0, 20904.6953125), (1, 21292.033203125)]","[(0, 9155.083984375), (1, 7782.158203125)]","[(0, 24825.484375), (1, 24957.375)]","[(0, 29738.154296875), (1, 32312.708984375)]","[(0, 16055.4638671875), (1, 23545.759765625)]","[(0, 13342.9833984375), (1, 8168.4365234375)]","[(0, 20505.994140625), (1, 20151.2421875)]","[(0, 17822.2890625), (1, 17848.875)]"
17,"[(0, 22108.291015625), (1, 23577.328125)]","[(0, 11430.1982421875), (1, 11644.251953125)]","[(0, 26233.76953125), (1, 26808.98046875)]","[(0, 7262.6015625), (1, 7375.52880859375)]","[(0, 9999.62890625), (1, 8391.0966796875)]","[(0, 23580.521484375), (1, 23974.326171875)]","[(0, 27824.365234375), (1, 28750.18359375)]","[(0, 23977.205078125), (1, 20100.62890625)]","[(0, 14484.4169921875), (1, 24361.8984375)]","[(0, 19744.115234375), (1, 22093.05078125)]","[(0, 19916.587890625), (1, 16523.498046875)]"
18,"[(0, 25582.064453125), (1, 27900.546875)]","[(0, 21503.56640625), (1, 22820.828125)]","[(0, 23451.859375), (1, 16923.24609375)]","[(0, 18276.26171875), (1, 19905.212890625)]","[(0, 23234.62890625), (1, 16958.966796875)]","[(0, 25931.451171875), (1, 25674.205078125)]","[(0, 33244.25390625), (1, 32959.73046875)]","[(0, 32292.068359375), (1, 41737.78125)]","[(0, 11963.97265625), (1, 17910.943359375)]","[(0, 13635.44140625), (1, 19715.17578125)]","[(0, 14382.7080078125), (1, 15371.6435546875)]"
19,"[(0, 21291.810546875), (1, 23114.796875)]","[(0, 19575.50390625), (1, 20024.13671875)]","[(0, 18100.32421875), (1, 16515.1328125)]","[(0, 12618.638671875), (1, 11229.041015625)]","[(0, 5231.6494140625), (1, 4355.79736328125)]","[(0, 33027.3515625), (1, 33704.55859375)]","[(0, 32080.580078125), (1, 34783.41015625)]","[(0, 19643.482421875), (1, 13808.09765625)]","[(0, 9166.9130859375), (1, 5575.39111328125)]","[(0, 9805.9755859375), (1, 6807.18603515625)]","[(0, 23641.54296875), (1, 20860.107421875)]"
20,"[(0, 23344.57421875), (1, 25341.1640625)]","[(0, 20067.16796875), (1, 20021.51953125)]","[(0, 22375.978515625), (1, 22319.798828125)]","[(0, 18536.71875), (1, 16599.86328125)]","[(0, 18818.23828125), (1, 15440.3740234375)]","[(0, 31770.029296875), (1, 31337.25390625)]","[(0, 30076.3046875), (1, 29627.244140625)]","[(0, 17649.763671875), (1, 20130.806640625)]","[(0, 11526.177734375), (1, 13502.8671875)]","[(0, 12105.2998046875), (1, 13487.7060546875)]","[(0, 20877.083984375), (1, 17423.455078125)]"
21,"[(0, 32099.859375), (1, 33874.44140625)]","[(0, 16689.7890625), (1, 16905.939453125)]","[(0, 6846.373046875), (1, 7517.8642578125)]","[(0, 11825.9189453125), (1, 11328.072265625)]","[(0, 7323.6826171875), (1, 6263.36376953125)]","[(0, 25737.455078125), (1, 27299.884765625)]","[(0, 24000.8828125), (1, 24836.970703125)]","[(0, 15862.390625), (1, 14312.884765625)]","[(0, 18668.98046875), (1, 21975.7734375)]","[(0, 5698.78564453125), (1, 5982.00048828125)]","[(0, 22224.068359375), (1, 18363.4765625)]"
22,"[(0, 24813.294921875), (1, 27123.986328125)]","[(0, 8548.3251953125), (1, 8188.7939453125)]","[(0, 8382.650390625), (1, 9745.7587890625)]","[(0, 17985.845703125), (1, 19578.90234375)]","[(0, 19667.5703125), (1, 15250.2021484375)]","[(0, 36999.671875), (1, 36718.4296875)]","[(0, 26475.65625), (1, 33859.421875)]","[(0, 18295.546875), (1, 19614.765625)]","[(0, 18887.56640625), (1, 16341.4150390625)]","[(0, 15919.94921875), (1, 21400.96875)]","[(0, 13032.650390625), (1, 13585.7412109375)]"
23,"[(0, 17316.591796875), (1, 19247.236328125)]","[(0, 16307.2431640625), (1, 17071.943359375)]","[(0, 7387.77099609375), (1, 8602.8984375)]","[(0, 22325.396484375), (1, 20695.28515625)]","[(0, 9730.287109375), (1, 8430.6162109375)]","[(0, 33952.61328125), (1, 34637.12890625)]","[(0, 17581.607421875), (1, 23424.365234375)]","[(0, 11480.0146484375), (1, 19854.421875)]","[(0, 11134.412109375), (1, 10157.1787109375)]","[(0, 18847.4609375), (1, 13122.083984375)]","[(0, 27069.771484375), (1, 21749.84375)]"
24,"[(0, 27625.216796875), (1, 29536.48828125)]","[(0, 15542.80078125), (1, 16301.9873046875)]","[(0, 22534.791015625), (1, 24221.212890625)]","[(0, 10734.791015625), (1, 9344.99609375)]","[(0, 16782.759765625), (1, 13303.0361328125)]","[(0, 24362.736328125), (1, 24885.64453125)]","[(0, 22406.76953125), (1, 23164.44921875)]","[(0, 17878.279296875), (1, 17756.16015625)]","[(0, 23128.09375), (1, 23191.482421875)]","[(0, 9199.5361328125), (1, 14322.359375)]","[(0, 21547.640625), (1, 17468.67578125)]"
25,"[(0, 20033.150390625), (1, 22025.1640625)]","[(0, 14835.1328125), (1, 15226.8916015625)]","[(0, 24381.517578125), (1, 24142.203125)]","[(0, 23020.400390625), (1, 23321.20703125)]","[(0, 13167.01171875), (1, 10702.0087890625)]","[(0, 21363.9765625), (1, 22905.013671875)]","[(0, 33749.8125), (1, 31715.296875)]","[(0, 15896.5390625), (1, 11239.7119140625)]","[(0, 25970.94921875), (1, 21435.671875)]","[(0, 8897.0869140625), (1, 13683.275390625)]","[(0, 16400.3828125), (1, 13821.66796875)]"
26,"[(0, 23342.369140625), (1, 24506.93359375)]","[(0, 13928.306640625), (1, 13591.0419921875)]","[(0, 23365.576171875), (1, 26687.9375)]","[(0, 19276.388671875), (1, 16891.5625)]","[(0, 14731.3974609375), (1, 12436.36328125)]","[(0, 27424.51171875), (1, 26116.51953125)]","[(0, 26329.46484375), (1, 28735.48828125)]","[(0, 20475.529296875), (1, 18550.904296875)]","[(0, 12792.025390625), (1, 14378.40234375)]","[(0, 15869.078125), (1, 17601.806640625)]","[(0, 28039.974609375), (1, 22100.08984375)]"
27,"[(0, 13413.677734375), (1, 15008.30078125)]","[(0, 10992.880859375), (1, 10121.2177734375)]","[(0, 13438.095703125), (1, 14134.25390625)]","[(0, 25388.30859375), (1, 25131.037109375)]","[(0, 6785.92626953125), (1, 5702.87353515625)]","[(0, 20182.1484375), (1, 20038.462890625)]","[(0, 22000.03515625), (1, 25129.0703125)]","[(0, 30411.716796875), (1, 31999.697265625)]","[(0, 16910.341796875), (1, 22589.896484375)]","[(0, 30215.623046875), (1, 40052.1484375)]","[(0, 15545.6181640625), (1, 16103.67578125)]"
28,"[(0, 30136.109375), (1, 32260.94921875)]","[(0, 13807.0302734375), (1, 14064.240234375)]","[(0, 20254.822265625), (1, 18719.396484375)]","[(0, 14581.5185546875), (1, 13925.5703125)]","[(0, 6607.59326171875), (1, 5435.96826171875)]","[(0, 27258.9375), (1, 27696.072265625)]","[(0, 32807.44921875), (1, 37020.109375)]","[(0, 16047.642578125), (1, 11694.041015625)]","[(0, 6789.7587890625), (1, 7838.8056640625)]","[(0, 20324.443359375), (1, 16494.716796875)]","[(0, 28490.095703125), (1, 22355.265625)]"
29,"[(0, 19179.111328125), (1, 21423.71484375)]","[(0, 8152.1171875), (1, 7616.83349609375)]","[(0, 8126.54052734375), (1, 9231.2890625)]","[(0, 12245.447265625), (1, 11555.607421875)]","[(0, 25574.3046875), (1, 24533.404296875)]","[(0, 28881.154296875), (1, 29111.9765625)]","[(0, 28953.435546875), (1, 31538.09765625)]","[(0, 19616.900390625), (1, 17040.078125)]","[(0, 42672.8359375), (1, 29462.556640625)]","[(0, 46242.7578125), (1, 36107.609375)]","[(0, 17175.3125), (1, 17647.609375)]"
30,"[(0, 23221.314453125), (1, 25454.517578125)]","[(0, 7789.44970703125), (1, 7801.84326171875)]","[(0, 23953.4140625), (1, 23524.14453125)]","[(0, 18322.0546875), (1, 17372.103515625)]","[(0, 16572.212890625), (1, 14419.474609375)]","[(0, 22771.240234375), (1, 22819.78515625)]","[(0, 24243.166015625), (1, 23242.474609375)]","[(0, 8725.41796875), (1, 11547.896484375)]","[(0, 14950.046875), (1, 15758.2470703125)]","[(0, 20628.486328125), (1, 10545.076171875)]","[(0, 27446.09765625), (1, 28992.94921875)]"
31,"[(0, 38311.8828125), (1, 39270.12890625)]","[(0, 16509.66796875), (1, 18208.30859375)]","[(0, 16322.8642578125), (1, 14759.6630859375)]","[(0, 22058.01953125), (1, 21304.220703125)]","[(0, 9712.71875), (1, 8384.056640625)]","[(0, 34583.0), (1, 34849.75)]","[(0, 18210.7578125), (1, 19697.359375)]","[(0, 12019.1630859375), (1, 16392.845703125)]","[(0, 11791.716796875), (1, 10413.04296875)]","[(0, 20375.46484375), (1, 39205.953125)]","[(0, 12095.294921875), (1, 13686.0419921875)]"
32,"[(0, 22809.296875), (1, 24638.705078125)]","[(0, 20532.216796875), (1, 22304.435546875)]","[(0, 8029.037109375), (1, 9353.5283203125)]","[(0, 26165.857421875), (1, 23512.0546875)]","[(0, 10426.6474609375), (1, 9640.3505859375)]","[(0, 37515.765625), (1, 36759.0)]","[(0, 27998.662109375), (1, 26830.1328125)]","[(0, 6740.3388671875), (1, 6583.95458984375)]","[(0, 17007.16796875), (1, 10545.931640625)]","[(0, 20218.15234375), (1, 18546.28515625)]","[(0, 27270.296875), (1, 22663.802734375)]"
33,"[(0, 19426.41015625), (1, 22306.455078125)]","[(0, 15134.6845703125), (1, 16016.87890625)]","[(0, 22774.607421875), (1, 26772.46875)]","[(0, 18504.30859375), (1, 19981.537109375)]","[(0, 26757.486328125), (1, 25583.576171875)]","[(0, 28071.89453125), (1, 28597.349609375)]","[(0, 21373.146484375), (1, 21131.234375)]","[(0, 24045.810546875), (1, 17242.962890625)]","[(0, 11127.267578125), (1, 8296.8486328125)]","[(0, 28693.015625), (1, 35498.5546875)]","[(0, 11986.5732421875), (1, 12454.130859375)]"
34,"[(0, 14957.8046875), (1, 16660.478515625)]","[(0, 13539.294921875), (1, 13582.15234375)]","[(0, 15872.166015625), (1, 15508.2587890625)]","[(0, 25115.03125), (1, 22763.8359375)]","[(0, 13374.4638671875), (1, 10486.5703125)]","[(0, 49073.5703125), (1, 47297.67578125)]","[(0, 25962.083984375), (1, 24138.12890625)]","[(0, 29371.09765625), (1, 30043.822265625)]","[(0, 14662.0888671875), (1, 13015.4345703125)]","[(0, 12387.3232421875), (1, 14045.7822265625)]","[(0, 22380.2890625), (1, 22622.603515625)]"
35,"[(0, 22861.62890625), (1, 24615.689453125)]","[(0, 17665.962890625), (1, 17969.900390625)]","[(0, 23111.072265625), (1, 24590.443359375)]","[(0, 22948.416015625), (1, 24825.177734375)]","[(0, 7172.119140625), (1, 5598.75)]","[(0, 36588.11328125), (1, 36547.87109375)]","[(0, 33231.578125), (1, 34084.234375)]","[(0, 26841.189453125), (1, 44875.703125)]","[(0, 25179.111328125), (1, 14428.6767578125)]","[(0, 22643.625), (1, 15583.900390625)]","[(0, 15861.1650390625), (1, 15857.474609375)]"
36,"[(0, 24956.970703125), (1, 26229.666015625)]","[(0, 19604.57421875), (1, 19972.888671875)]","[(0, 11340.373046875), (1, 14050.98046875)]","[(0, 13304.9521484375), (1, 12779.7353515625)]","[(0, 11365.697265625), (1, 9154.009765625)]","[(0, 26992.873046875), (1, 27342.068359375)]","[(0, 36496.1796875), (1, 41789.1640625)]","[(0, 19209.552734375), (1, 18456.529296875)]","[(0, 22068.4140625), (1, 18093.30078125)]","[(0, 9461.6015625), (1, 9881.3017578125)]","[(0, 17081.111328125), (1, 15039.3642578125)]"
37,"[(0, 27115.529296875), (1, 29278.28125)]","[(0, 17777.662109375), (1, 18400.220703125)]","[(0, 20258.724609375), (1, 21207.306640625)]","[(0, 11793.111328125), (1, 11008.41796875)]","[(0, 8901.423828125), (1, 7525.1953125)]","[(0, 23596.359375), (1, 23760.296875)]","[(0, 34999.36328125), (1, 40052.953125)]","[(0, 10757.51171875), (1, 14556.1201171875)]","[(0, 17243.998046875), (1, 19123.33203125)]","[(0, 17499.806640625), (1, 21882.26953125)]","[(0, 15523.0703125), (1, 15707.3095703125)]"
38,"[(0, 15810.6484375), (1, 17716.83203125)]","[(0, 15030.861328125), (1, 15403.4287109375)]","[(0, 14403.1748046875), (1, 16296.3916015625)]","[(0, 16317.4951171875), (1, 15574.6884765625)]","[(0, 12703.1591796875), (1, 8908.1318359375)]","[(0, 16062.5390625), (1, 15481.9853515625)]","[(0, 17964.3671875), (1, 18672.11328125)]","[(0, 17985.69140625), (1, 21509.14453125)]","[(0, 18234.84375), (1, 15629.9501953125)]","[(0, 14147.0107421875), (1, 17713.28515625)]","[(0, 33827.53515625), (1, 25738.1171875)]"
39,"[(0, 19103.755859375), (1, 21186.8671875)]","[(0, 10190.09765625), (1, 10293.1806640625)]","[(0, 24746.51171875), (1, 26290.423828125)]","[(0, 26683.33203125), (1, 29565.658203125)]","[(0, 8321.1044921875), (1, 5470.59375)]","[(0, 11338.0263671875), (1, 11207.47265625)]","[(0, 15332.0556640625), (1, 14361.4501953125)]","[(0, 13905.080078125), (1, 11046.42578125)]","[(0, 20297.44140625), (1, 22840.73046875)]","[(0, 24133.6640625), (1, 24783.046875)]","[(0, 22415.705078125), (1, 18151.181640625)]"
40,"[(0, 23293.580078125), (1, 26263.859375)]","[(0, 10655.4072265625), (1, 10442.259765625)]","[(0, 13001.7021484375), (1, 12738.486328125)]","[(0, 9760.744140625), (1, 11949.5712890625)]","[(0, 4239.35009765625), (1, 3707.549072265625)]","[(0, 26680.3046875), (1, 26977.0703125)]","[(0, 26802.001953125), (1, 26384.990234375)]","[(0, 10965.17578125), (1, 22908.509765625)]","[(0, 8516.646484375), (1, 15424.65625)]","[(0, 18961.36328125), (1, 17808.03515625)]","[(0, 25172.556640625), (1, 21320.68359375)]"
41,"[(0, 15678.76953125), (1, 17317.650390625)]","[(0, 12826.7685546875), (1, 12842.8271484375)]","[(0, 24338.69921875), (1, 22888.853515625)]","[(0, 16615.859375), (1, 15649.8623046875)]","[(0, 4691.62451171875), (1, 4098.8525390625)]","[(0, 34557.3828125), (1, 34320.15625)]","[(0, 22100.025390625), (1, 21859.912109375)]","[(0, 17728.240234375), (1, 16279.1650390625)]","[(0, 38606.40234375), (1, 31972.51953125)]","[(0, 20027.630859375), (1, 13042.5107421875)]","[(0, 12429.7587890625), (1, 12719.6455078125)]"
42,"[(0, 18940.3828125), (1, 21042.1875)]","[(0, 19900.486328125), (1, 22415.66015625)]","[(0, 14421.9912109375), (1, 12462.8515625)]","[(0, 18677.40234375), (1, 22278.51953125)]","[(0, 20606.033203125), (1, 16775.095703125)]","[(0, 22963.43359375), (1, 22259.533203125)]","[(0, 22151.279296875), (1, 23968.609375)]","[(0, 12599.1103515625), (1, 12261.03515625)]","[(0, 15380.587890625), (1, 22633.630859375)]","[(0, 18780.658203125), (1, 18980.759765625)]","[(0, 20694.671875), (1, 16767.720703125)]"
43,"[(0, 18388.748046875), (1, 20062.09765625)]","[(0, 19410.9453125), (1, 21664.05859375)]","[(0, 22537.369140625), (1, 23154.267578125)]","[(0, 25242.19921875), (1, 23426.0625)]","[(0, 13655.6123046875), (1, 10221.5947265625)]","[(0, 16090.9658203125), (1, 16098.2255859375)]","[(0, 17572.806640625), (1, 20162.814453125)]","[(0, 21358.2109375), (1, 14215.2265625)]","[(0, 7981.06396484375), (1, 7350.29931640625)]","[(0, 9109.6298828125), (1, 15227.5751953125)]","[(0, 25948.197265625), (1, 25034.466796875)]"
44,"[(0, 14273.490234375), (1, 16073.1123046875)]","[(0, 18152.7734375), (1, 19830.8828125)]","[(0, 11266.8642578125), (1, 11263.46875)]","[(0, 9701.3037109375), (1, 11058.4833984375)]","[(0, 18776.951171875), (1, 16771.9609375)]","[(0, 30147.724609375), (1, 29809.310546875)]","[(0, 38668.37890625), (1, 37451.6328125)]","[(0, 16199.2216796875), (1, 13460.9140625)]","[(0, 15640.10546875), (1, 11333.291015625)]","[(0, 19140.173828125), (1, 19742.212890625)]","[(0, 13519.244140625), (1, 14889.6181640625)]"
45,"[(0, 27816.03515625), (1, 29644.232421875)]","[(0, 13630.48828125), (1, 14084.345703125)]","[(0, 19885.61328125), (1, 22790.533203125)]","[(0, 20951.919921875), (1, 21489.6875)]","[(0, 24134.767578125), (1, 21918.591796875)]","[(0, 25981.033203125), (1, 25503.45703125)]","[(0, 31258.3359375), (1, 32293.392578125)]","[(0, 15917.27734375), (1, 26390.626953125)]","[(0, 5990.998046875), (1, 7902.95361328125)]","[(0, 8443.3935546875), (1, 5438.7626953125)]","[(0, 26497.404296875), (1, 23079.5546875)]"
46,"[(0, 20891.00390625), (1, 22825.224609375)]","[(0, 9045.8876953125), (1, 8341.1103515625)]","[(0, 15850.0966796875), (1, 18565.0625)]","[(0, 8653.65234375), (1, 9098.9072265625)]","[(0, 22428.236328125), (1, 20297.228515625)]","[(0, 23363.50390625), (1, 22949.37890625)]","[(0, 23974.826171875), (1, 23938.341796875)]","[(0, 14493.96484375), (1, 15777.013671875)]","[(0, 28926.416015625), (1, 23521.00390625)]","[(0, 33238.9296875), (1, 23067.669921875)]","[(0, 17695.38671875), (1, 18590.078125)]"
47,"[(0, 18176.6796875), (1, 19422.22265625)]","[(0, 13857.35546875), (1, 13482.8056640625)]","[(0, 27566.134765625), (1, 27077.5703125)]","[(0, 19146.564453125), (1, 17727.869140625)]","[(0, 22366.93359375), (1, 17912.240234375)]","[(0, 28336.40234375), (1, 29050.2109375)]","[(0, 23022.595703125), (1, 22800.314453125)]","[(0, 7051.28271484375), (1, 6958.97119140625)]","[(0, 11623.892578125), (1, 15306.6787109375)]","[(0, 9947.9521484375), (1, 10299.9072265625)]","[(0, 19483.666015625), (1, 19675.5234375)]"
48,"[(0, 16802.505859375), (1, 18474.84375)]","[(0, 11632.44140625), (1, 11467.912109375)]","[(0, 11790.75), (1, 13279.6875)]","[(0, 10604.345703125), (1, 9334.3251953125)]","[(0, 14260.876953125), (1, 10529.0986328125)]","[(0, 27256.46484375), (1, 26672.11328125)]","[(0, 20435.05078125), (1, 19637.1328125)]","[(0, 13087.8896484375), (1, 9401.5087890625)]","[(0, 5703.2705078125), (1, 7249.0458984375)]","[(0, 15952.5791015625), (1, 13349.474609375)]","[(0, 14805.4384765625), (1, 16219.5966796875)]"
