,best
anaphoric-one-semantics,0.116
anaphoric-one-syntax,0.354
island-adjunct,0.906
island-complex-np,0.308
island-wh,0.884
principle_a_command,0.492
principle_a_locality,0.242
question-formation_or,0.638
question-formation_or_strict,0.032
question-formation_rr,0.66
question-formation_rr_strict,0.032
question-formation_sr,0.654
question-formation_sr_strict,0.072
wanna,0.84
