,best
anaphoric-one-semantics,0.0
anaphoric-one-syntax,0.082
island-adjunct,0.692
island-complex-np,0.214
island-wh,1.0
principle_a_command,0.482
principle_a_locality,0.262
question-formation_or,0.656
question-formation_or_strict,0.014
question-formation_rr,0.63
question-formation_rr_strict,0.01
question-formation_sr,0.622
question-formation_sr_strict,0.006
wanna,0.488
