,best
anaphoric-one-semantics,0.148
anaphoric-one-syntax,0.672
island-adjunct,0.628
island-complex-np,0.39
island-wh,0.632
principle_a_command,0.516
principle_a_locality,0.516
question-formation_or,0.532
question-formation_or_strict,0.002
question-formation_rr,0.514
question-formation_rr_strict,0.016
question-formation_sr,0.478
question-formation_sr_strict,0.018
wanna,0.0
