,best
anaphoric-one-semantics,0.0
anaphoric-one-syntax,0.352
island-adjunct,0.668
island-complex-np,0.386
island-wh,1.0
principle_a_command,0.482
principle_a_locality,0.322
question-formation_or,0.52
question-formation_or_strict,0.016
question-formation_rr,0.496
question-formation_rr_strict,0.012
question-formation_sr,0.418
question-formation_sr_strict,0.018
wanna,0.458
