,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_rr,question-formation_sr,wanna
12,"[(0, 1717.0284423828125), (1, 2150.040771484375)]","[(0, 749.3251953125), (1, 848.85986328125)]","[(0, 5849.79541015625), (1, 6320.03564453125)]","[(0, 3719.554931640625), (1, 3399.283935546875)]","[(0, 1965.8231201171875), (1, 1778.287353515625)]","[(0, 6078.57373046875), (1, 5681.306640625)]","[(0, 4191.287109375), (1, 3777.343994140625)]","[(0, 2071.214599609375), (1, 1956.1937255859375)]","[(0, 859.2661743164062), (1, 1222.4736328125)]","[(0, 2540.003173828125), (1, 1915.1832275390625)]","[(0, 2917.341064453125), (1, 2356.067138671875)]"
13,"[(0, 1462.0841064453125), (1, 1814.3616943359375)]","[(0, 846.9345703125), (1, 1080.190673828125)]","[(0, 3154.755859375), (1, 3392.016845703125)]","[(0, 7042.41162109375), (1, 7302.46728515625)]","[(0, 1996.350830078125), (1, 1786.4754638671875)]","[(0, 3686.525146484375), (1, 3560.829345703125)]","[(0, 3282.423583984375), (1, 3483.650634765625)]","[(0, 816.782470703125), (1, 666.2481689453125)]","[(0, 1619.8819580078125), (1, 1247.2012939453125)]","[(0, 3073.34375), (1, 3308.0166015625)]","[(0, 1640.90966796875), (1, 1398.8521728515625)]"
14,"[(0, 1775.1341552734375), (1, 2161.07275390625)]","[(0, 809.6552734375), (1, 1006.9271240234375)]","[(0, 1917.626708984375), (1, 1813.27197265625)]","[(0, 7823.59228515625), (1, 7862.734375)]","[(0, 2363.187255859375), (1, 1393.8995361328125)]","[(0, 4480.1318359375), (1, 4619.97119140625)]","[(0, 2745.20263671875), (1, 2567.869873046875)]","[(0, 1622.4383544921875), (1, 1605.0303955078125)]","[(0, 1773.6500244140625), (1, 1540.2811279296875)]","[(0, 1936.330810546875), (1, 2132.506591796875)]","[(0, 3597.776611328125), (1, 3024.781494140625)]"
15,"[(0, 1695.756103515625), (1, 2190.575927734375)]","[(0, 766.068115234375), (1, 847.8206787109375)]","[(0, 1566.8507080078125), (1, 1436.5799560546875)]","[(0, 2469.0146484375), (1, 2866.044189453125)]","[(0, 1164.957763671875), (1, 1058.624267578125)]","[(0, 6231.5595703125), (1, 6624.30712890625)]","[(0, 3490.0419921875), (1, 3770.98388671875)]","[(0, 1490.392333984375), (1, 1586.0067138671875)]","[(0, 1807.9466552734375), (1, 1835.4425048828125)]","[(0, 1127.858154296875), (1, 1187.9638671875)]","[(0, 1283.3350830078125), (1, 1174.0106201171875)]"
16,"[(0, 1830.8857421875), (1, 2401.767822265625)]","[(0, 706.1484375), (1, 629.7755737304688)]","[(0, 4137.82568359375), (1, 4284.86572265625)]","[(0, 3262.35693359375), (1, 3131.035400390625)]","[(0, 1478.8524169921875), (1, 1356.8428955078125)]","[(0, 5070.87255859375), (1, 4760.50537109375)]","[(0, 6495.23388671875), (1, 6590.4755859375)]","[(0, 1563.62646484375), (1, 1318.30810546875)]","[(0, 960.0142822265625), (1, 877.3303833007812)]","[(0, 1763.26025390625), (1, 1660.492919921875)]","[(0, 2216.00048828125), (1, 2038.791259765625)]"
17,"[(0, 1512.278076171875), (1, 1870.33544921875)]","[(0, 823.966552734375), (1, 723.8366088867188)]","[(0, 4704.43359375), (1, 4876.84765625)]","[(0, 1745.278076171875), (1, 1757.588134765625)]","[(0, 1440.101806640625), (1, 1319.919677734375)]","[(0, 3471.873291015625), (1, 3325.987548828125)]","[(0, 5482.2197265625), (1, 5839.02685546875)]","[(0, 1656.0845947265625), (1, 1343.2674560546875)]","[(0, 2522.3642578125), (1, 2270.099853515625)]","[(0, 2539.249755859375), (1, 2772.244384765625)]","[(0, 3352.489013671875), (1, 2642.09228515625)]"
18,"[(0, 1350.4361572265625), (1, 1764.8642578125)]","[(0, 912.1378784179688), (1, 1208.6888427734375)]","[(0, 4328.578125), (1, 4414.1455078125)]","[(0, 2750.599853515625), (1, 3022.071044921875)]","[(0, 3984.6357421875), (1, 2389.059326171875)]","[(0, 4707.220703125), (1, 4935.70361328125)]","[(0, 5087.92822265625), (1, 5962.8232421875)]","[(0, 2817.6240234375), (1, 3028.054443359375)]","[(0, 1837.8140869140625), (1, 1924.21435546875)]","[(0, 1749.169677734375), (1, 1606.6192626953125)]","[(0, 1201.3994140625), (1, 1153.490234375)]"
19,"[(0, 1680.6953125), (1, 2014.4794921875)]","[(0, 1159.0107421875), (1, 1683.24169921875)]","[(0, 3793.5673828125), (1, 4060.04541015625)]","[(0, 2647.936767578125), (1, 2535.084228515625)]","[(0, 1014.6668090820312), (1, 957.6664428710938)]","[(0, 5180.5263671875), (1, 4933.03076171875)]","[(0, 3825.739013671875), (1, 4599.43701171875)]","[(0, 1896.2158203125), (1, 1743.6029052734375)]","[(0, 912.3671264648438), (1, 636.8248901367188)]","[(0, 1331.7113037109375), (1, 1111.92431640625)]","[(0, 3264.759765625), (1, 2577.8759765625)]"
20,"[(0, 1584.3197021484375), (1, 1890.556884765625)]","[(0, 1045.654541015625), (1, 1419.42626953125)]","[(0, 5485.2216796875), (1, 5363.85205078125)]","[(0, 2814.061767578125), (1, 2862.898681640625)]","[(0, 3926.587646484375), (1, 2304.72412109375)]","[(0, 9714.54296875), (1, 10449.173828125)]","[(0, 3696.551513671875), (1, 3747.197998046875)]","[(0, 1292.2445068359375), (1, 1349.583740234375)]","[(0, 1324.2127685546875), (1, 1010.777099609375)]","[(0, 1524.0728759765625), (1, 1914.177001953125)]","[(0, 3228.6357421875), (1, 2677.75634765625)]"
21,"[(0, 1533.707763671875), (1, 1988.8912353515625)]","[(0, 975.9895629882812), (1, 1094.191162109375)]","[(0, 1373.6993408203125), (1, 1242.1884765625)]","[(0, 2933.679443359375), (1, 2959.33154296875)]","[(0, 1462.61962890625), (1, 1411.1773681640625)]","[(0, 3697.916015625), (1, 3997.733154296875)]","[(0, 2535.52685546875), (1, 2598.751220703125)]","[(0, 1274.2342529296875), (1, 1231.7838134765625)]","[(0, 2189.082763671875), (1, 2048.0146484375)]","[(0, 930.3761596679688), (1, 1074.58935546875)]","[(0, 3027.27490234375), (1, 2434.554931640625)]"
22,"[(0, 1831.5205078125), (1, 2189.9462890625)]","[(0, 613.7909545898438), (1, 540.2418823242188)]","[(0, 2822.429931640625), (1, 2851.602783203125)]","[(0, 7100.306640625), (1, 6939.6259765625)]","[(0, 3054.628173828125), (1, 1934.65576171875)]","[(0, 7148.08984375), (1, 6700.10400390625)]","[(0, 4555.9423828125), (1, 4764.00244140625)]","[(0, 1752.5853271484375), (1, 1863.44873046875)]","[(0, 1707.5067138671875), (1, 1692.37548828125)]","[(0, 1827.6722412109375), (1, 1800.8338623046875)]","[(0, 1240.564208984375), (1, 1157.6702880859375)]"
23,"[(0, 1944.474853515625), (1, 2655.736083984375)]","[(0, 1514.565673828125), (1, 1543.47802734375)]","[(0, 1187.4892578125), (1, 1365.9708251953125)]","[(0, 4680.4384765625), (1, 4903.79443359375)]","[(0, 1445.596923828125), (1, 1342.6302490234375)]","[(0, 8154.4501953125), (1, 7730.4091796875)]","[(0, 2636.046630859375), (1, 2815.18505859375)]","[(0, 1530.42626953125), (1, 1849.664306640625)]","[(0, 1655.9417724609375), (1, 1297.1854248046875)]","[(0, 847.3089599609375), (1, 991.6618041992188)]","[(0, 3990.922119140625), (1, 3477.29443359375)]"
24,"[(0, 1551.64013671875), (1, 1994.532470703125)]","[(0, 1711.23486328125), (1, 1793.0228271484375)]","[(0, 7240.6513671875), (1, 7692.78466796875)]","[(0, 1663.42431640625), (1, 1573.5750732421875)]","[(0, 2438.10986328125), (1, 1466.385009765625)]","[(0, 3514.564697265625), (1, 3773.185302734375)]","[(0, 1700.1014404296875), (1, 1621.8397216796875)]","[(0, 1949.383056640625), (1, 2058.872802734375)]","[(0, 2243.031982421875), (1, 2287.690673828125)]","[(0, 1220.667236328125), (1, 1753.0474853515625)]","[(0, 2509.802978515625), (1, 1967.9447021484375)]"
25,"[(0, 2088.03564453125), (1, 2759.89501953125)]","[(0, 1730.3310546875), (1, 1743.768310546875)]","[(0, 7652.0732421875), (1, 8337.1337890625)]","[(0, 5180.41748046875), (1, 5223.4189453125)]","[(0, 2518.404541015625), (1, 1715.88330078125)]","[(0, 3158.70263671875), (1, 3319.84619140625)]","[(0, 2408.22314453125), (1, 2517.90625)]","[(0, 1142.59375), (1, 1126.8824462890625)]","[(0, 3698.346435546875), (1, 2506.129150390625)]","[(0, 832.0203857421875), (1, 990.5426635742188)]","[(0, 2836.414306640625), (1, 2288.235107421875)]"
26,"[(0, 1630.166015625), (1, 2131.76953125)]","[(0, 1303.2127685546875), (1, 1260.6885986328125)]","[(0, 6633.6884765625), (1, 6207.94580078125)]","[(0, 5680.494140625), (1, 5533.10546875)]","[(0, 3594.466796875), (1, 2327.98193359375)]","[(0, 3811.9580078125), (1, 3814.4853515625)]","[(0, 4217.82373046875), (1, 4179.7470703125)]","[(0, 1442.9049072265625), (1, 1755.0263671875)]","[(0, 1277.5262451171875), (1, 951.5042114257812)]","[(0, 1375.4967041015625), (1, 1073.9608154296875)]","[(0, 3669.77197265625), (1, 3040.981689453125)]"
27,"[(0, 1637.6180419921875), (1, 2216.544921875)]","[(0, 631.744384765625), (1, 557.6988525390625)]","[(0, 3400.655517578125), (1, 2928.361328125)]","[(0, 5051.830078125), (1, 5228.9609375)]","[(0, 1735.0826416015625), (1, 1546.224853515625)]","[(0, 4492.84814453125), (1, 4980.00146484375)]","[(0, 3858.974853515625), (1, 3797.1689453125)]","[(0, 1825.0203857421875), (1, 2231.598876953125)]","[(0, 1590.05419921875), (1, 1761.5660400390625)]","[(0, 2298.24169921875), (1, 2579.978759765625)]","[(0, 1476.169677734375), (1, 1405.200439453125)]"
28,"[(0, 1504.1680908203125), (1, 1897.283935546875)]","[(0, 1429.527099609375), (1, 1514.2227783203125)]","[(0, 1784.36669921875), (1, 1757.8380126953125)]","[(0, 2709.193115234375), (1, 2710.2060546875)]","[(0, 1707.4481201171875), (1, 1510.6666259765625)]","[(0, 5018.98876953125), (1, 4600.3623046875)]","[(0, 5839.02685546875), (1, 7004.85400390625)]","[(0, 993.7289428710938), (1, 1202.5582275390625)]","[(0, 1051.696044921875), (1, 1038.3421630859375)]","[(0, 2564.241943359375), (1, 2147.1455078125)]","[(0, 3729.3974609375), (1, 3289.493408203125)]"
29,"[(0, 2140.110107421875), (1, 2836.533203125)]","[(0, 718.1926879882812), (1, 583.0624389648438)]","[(0, 1688.1995849609375), (1, 1780.6141357421875)]","[(0, 2794.604248046875), (1, 2776.472412109375)]","[(0, 5115.49560546875), (1, 3129.7099609375)]","[(0, 2606.8916015625), (1, 2431.06201171875)]","[(0, 4396.44970703125), (1, 4989.41455078125)]","[(0, 2189.3154296875), (1, 2197.255615234375)]","[(0, 3344.827880859375), (1, 3464.808349609375)]","[(0, 2264.684326171875), (1, 2023.681640625)]","[(0, 2333.8583984375), (1, 2135.950439453125)]"
30,"[(0, 2013.2896728515625), (1, 2538.494384765625)]","[(0, 712.784423828125), (1, 621.07080078125)]","[(0, 8147.7802734375), (1, 8256.6953125)]","[(0, 4937.37451171875), (1, 4850.404296875)]","[(0, 5511.14013671875), (1, 3332.4072265625)]","[(0, 2949.05126953125), (1, 3331.816162109375)]","[(0, 1839.5850830078125), (1, 1695.6121826171875)]","[(0, 1286.332763671875), (1, 1503.00439453125)]","[(0, 1489.8551025390625), (1, 1496.119873046875)]","[(0, 1871.3470458984375), (1, 1489.844482421875)]","[(0, 2978.242919921875), (1, 2691.934814453125)]"
31,"[(0, 2312.617431640625), (1, 3018.251953125)]","[(0, 1710.90625), (1, 1797.9542236328125)]","[(0, 2669.51416015625), (1, 2723.841796875)]","[(0, 2035.569091796875), (1, 2091.150634765625)]","[(0, 2176.946533203125), (1, 2024.64794921875)]","[(0, 5944.78955078125), (1, 5638.755859375)]","[(0, 1641.65869140625), (1, 1738.9183349609375)]","[(0, 1332.99267578125), (1, 926.0001831054688)]","[(0, 1475.0333251953125), (1, 1342.564453125)]","[(0, 2023.994384765625), (1, 2730.75146484375)]","[(0, 1840.8328857421875), (1, 1691.9075927734375)]"
32,"[(0, 1823.619140625), (1, 2307.217041015625)]","[(0, 1883.822998046875), (1, 2097.909912109375)]","[(0, 2257.346435546875), (1, 2424.851806640625)]","[(0, 4490.88623046875), (1, 4437.41015625)]","[(0, 2155.312744140625), (1, 2070.39892578125)]","[(0, 6256.37890625), (1, 6965.46484375)]","[(0, 3624.255126953125), (1, 4096.17236328125)]","[(0, 1237.1485595703125), (1, 989.5564575195312)]","[(0, 1149.05517578125), (1, 1323.2716064453125)]","[(0, 1300.9805908203125), (1, 1134.0350341796875)]","[(0, 3246.070068359375), (1, 2817.510009765625)]"
33,"[(0, 2367.652587890625), (1, 2953.498291015625)]","[(0, 2011.9219970703125), (1, 2126.31884765625)]","[(0, 5845.03857421875), (1, 5695.66650390625)]","[(0, 3346.755126953125), (1, 3599.763427734375)]","[(0, 7078.54931640625), (1, 4310.0419921875)]","[(0, 5049.7783203125), (1, 5529.65576171875)]","[(0, 2521.71142578125), (1, 2670.286865234375)]","[(0, 1149.5565185546875), (1, 1310.94189453125)]","[(0, 1500.4794921875), (1, 1058.0162353515625)]","[(0, 3037.33544921875), (1, 2490.7666015625)]","[(0, 1157.144775390625), (1, 1057.7371826171875)]"
34,"[(0, 1116.65673828125), (1, 1324.5626220703125)]","[(0, 1567.155517578125), (1, 1530.7313232421875)]","[(0, 3431.104248046875), (1, 3739.782958984375)]","[(0, 5377.8193359375), (1, 5655.4189453125)]","[(0, 2051.152099609375), (1, 1426.518798828125)]","[(0, 7735.365234375), (1, 7347.6435546875)]","[(0, 2649.859130859375), (1, 2502.565673828125)]","[(0, 1929.0650634765625), (1, 2298.472900390625)]","[(0, 815.12890625), (1, 1264.46875)]","[(0, 1540.8026123046875), (1, 1219.8985595703125)]","[(0, 2150.07666015625), (1, 2101.15869140625)]"
35,"[(0, 1820.7301025390625), (1, 2371.98046875)]","[(0, 2125.828125), (1, 2101.50439453125)]","[(0, 7804.6044921875), (1, 8153.345703125)]","[(0, 3729.40087890625), (1, 3683.481689453125)]","[(0, 1000.5634155273438), (1, 964.2506103515625)]","[(0, 6590.96533203125), (1, 6466.04345703125)]","[(0, 4712.26904296875), (1, 5041.4873046875)]","[(0, 2801.7119140625), (1, 3456.501220703125)]","[(0, 2752.302734375), (1, 2479.87109375)]","[(0, 2618.118408203125), (1, 2616.392333984375)]","[(0, 2474.04931640625), (1, 2291.166748046875)]"
36,"[(0, 1470.84033203125), (1, 1904.953125)]","[(0, 2599.69921875), (1, 2685.93798828125)]","[(0, 2310.07568359375), (1, 2391.09619140625)]","[(0, 3228.370849609375), (1, 2996.45751953125)]","[(0, 1742.2647705078125), (1, 1657.9786376953125)]","[(0, 3166.67724609375), (1, 3504.517333984375)]","[(0, 4746.6064453125), (1, 5795.54345703125)]","[(0, 2406.099609375), (1, 2835.808349609375)]","[(0, 1442.2562255859375), (1, 1455.04638671875)]","[(0, 816.8241577148438), (1, 849.6373901367188)]","[(0, 3080.6416015625), (1, 2615.427001953125)]"
37,"[(0, 1759.820556640625), (1, 2107.60986328125)]","[(0, 2189.810546875), (1, 2240.251708984375)]","[(0, 3388.09521484375), (1, 3230.083251953125)]","[(0, 2052.26708984375), (1, 2076.2109375)]","[(0, 1715.7557373046875), (1, 1498.882568359375)]","[(0, 2994.035400390625), (1, 3202.453369140625)]","[(0, 3221.930419921875), (1, 4058.733154296875)]","[(0, 1598.546630859375), (1, 1270.964111328125)]","[(0, 1136.44775390625), (1, 1475.0396728515625)]","[(0, 2149.83056640625), (1, 2353.489013671875)]","[(0, 2342.6533203125), (1, 2176.95068359375)]"
38,"[(0, 1119.2540283203125), (1, 1304.8656005859375)]","[(0, 1663.3045654296875), (1, 1642.2928466796875)]","[(0, 1174.88818359375), (1, 1311.841064453125)]","[(0, 3518.73681640625), (1, 3554.206787109375)]","[(0, 3175.84130859375), (1, 1833.80322265625)]","[(0, 2788.31884765625), (1, 2591.969482421875)]","[(0, 2335.31005859375), (1, 2380.728271484375)]","[(0, 1892.2452392578125), (1, 2295.264892578125)]","[(0, 1717.9219970703125), (1, 1680.2025146484375)]","[(0, 1600.9600830078125), (1, 1363.489501953125)]","[(0, 4679.49658203125), (1, 4115.09130859375)]"
39,"[(0, 1450.8956298828125), (1, 1736.7183837890625)]","[(0, 612.7794189453125), (1, 539.9181518554688)]","[(0, 7297.9208984375), (1, 6940.36083984375)]","[(0, 3849.15380859375), (1, 3951.57275390625)]","[(0, 2608.311767578125), (1, 1472.7843017578125)]","[(0, 1863.728759765625), (1, 1732.12890625)]","[(0, 2447.29638671875), (1, 2943.976318359375)]","[(0, 972.1192626953125), (1, 822.08984375)]","[(0, 1745.2490234375), (1, 1941.60546875)]","[(0, 1359.7666015625), (1, 1579.5877685546875)]","[(0, 3675.449462890625), (1, 2971.30224609375)]"
40,"[(0, 2190.778564453125), (1, 2792.8486328125)]","[(0, 518.0972900390625), (1, 450.8226013183594)]","[(0, 2757.208984375), (1, 2480.1123046875)]","[(0, 1721.93798828125), (1, 1898.5166015625)]","[(0, 1269.851318359375), (1, 1260.091796875)]","[(0, 4410.1396484375), (1, 4488.61669921875)]","[(0, 2683.488037109375), (1, 2695.407958984375)]","[(0, 1614.3216552734375), (1, 1711.674072265625)]","[(0, 1298.4404296875), (1, 1391.43115234375)]","[(0, 1594.8106689453125), (1, 1286.72607421875)]","[(0, 2868.739501953125), (1, 2511.495849609375)]"
41,"[(0, 1222.830322265625), (1, 1622.98388671875)]","[(0, 879.0316772460938), (1, 783.2621459960938)]","[(0, 6305.0458984375), (1, 6266.9189453125)]","[(0, 2545.962890625), (1, 2712.01708984375)]","[(0, 1210.3204345703125), (1, 1203.8739013671875)]","[(0, 2378.169677734375), (1, 2626.7490234375)]","[(0, 3227.721435546875), (1, 3462.261474609375)]","[(0, 1691.360595703125), (1, 1946.7041015625)]","[(0, 1490.746337890625), (1, 1493.343017578125)]","[(0, 1882.31640625), (1, 1866.6041259765625)]","[(0, 1072.930908203125), (1, 1010.2142333984375)]"
42,"[(0, 1437.0087890625), (1, 1859.269287109375)]","[(0, 1856.5335693359375), (1, 2008.446533203125)]","[(0, 2933.6611328125), (1, 2901.801025390625)]","[(0, 5080.57275390625), (1, 5061.47509765625)]","[(0, 3630.509521484375), (1, 2265.8388671875)]","[(0, 2410.870361328125), (1, 2045.367919921875)]","[(0, 4315.0595703125), (1, 4519.53515625)]","[(0, 1349.2119140625), (1, 1228.68701171875)]","[(0, 979.083251953125), (1, 845.1574096679688)]","[(0, 1315.45849609375), (1, 1427.436767578125)]","[(0, 3752.837646484375), (1, 3159.73291015625)]"
43,"[(0, 1465.741943359375), (1, 1749.7545166015625)]","[(0, 2438.167724609375), (1, 2836.6279296875)]","[(0, 4611.19384765625), (1, 5208.4658203125)]","[(0, 3686.177001953125), (1, 3829.747314453125)]","[(0, 4363.22265625), (1, 2657.277587890625)]","[(0, 1933.540771484375), (1, 2075.173828125)]","[(0, 3143.30810546875), (1, 3547.636962890625)]","[(0, 1644.8909912109375), (1, 1937.7012939453125)]","[(0, 940.2587890625), (1, 1053.069091796875)]","[(0, 1305.47802734375), (1, 2069.5087890625)]","[(0, 2764.2783203125), (1, 2570.381103515625)]"
44,"[(0, 1874.8338623046875), (1, 2561.521484375)]","[(0, 1917.317626953125), (1, 2180.06201171875)]","[(0, 2141.489013671875), (1, 2307.399658203125)]","[(0, 1321.8602294921875), (1, 1368.50830078125)]","[(0, 5337.8271484375), (1, 3115.989501953125)]","[(0, 2806.10400390625), (1, 2741.75537109375)]","[(0, 4337.3095703125), (1, 4050.771240234375)]","[(0, 1820.333251953125), (1, 1537.047119140625)]","[(0, 1412.354736328125), (1, 1164.3328857421875)]","[(0, 2144.95751953125), (1, 2604.179443359375)]","[(0, 1736.7381591796875), (1, 1668.4105224609375)]"
