,best
anaphoric-one-semantics,0.0
anaphoric-one-syntax,0.112
island-adjunct,0.706
island-complex-np,0.626
island-wh,1.0
principle_a_command,0.486
principle_a_locality,0.256
question-formation_or,0.788
question-formation_or_strict,0.046
question-formation_rr,0.762
question-formation_rr_strict,0.02
question-formation_sr,0.732
question-formation_sr_strict,0.02
wanna,1.0
