,best
anaphoric-one-semantics,0.0
anaphoric-one-syntax,0.244
island-adjunct,0.704
island-complex-np,0.396
island-wh,1.0
principle_a_command,0.48
principle_a_locality,0.322
question-formation_or,0.468
question-formation_rr,0.502
question-formation_sr,0.456
wanna,0.106
