,best
anaphoric-one-semantics,0.0
anaphoric-one-syntax,0.162
island-adjunct,0.794
island-complex-np,0.464
island-wh,0.958
principle_a_command,0.5
principle_a_locality,0.33
question-formation_or,0.666
question-formation_or_strict,0.056
question-formation_rr,0.722
question-formation_rr_strict,0.048
question-formation_sr,0.718
question-formation_sr_strict,0.046
wanna,0.35
