,best
anaphoric-one-semantics,0.0
anaphoric-one-syntax,0.108
island-adjunct,0.676
island-complex-np,0.56
island-wh,0.998
principle_a_command,0.482
principle_a_locality,0.26
question-formation_or,0.758
question-formation_or_strict,0.04
question-formation_rr,0.76
question-formation_rr_strict,0.016
question-formation_sr,0.716
question-formation_sr_strict,0.018
wanna,0.946
