,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_or_strict,question-formation_rr,question-formation_rr_strict,question-formation_sr,question-formation_sr_strict,wanna
0,"[(0, 1940.379150390625), (1, 2394.02587890625)]","[(0, 4109.734375), (1, 3792.8876953125)]","[(0, 3976.880126953125), (1, 4743.171875)]","[(0, 4248.533203125), (1, 4242.22119140625)]","[(0, 7462.775390625), (1, 4994.2080078125)]","[(0, 8298.6533203125), (1, 8712.171875)]","[(0, 10744.376953125), (1, 12721.68359375)]","[(0, 4572.3740234375), (1, 2724.964111328125)]","[(4, 162.20005170036765), (3, 169.40281677246094), (5, 234.79485677083332), (1, 296.18642578125), (0, 334.0725795200893), (2, 547.8958834134615)]","[(0, 9381.8837890625), (1, 9758.5185546875)]","[(4, 123.43102213541667), (3, 124.87767682756696), (0, 153.57195027669272), (1, 188.75296724759616), (5, 189.23050631009616), (2, 227.85622336647728)]","[(0, 4349.17236328125), (1, 3727.093505859375)]","[(4, 371.56125710227275), (3, 397.8287109375), (1, 409.57737038352275), (0, 444.37666015625), (5, 457.821630859375), (2, 509.43271484375)]","[(0, 9246.3994140625), (1, 11216.455078125)]"
1,"[(0, 3456.715576171875), (1, 4694.2109375)]","[(0, 6420.265625), (1, 5949.79248046875)]","[(0, 3362.7294921875), (1, 3278.76318359375)]","[(0, 5440.3349609375), (1, 5837.87451171875)]","[(0, 6877.4375), (1, 3889.693359375)]","[(0, 8270.52734375), (1, 7878.37646484375)]","[(0, 11086.91015625), (1, 13709.333984375)]","[(0, 2404.80224609375), (1, 1653.550048828125)]","[(4, 331.01846590909093), (1, 389.19460227272725), (3, 408.6265625), (5, 466.8513671875), (0, 478.850390625), (2, 570.42822265625)]","[(0, 3703.4111328125), (1, 4434.8759765625)]","[(4, 385.9659016927083), (3, 430.4459783380682), (5, 445.03488991477275), (0, 591.9642666903409), (2, 602.8659446022727), (1, 627.4166666666666)]","[(0, 2798.4287109375), (1, 3692.34814453125)]","[(4, 257.5186767578125), (5, 298.85648018973217), (1, 307.68373325892856), (3, 313.97307942708335), (2, 389.3994954427083), (0, 428.47802734375)]","[(0, 3674.285888671875), (1, 4534.30859375)]"
2,"[(0, 3685.579345703125), (1, 4714.87646484375)]","[(0, 4630.50439453125), (1, 4638.16357421875)]","[(0, 3076.17919921875), (1, 3478.31298828125)]","[(0, 6019.82373046875), (1, 6678.1787109375)]","[(0, 3451.1884765625), (1, 2854.91015625)]","[(0, 13869.333984375), (1, 14537.8623046875)]","[(0, 8164.85400390625), (1, 7999.51220703125)]","[(0, 2507.531494140625), (1, 2208.921630859375)]","[(1, 196.12093098958334), (2, 237.64259556361608), (0, 358.44786658653845), (4, 370.0879657451923), (5, 425.6684977213542), (3, 709.3051313920455)]","[(0, 9307.8876953125), (1, 5189.986328125)]","[(4, 450.75613839285717), (5, 550.36767578125), (3, 576.9531625600962), (1, 728.5305989583334), (2, 877.11875), (0, 914.3688742897727)]","[(0, 6930.3798828125), (1, 7581.8876953125)]","[(1, 255.82490678267047), (4, 280.08877840909093), (2, 311.4702880859375), (5, 337.87861328125), (0, 340.07041015625), (3, 369.8681396484375)]","[(0, 4552.4287109375), (1, 5645.1318359375)]"
3,"[(0, 3587.52197265625), (1, 4726.65380859375)]","[(0, 4579.76220703125), (1, 4593.31298828125)]","[(0, 12362.7998046875), (1, 12987.06640625)]","[(0, 8298.9462890625), (1, 8918.205078125)]","[(0, 3596.438232421875), (1, 2899.966796875)]","[(0, 7691.720703125), (1, 8042.2490234375)]","[(0, 10740.8740234375), (1, 11143.0693359375)]","[(0, 5280.98046875), (1, 4838.09716796875)]","[(4, 373.34969815340907), (1, 436.33393998579544), (3, 446.7677734375), (5, 469.806298828125), (0, 541.49248046875), (2, 557.144140625)]","[(0, 4253.0537109375), (1, 5340.03662109375)]","[(1, 512.62158203125), (2, 515.6083577473959), (0, 565.6632486979166), (4, 821.265625), (5, 872.208984375), (3, 912.1200358072916)]","[(0, 5513.04296875), (1, 2620.397705078125)]","[(1, 608.2314453125), (2, 703.985986328125), (4, 732.7567471590909), (0, 810.355517578125), (5, 872.03759765625), (3, 1022.153515625)]","[(0, 8031.1513671875), (1, 10174.755859375)]"
4,"[(0, 3112.2236328125), (1, 4446.408203125)]","[(0, 3400.104248046875), (1, 3310.052001953125)]","[(0, 11255.7587890625), (1, 11808.3046875)]","[(0, 7442.02294921875), (1, 8275.4658203125)]","[(0, 8183.14990234375), (1, 4567.8671875)]","[(0, 5932.4150390625), (1, 5575.412109375)]","[(0, 8671.9599609375), (1, 8456.72265625)]","[(0, 3268.417236328125), (1, 5264.5419921875)]","[(4, 190.06112234933036), (3, 190.49430338541666), (1, 232.73072916666666), (0, 255.01744666466345), (5, 374.0988362630208), (2, 411.3306415264423)]","[(0, 5769.65185546875), (1, 7090.48779296875)]","[(1, 344.38804408482144), (4, 351.52490234375), (5, 390.0354410807292), (2, 392.90380859375), (3, 542.4921875), (0, 577.8913981119791)]","[(0, 1552.5533447265625), (1, 1831.1885986328125)]","[(4, 258.24169921875), (1, 311.4110412597656), (3, 317.79052734375), (5, 358.47115652901783), (0, 401.19077845982144), (2, 422.90098353794644)]","[(0, 6264.35546875), (1, 8156.6748046875)]"
5,"[(0, 2588.283935546875), (1, 3514.3369140625)]","[(0, 2536.882568359375), (1, 2519.867431640625)]","[(0, 6590.68896484375), (1, 6455.556640625)]","[(0, 5239.4287109375), (1, 5407.6025390625)]","[(0, 8528.212890625), (1, 4922.5087890625)]","[(0, 5748.11181640625), (1, 6042.306640625)]","[(0, 10351.9208984375), (1, 10543.7294921875)]","[(0, 4597.08203125), (1, 4765.62451171875)]","[(4, 219.273193359375), (1, 249.1378728693182), (5, 269.1134033203125), (3, 270.377001953125), (0, 301.157568359375), (2, 302.1347900390625)]","[(0, 4649.10205078125), (1, 10699.2138671875)]","[(1, 202.87527901785714), (2, 214.34865159254807), (0, 327.26462809244794), (5, 418.3232421875), (4, 438.7432391826923), (3, 794.6439098011364)]","[(0, 1967.0457763671875), (1, 2389.38427734375)]","[(1, 475.6298421223958), (2, 521.4037198153409), (4, 550.5135498046875), (0, 561.5905095880681), (5, 607.0289861505681), (3, 647.7091175426136)]","[(0, 4418.48779296875), (1, 6167.2294921875)]"
6,"[(0, 4287.27734375), (1, 5550.13330078125)]","[(0, 3218.828369140625), (1, 3961.51904296875)]","[(0, 3918.118896484375), (1, 3147.897705078125)]","[(0, 5337.07861328125), (1, 5562.22021484375)]","[(0, 4341.1044921875), (1, 3929.84716796875)]","[(0, 4784.67822265625), (1, 4579.1201171875)]","[(0, 16625.95703125), (1, 16945.46875)]","[(0, 5199.6416015625), (1, 3309.243896484375)]","[(4, 376.9786376953125), (5, 464.3505859375), (3, 499.22514204545456), (1, 526.6304524739584), (2, 641.6422230113636), (0, 688.1045809659091)]","[(0, 5141.29443359375), (1, 3977.56640625)]","[(4, 238.67600795200892), (1, 317.27834065755206), (5, 328.04897054036456), (3, 347.39208984375), (0, 443.7833362926136), (2, 497.10244140625)]","[(0, 4501.72998046875), (1, 5211.89453125)]","[(3, 357.53453776041664), (4, 365.3619384765625), (1, 437.50481770833335), (5, 463.02720424107144), (0, 495.4186314174107), (2, 669.2384314903846)]","[(0, 8341.890625), (1, 10240.5224609375)]"
7,"[(0, 3453.809326171875), (1, 4670.8291015625)]","[(0, 4985.14306640625), (1, 6387.73193359375)]","[(0, 3252.679931640625), (1, 3478.714111328125)]","[(0, 13021.1962890625), (1, 13120.14453125)]","[(0, 5396.3203125), (1, 4638.20751953125)]","[(0, 5351.3798828125), (1, 5885.0087890625)]","[(0, 14345.0927734375), (1, 14805.55078125)]","[(0, 15365.8984375), (1, 10727.3916015625)]","[(1, 294.7989501953125), (4, 294.99776785714283), (2, 309.9830078125), (0, 340.92710658482144), (5, 368.8684645432692), (3, 388.7312825520833)]","[(0, 2915.105224609375), (1, 5010.7578125)]","[(1, 604.1995738636364), (2, 680.90888671875), (4, 782.5569069602273), (0, 825.45146484375), (5, 865.292578125), (3, 1059.50859375)]","[(0, 4829.53662109375), (1, 6790.755859375)]","[(1, 176.61781529017858), (4, 182.23372977120536), (2, 190.61545973557693), (5, 194.23473182091345), (0, 231.8636756310096), (3, 239.111572265625)]","[(0, 8990.5087890625), (1, 10847.7998046875)]"
8,"[(0, 7093.90380859375), (1, 9207.8134765625)]","[(0, 3542.46435546875), (1, 4044.07421875)]","[(0, 7645.96728515625), (1, 9942.3466796875)]","[(0, 8847.40234375), (1, 8136.203125)]","[(0, 8752.3359375), (1, 5204.09619140625)]","[(0, 6793.90380859375), (1, 6290.8291015625)]","[(0, 8722.40625), (1, 8922.1181640625)]","[(0, 2338.598388671875), (1, 2619.931640625)]","[(4, 285.7651672363281), (3, 286.09283854166665), (5, 291.9517578125), (1, 373.77020263671875), (2, 378.3660481770833), (0, 380.76162109375)]","[(0, 5726.412109375), (1, 9805.4052734375)]","[(1, 158.36800130208334), (2, 161.78412334735577), (4, 172.62435913085938), (5, 212.46004813058036), (0, 260.51363431490387), (3, 293.25526646205356)]","[(0, 5235.5078125), (1, 6785.30517578125)]","[(1, 109.55699920654297), (2, 127.2082763671875), (4, 137.47511393229166), (5, 155.11310686383928), (0, 190.97905622209822), (3, 244.15874774639423)]","[(0, 1927.9698486328125), (1, 2396.769287109375)]"
9,"[(0, 4432.00537109375), (1, 5912.3193359375)]","[(0, 2799.27490234375), (1, 3052.5341796875)]","[(0, 5606.8505859375), (1, 5467.81396484375)]","[(0, 14808.248046875), (1, 14375.87890625)]","[(0, 3238.911376953125), (1, 2808.291015625)]","[(0, 7580.9404296875), (1, 7527.69287109375)]","[(0, 10229.4150390625), (1, 10258.6259765625)]","[(0, 3188.219482421875), (1, 2751.9013671875)]","[(1, 159.80130208333333), (2, 163.21419852120536), (4, 183.34599958147322), (5, 191.18128380408655), (0, 323.1701096754808), (3, 408.4761555989583)]","[(0, 2918.52392578125), (1, 3609.998046875)]","[(4, 163.26780870225696), (3, 167.9231675091912), (5, 263.7864990234375), (1, 294.58435776654414), (0, 320.197509765625), (2, 436.41217447916665)]","[(0, 9412.453125), (1, 5367.8486328125)]","[(1, 122.96378871372768), (4, 155.88323505108173), (2, 167.59329927884616), (5, 199.3509521484375), (0, 229.8959757486979), (3, 306.5753284801136)]","[(0, 5024.4384765625), (1, 6857.18115234375)]"
