,epoch_6
anaphoric-one-semantics,0.016
anaphoric-one-syntax,0.328
island-adjunct,0.76
island-complex-np,0.276
island-wh,0.982
principle_a_command,0.482
principle_a_locality,0.252
question-formation_or,0.706
question-formation_or_strict,0.162
question-formation_rr,0.702
question-formation_rr_strict,0.144
question-formation_sr,0.736
question-formation_sr_strict,0.14
wanna,0.354
