,best
anaphoric-one-semantics,0.0
anaphoric-one-syntax,0.094
island-adjunct,0.742
island-complex-np,0.41
island-wh,0.978
principle_a_command,0.482
principle_a_locality,0.26
question-formation_or,0.69
question-formation_or_strict,0.034
question-formation_rr,0.732
question-formation_rr_strict,0.012
question-formation_sr,0.692
question-formation_sr_strict,0.02
wanna,0.454
