,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_rr,question-formation_sr,wanna
10,"[(0, 1154.1488037109375), (1, 1594.8760986328125)]","[(0, 636.6066284179688), (1, 582.8339233398438)]","[(0, 6372.1806640625), (1, 6070.80517578125)]","[(0, 2949.9541015625), (1, 2875.96826171875)]","[(0, 1233.7493896484375), (1, 1069.40771484375)]","[(0, 3190.999755859375), (1, 3186.59619140625)]","[(0, 7690.107421875), (1, 8009.634765625)]","[(0, 1627.657958984375), (1, 1535.301513671875)]","[(0, 3000.160888671875), (1, 2775.666015625)]","[(0, 2858.566162109375), (1, 2189.97119140625)]","[(0, 2162.64453125), (1, 2236.436279296875)]"
11,"[(0, 1150.419677734375), (1, 1621.5992431640625)]","[(0, 530.7618408203125), (1, 479.5076904296875)]","[(0, 1657.09326171875), (1, 1413.355224609375)]","[(0, 3571.3857421875), (1, 4052.293701171875)]","[(0, 2435.009033203125), (1, 1443.5269775390625)]","[(0, 5665.53515625), (1, 5690.90478515625)]","[(0, 7563.83251953125), (1, 7539.7275390625)]","[(0, 1852.1849365234375), (1, 1399.6981201171875)]","[(0, 1047.771240234375), (1, 1630.569580078125)]","[(0, 1659.246337890625), (1, 1391.186279296875)]","[(0, 1755.793212890625), (1, 1824.567138671875)]"
12,"[(0, 1220.5845947265625), (1, 1725.4146728515625)]","[(0, 622.8831787109375), (1, 773.6427001953125)]","[(0, 6074.95751953125), (1, 6980.44677734375)]","[(0, 4189.6845703125), (1, 4249.45703125)]","[(0, 3147.57958984375), (1, 2686.208251953125)]","[(0, 5374.1591796875), (1, 5517.89794921875)]","[(0, 8284.056640625), (1, 8425.9306640625)]","[(0, 1340.1849365234375), (1, 1752.8643798828125)]","[(0, 1250.2147216796875), (1, 1694.9921875)]","[(0, 2164.96826171875), (1, 2211.10400390625)]","[(0, 2009.141845703125), (1, 2025.7225341796875)]"
13,"[(0, 1143.9271240234375), (1, 1597.384521484375)]","[(0, 929.6058349609375), (1, 1347.3358154296875)]","[(0, 3446.24169921875), (1, 3324.1357421875)]","[(0, 5976.93701171875), (1, 6181.23779296875)]","[(0, 3168.595703125), (1, 2635.66845703125)]","[(0, 5396.65478515625), (1, 5429.072265625)]","[(0, 4330.93603515625), (1, 4422.22705078125)]","[(0, 919.7798461914062), (1, 741.7998046875)]","[(0, 2353.05810546875), (1, 1776.622802734375)]","[(0, 3330.02783203125), (1, 3664.613525390625)]","[(0, 1682.1207275390625), (1, 1811.6419677734375)]"
14,"[(0, 1264.44775390625), (1, 1799.3565673828125)]","[(0, 789.176513671875), (1, 988.0562133789062)]","[(0, 1754.4339599609375), (1, 1791.2095947265625)]","[(0, 6749.99462890625), (1, 7045.595703125)]","[(0, 3290.02978515625), (1, 1863.407958984375)]","[(0, 5796.107421875), (1, 5896.77783203125)]","[(0, 2990.713623046875), (1, 3088.154296875)]","[(0, 1648.216796875), (1, 1440.1717529296875)]","[(0, 2057.563232421875), (1, 2101.359130859375)]","[(0, 2018.4237060546875), (1, 3338.164306640625)]","[(0, 2412.11669921875), (1, 2595.6142578125)]"
15,"[(0, 1342.5816650390625), (1, 1792.4150390625)]","[(0, 656.5372924804688), (1, 782.163330078125)]","[(0, 1448.1646728515625), (1, 1390.5284423828125)]","[(0, 2661.1474609375), (1, 2690.944091796875)]","[(0, 1512.6956787109375), (1, 1357.1534423828125)]","[(0, 5860.08642578125), (1, 5938.32421875)]","[(0, 4823.4150390625), (1, 4751.923828125)]","[(0, 1522.1483154296875), (1, 2274.14111328125)]","[(0, 2148.508544921875), (1, 2740.79736328125)]","[(0, 1383.244140625), (1, 1145.210205078125)]","[(0, 1260.249267578125), (1, 1424.25341796875)]"
16,"[(0, 1532.21435546875), (1, 2063.7666015625)]","[(0, 605.3013305664062), (1, 523.8561401367188)]","[(0, 4113.45556640625), (1, 3719.657958984375)]","[(0, 3450.2275390625), (1, 3530.104248046875)]","[(0, 2065.096435546875), (1, 1810.720458984375)]","[(0, 4760.26953125), (1, 4754.099609375)]","[(0, 6709.203125), (1, 7239.111328125)]","[(0, 2036.4273681640625), (1, 1694.241455078125)]","[(0, 1224.2738037109375), (1, 919.842529296875)]","[(0, 1995.8740234375), (1, 1804.543701171875)]","[(0, 1977.1595458984375), (1, 2193.095947265625)]"
17,"[(0, 932.1536865234375), (1, 1309.9820556640625)]","[(0, 869.127197265625), (1, 793.1009521484375)]","[(0, 5052.8564453125), (1, 5582.40869140625)]","[(0, 2064.104248046875), (1, 2198.68505859375)]","[(0, 1910.94775390625), (1, 1694.5736083984375)]","[(0, 4951.98388671875), (1, 4870.15478515625)]","[(0, 7736.560546875), (1, 8415.458984375)]","[(0, 1983.31787109375), (1, 1539.0404052734375)]","[(0, 2605.789306640625), (1, 3175.78662109375)]","[(0, 2729.601806640625), (1, 3027.00048828125)]","[(0, 2633.526611328125), (1, 2738.7763671875)]"
18,"[(0, 1250.769287109375), (1, 1777.6007080078125)]","[(0, 943.3080444335938), (1, 1305.093994140625)]","[(0, 4616.56201171875), (1, 4406.84375)]","[(0, 3287.83740234375), (1, 2813.919677734375)]","[(0, 4346.3818359375), (1, 2481.773193359375)]","[(0, 5472.1171875), (1, 5765.76318359375)]","[(0, 5106.74072265625), (1, 6077.2001953125)]","[(0, 2677.299072265625), (1, 3757.582763671875)]","[(0, 3401.641357421875), (1, 2572.75390625)]","[(0, 1885.5601806640625), (1, 1401.6103515625)]","[(0, 1074.0970458984375), (1, 1172.9451904296875)]"
19,"[(0, 1277.0177001953125), (1, 1801.4110107421875)]","[(0, 1326.8040771484375), (1, 2092.137939453125)]","[(0, 4287.4775390625), (1, 4341.912109375)]","[(0, 2505.630859375), (1, 2740.290283203125)]","[(0, 1224.6795654296875), (1, 1063.5970458984375)]","[(0, 5444.15478515625), (1, 5429.63671875)]","[(0, 4406.19677734375), (1, 5799.30322265625)]","[(0, 1888.451171875), (1, 2083.09521484375)]","[(0, 1381.3675537109375), (1, 891.3554077148438)]","[(0, 1271.39453125), (1, 1152.242919921875)]","[(0, 2054.12060546875), (1, 2170.31005859375)]"
20,"[(0, 1179.810546875), (1, 1541.92724609375)]","[(0, 1051.3310546875), (1, 1420.90380859375)]","[(0, 7475.853515625), (1, 7529.48095703125)]","[(0, 3430.914306640625), (1, 3237.435302734375)]","[(0, 4280.60986328125), (1, 2627.38525390625)]","[(0, 8506.81640625), (1, 8610.720703125)]","[(0, 4697.8701171875), (1, 4515.623046875)]","[(0, 1565.031005859375), (1, 1836.447509765625)]","[(0, 1775.4439697265625), (1, 1551.17041015625)]","[(0, 1731.7276611328125), (1, 1384.5137939453125)]","[(0, 2447.36279296875), (1, 2438.453857421875)]"
21,"[(0, 1328.8592529296875), (1, 1726.888916015625)]","[(0, 903.5264282226562), (1, 1079.7781982421875)]","[(0, 1716.4677734375), (1, 1787.7059326171875)]","[(0, 3044.4521484375), (1, 3230.26171875)]","[(0, 2042.17041015625), (1, 1783.21923828125)]","[(0, 3824.947265625), (1, 3990.47705078125)]","[(0, 3610.87939453125), (1, 3711.943359375)]","[(0, 1645.503662109375), (1, 1375.2919921875)]","[(0, 2694.8681640625), (1, 1943.960205078125)]","[(0, 1131.7769775390625), (1, 1433.714599609375)]","[(0, 2438.89697265625), (1, 2506.169921875)]"
22,"[(0, 1153.53369140625), (1, 1628.9002685546875)]","[(0, 596.2791137695312), (1, 544.1058349609375)]","[(0, 3017.9697265625), (1, 3122.331298828125)]","[(0, 6509.38427734375), (1, 6682.56201171875)]","[(0, 3671.17919921875), (1, 2135.560546875)]","[(0, 6966.28173828125), (1, 6714.88037109375)]","[(0, 7505.54296875), (1, 8832.4970703125)]","[(0, 1603.552490234375), (1, 2010.8162841796875)]","[(0, 1783.6256103515625), (1, 2214.3115234375)]","[(0, 2379.5390625), (1, 2786.565673828125)]","[(0, 1152.0340576171875), (1, 1269.341064453125)]"
23,"[(0, 1297.147705078125), (1, 1846.7886962890625)]","[(0, 1063.53515625), (1, 1153.4290771484375)]","[(0, 1421.336181640625), (1, 1591.1949462890625)]","[(0, 4624.9833984375), (1, 4767.01611328125)]","[(0, 1929.0697021484375), (1, 1751.008056640625)]","[(0, 9502.5009765625), (1, 9273.12109375)]","[(0, 4304.6357421875), (1, 5120.67919921875)]","[(0, 1655.6929931640625), (1, 1835.158935546875)]","[(0, 2356.117919921875), (1, 1903.33154296875)]","[(0, 876.12841796875), (1, 1199.88623046875)]","[(0, 2745.751220703125), (1, 2892.040283203125)]"
24,"[(0, 1337.0675048828125), (1, 1798.62744140625)]","[(0, 1401.4278564453125), (1, 1616.529296875)]","[(0, 6992.2265625), (1, 6957.57080078125)]","[(0, 2094.4296875), (1, 2040.8240966796875)]","[(0, 2841.982421875), (1, 1789.045654296875)]","[(0, 3762.34130859375), (1, 3834.516357421875)]","[(0, 2284.27880859375), (1, 2228.994384765625)]","[(0, 2024.568603515625), (1, 2342.943603515625)]","[(0, 2349.614013671875), (1, 2841.05712890625)]","[(0, 1173.0380859375), (1, 2001.358642578125)]","[(0, 1690.27783203125), (1, 1759.47900390625)]"
25,"[(0, 1479.6904296875), (1, 2122.337890625)]","[(0, 1395.7431640625), (1, 1469.53564453125)]","[(0, 6344.958984375), (1, 6462.09228515625)]","[(0, 5576.58203125), (1, 5463.72705078125)]","[(0, 2717.2880859375), (1, 1745.7076416015625)]","[(0, 1965.0386962890625), (1, 2083.0107421875)]","[(0, 3355.057373046875), (1, 3308.87158203125)]","[(0, 1302.4461669921875), (1, 1536.7861328125)]","[(0, 3464.904052734375), (1, 2983.167724609375)]","[(0, 1344.1126708984375), (1, 1361.5579833984375)]","[(0, 2240.688720703125), (1, 2408.209228515625)]"
26,"[(0, 1492.9578857421875), (1, 1976.6627197265625)]","[(0, 1036.0098876953125), (1, 1050.2952880859375)]","[(0, 7028.99853515625), (1, 6523.98876953125)]","[(0, 5414.9248046875), (1, 5136.05078125)]","[(0, 3767.26708984375), (1, 2400.217529296875)]","[(0, 4318.03564453125), (1, 4116.51611328125)]","[(0, 4861.68115234375), (1, 4469.85546875)]","[(0, 2257.32275390625), (1, 2250.34130859375)]","[(0, 2036.1739501953125), (1, 1307.594970703125)]","[(0, 1422.4237060546875), (1, 1032.988037109375)]","[(0, 2690.985107421875), (1, 2836.032958984375)]"
27,"[(0, 1045.02001953125), (1, 1464.63525390625)]","[(0, 585.0316162109375), (1, 524.478515625)]","[(0, 3671.66259765625), (1, 3678.535400390625)]","[(0, 4290.58642578125), (1, 4497.76953125)]","[(0, 2051.96875), (1, 1819.12548828125)]","[(0, 4845.6142578125), (1, 5234.7685546875)]","[(0, 4226.8515625), (1, 3915.578857421875)]","[(0, 2163.23681640625), (1, 2723.222412109375)]","[(0, 2097.46875), (1, 2450.478271484375)]","[(0, 2591.46630859375), (1, 2954.326416015625)]","[(0, 1461.0875244140625), (1, 1622.9002685546875)]"
28,"[(0, 1165.7034912109375), (1, 1640.2236328125)]","[(0, 1073.9541015625), (1, 1187.7413330078125)]","[(0, 1774.7296142578125), (1, 1783.1783447265625)]","[(0, 3240.042236328125), (1, 3347.904296875)]","[(0, 2110.6923828125), (1, 1795.322509765625)]","[(0, 3888.269287109375), (1, 3856.215576171875)]","[(0, 6153.90478515625), (1, 7166.15673828125)]","[(0, 1290.3524169921875), (1, 1850.8623046875)]","[(0, 853.0383911132812), (1, 995.4186401367188)]","[(0, 2150.62939453125), (1, 1840.7872314453125)]","[(0, 2972.236083984375), (1, 3119.646728515625)]"
29,"[(0, 1707.541748046875), (1, 2443.3330078125)]","[(0, 725.1220092773438), (1, 629.3198852539062)]","[(0, 1992.21044921875), (1, 2132.7314453125)]","[(0, 2949.75732421875), (1, 3085.64892578125)]","[(0, 5596.966796875), (1, 3560.33349609375)]","[(0, 3378.7763671875), (1, 3269.473876953125)]","[(0, 5760.81591796875), (1, 6525.775390625)]","[(0, 2402.98193359375), (1, 2781.7373046875)]","[(0, 6171.40087890625), (1, 3818.376220703125)]","[(0, 2760.518798828125), (1, 2143.1552734375)]","[(0, 2642.617431640625), (1, 2932.171875)]"
30,"[(0, 1414.531005859375), (1, 1860.853271484375)]","[(0, 616.152099609375), (1, 526.86376953125)]","[(0, 6647.43115234375), (1, 7006.16357421875)]","[(0, 4613.4638671875), (1, 4582.90771484375)]","[(0, 5789.3896484375), (1, 3650.93212890625)]","[(0, 4053.30615234375), (1, 4398.96240234375)]","[(0, 2233.298828125), (1, 2116.638916015625)]","[(0, 1371.854736328125), (1, 1707.4423828125)]","[(0, 2099.955810546875), (1, 1624.3775634765625)]","[(0, 1486.935302734375), (1, 1282.04150390625)]","[(0, 2775.344482421875), (1, 2940.874267578125)]"
31,"[(0, 2408.564208984375), (1, 3324.84912109375)]","[(0, 1386.6417236328125), (1, 1572.164306640625)]","[(0, 3617.393798828125), (1, 3462.2353515625)]","[(0, 2241.715576171875), (1, 2371.89794921875)]","[(0, 3171.104736328125), (1, 2738.620849609375)]","[(0, 5954.19140625), (1, 5742.69287109375)]","[(0, 1964.8896484375), (1, 2076.1962890625)]","[(0, 1484.3021240234375), (1, 1002.0860595703125)]","[(0, 1234.0052490234375), (1, 1425.9488525390625)]","[(0, 2182.551025390625), (1, 3958.720703125)]","[(0, 1782.976806640625), (1, 1995.696044921875)]"
32,"[(0, 1421.79296875), (1, 2011.85888671875)]","[(0, 1969.88525390625), (1, 2263.5927734375)]","[(0, 2719.024658203125), (1, 2801.252197265625)]","[(0, 4552.55029296875), (1, 4960.123046875)]","[(0, 3046.613037109375), (1, 2634.92578125)]","[(0, 6721.78125), (1, 6776.64599609375)]","[(0, 4787.544921875), (1, 5743.85986328125)]","[(0, 1252.537109375), (1, 906.5632934570312)]","[(0, 1385.8267822265625), (1, 1722.6903076171875)]","[(0, 1717.4501953125), (1, 1434.9866943359375)]","[(0, 3049.298828125), (1, 3134.85693359375)]"
33,"[(0, 1444.8319091796875), (1, 2090.437744140625)]","[(0, 1748.3624267578125), (1, 1902.9749755859375)]","[(0, 4505.25634765625), (1, 4872.533203125)]","[(0, 3461.644287109375), (1, 3542.646728515625)]","[(0, 7519.19140625), (1, 4948.19287109375)]","[(0, 4421.5439453125), (1, 4407.87744140625)]","[(0, 3709.572265625), (1, 4283.3046875)]","[(0, 1426.944091796875), (1, 1453.1285400390625)]","[(0, 2124.11376953125), (1, 1199.8673095703125)]","[(0, 3064.5693359375), (1, 3395.185302734375)]","[(0, 1086.04638671875), (1, 1217.9486083984375)]"
34,"[(0, 809.7120361328125), (1, 1092.923583984375)]","[(0, 1407.7081298828125), (1, 1519.7369384765625)]","[(0, 4554.482421875), (1, 4101.76220703125)]","[(0, 5480.30126953125), (1, 5199.7109375)]","[(0, 2285.2548828125), (1, 1700.10302734375)]","[(0, 7543.25146484375), (1, 7056.77197265625)]","[(0, 3846.6181640625), (1, 3740.642333984375)]","[(0, 2241.4921875), (1, 2934.369140625)]","[(0, 1223.0198974609375), (1, 1656.53466796875)]","[(0, 1702.341064453125), (1, 1418.709716796875)]","[(0, 2166.272705078125), (1, 2376.41845703125)]"
35,"[(0, 1501.1815185546875), (1, 2140.509033203125)]","[(0, 1792.191162109375), (1, 1830.266845703125)]","[(0, 7316.017578125), (1, 7850.8427734375)]","[(0, 3503.564697265625), (1, 3668.34423828125)]","[(0, 1257.858642578125), (1, 1174.3902587890625)]","[(0, 9863.177734375), (1, 9564.6708984375)]","[(0, 5718.65673828125), (1, 5668.58349609375)]","[(0, 3091.003662109375), (1, 4089.39208984375)]","[(0, 4181.79638671875), (1, 2749.11279296875)]","[(0, 2052.47265625), (1, 2628.55712890625)]","[(0, 2762.662841796875), (1, 3070.973388671875)]"
36,"[(0, 1190.8892822265625), (1, 1672.5916748046875)]","[(0, 2575.986083984375), (1, 2778.612548828125)]","[(0, 2985.10302734375), (1, 2840.09814453125)]","[(0, 3681.09716796875), (1, 3799.82080078125)]","[(0, 2255.55078125), (1, 2003.477294921875)]","[(0, 4728.25), (1, 4790.9794921875)]","[(0, 6575.43310546875), (1, 7633.60302734375)]","[(0, 2403.177978515625), (1, 3203.158935546875)]","[(0, 1664.8614501953125), (1, 1501.2860107421875)]","[(0, 855.1035766601562), (1, 920.45068359375)]","[(0, 2917.66796875), (1, 3019.760498046875)]"
37,"[(0, 1116.8480224609375), (1, 1575.8299560546875)]","[(0, 1968.427001953125), (1, 2191.5498046875)]","[(0, 3380.478271484375), (1, 3185.702880859375)]","[(0, 2366.0693359375), (1, 2455.41552734375)]","[(0, 2485.580810546875), (1, 2278.862060546875)]","[(0, 2535.088134765625), (1, 2683.574951171875)]","[(0, 4710.3505859375), (1, 5755.73681640625)]","[(0, 1709.4031982421875), (1, 1110.07958984375)]","[(0, 1302.8406982421875), (1, 1852.9013671875)]","[(0, 2746.91943359375), (1, 2281.7978515625)]","[(0, 2791.792724609375), (1, 3123.046142578125)]"
38,"[(0, 1011.0715942382812), (1, 1300.3214111328125)]","[(0, 1563.114990234375), (1, 1597.7601318359375)]","[(0, 1363.87841796875), (1, 1311.493408203125)]","[(0, 3964.9736328125), (1, 4166.1923828125)]","[(0, 3255.42626953125), (1, 1943.408935546875)]","[(0, 2629.2578125), (1, 2498.52734375)]","[(0, 2879.240966796875), (1, 2960.870361328125)]","[(0, 1847.2747802734375), (1, 2331.3447265625)]","[(0, 2090.904296875), (1, 1919.0865478515625)]","[(0, 2275.465576171875), (1, 1721.0892333984375)]","[(0, 3772.285888671875), (1, 3858.194580078125)]"
39,"[(0, 999.68115234375), (1, 1227.7164306640625)]","[(0, 632.23046875), (1, 562.2426147460938)]","[(0, 7568.21923828125), (1, 7706.15576171875)]","[(0, 3449.9609375), (1, 3798.09619140625)]","[(0, 2911.31005859375), (1, 1743.2686767578125)]","[(0, 2082.353271484375), (1, 2065.606689453125)]","[(0, 2598.647216796875), (1, 3696.78759765625)]","[(0, 1187.6082763671875), (1, 1006.1476440429688)]","[(0, 1771.9805908203125), (1, 2180.865478515625)]","[(0, 1396.577392578125), (1, 1960.154541015625)]","[(0, 3055.318603515625), (1, 3229.95703125)]"
40,"[(0, 1438.5362548828125), (1, 2071.679931640625)]","[(0, 537.4635620117188), (1, 459.53021240234375)]","[(0, 3001.216552734375), (1, 3144.342529296875)]","[(0, 2148.529052734375), (1, 2416.0673828125)]","[(0, 1586.7457275390625), (1, 1480.34814453125)]","[(0, 3962.76220703125), (1, 4051.852783203125)]","[(0, 4380.4375), (1, 4324.76123046875)]","[(0, 1557.2037353515625), (1, 2217.0458984375)]","[(0, 1094.2574462890625), (1, 1325.2423095703125)]","[(0, 2516.783935546875), (1, 1785.919189453125)]","[(0, 2272.504150390625), (1, 2382.407958984375)]"
41,"[(0, 1072.6199951171875), (1, 1461.635986328125)]","[(0, 877.8304443359375), (1, 844.0965576171875)]","[(0, 5179.962890625), (1, 5504.1435546875)]","[(0, 3840.13037109375), (1, 4167.96484375)]","[(0, 1544.8370361328125), (1, 1430.39306640625)]","[(0, 2645.566650390625), (1, 2769.345703125)]","[(0, 4586.44970703125), (1, 4551.94677734375)]","[(0, 2106.147216796875), (1, 2252.94287109375)]","[(0, 1967.4266357421875), (1, 1796.3226318359375)]","[(0, 1801.7862548828125), (1, 2316.460205078125)]","[(0, 1013.3743896484375), (1, 1120.0869140625)]"
42,"[(0, 1015.1991577148438), (1, 1413.0877685546875)]","[(0, 944.7705688476562), (1, 1159.71728515625)]","[(0, 2802.237060546875), (1, 2637.192138671875)]","[(0, 4488.4970703125), (1, 4405.53271484375)]","[(0, 3613.82861328125), (1, 2121.995849609375)]","[(0, 2047.6475830078125), (1, 1885.750732421875)]","[(0, 4377.0673828125), (1, 4830.310546875)]","[(0, 1673.3646240234375), (1, 1189.8687744140625)]","[(0, 1160.697021484375), (1, 926.1803588867188)]","[(0, 1394.2047119140625), (1, 1908.5035400390625)]","[(0, 3018.237548828125), (1, 3069.339599609375)]"
43,"[(0, 1061.00048828125), (1, 1467.0745849609375)]","[(0, 1477.510498046875), (1, 1990.2108154296875)]","[(0, 5471.96630859375), (1, 5552.00732421875)]","[(0, 4871.93359375), (1, 5031.9384765625)]","[(0, 3918.866455078125), (1, 2356.880859375)]","[(0, 2302.921630859375), (1, 2305.560791015625)]","[(0, 3592.373046875), (1, 3973.608154296875)]","[(0, 1851.5906982421875), (1, 2246.2783203125)]","[(0, 887.2374877929688), (1, 1049.695068359375)]","[(0, 1865.261474609375), (1, 2889.917236328125)]","[(0, 2437.9970703125), (1, 2736.531005859375)]"
44,"[(0, 1015.4974365234375), (1, 1417.8135986328125)]","[(0, 1284.013916015625), (1, 1455.8861083984375)]","[(0, 3209.715087890625), (1, 2835.63525390625)]","[(0, 1478.8236083984375), (1, 1465.9991455078125)]","[(0, 5784.6767578125), (1, 3690.7568359375)]","[(0, 3109.001953125), (1, 3087.49169921875)]","[(0, 5398.95556640625), (1, 5177.49365234375)]","[(0, 2155.898681640625), (1, 1967.8018798828125)]","[(0, 2087.27734375), (1, 1592.7557373046875)]","[(0, 2059.352783203125), (1, 2978.32373046875)]","[(0, 1870.3765869140625), (1, 2154.101318359375)]"
