,epoch_3
anaphoric-one-semantics,0.0
anaphoric-one-syntax,0.638
island-adjunct,0.494
island-complex-np,0.518
island-wh,1.0
principle_a_command,0.476
principle_a_locality,0.418
question-formation_or,0.516
question-formation_or_strict,0.208
question-formation_rr,0.506
question-formation_rr_strict,0.184
question-formation_sr,0.428
question-formation_sr_strict,0.164
wanna,0.038
