,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_or_strict,question-formation_rr,question-formation_rr_strict,question-formation_sr,question-formation_sr_strict,wanna
0,"[(0, 854.8671264648438), (1, 991.5421752929688)]","[(0, 735.5256958007812), (1, 891.553466796875)]","[(0, 9912.958984375), (1, 10890.3916015625)]","[(0, 4840.67236328125), (1, 4555.294921875)]","[(0, 15301.642578125), (1, 8604.0400390625)]","[(0, 13807.0703125), (1, 13336.546875)]","[(0, 29780.896484375), (1, 41961.36328125)]","[(0, 1413.922119140625), (1, 1201.0196533203125)]","[(4, 60.87896369485294), (3, 67.08377075195312), (5, 94.0638671875), (1, 99.52412109375), (0, 103.78598458426339), (2, 172.47100360576923)]","[(0, 10405.7763671875), (1, 9288.6455078125)]","[(4, 59.875850423177084), (3, 60.97837175641741), (0, 72.66910298665364), (5, 94.1690204326923), (1, 122.63428673377403), (2, 137.7294921875)]","[(0, 7434.12744140625), (1, 4258.15478515625)]","[(4, 552.7741921164773), (1, 609.7728160511364), (5, 625.839599609375), (2, 689.56494140625), (3, 746.612841796875), (0, 835.39990234375)]","[(0, 63115.5234375), (1, 56030.52734375)]"
1,"[(0, 1172.9010009765625), (1, 1301.830322265625)]","[(0, 1173.9820556640625), (1, 1560.728759765625)]","[(0, 2054.10498046875), (1, 1795.641845703125)]","[(0, 9466.1318359375), (1, 11205.6025390625)]","[(0, 14196.8154296875), (1, 8899.9638671875)]","[(0, 11932.2724609375), (1, 12131.904296875)]","[(0, 24493.357421875), (1, 33755.25390625)]","[(0, 1876.318603515625), (1, 1007.15185546875)]","[(4, 257.2725941051136), (3, 288.187255859375), (5, 292.6429443359375), (1, 316.1592906605114), (2, 363.3162841796875), (0, 370.0385498046875)]","[(0, 3857.517822265625), (1, 1758.5045166015625)]","[(4, 614.2330322265625), (5, 746.7018821022727), (1, 770.8926595052084), (2, 804.2418323863636), (3, 964.2060546875), (0, 1026.137606534091)]","[(0, 3227.481201171875), (1, 3448.852294921875)]","[(4, 162.5030517578125), (1, 177.28887067522322), (3, 188.58435872395833), (5, 195.70851353236608), (0, 246.27537184495193), (2, 261.76177978515625)]","[(0, 5245.84814453125), (1, 6062.6240234375)]"
2,"[(0, 1138.17822265625), (1, 1292.771484375)]","[(0, 791.3206176757812), (1, 948.1250610351562)]","[(0, 5908.390625), (1, 5542.31591796875)]","[(0, 3152.806884765625), (1, 4238.998046875)]","[(0, 6105.7236328125), (1, 4542.939453125)]","[(0, 14034.7890625), (1, 14774.2666015625)]","[(0, 8288.876953125), (1, 7461.67236328125)]","[(0, 1292.9224853515625), (1, 1024.730712890625)]","[(1, 135.1741943359375), (2, 145.27845110212053), (4, 270.58043494591345), (0, 275.29843374399036), (5, 301.02170817057294), (3, 683.5249911221591)]","[(0, 2897.981689453125), (1, 2340.40234375)]","[(4, 228.37458147321428), (3, 296.557861328125), (1, 373.186279296875), (5, 380.2322184244792), (0, 572.6155450994319), (2, 709.44716796875)]","[(0, 7617.66943359375), (1, 6813.85693359375)]","[(1, 300.4369451349432), (4, 321.94118430397725), (2, 345.0322998046875), (5, 379.9005615234375), (0, 463.178515625), (3, 501.89267578125)]","[(0, 7333.68408203125), (1, 7891.7841796875)]"
3,"[(0, 1158.3416748046875), (1, 1314.4739990234375)]","[(0, 503.9987487792969), (1, 557.2238159179688)]","[(0, 50372.3671875), (1, 43609.44921875)]","[(0, 17340.60546875), (1, 27514.447265625)]","[(0, 4668.2998046875), (1, 4235.01806640625)]","[(0, 11149.9150390625), (1, 12117.9931640625)]","[(0, 20458.80078125), (1, 22820.1328125)]","[(0, 7666.0966796875), (1, 5039.1318359375)]","[(1, 386.83744673295456), (4, 418.78271484375), (0, 512.479248046875), (2, 516.394287109375), (3, 534.5779296875), (5, 548.60322265625)]","[(0, 1646.0003662109375), (1, 1577.7540283203125)]","[(2, 390.9265543619792), (0, 423.9224853515625), (1, 451.1237605168269), (4, 487.4806941105769), (5, 529.5747477213541), (3, 573.1219889322916)]","[(0, 3840.639404296875), (1, 2083.3486328125)]","[(4, 567.4901012073864), (1, 573.6486150568181), (5, 607.609326171875), (2, 635.00498046875), (3, 796.524853515625), (0, 809.420947265625)]","[(0, 52258.77734375), (1, 47452.37109375)]"
4,"[(0, 1196.881103515625), (1, 1690.222900390625)]","[(0, 459.193115234375), (1, 390.1581726074219)]","[(0, 52875.29296875), (1, 32847.51953125)]","[(0, 16661.462890625), (1, 21027.625)]","[(0, 10626.12109375), (1, 7062.36669921875)]","[(0, 15521.974609375), (1, 14210.9833984375)]","[(0, 16310.306640625), (1, 15529.34765625)]","[(0, 4140.18212890625), (1, 3054.59619140625)]","[(1, 101.76350911458333), (4, 105.43756975446429), (3, 114.2231953938802), (0, 122.81552358774039), (2, 192.38889723557693), (5, 203.6142781575521)]","[(0, 6712.076171875), (1, 8706.888671875)]","[(2, 166.62608924278845), (4, 172.88228665865384), (1, 200.89317103794642), (5, 202.4401652018229), (0, 371.6870524088542), (3, 490.67653586647725)]","[(0, 1030.445068359375), (1, 768.868408203125)]","[(4, 98.5724868774414), (1, 102.5693359375), (3, 162.49698311941964), (0, 171.48908342633928), (5, 192.69318498883928), (2, 201.38799176897322)]","[(0, 42759.40234375), (1, 38023.85546875)]"
5,"[(0, 1536.5340576171875), (1, 1861.7177734375)]","[(0, 311.630126953125), (1, 296.3974914550781)]","[(0, 13830.4755859375), (1, 10680.6787109375)]","[(0, 8567.5537109375), (1, 8830.408203125)]","[(0, 11068.486328125), (1, 6912.76171875)]","[(0, 18094.630859375), (1, 20064.623046875)]","[(0, 9981.9169921875), (1, 10298.265625)]","[(0, 3588.260986328125), (1, 2974.818115234375)]","[(4, 230.6771573153409), (5, 242.978955078125), (3, 275.33017578125), (1, 296.03000710227275), (2, 315.53095703125), (0, 360.1604248046875)]","[(0, 2439.449462890625), (1, 2221.727783203125)]","[(2, 101.17160268930289), (4, 106.16179950420673), (5, 116.12502034505208), (1, 142.09143938337053), (0, 212.50164794921875), (3, 270.92331764914775)]","[(0, 1447.994873046875), (1, 1716.681396484375)]","[(4, 397.6474202473958), (1, 438.2209065755208), (5, 480.1692560369318), (2, 537.5502041903409), (3, 572.7280717329545), (0, 630.5142045454545)]","[(0, 6616.6669921875), (1, 6584.162109375)]"
6,"[(0, 825.58251953125), (1, 885.0503540039062)]","[(0, 1685.8780517578125), (1, 2405.66943359375)]","[(0, 6025.22802734375), (1, 4631.78515625)]","[(0, 4138.52392578125), (1, 4506.025390625)]","[(0, 5893.736328125), (1, 4038.998046875)]","[(0, 11504.2138671875), (1, 10910.974609375)]","[(0, 34352.015625), (1, 37108.6171875)]","[(0, 1356.277587890625), (1, 1515.06201171875)]","[(1, 315.85850016276044), (2, 322.2222345525568), (4, 337.01487223307294), (5, 339.7728160511364), (0, 422.35311612215907), (3, 439.85640092329544)]","[(0, 2813.21142578125), (1, 2148.132568359375)]","[(4, 161.2010498046875), (3, 220.97530423677884), (1, 265.0745035807292), (5, 285.77650960286456), (0, 397.71262428977275), (2, 568.39677734375)]","[(0, 4419.45703125), (1, 2985.5498046875)]","[(1, 128.25037434895833), (3, 134.1366455078125), (0, 135.41033935546875), (4, 156.7323760986328), (5, 172.98332868303572), (2, 188.00516451322116)]","[(0, 60914.828125), (1, 57464.703125)]"
7,"[(0, 1227.596435546875), (1, 1395.586181640625)]","[(0, 2611.52880859375), (1, 4382.67333984375)]","[(0, 6384.16357421875), (1, 4829.32470703125)]","[(0, 26792.2890625), (1, 24777.3046875)]","[(0, 8251.5791015625), (1, 5366.92236328125)]","[(0, 6605.87939453125), (1, 7205.2177734375)]","[(0, 27045.333984375), (1, 25933.03515625)]","[(0, 2763.985595703125), (1, 1719.4716796875)]","[(2, 156.37972005208334), (1, 164.43309020996094), (5, 209.5745567908654), (4, 224.94829450334822), (0, 252.10365513392858), (3, 384.1474609375)]","[(0, 1908.4798583984375), (1, 2000.35791015625)]","[(1, 704.9258700284091), (4, 853.9696377840909), (2, 880.094140625), (0, 889.1701171875), (3, 1089.695703125), (5, 1091.4044921875)]","[(0, 1820.731689453125), (1, 2314.080078125)]","[(1, 139.4755597795759), (4, 142.72383335658483), (2, 167.69499323918268), (5, 169.4850135216346), (0, 198.844482421875), (3, 209.0699181189904)]","[(0, 42722.96484375), (1, 40775.5546875)]"
8,"[(0, 1733.68408203125), (1, 2154.03564453125)]","[(0, 1615.978271484375), (1, 2218.6025390625)]","[(0, 21777.78125), (1, 22010.255859375)]","[(0, 12710.78125), (1, 15787.5498046875)]","[(0, 16631.5546875), (1, 9110.8291015625)]","[(0, 9861.50390625), (1, 9043.39453125)]","[(0, 11057.2392578125), (1, 10026.6728515625)]","[(0, 920.5274658203125), (1, 905.8309326171875)]","[(5, 75.67046712239583), (4, 82.66883087158203), (2, 88.65524088541666), (1, 97.34393310546875), (3, 105.09866536458334), (0, 126.64806315104167)]","[(0, 4812.15771484375), (1, 4707.98828125)]","[(4, 71.3644790649414), (5, 96.97976248604911), (1, 104.45556640625), (2, 113.78294020432692), (3, 153.34333147321428), (0, 187.71805513822116)]","[(0, 6301.33642578125), (1, 5430.3974609375)]","[(1, 67.13993835449219), (2, 75.68212076822917), (4, 101.48546549479167), (5, 110.02013288225446), (0, 145.92108154296875), (3, 220.60638897235577)]","[(0, 2829.3359375), (1, 3003.908203125)]"
9,"[(0, 1189.7513427734375), (1, 1412.5419921875)]","[(0, 762.3988647460938), (1, 943.4848022460938)]","[(0, 7475.19775390625), (1, 8035.05029296875)]","[(0, 48085.9140625), (1, 41839.2109375)]","[(0, 5384.029296875), (1, 3312.19287109375)]","[(0, 5975.9794921875), (1, 5624.65771484375)]","[(0, 18658.603515625), (1, 19529.7265625)]","[(0, 2106.620361328125), (1, 1692.1221923828125)]","[(2, 92.83706229073661), (1, 97.12783203125), (4, 124.73521205357143), (5, 125.39254056490384), (0, 190.3565955528846), (3, 284.6585693359375)]","[(0, 2542.61572265625), (1, 3251.85498046875)]","[(4, 76.39757622612848), (3, 91.12031824448529), (0, 120.71002960205078), (1, 131.4039809283088), (5, 136.6326446533203), (2, 206.77677408854166)]","[(0, 3385.992431640625), (1, 3373.917724609375)]","[(1, 69.75836617606026), (2, 92.9320537860577), (4, 114.47173602764423), (5, 151.75253295898438), (0, 201.9145711263021), (3, 371.45638760653407)]","[(0, 9948.3984375), (1, 11266.369140625)]"
