,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_or_strict,question-formation_rr,question-formation_rr_strict,question-formation_sr,question-formation_sr_strict,wanna
0,"[(0, 622.7359008789062), (1, 706.3673095703125)]","[(0, 485.3682556152344), (1, 621.9237060546875)]","[(0, 3111.1435546875), (1, 2964.356689453125)]","[(0, 1592.6904296875), (1, 1695.795654296875)]","[(0, 4306.4384765625), (1, 2996.46337890625)]","[(0, 2772.883056640625), (1, 2967.175048828125)]","[(0, 4218.88134765625), (1, 4828.22412109375)]","[(0, 829.1980590820312), (1, 580.4149780273438)]","[(4, 38.15181956571691), (3, 46.01266098022461), (5, 52.448828125), (1, 53.065738932291666), (0, 75.21635219029018), (2, 102.27645169771634)]","[(0, 2724.44580078125), (1, 3872.12060546875)]","[(4, 29.547941080729167), (3, 36.30448259626116), (5, 54.01270939753606), (0, 60.12447611490885), (1, 75.19927039513222), (2, 95.96445534446023)]","[(0, 3060.270263671875), (1, 2095.806396484375)]","[(4, 306.30470969460225), (5, 323.53427734375), (1, 367.2698863636364), (2, 399.2856201171875), (3, 430.120947265625), (0, 537.2939453125)]","[(0, 7337.3779296875), (1, 7381.42578125)]"
1,"[(0, 869.7174682617188), (1, 992.3737182617188)]","[(0, 736.74658203125), (1, 992.694580078125)]","[(0, 728.689697265625), (1, 804.9638061523438)]","[(0, 2377.517822265625), (1, 2254.9033203125)]","[(0, 3246.96484375), (1, 1804.5179443359375)]","[(0, 4419.3642578125), (1, 4023.10205078125)]","[(0, 2713.918701171875), (1, 3324.294189453125)]","[(0, 889.0496215820312), (1, 589.3595581054688)]","[(4, 106.3150301846591), (1, 122.62445623224431), (5, 128.310693359375), (3, 139.5934326171875), (2, 145.40025634765624), (0, 165.1328125)]","[(0, 1570.0396728515625), (1, 1357.126953125)]","[(4, 274.8076171875), (3, 319.03029563210225), (5, 363.4129527698864), (1, 366.5641276041667), (0, 368.7333984375), (2, 432.64528586647725)]","[(0, 1164.7994384765625), (1, 1251.89404296875)]","[(5, 110.67897251674107), (4, 118.59546661376953), (3, 130.94599609375), (1, 144.02490234375), (2, 179.0455322265625), (0, 190.6022010216346)]","[(0, 890.3320922851562), (1, 1067.0355224609375)]"
2,"[(0, 929.6249389648438), (1, 1048.1739501953125)]","[(0, 817.37353515625), (1, 926.9495239257812)]","[(0, 1441.3760986328125), (1, 1513.3486328125)]","[(0, 1809.2713623046875), (1, 1918.1680908203125)]","[(0, 1599.2076416015625), (1, 1526.2030029296875)]","[(0, 4204.40185546875), (1, 4404.22998046875)]","[(0, 1262.9659423828125), (1, 1137.7159423828125)]","[(0, 510.134521484375), (1, 534.7662963867188)]","[(1, 59.99517008463542), (2, 71.85689871651786), (0, 118.44350961538461), (4, 133.38028658353366), (5, 153.84210205078125), (3, 233.7139337713068)]","[(0, 1649.10107421875), (1, 977.5816040039062)]","[(4, 152.66388811383928), (5, 168.00814819335938), (3, 168.39860652043268), (1, 203.9306640625), (2, 239.5127685546875), (0, 292.87258078835225)]","[(0, 4384.91015625), (1, 4996.990234375)]","[(4, 116.5653409090909), (1, 117.61696555397727), (5, 150.606494140625), (2, 152.00797119140626), (3, 154.75391845703126), (0, 155.90150146484376)]","[(0, 1879.340576171875), (1, 2255.669189453125)]"
3,"[(0, 1244.31787109375), (1, 1418.214599609375)]","[(0, 751.6516723632812), (1, 862.1702880859375)]","[(0, 10193.033203125), (1, 11587.400390625)]","[(0, 5250.703125), (1, 5352.2783203125)]","[(0, 1633.5516357421875), (1, 1592.5841064453125)]","[(0, 2817.941162109375), (1, 2875.493896484375)]","[(0, 2781.3193359375), (1, 3156.86572265625)]","[(0, 3026.1748046875), (1, 1811.8311767578125)]","[(1, 104.09185236150569), (4, 117.7386141690341), (2, 124.6710693359375), (0, 147.25623779296876), (5, 148.40848388671876), (3, 169.90689697265626)]","[(0, 880.9892578125), (1, 818.3020629882812)]","[(1, 188.97693810096155), (2, 202.48004150390625), (0, 230.58927408854166), (4, 237.316650390625), (5, 246.5567626953125), (3, 273.8532307942708)]","[(0, 1825.1275634765625), (1, 858.3987426757812)]","[(1, 197.5186434659091), (2, 220.864990234375), (4, 247.4926091974432), (5, 279.75146484375), (0, 316.8749755859375), (3, 409.2138916015625)]","[(0, 4383.96484375), (1, 4142.26318359375)]"
4,"[(0, 994.0061645507812), (1, 1161.448974609375)]","[(0, 399.3231201171875), (1, 361.3449401855469)]","[(0, 13146.609375), (1, 9736.48828125)]","[(0, 4537.29345703125), (1, 6409.0458984375)]","[(0, 6266.05810546875), (1, 3663.15673828125)]","[(0, 3504.229736328125), (1, 3198.79345703125)]","[(0, 1627.4383544921875), (1, 1471.7095947265625)]","[(0, 1548.9796142578125), (1, 1033.9337158203125)]","[(3, 44.4029286702474), (4, 46.88953072684152), (0, 54.08541165865385), (1, 56.1259033203125), (5, 80.34759012858073), (2, 118.74900465745192)]","[(0, 2614.197509765625), (1, 2945.4873046875)]","[(4, 121.7259521484375), (5, 122.64474487304688), (2, 123.3061992938702), (1, 137.81939697265625), (0, 194.9896240234375), (3, 219.6162109375)]","[(0, 358.9148864746094), (1, 347.2340087890625)]","[(4, 51.599796295166016), (1, 55.940635681152344), (3, 86.25763811383929), (0, 94.20698765345982), (5, 94.50308663504464), (2, 102.52794538225446)]","[(0, 4507.5126953125), (1, 4505.41552734375)]"
5,"[(0, 915.7069702148438), (1, 1060.881103515625)]","[(0, 229.91766357421875), (1, 215.22830200195312)]","[(0, 2347.198486328125), (1, 3145.023193359375)]","[(0, 2299.184326171875), (1, 2533.717529296875)]","[(0, 4978.17822265625), (1, 2903.0009765625)]","[(0, 4968.59716796875), (1, 5525.291015625)]","[(0, 2123.475830078125), (1, 2380.085693359375)]","[(0, 1256.73388671875), (1, 1305.806640625)]","[(2, 70.07219848632812), (4, 70.23018576882102), (5, 70.32407836914062), (1, 72.5412930575284), (3, 122.099853515625), (0, 126.3155029296875)]","[(0, 1746.3311767578125), (1, 2000.3692626953125)]","[(2, 52.66003887469952), (4, 70.44948167067308), (1, 81.80189732142857), (5, 84.2103780110677), (0, 85.99043782552083), (3, 101.84030983664773)]","[(0, 826.3781127929688), (1, 984.042236328125)]","[(1, 250.7933146158854), (4, 287.7296142578125), (2, 299.60520241477275), (5, 346.9874378551136), (0, 351.64894797585225), (3, 412.703125)]","[(0, 1314.5887451171875), (1, 1563.9783935546875)]"
6,"[(0, 684.8475341796875), (1, 712.9625244140625)]","[(0, 625.1365966796875), (1, 837.1121215820312)]","[(0, 2838.704833984375), (1, 2644.349365234375)]","[(0, 1912.4344482421875), (1, 2579.945556640625)]","[(0, 1989.9669189453125), (1, 1724.02490234375)]","[(0, 2993.5556640625), (1, 2666.584228515625)]","[(0, 6394.72900390625), (1, 6209.96533203125)]","[(0, 988.2230224609375), (1, 808.9544677734375)]","[(2, 186.1747159090909), (5, 186.6459073153409), (4, 202.60445149739584), (1, 203.98502604166666), (3, 231.61720969460228), (0, 235.4646661931818)]","[(0, 1371.42626953125), (1, 1040.351806640625)]","[(4, 78.96536690848214), (3, 93.01424466646634), (1, 115.2936503092448), (5, 119.9954325358073), (0, 165.5049715909091), (2, 179.43759765625)]","[(0, 1789.9271240234375), (1, 1454.98876953125)]","[(3, 64.2170166015625), (1, 66.95655110677083), (5, 94.54239327566964), (0, 97.988037109375), (2, 103.43065467247597), (4, 114.58892059326172)]","[(0, 6100.921875), (1, 6143.12109375)]"
7,"[(0, 832.990966796875), (1, 925.8668212890625)]","[(0, 944.9534912109375), (1, 1336.8533935546875)]","[(0, 1198.79443359375), (1, 1512.8536376953125)]","[(0, 7009.1513671875), (1, 6239.36181640625)]","[(0, 1890.2403564453125), (1, 1439.9102783203125)]","[(0, 2540.147216796875), (1, 2652.051025390625)]","[(0, 5026.3125), (1, 5091.00537109375)]","[(0, 1308.53173828125), (1, 1607.7626953125)]","[(2, 88.809375), (5, 103.10491473858173), (4, 105.88942173549107), (1, 107.55950927734375), (0, 111.55038888113839), (3, 129.5195109049479)]","[(0, 769.8956909179688), (1, 756.8251342773438)]","[(1, 192.62193714488637), (2, 228.29765625), (4, 233.36683238636363), (5, 280.550439453125), (0, 314.3197021484375), (3, 383.909033203125)]","[(0, 1049.0355224609375), (1, 1258.8282470703125)]","[(1, 59.80059378487723), (4, 63.54095023018973), (2, 64.50335223858173), (0, 65.26158259465144), (5, 67.7350323016827), (3, 68.85901348407452)]","[(0, 4584.16259765625), (1, 4515.34765625)]"
8,"[(0, 1362.79931640625), (1, 1572.249755859375)]","[(0, 1014.1260986328125), (1, 1308.0352783203125)]","[(0, 7268.9970703125), (1, 8014.42578125)]","[(0, 4191.5263671875), (1, 5349.9765625)]","[(0, 6044.9404296875), (1, 3749.828857421875)]","[(0, 3152.921142578125), (1, 3065.232666015625)]","[(0, 1941.9776611328125), (1, 1756.2410888671875)]","[(0, 565.1905517578125), (1, 601.1143188476562)]","[(5, 30.584102376302084), (4, 36.847110748291016), (2, 40.401424153645834), (3, 40.52803955078125), (1, 47.738895416259766), (0, 53.75519612630208)]","[(0, 2263.176025390625), (1, 2859.68701171875)]","[(4, 43.322330474853516), (1, 53.267130533854164), (5, 57.36487252371652), (2, 58.43403038611779), (3, 79.68691580636161), (0, 92.64649376502403)]","[(0, 1758.580810546875), (1, 1966.3931884765625)]","[(2, 31.427667236328126), (1, 38.500823974609375), (4, 42.45742594401042), (5, 43.14241681780134), (0, 64.66414969308036), (3, 95.16200608473558)]","[(0, 550.6854858398438), (1, 697.7648315429688)]"
9,"[(0, 1042.1771240234375), (1, 1155.2042236328125)]","[(0, 693.1073608398438), (1, 811.2613525390625)]","[(0, 1480.593994140625), (1, 1799.98388671875)]","[(0, 9273.625), (1, 7996.04248046875)]","[(0, 962.2562866210938), (1, 679.0745849609375)]","[(0, 1576.9786376953125), (1, 1506.6051025390625)]","[(0, 2529.265625), (1, 2890.1474609375)]","[(0, 1161.3868408203125), (1, 884.1814575195312)]","[(1, 39.08480631510417), (2, 42.16083199637277), (5, 54.80382361778846), (4, 62.5384521484375), (0, 85.01541841947116), (3, 133.65862019856772)]","[(0, 1078.22900390625), (1, 1219.1357421875)]","[(4, 44.771759033203125), (3, 49.638205135569855), (0, 63.290279388427734), (5, 68.013916015625), (1, 81.03021599264706), (2, 95.88102213541667)]","[(0, 2296.86572265625), (1, 1071.0780029296875)]","[(1, 51.120849609375), (2, 59.90490253155048), (4, 82.34085787259616), (5, 94.86546834309895), (0, 131.53204345703125), (3, 222.08591530539772)]","[(0, 1848.6749267578125), (1, 2198.721923828125)]"
