,best
anaphoric-one-semantics,0.002
anaphoric-one-syntax,0.148
island-adjunct,0.742
island-complex-np,0.348
island-wh,0.946
principle_a_command,0.482
principle_a_locality,0.292
question-formation_or,0.742
question-formation_or_strict,0.126
question-formation_rr,0.674
question-formation_rr_strict,0.074
question-formation_sr,0.71
question-formation_sr_strict,0.068
wanna,0.562
