,best
anaphoric-one-semantics,0.0
anaphoric-one-syntax,0.044
island-adjunct,0.628
island-complex-np,0.336
island-wh,0.96
principle_a_command,0.48
principle_a_locality,0.378
question-formation_or,0.61
question-formation_or_strict,0.014
question-formation_rr,0.65
question-formation_rr_strict,0.018
question-formation_sr,0.618
question-formation_sr_strict,0.014
wanna,0.0
