,best
anaphoric-one-semantics,0.0
anaphoric-one-syntax,0.124
island-adjunct,0.78
island-complex-np,0.344
island-wh,0.984
principle_a_command,0.48
principle_a_locality,0.292
question-formation_or,0.702
question-formation_or_strict,0.048
question-formation_rr,0.74
question-formation_rr_strict,0.034
question-formation_sr,0.67
question-formation_sr_strict,0.03
wanna,0.486
