,epoch_0
anaphoric-one-semantics,0.978
anaphoric-one-syntax,0.964
island-adjunct,0.666
island-complex-np,0.652
island-wh,0.984
principle_a_command,0.494
principle_a_locality,0.404
question-formation_or,0.516
question-formation_or_strict,0.214
question-formation_rr,0.556
question-formation_rr_strict,0.172
question-formation_sr,0.49
question-formation_sr_strict,0.19
wanna,0.0
