,epoch_8
anaphoric-one-semantics,0.0
anaphoric-one-syntax,0.538
island-adjunct,0.656
island-complex-np,0.34
island-wh,1.0
principle_a_command,0.472
principle_a_locality,0.388
question-formation_or,0.514
question-formation_or_strict,0.146
question-formation_rr,0.488
question-formation_rr_strict,0.228
question-formation_sr,0.44
question-formation_sr_strict,0.146
wanna,0.106
