,best
anaphoric-one-semantics,0.0
anaphoric-one-syntax,0.328
island-adjunct,0.692
island-complex-np,0.33
island-wh,0.974
principle_a_command,0.518
principle_a_locality,0.468
question-formation_or,0.514
question-formation_or_strict,0.048
question-formation_rr,0.574
question-formation_rr_strict,0.026
question-formation_sr,0.524
question-formation_sr_strict,0.042
wanna,0.898
