,epoch_9
anaphoric-one-semantics,0.0
anaphoric-one-syntax,0.138
island-adjunct,0.772
island-complex-np,0.382
island-wh,1.0
principle_a_command,0.488
principle_a_locality,0.274
question-formation_or,0.788
question-formation_or_strict,0.184
question-formation_rr,0.748
question-formation_rr_strict,0.218
question-formation_sr,0.706
question-formation_sr_strict,0.166
wanna,0.784
